start_at,open,high,low,close,volume,turnover,date,rsi,upper1,lower1,middle,upper2,lower2,upper3,lower3,bbvi,macd,macdsignal,macdhist,p_di,m_di,adx,adxr,volume_ma,volume_ma_diff,middle_diff,band_diff,di_diff,sma,ema,upper_diff,lower_diff,ema_diff,sma_diff,rsi_sell,rsi_buy,dmi_diff,macd_diff,bol_diff,pandl,state,bb_direction,entry_price,exit_price,current_profit,bb_profit,prediction,profit_ma,entry_type,max_pandl,min_pandl,exit_reason
2024-01-01 10:00:00,2302.37,2305.95,2299.53,2304.48,13280.53,30580527.006,2024-01-01 10:00:00,56.15,2303.14,2282.24,2292.69,2313.58,2271.8,2324.03,2261.35,1.82,-1.18,-3.0,1.81,22.27,23.56,21.45,19.73,13872.823571428555,-362.26,-11.789999999999964,1.28,7.24,2288.58,2297.48,9.099999999999909,-32.679999999999836,-7.0,-15.900000000000091,-13.850000000000001,26.15,-1.2899999999999991,1.82,41.779999999999745,0.0,IdleState,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None
2024-01-01 11:00:00,2304.48,2307.8,2301.4,2307.09,9064.33,20891151.3069,2024-01-01 11:00:00,57.42,2304.87,2283.25,2294.06,2315.68,2272.44,2326.5,2261.63,1.88,0.08,-2.38,2.46,22.5,22.74,19.96,20.05,13624.632142857126,-248.19,-13.0300000000002,2.92,2.05,2289.89,2301.32,8.58999999999969,-34.65000000000009,-5.769999999999982,-17.200000000000273,-12.579999999999998,27.42,-0.23999999999999844,2.46,43.23999999999978,0.0,IdleState,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None
2024-01-01 12:00:00,2307.09,2309.84,2301.16,2302.18,8160.88,18816496.7926,2024-01-01 12:00:00,54.24,2305.39,2284.28,2294.83,2315.95,2273.72,2326.5,2263.17,1.84,0.67,-1.77,2.45,22.55,21.64,18.68,20.41,12113.708571428553,-1510.92,-7.349999999999909,1.09,1.37,2292.82,2301.66,13.769999999999982,-28.460000000000036,-0.5199999999999818,-9.359999999999673,-15.759999999999998,24.240000000000002,0.9100000000000001,2.44,42.23000000000002,0.0,IdleState,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None
2024-01-01 13:00:00,2302.18,2310.91,2300.62,2306.78,6901.78,15923755.3254,2024-01-01 13:00:00,56.66,2306.85,2285.09,2295.97,2317.74,2274.21,2328.62,2263.32,1.89,1.5,-1.11,2.62,21.84,20.38,17.59,20.01,11341.335714285697,-772.37,-10.8100000000004,1.56,0.6,2295.64,2303.71,10.959999999999582,-32.570000000000164,-3.0700000000001637,-11.140000000000327,-13.340000000000003,26.659999999999997,1.4600000000000009,2.6100000000000003,43.529999999999745,0.0,IdleState,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None
2024-01-01 14:00:00,2306.78,2307.4,2297.36,2303.3,11754.73,27063382.7157,2024-01-01 14:00:00,54.32,2307.44,2285.9,2296.67,2318.21,2275.13,2328.97,2264.37,1.87,1.86,-0.52,2.38,20.59,21.08,16.42,19.1,10675.364999999985,-665.97,-6.630000000000109,1.34,-2.66,2298.47,2303.54,14.909999999999854,-28.170000000000073,0.23999999999978172,-4.830000000000382,-15.68,24.32,-0.48999999999999844,2.38,43.07999999999993,0.0,IdleState,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None
2024-01-01 15:00:00,2303.3,2321.0,2301.22,2317.36,33214.46,76839742.7454,2024-01-01 15:00:00,61.28,2310.69,2286.59,2298.64,2322.74,2274.54,2334.79,2262.49,2.09,3.23,0.23,3.0,25.83,18.78,16.37,18.82,11992.591428571412,1317.22,-18.720000000000255,5.59,6.28,2302.19,2309.07,5.379999999999654,-42.820000000000164,-8.289999999999964,-15.170000000000073,-8.719999999999999,31.28,7.049999999999997,3.0,48.19999999999982,0.0,IdleState,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None
2024-01-01 16:00:00,2317.36,2322.36,2309.05,2312.62,18800.28,43530630.5892,2024-01-01 16:00:00,58.07,2312.53,2287.41,2299.97,2325.09,2274.85,2337.65,2262.29,2.18,3.9,0.96,2.93,24.69,17.41,16.44,19.26,12460.590714285698,467.99,-12.650000000000091,6.57,5.47,2305.06,2310.49,12.470000000000255,-37.76999999999998,-2.130000000000109,-7.559999999999945,-11.93,28.07,7.280000000000001,2.94,50.24000000000024,0.0,IdleState,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None
2024-01-01 17:00:00,2312.62,2319.95,2308.46,2315.86,14854.32,34387118.6731,2024-01-01 17:00:00,59.62,2314.63,2288.33,2301.48,2327.78,2275.19,2340.93,2262.04,2.28,4.63,1.69,2.93,23.11,16.63,16.43,19.75,12374.154999999982,-86.43,-14.38000000000011,4.7,-1.93,2308.0,2312.63,11.920000000000073,-40.67000000000007,-3.230000000000018,-7.860000000000127,-10.380000000000003,29.619999999999997,6.48,2.94,52.590000000000146,0.0,IdleState,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None
2024-01-01 18:00:00,2315.86,2334.84,2315.85,2328.96,31419.23,73150896.5901,2024-01-01 18:00:00,65.24,2318.17,2290.03,2304.1,2332.25,2275.95,2346.32,2261.88,2.44,6.2,2.59,3.6,28.74,14.94,17.51,20.57,13545.775714285699,1171.62,-24.860000000000127,6.4,5.73,2310.95,2319.16,3.2899999999999636,-53.01000000000022,-9.800000000000182,-18.01000000000022,-4.760000000000005,35.239999999999995,13.799999999999999,3.6100000000000003,56.30000000000018,0.0,IdleState,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None
2024-01-01 19:00:00,2328.96,2343.34,2324.28,2339.66,19075.76,44536180.7421,2024-01-01 19:00:00,69.04,2323.67,2291.31,2307.49,2339.85,2275.13,2356.03,2258.95,2.8,8.21,3.72,4.49,30.31,13.46,19.01,21.56,14271.848571428553,726.07,-32.17000000000007,12.88,8.67,2314.86,2327.36,0.19000000000005457,-64.52999999999975,-12.299999999999727,-24.799999999999727,-0.9599999999999937,39.040000000000006,16.849999999999998,4.49,64.7199999999998,0.0,IdleState,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None
2024-01-01 20:00:00,2339.66,2350.74,2336.76,2343.0,29663.98,69534776.3136,2024-01-01 20:00:00,70.13,2329.33,2292.4,2310.87,2347.8,2273.94,2366.26,2255.48,3.19,9.96,4.97,4.99,31.95,12.48,20.78,22.44,15780.613571428554,1508.76,-32.13000000000011,16.74,4.19,2318.85,2333.61,4.800000000000182,-69.05999999999995,-9.389999999999873,-24.15000000000009,0.12999999999999545,40.129999999999995,19.47,4.990000000000001,73.86000000000013,0.0,IdleState,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None
2024-01-01 21:00:00,2343.0,2348.92,2334.44,2340.59,16541.46,38723519.5513,2024-01-01 21:00:00,68.25,2333.81,2293.58,2313.7,2353.93,2273.47,2374.04,2253.35,3.47,11.02,6.18,4.84,29.56,12.75,22.13,23.13,16476.87928571427,696.26,-26.890000000000327,14.55,-1.01,2323.12,2336.4,13.33999999999969,-67.12000000000035,-4.190000000000055,-17.470000000000255,-1.75,38.25,16.81,4.84,80.46000000000004,0.0,IdleState,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None
2024-01-01 22:00:00,2340.59,2341.79,2325.52,2336.41,14800.87,34534377.1608,2024-01-01 22:00:00,65.01,2336.88,2294.84,2315.86,2357.91,2273.81,2378.93,2252.79,3.63,11.4,7.22,4.17,27.1,16.24,22.34,22.61,17079.864285714266,602.98,-20.549999999999727,9.76,-8.33,2326.41,2336.4,21.5,-62.59999999999991,-0.009999999999763531,-10.0,-4.989999999999995,35.010000000000005,10.860000000000003,4.180000000000001,84.09999999999991,0.0,IdleState,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None
2024-01-01 23:00:00,2336.41,2354.5,2336.3,2354.5,25696.35,60317110.6382,2024-01-01 23:00:00,71.36,2341.55,2297.53,2319.54,2363.56,2275.52,2385.58,2253.5,3.79,13.0,8.38,4.62,30.99,14.76,23.28,22.36,18087.78285714284,1007.91,-34.960000000000036,7.92,2.9,2332.1,2343.64,9.059999999999945,-78.98000000000002,-10.860000000000127,-22.40000000000009,1.3599999999999994,41.36,16.229999999999997,4.619999999999999,88.03999999999996,0.0,IdleState,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None
2024-01-02 00:00:00,2354.5,2396.37,2349.77,2392.33,86463.28,205338165.1688,2024-01-02 00:00:00,79.67,2353.54,2299.41,2326.47,2380.6,2272.34,2407.67,2245.27,4.65,17.13,10.13,7.0,42.79,11.8,25.67,22.81,23315.122142857123,5227.33,-65.86000000000013,25.86,18.64,2340.43,2363.11,-11.730000000000018,-119.98999999999978,-29.2199999999998,-51.90000000000009,9.670000000000002,49.67,30.99,6.999999999999998,108.25999999999976,0.0,IdleState,upper,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None
2024-01-02 01:00:00,2392.33,2401.95,2374.0,2381.7,41691.37,99620243.1241,2024-01-02 01:00:00,73.24,2360.63,2302.83,2331.73,2389.54,2273.93,2418.44,2245.02,4.95,19.32,11.97,7.35,40.17,10.45,28.03,23.35,25645.62499999998,2330.5,-49.9699999999998,24.39,10.53,2348.11,2370.55,7.8400000000001455,-107.76999999999998,-11.149999999999636,-33.58999999999969,3.239999999999995,43.239999999999995,29.720000000000002,7.35,115.61000000000013,0.0,EntryPreparationState,upper,2381.7,2369.39,0.0,12.20573120040326,0,0.0,SHORT,27.371369190074073,-70.38653482806403,normal
2024-01-02 02:00:00,2381.7,2385.03,2376.18,2385.01,22309.08,53119683.8084,2024-01-02 02:00:00,73.94,2367.32,2306.29,2336.8,2397.83,2275.78,2428.34,2245.27,5.22,21.08,13.79,7.29,38.66,10.05,30.22,23.91,26656.210714285695,1010.58,-48.210000000000036,15.37,-3.73,2355.79,2376.33,12.819999999999709,-109.23000000000002,-8.680000000000291,-29.220000000000255,3.9399999999999977,43.94,28.609999999999996,7.289999999999999,122.04999999999973,-7.470600000000378,PositionState,upper,2381.7,2369.39,0.0,0.0,0,0.0,None,3.653016752739586,-7.494482932359734,None
2024-01-02 03:00:00,2385.01,2391.0,2373.44,2388.21,26346.15,62770761.4347,2024-01-02 03:00:00,74.64,2373.42,2309.98,2341.7,2405.15,2278.25,2436.87,2246.53,5.41,22.48,15.53,6.94,38.31,9.31,32.41,24.41,28045.09428571427,1388.88,-46.51000000000022,13.14,-1.12,2362.37,2381.08,16.940000000000055,-109.96000000000004,-7.130000000000109,-25.840000000000146,4.640000000000001,44.64,29.0,6.950000000000001,126.90000000000009,-11.502600000000076,PositionState,upper,2381.7,2369.39,0.0,0.0,0,0.0,None,7.104333039425182,-15.014321702985672,None
2024-01-02 04:00:00,2388.21,2392.15,2380.23,2389.1,18549.94,44244552.9982,2024-01-02 04:00:00,74.84,2378.59,2313.84,2346.21,2410.96,2281.47,2443.34,2249.09,5.51,23.38,17.1,6.28,36.83,8.83,34.48,25.42,28530.46642857141,485.37,-42.88999999999987,9.91,-1.34,2367.87,2384.29,21.860000000000127,-107.63000000000011,-4.809999999999945,-21.230000000000018,4.840000000000003,44.84,28.0,6.279999999999998,129.49000000000024,-12.62400000000007,PositionState,upper,2381.7,2369.39,0.0,0.0,0,0.0,None,-1.448381408238038,-16.4628668598064,None
2024-01-02 05:00:00,2389.1,2393.93,2379.23,2379.35,12488.44,29805797.5013,2024-01-02 05:00:00,68.43,2381.9,2316.83,2349.37,2414.44,2284.3,2446.98,2251.76,5.53,23.05,18.29,4.76,35.25,8.26,36.44,26.44,27050.036428571413,-1480.42,-29.980000000000018,6.45,-2.49,2371.91,2382.31,35.090000000000146,-95.04999999999973,2.9600000000000364,-7.440000000000055,-1.5699999999999932,38.43000000000001,26.990000000000002,4.760000000000002,130.13999999999987,-0.33899999999976016,PositionState,upper,2381.7,2369.39,0.0,0.0,0,0.0,None,-0.18877692404594226,-18.70496284166784,None
2024-01-02 06:00:00,2379.35,2386.23,2375.78,2375.85,12192.07,29025532.9591,2024-01-02 06:00:00,66.24,2384.09,2319.69,2351.89,2416.29,2287.49,2448.49,2255.29,5.47,22.25,19.08,3.16,33.6,9.42,37.85,27.14,26578.02142857141,-472.01,-23.960000000000036,2.14,-4.39,2375.82,2379.72,40.440000000000055,-88.36000000000013,3.869999999999891,-0.02999999999974534,-3.760000000000005,36.239999999999995,24.18,3.1700000000000017,128.80000000000018,4.071000000000094,PositionState,upper,2381.7,2369.39,0.0,0.0,0,0.0,None,4.156858546415787,-9.006008313389703,None
2024-01-02 07:00:00,2375.85,2391.41,2375.74,2387.82,18253.27,43527060.3079,2024-01-02 07:00:00,69.8,2387.57,2323.06,2355.31,2419.82,2290.8,2452.08,2258.55,5.47,22.32,19.73,2.59,33.56,8.76,39.34,28.42,26820.803571428554,242.78,-32.51000000000022,2.06,-1.02,2381.54,2382.96,32.0,-97.01999999999998,-4.860000000000127,-6.2800000000002,-0.20000000000000284,39.8,24.800000000000004,2.59,129.01999999999998,-11.01120000000019,PositionState,upper,2381.7,2369.39,0.0,0.0,0,0.0,None,4.20724272578418,-15.530759541504086,None
2024-01-02 08:00:00,2387.82,2434.96,2381.6,2429.53,76491.73,184969360.6725,2024-01-02 08:00:00,78.37,2397.22,2327.54,2362.38,2432.07,2292.69,2466.91,2257.85,5.89,25.45,20.87,4.57,43.4,6.96,41.69,30.35,30040.26785714284,3219.46,-67.15000000000009,13.89,11.59,2389.87,2401.59,2.5399999999999636,-136.84000000000015,-27.940000000000055,-39.66000000000031,8.370000000000005,48.370000000000005,36.44,4.579999999999998,139.3800000000001,-63.565800000000124,PositionState,upper,2381.7,2369.39,0.0,0.0,0,0.0,None,-3.1740395515810635,-70.38653482806403,None
2024-01-02 09:00:00,2429.53,2431.59,2414.67,2417.12,30430.04,73727907.1179,2024-01-02 09:00:00,71.84,2403.03,2332.15,2367.59,2438.47,2296.71,2473.91,2261.27,5.98,26.62,22.02,4.59,40.57,6.5,43.88,32.33,30851.287857142837,811.01,-49.529999999999745,14.62,7.46,2392.63,2407.8,21.34999999999991,-120.40999999999985,-9.319999999999709,-24.48999999999978,1.8400000000000034,41.84,34.07,4.600000000000001,141.75999999999976,-47.92919999999985,PositionState,upper,2381.7,2369.39,0.0,0.0,0,0.0,None,-44.829159843809336,-66.14166771633727,None
2024-01-02 10:00:00,2417.12,2419.96,2395.42,2401.61,32968.85,79362327.2726,2024-01-02 10:00:00,64.59,2404.72,2336.94,2370.83,2438.62,2303.05,2472.51,2269.16,5.71,26.0,22.82,3.18,36.81,13.17,44.13,33.13,31087.349999999984,236.06,-30.7800000000002,0.2,-13.25,2394.84,2405.32,37.00999999999976,-98.55999999999995,3.7100000000000364,-6.769999999999982,-5.409999999999997,34.59,23.64,3.1799999999999997,135.5699999999997,-28.38660000000009,PositionState,upper,2381.7,2369.39,0.0,0.0,0,0.0,None,-20.581773523114226,-51.49246756518487,None
2024-01-02 11:00:00,2401.61,2406.23,2383.33,2394.66,31952.88,76538429.1468,2024-01-02 11:00:00,61.59,2405.63,2340.58,2373.1,2438.15,2308.05,2470.67,2275.53,5.48,24.66,23.19,1.47,33.67,16.55,43.41,32.87,32188.165714285693,1100.81,-21.559999999999945,-5.31,-10.27,2395.91,2401.05,43.49000000000024,-86.60999999999967,6.390000000000327,1.25,-8.409999999999997,31.590000000000003,17.12,1.4699999999999989,130.0999999999999,-19.62960000000003,PositionState,upper,2381.7,2369.39,0.0,0.0,0,0.0,None,-5.3531553092328075,-34.198097997228885,None
2024-01-02 12:00:00,2394.66,2408.53,2386.02,2390.03,38259.83,91723014.6878,2024-01-02 12:00:00,59.61,2404.72,2344.7,2374.71,2434.73,2314.69,2464.75,2284.68,5.05,22.96,23.14,-0.18,31.73,15.18,42.83,33.05,33863.80571428569,1675.63,-15.320000000000164,-10.52,-3.71,2396.11,2396.64,44.69999999999982,-75.34000000000015,6.609999999999673,6.079999999999927,-10.39,29.61,16.55,-0.17999999999999972,120.03999999999996,-13.795800000000146,PositionState,upper,2381.7,2369.39,0.0,0.0,0,0.0,None,-8.741491371709618,-37.095188310870796,None
2024-01-02 13:00:00,2390.03,2404.05,2385.54,2401.16,20286.1,48637561.2178,2024-01-02 13:00:00,62.72,2404.69,2349.77,2377.23,2432.15,2322.31,2459.61,2294.85,4.62,22.25,22.96,-0.7,29.56,14.32,42.25,33.96,33477.35928571427,-386.44,-23.929999999999836,-13.61,-3.25,2397.45,2398.45,30.990000000000236,-78.84999999999991,-2.7100000000000364,-3.7100000000000364,-7.280000000000001,32.72,15.239999999999998,-0.7100000000000009,109.84000000000015,-27.819599999999628,PositionState,upper,2381.7,2369.39,0.0,0.0,0,0.0,None,-8.136881219297084,-31.452160221690793,None
2024-01-02 14:00:00,2401.16,2406.12,2357.35,2369.39,86680.78,206067444.7772,2024-01-02 14:00:00,50.71,2401.67,2351.3,2376.48,2426.85,2326.12,2452.03,2300.94,4.23,18.91,22.15,-3.23,24.77,21.37,39.76,33.89,33492.89499999998,15.53,7.0900000000001455,-11.69,-14.01,2396.35,2386.82,57.460000000000036,-43.26999999999998,17.43000000000029,26.960000000000036,-19.29,20.71,3.3999999999999986,-3.2399999999999984,100.73000000000002,12.20573120040326,PositionState,upper,2381.7,2369.39,0.0,0.0,0,0.0,None,27.371369190074073,-34.059541503967736,normal
2024-01-02 15:00:00,2369.39,2373.22,2353.45,2359.26,49715.95,117516399.4958,2024-01-02 15:00:00,47.59,2398.79,2350.89,2374.84,2422.74,2326.94,2446.69,2302.99,4.03,15.27,20.78,-5.5,23.13,21.26,37.22,33.72,34066.079285714266,573.18,15.579999999999927,-10.23,-6.32,2394.5,2375.8,63.47999999999956,-32.320000000000164,16.539999999999964,35.23999999999978,-22.409999999999997,17.590000000000003,1.8699999999999974,-5.510000000000002,95.79999999999973,0.0,IdleState,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None
2024-01-02 16:00:00,2359.26,2372.47,2352.2,2370.32,34447.49,81340961.2226,2024-01-02 16:00:00,51.13,2396.9,2351.92,2374.41,2419.39,2329.44,2441.87,2306.95,3.78,13.13,19.25,-6.11,21.55,20.24,34.78,33.6,34933.10857142856,867.02,4.089999999999691,-9.96,-2.19,2392.56,2373.6,49.06999999999971,-40.88000000000011,3.2799999999997453,22.23999999999978,-18.869999999999997,21.130000000000003,1.3100000000000023,-6.119999999999999,89.94999999999982,0.0,IdleState,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None
2024-01-02 17:00:00,2370.32,2370.35,2353.47,2359.55,20368.34,48105459.0871,2024-01-02 17:00:00,47.74,2394.06,2351.93,2373.0,2415.13,2330.86,2436.2,2309.79,3.55,10.44,17.49,-7.04,20.31,19.07,32.52,33.5,34506.12214285712,-426.98,13.449999999999818,-9.02,-1.65,2384.78,2367.98,55.57999999999993,-28.690000000000055,8.429999999999836,25.230000000000018,-22.259999999999998,17.740000000000002,1.2399999999999984,-7.049999999999999,84.26999999999998,0.0,IdleState,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None
2024-01-02 18:00:00,2359.55,2372.12,2357.5,2368.21,23888.08,56522394.8563,2024-01-02 18:00:00,50.58,2391.07,2354.01,2372.54,2409.6,2335.48,2428.12,2316.96,3.12,8.91,15.77,-6.86,19.89,18.1,30.54,33.49,34887.41785714284,381.29,4.329999999999927,-14.4,-0.69,2379.35,2368.07,41.38999999999987,-32.73000000000002,-0.13999999999987267,11.139999999999873,-19.42,20.58,1.7899999999999991,-6.859999999999999,74.11999999999989,0.0,IdleState,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None
2024-01-02 19:00:00,2368.21,2375.42,2356.87,2371.57,23077.49,54626253.2374,2024-01-02 19:00:00,51.67,2389.93,2354.97,2372.45,2407.4,2337.49,2424.88,2320.01,2.94,7.87,14.19,-6.32,19.76,16.92,28.91,33.38,35643.77857142855,756.36,0.8799999999996544,-9.73,0.63,2376.01,2369.47,35.82999999999993,-34.08000000000038,-2.100000000000364,4.440000000000055,-18.33,21.67,2.84,-6.319999999999999,69.91000000000031,0.0,IdleState,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None
2024-01-02 20:00:00,2371.57,2383.09,2360.62,2362.07,28672.47,67998019.0551,2024-01-02 20:00:00,48.41,2389.59,2353.33,2371.46,2407.71,2335.2,2425.84,2317.07,3.05,6.21,12.59,-6.38,20.88,15.6,27.88,33.61,36820.94999999998,1177.17,9.389999999999873,0.4,2.31,2372.39,2366.51,45.63999999999987,-26.870000000000346,4.440000000000055,10.319999999999709,-21.590000000000003,18.409999999999997,5.279999999999999,-6.38,72.51000000000022,0.0,IdleState,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None
2024-01-02 21:00:00,2362.07,2368.8,2341.16,2368.8,43162.12,101720574.5099,2024-01-02 21:00:00,50.78,2389.63,2352.78,2371.2,2408.06,2334.35,2426.49,2315.92,3.1,5.38,11.15,-5.77,18.92,20.74,26.21,33.95,38600.15357142856,1779.2,2.399999999999636,1.5,-5.97,2370.03,2367.42,39.25999999999976,-34.45000000000027,-1.3800000000001091,1.2300000000000182,-19.22,20.78,-1.8199999999999967,-5.7700000000000005,73.71000000000004,0.0,IdleState,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None
