,start_at,open,high,low,close,volume,turnover,date,funding_rate,p_close,oi,rsi,upper1,lower1,middle,upper2,lower2,upper3,lower3,macd,macdsignal,macdhist,p_di,m_di,adx,adxr,volume_ma,volume_ma_diff,middle_diff,band_diff,di_diff,sma,ema,upper_diff,lower_diff,ema_diff,sma_diff,rsi_sell,rsi_buy,dmi_diff,macd_diff,bol_diff,bb_direction,state,entry_price,exit_price,current_profit,bb_profit,profit_max,profit_min,profit_mean,profit_ma,entry_volume
43,1698415200.0,34177.8,34185.4,33848.5,33921.2,8445.787,286956167.3012,2023-10-27 14:00:00,0.0001,0.00059429,59076.558,42.78,34217.1,34016.24,34116.67,34317.53,33915.81,34417.96,33815.38,-45.1,-49.05,3.95,14.33,26.06,20.55,22.34,4005.811928571431,323.91,195.4700000000012,18.8,-8.51,34100.23,34052.99,396.33000000000175,-5.389999999999418,131.79000000000087,179.0300000000061,-27.22,12.78,-11.73,3.949999999999996,401.7200000000012,,,33612.7,,,,,,,,2714.146
44,1698418800.0,33921.2,34149.9,33818.0,34008.4,8152.615,277097963.8506,2023-10-27 15:00:00,0.0001,0.0002464,59317.208,45.92,34208.39,34004.32,34106.36,34310.43,33902.29,34412.46,33800.26,-48.32,-48.91,0.58,12.88,24.35,21.28,22.75,4199.440000000002,193.62,97.95999999999913,-3.75,-1.45,34072.06,34035.15,302.02999999999884,-106.11000000000058,26.75,63.65999999999622,-24.08,15.920000000000002,-11.47,0.5899999999999963,408.1399999999994,,,33612.7,,,,,,,,2714.146
45,1698422400.0,34008.4,34047.6,33844.4,33875.9,2912.997,98852318.9219,2023-10-27 16:00:00,0.0001,3.998e-05,59383.343,42.14,34194.44,33974.38,34084.41,34304.47,33864.35,34414.5,33754.32,-60.85,-51.3,-9.55,12.07,22.82,21.96,23.11,4113.190000000001,-86.25,208.51000000000204,24.88,-0.72,34062.42,33971.45,428.5699999999997,-11.55000000000291,95.54999999999563,186.5199999999968,-27.86,12.14,-10.75,-9.550000000000004,440.1200000000026,,,33612.7,,,,,,,,2714.146
46,1698426000.0,33875.9,33901.4,33350.0,33613.6,15575.168,523736772.576,2023-10-27 17:00:00,0.0001,7.886e-05,59725.24,35.85,34188.94,33890.2,34039.57,34338.32,33740.82,34487.69,33591.45,-90.91,-59.22,-31.68,10.2,33.17,24.18,24.06,5114.644000000002,1001.45,425.9700000000012,151.41,-13.03,34008.81,33828.31,724.7200000000012,127.22000000000116,214.70999999999916,395.2099999999991,-34.15,5.850000000000001,-22.97,-31.69,597.5,lower,EntryPreparationState,33612.7,,,,,,,,2714.146
47,1698429600.0,33613.6,33691.6,33401.7,33612.7,8836.611,296491862.4059,2023-10-27 18:00:00,0.0001,0.00049157,59693.708,35.83,34169.99,33827.84,33998.92,34341.07,33656.76,34512.15,33485.68,-113.49,-70.07,-43.41,9.38,30.49,26.23,25.02,5556.541357142859,441.89,386.2200000000012,120.65,-0.0,33946.33,33742.06,728.3700000000026,44.06000000000495,129.36000000000058,333.63000000000466,-34.17,5.829999999999998,-21.11,-43.42,684.3099999999977,lower,PositionState,33612.7,33943.5,,-330.8000000000029,-104.80000000000292,-330.8000000000029,-245.84285714286048,-161.4800000000032,2714.146
48,1699196400.0,34916.3,34942.2,34817.0,34902.7,3184.33,111091100.6453,2023-11-05 15:00:00,0.0001,0.00045275,59521.503,46.63,35135.77,34862.65,34999.21,35272.33,34726.09,35408.89,34589.53,36.52,75.41,-38.89,15.23,19.05,25.95,23.32,3573.8900714285733,93.94,96.51000000000204,-76.29,-0.98,35042.7,34944.55,369.6300000000047,-176.61000000000058,41.85000000000582,140.0,-23.37,16.630000000000003,-3.82,-38.88999999999999,546.2400000000052,,,34989.4,,,,,,,,14904.103
49,1699200000.0,34902.7,34989.0,34886.1,34978.9,2356.979,82368524.0548,2023-11-05 16:00:00,0.0001,0.00047346,59825.953,50.26,35118.48,34876.07,34997.27,35239.69,34754.86,35360.9,34633.65,31.07,66.54,-35.47,16.62,18.17,24.42,23.64,3586.99635714286,13.1,18.369999999995343,-97.19,1.39,35020.34,34958.29,260.7900000000009,-224.04000000000087,-20.610000000000586,41.43999999999505,-19.74,20.26,-1.5500000000000007,-35.470000000000006,484.83000000000175,,,34989.4,,,,,,,,14904.103
50,1699203600.0,34978.9,35324.6,34973.7,35088.2,11764.341,413642933.9881,2023-11-05 17:00:00,0.0001,0.00069822,60268.131,55.0,35111.03,34900.84,35005.93,35216.13,34795.74,35321.23,34690.64,35.17,60.27,-25.1,28.01,15.55,24.71,24.81,3978.156142857145,391.15,-82.2699999999968,-97.08,15.4,35024.77,35010.25,127.93000000000028,-292.4599999999991,-77.94999999999709,-63.43000000000029,-15.0,25.0,12.46,-25.1,420.3899999999994,,,34989.4,,,,,,,,14904.103
51,1699207200.0,35088.2,35137.2,35020.0,35052.3,2905.204,101892026.9679,2023-11-05 18:00:00,0.0001,0.0006992,60250.16,53.2,35113.41,34907.28,35010.35,35216.48,34804.22,35319.54,34701.16,35.11,55.24,-20.12,26.63,14.79,24.99,25.85,3763.772642857145,-214.38,-41.950000000004366,-31.69,10.77,35017.6,35027.07,164.1800000000003,-248.08000000000172,-25.2300000000032,-34.700000000004366,-16.799999999999997,23.200000000000003,11.84,-20.130000000000003,412.2600000000021,,,34989.4,,,,,,,,14904.103
52,1699210800.0,35052.3,35141.2,34977.0,35010.1,2738.042,96003507.3462,2023-11-05 19:00:00,0.0001,0.00053706,60659.365,51.1,35114.25,34906.4,35010.32,35218.18,34802.47,35322.1,34698.55,31.3,50.45,-19.15,24.78,15.57,24.83,26.15,3779.797214285717,16.02,0.2200000000011641,3.8,-4.01,35002.26,35020.28,208.08000000000172,-207.62999999999735,10.180000000000293,-7.8399999999965075,-18.9,21.1,9.21,-19.15,415.7099999999991,,,34989.4,,,,,,,,14904.103
53,1699214400.0,35010.1,35120.0,34997.0,35036.3,1866.762,65454190.2394,2023-11-05 20:00:00,0.0001,0.00070497,60738.853,52.36,35115.5,34910.1,35012.8,35218.2,34807.4,35320.9,34704.7,30.05,46.37,-16.32,23.47,14.75,24.69,26.45,3732.651928571431,-47.14,-23.5,-3.21,-2.34,34993.62,35026.69,181.89999999999415,-228.90000000000143,-9.610000000000582,-42.68000000000029,-17.64,22.36,8.719999999999999,-16.319999999999997,410.7999999999956,,,34989.4,,,,,,,,14904.103
54,1699218000.0,35036.3,35051.4,34415.8,34656.8,16529.68,573669991.8179,2023-11-05 21:00:00,0.0001,0.00029336,60957.284,37.33,35115.53,34842.26,34978.89,35252.17,34705.62,35388.81,34568.98,-1.54,36.79,-38.33,18.13,32.19,24.92,26.73,4747.816571428573,1015.16,322.0899999999965,135.76,-24.09,34943.67,34878.73,595.3699999999953,48.81999999999971,221.9300000000003,286.86999999999534,-32.67,7.329999999999998,-14.06,-38.33,546.5499999999956,lower,EntryPreparationState,34989.4,,,,,,,,14904.103
55,1699221600.0,34656.8,35039.0,34640.0,34989.4,5875.917,204486597.9284,2023-11-05 22:00:00,0.0001,0.0005565,59916.995,50.69,35117.12,34842.67,34979.89,35254.34,34705.45,35391.56,34568.22,0.24,29.48,-29.23,15.72,27.9,25.13,26.99,4945.04492857143,197.22,-9.510000000002035,36.31,-3.45,34959.0,34923.0,264.93999999999505,-283.9500000000044,-66.40000000000146,-30.40000000000145,-19.31,20.69,-12.179999999999998,-29.24,548.8899999999994,lower,PositionState,34989.4,35035.8,,-46.400000000001455,-46.400000000001455,-46.400000000001455,-46.400000000001455,-45.12000000000262,14904.103
56,1699329600.0,34939.0,34960.9,34851.1,34922.7,1770.115,61777156.0024,2023-11-07 04:00:00,0.0001,0.00076571,59311.013,46.0,35118.47,34886.97,35002.72,35234.23,34771.21,35349.98,34655.46,-22.91,-0.59,-22.32,14.29,21.21,14.14,13.82,2856.0946428571447,-288.01,80.02000000000407,2.05,0.31,34988.9,34930.6,311.5300000000061,-151.48999999999796,7.900000000001455,66.20000000000437,-24.0,16.0,-6.920000000000002,-22.32,463.0200000000041,,,34650.0,,,,,,,,6323.038
57,1699333200.0,34922.7,34939.3,34864.0,34939.3,1271.055,44363403.953,2023-11-07 05:00:00,0.0001,0.0007305,59546.259,46.84,35113.13,34880.23,34996.68,35229.57,34763.78,35346.02,34647.34,-24.74,-5.42,-19.32,13.83,20.53,14.52,13.82,2663.2694285714306,-192.82,57.37999999999738,-0.06,0.28,34977.57,34934.08,290.2699999999968,-175.52000000000407,-5.220000000001164,38.2699999999968,-23.16,16.840000000000003,-6.700000000000001,-19.32,465.7900000000009,,,34650.0,,,,,,,,6323.038
58,1699336800.0,34939.3,35001.9,34896.5,34992.0,1423.42,49761159.5394,2023-11-07 06:00:00,0.0001,0.00080983,59550.585,49.53,35108.58,34883.88,34996.23,35220.94,34771.53,35333.29,34659.18,-21.69,-8.67,-13.01,15.93,19.59,14.22,13.6,2470.771642857145,-192.49,4.230000000003201,-21.04,2.58,34971.57,34957.24,228.94000000000236,-220.4700000000012,-34.76000000000204,-20.43000000000029,-20.47,19.53,-3.66,-13.02,449.4100000000035,,,34650.0,,,,,,,,6323.038
59,1699340400.0,34992.0,34992.1,34879.9,34962.3,1272.152,44443494.6176,2023-11-07 07:00:00,0.0001,0.00064439,59839.459,48.05,35092.18,34893.83,34993.0,35191.35,34794.65,35290.53,34695.47,-21.42,-11.22,-10.19,15.13,19.35,14.08,13.75,2361.072785714288,-109.69,30.69999999999709,-61.34,1.53,34952.01,34959.26,229.04999999999563,-167.65000000000146,-3.040000000000873,-10.290000000000871,-21.950000000000003,18.05,-4.220000000000001,-10.2,396.6999999999971,,,34650.0,,,,,,,,6323.038
60,1699344000.0,34962.3,35007.9,34898.0,34935.9,2099.396,73376624.4748,2023-11-07 08:00:00,0.0001,0.00074173,59846.373,46.72,35074.22,34900.91,34987.56,35160.87,34814.25,35247.53,34727.6,-23.07,-13.59,-9.47,15.09,18.38,13.77,13.43,2142.595785714288,-218.47,51.65999999999622,-79.66,0.13,34936.78,34949.92,224.9700000000012,-121.65000000000146,14.0199999999968,0.8799999999973807,-23.28,16.72,-3.289999999999999,-9.48,346.6200000000026,,,34650.0,,,,,,,,6323.038
61,1699347600.0,34935.9,34939.9,34700.0,34819.2,6704.074,233581472.4281,2023-11-07 09:00:00,0.0001,0.00084322,60175.814,41.27,35066.65,34876.41,34971.53,35161.77,34781.28,35256.89,34686.16,-33.41,-17.56,-15.85,13.5,25.15,14.94,13.88,2441.8034285714307,299.2,152.33000000000175,3.38,-8.4,34923.04,34897.63,342.5699999999997,-37.919999999998254,78.43000000000029,103.84000000000378,-28.73,11.270000000000003,-11.65,-15.849999999999998,380.489999999998,,,34650.0,,,,,,,,6323.038
62,1699351200.0,34819.2,34819.2,34550.0,34665.9,11920.047,413527804.6998,2023-11-07 10:00:00,0.0001,0.00092792,60746.817,35.42,35047.52,34837.32,34942.42,35152.62,34732.21,35257.73,34627.11,-53.36,-24.72,-28.64,11.97,28.61,16.8,14.75,3114.1427142857165,672.33,276.5199999999968,40.81,-6.58,34890.27,34804.93,486.7200000000012,66.30999999999767,139.02999999999884,224.36999999999531,-34.58,5.420000000000002,-16.64,-28.64,420.4100000000035,lower,EntryPreparationState,34650.0,,,,,,,,6323.038
63,1699354800.0,34665.9,34759.8,34636.0,34650.0,3745.162,129962699.7269,2023-11-07 11:00:00,0.0001,0.00060654,62511.458,34.87,35036.01,34793.13,34914.57,35157.45,34671.69,35278.89,34550.25,-69.65,-33.7,-35.94,11.33,27.09,18.53,15.17,3232.117928571431,117.97,264.5699999999997,56.19,-0.65,34869.58,34742.96,507.4499999999971,21.69000000000233,92.95999999999913,219.58000000000172,-35.13,4.869999999999997,-15.76,-35.95,485.7599999999948,lower,PositionState,34650.0,34875.9,,-225.90000000000143,-42.19999999999709,-225.90000000000143,-135.60000000000096,-53.27999999999884,6323.038
64,1699718400.0,37069.6,37200.0,37069.6,37157.9,1675.517,62252416.7778,2023-11-11 16:00:00,0.00025548,0.00052323,55102.611,53.4,37220.99,36999.36,37110.18,37331.81,36888.54,37442.63,36777.73,39.07,50.45,-11.37,20.44,19.82,12.19,18.4,2149.945214285716,-196.49,-47.72000000000117,-17.82,-2.19,37102.54,37142.7,173.90999999999622,-269.3600000000006,-15.200000000004366,-55.36000000000058,-16.6,23.4,0.620000000000001,-11.380000000000004,443.2699999999968,,,37163.0,,,,,,,,5359.547
65,1699722000.0,37157.9,37184.6,37052.1,37135.5,1906.97,70787929.1154,2023-11-11 17:00:00,0.00025548,0.00066948,54944.129,52.37,37218.21,37006.96,37112.59,37323.84,36901.34,37429.46,36795.71,37.02,47.76,-10.73,19.42,19.49,11.33,17.12,2188.210428571431,38.26,-22.91000000000349,-21.63,-1.72,37117.47,37139.82,188.3399999999965,-234.1600000000035,4.319999999999709,-18.02999999999884,-17.630000000000003,22.37,-0.0699999999999967,-10.739999999999997,422.5,,,37163.0,,,,,,,,5359.547
66,1699725600.0,37135.5,37174.3,37100.1,37147.5,952.558,35379351.8978,2023-11-11 18:00:00,0.00025548,0.0006814,54875.84,52.89,37205.47,37026.36,37115.91,37295.03,36936.8,37384.59,36847.24,35.95,45.4,-9.44,18.86,18.92,10.53,16.05,2090.534142857145,-97.67,-31.589999999996508,-72.24,-1.01,37126.76,37142.89,147.52999999999884,-210.6999999999971,-4.610000000000582,-20.739999999997963,-17.11,22.89,-0.0600000000000022,-9.449999999999996,358.2299999999959,,,37163.0,,,,,,,,5359.547
67,1699729200.0,37147.5,37218.1,37111.8,37182.8,997.842,37089035.663,2023-11-11 19:00:00,0.00025548,0.00074484,55068.596,54.49,37199.26,37045.3,37122.28,37276.24,36968.32,37353.22,36891.34,37.52,43.82,-6.3,19.82,18.1,10.11,15.12,2072.3738571428594,-18.16,-60.52000000000408,-79.11,1.21,37142.65,37158.85,93.43999999999504,-214.4800000000032,-23.95000000000437,-40.150000000001455,-15.509999999999998,24.49,1.7199999999999989,-6.299999999999997,307.91999999999825,,,37163.0,,,,,,,,5359.547
68,1699732800.0,37182.8,37185.3,37001.0,37031.7,1824.133,67637840.9894,2023-11-11 20:00:00,0.00025548,0.00078145,55049.701,47.13,37177.03,37050.28,37113.66,37240.41,36986.9,37303.79,36923.52,26.27,40.31,-14.04,18.34,21.23,9.9,14.4,2081.7821428571447,9.4,81.9600000000064,-73.19,-3.64,37143.95,37107.99,208.7100000000064,-44.799999999995634,76.29000000000087,112.25,-22.87,17.130000000000003,-2.890000000000001,-14.040000000000004,253.51000000000204,,,37163.0,,,,,,,,5359.547
69,1699736400.0,37031.7,37114.5,36937.5,37012.1,1997.78,73947882.4427,2023-11-11 21:00:00,0.00025548,0.00059421,54675.364,46.26,37170.34,37037.62,37103.98,37236.7,36971.26,37303.06,36904.9,15.59,35.37,-19.77,17.03,22.28,10.15,13.99,2066.4023571428597,-15.37,91.88000000000466,-23.9,-3.84,37130.85,37069.63,224.59999999999852,-40.83999999999651,57.52999999999884,118.75,-23.74,16.259999999999998,-5.25,-19.78,265.43999999999505,,,37163.0,,,,,,,,5359.547
70,1699740000.0,37012.1,37031.5,36613.6,36925.0,8476.597,312177473.0314,2023-11-11 22:00:00,0.00025548,0.00085011,54708.243,42.5,37162.78,37011.09,37086.94,37238.63,36935.25,37314.47,36859.4,0.1,28.31,-28.21,14.4,30.79,12.01,14.39,2482.2292142857164,415.82,161.94000000000233,34.22,-12.45,37102.65,37011.78,313.6299999999974,10.25,86.77999999999884,177.65000000000146,-27.5,12.5,-16.39,-28.21,303.3799999999974,lower,EntryPreparationState,37163.0,,,,,,,,5359.547
71,1699743600.0,36925.0,37193.8,36802.3,37163.0,4583.173,169511544.8593,2023-11-11 23:00:00,0.00025548,0.0007345,53670.165,53.6,37171.45,37016.91,37094.18,37248.73,36939.63,37326.0,36862.36,6.94,24.04,-17.09,18.04,26.65,12.53,14.15,2664.235357142859,182.0,-68.81999999999971,7.65,5.14,37091.67,37072.26,85.7300000000032,-223.37000000000265,-90.73999999999796,-71.33000000000175,-16.4,23.6,-8.61,-17.099999999999998,309.1000000000058,lower,PositionState,37163.0,37135.8,,27.19999999999709,236.90000000000143,27.19999999999709,157.33333333333334,14.029999999998836,5359.547
72,1699822800.0,37167.9,37231.7,37167.9,37192.8,942.441,35061559.7846,2023-11-12 21:00:00,0.0002686,0.0008286,54586.932,55.31,37194.55,37060.67,37127.61,37261.49,36993.74,37328.42,36926.8,25.43,18.94,6.48,20.45,14.12,10.15,11.0,1614.497642857145,-36.32,-65.19000000000233,-21.4,1.16,37154.46,37169.92,68.68999999999505,-199.06000000000492,-22.880000000004657,-38.34000000000378,-14.689999999999998,25.31,6.33,6.489999999999998,267.75,,,36959.4,,,,,,,,1992.611
73,1699826400.0,37192.8,37239.3,37167.4,37184.9,925.547,34425767.6693,2023-11-12 22:00:00,0.0002686,0.00086161,54609.12,54.71,37185.65,37080.49,37133.07,37238.23,37027.9,37290.81,36975.32,26.84,20.52,6.32,20.06,13.57,10.8,11.17,1574.3912857142875,-40.1,-51.83000000000175,-56.79,1.62,37163.52,37175.91,53.33000000000175,-157.0,-8.989999999997963,-21.380000000004657,-15.29,24.71,6.489999999999998,6.32,210.33000000000172,,,36959.4,,,,,,,,1992.611
74,1699830000.0,37184.9,37249.1,36962.6,37089.5,4642.315,172061587.0024,2023-11-12 23:00:00,0.0002686,0.0006309,54549.254,47.93,37175.52,37082.32,37128.92,37222.12,37035.72,37268.72,36989.12,20.04,20.42,-0.38,17.15,21.95,10.9,10.97,1818.324571428573,243.93,39.419999999998254,-47.18,-11.68,37154.13,37141.34,132.62000000000262,-53.77999999999884,51.83999999999651,64.62999999999738,-22.07,17.93,-4.800000000000001,-0.3800000000000025,186.40000000000143,,,36959.4,,,,,,,,1992.611
75,1699833600.0,37089.5,37179.7,36980.0,37130.1,3715.507,137793621.5857,2023-11-13 00:00:00,0.00031492,0.00075297,54377.532,50.73,37169.51,37088.55,37129.03,37209.99,37048.06,37250.48,37007.58,17.72,19.88,-2.16,15.47,19.8,11.0,10.78,1983.3555714285733,165.03,-1.069999999999709,-40.58,-2.43,37148.85,37136.84,79.88999999999942,-82.04000000000087,6.739999999997963,18.75,-19.270000000000003,20.73,-4.33,-2.16,161.9300000000003,,,36959.4,,,,,,,,1992.611
76,1699837200.0,37130.1,37473.0,37124.0,37222.1,7475.13,278831858.4082,2023-11-13 01:00:00,0.00031492,0.00092147,54369.145,56.44,37182.42,37093.37,37137.89,37226.94,37048.85,37271.46,37004.32,23.03,20.51,2.51,26.15,16.71,11.79,11.33,2453.622857142859,470.26,-84.20999999999913,4.02,12.09,37157.87,37170.94,4.840000000003784,-173.25,-51.15999999999622,-64.22999999999593,-13.560000000000002,26.44,9.439999999999998,2.52,178.09000000000378,,,36959.4,,,,,,,,1992.611
77,1699840800.0,37222.1,37293.2,37137.2,37179.9,1974.898,73500916.5791,2023-11-13 02:00:00,0.00031492,0.00097339,53746.657,53.38,37186.67,37097.11,37141.89,37231.45,37052.34,37276.23,37007.56,23.57,21.12,2.44,24.33,15.55,12.52,11.66,2427.497785714288,-26.12,-38.01000000000204,17.97,10.01,37165.57,37174.52,51.549999999995634,-127.56000000000496,-5.380000000004657,-14.330000000001746,-16.619999999999997,23.380000000000003,8.779999999999998,2.4499999999999997,179.11000000000058,,,36959.4,,,,,,,,1992.611
78,1699844400.0,37179.9,37196.4,36880.0,36947.3,5109.907,189192319.5233,2023-11-13 03:00:00,0.00031492,0.00096359,53998.193,40.4,37184.72,37062.0,37123.36,37246.08,37000.64,37307.44,36939.28,5.17,17.93,-12.76,21.11,24.24,12.12,11.08,2586.0036428571448,158.5,176.05999999999767,70.83,-13.72,37138.75,37083.63,298.77999999999884,53.33999999999651,136.32999999999447,191.4499999999971,-29.6,10.4,-3.129999999999999,-12.76,245.44000000000236,lower,EntryPreparationState,36959.4,,,,,,,,1992.611
79,1699848000.0,36947.3,37003.0,36844.9,36959.4,3696.528,136518841.9371,2023-11-13 04:00:00,0.00031492,0.00074584,54587.931,41.2,37179.6,37035.89,37107.74,37251.46,36964.03,37323.31,36892.17,-8.33,12.68,-21.02,19.71,24.1,11.97,10.77,2678.764071428573,92.76,148.3399999999965,56.62,-4.48,37119.32,37033.94,292.0599999999977,4.629999999997381,74.54000000000087,159.91999999999825,-28.8,11.200000000000005,-4.390000000000001,-21.01,287.4300000000003,lower,PositionState,36959.4,36677.5,,281.90000000000146,693.0,-104.5,214.1038461538472,431.9800000000032,1992.611
80,1699952400.0,36769.9,36776.7,36486.0,36509.1,4727.047,173062104.845,2023-11-14 09:00:00,0.00017047,0.00067551,57479.004,41.5,36841.37,36478.86,36660.11,37022.62,36297.61,37203.88,36116.35,-83.51,-110.6,27.08,14.01,32.3,38.73,32.59,4081.748428571431,232.16,151.01000000000204,-28.86,-4.92,36572.34,36620.83,513.5200000000041,-211.489999999998,111.7300000000032,63.23999999999796,-28.5,11.5,-18.29,27.08999999999999,725.010000000002,,,36300.0,,,,,,,,7257.639
81,1699956000.0,36509.1,36565.7,36420.0,36520.2,5236.584,191080621.6813,2023-11-14 10:00:00,0.00017047,0.00084903,57604.567,42.06,36823.72,36469.86,36646.79,37000.65,36292.92,37177.59,36115.99,-84.93,-105.46,20.53,13.19,33.06,39.03,33.71,4188.854357142859,107.1,126.59000000000378,-41.95,-3.4,36590.27,36580.58,480.4500000000044,-227.27999999999884,60.38000000000466,70.06999999999971,-27.94,12.060000000000002,-19.870000000000005,20.529999999999987,707.7300000000032,,,36300.0,,,,,,,,7257.639
82,1699959600.0,36520.2,36535.3,36255.3,36287.6,8099.369,294460000.1915,2023-11-14 11:00:00,0.00017047,0.00068921,58409.592,34.62,36792.7,36432.46,36612.58,36972.82,36252.34,37152.94,36072.22,-103.63,-105.1,1.47,11.77,35.83,39.85,35.02,3458.3057142857165,-730.54,324.9800000000032,-9.22,-5.0,36571.13,36463.39,685.2200000000012,-35.26000000000204,175.79000000000087,283.52999999999884,-35.38,4.619999999999997,-24.06,1.4699999999999989,720.4800000000032,,,36300.0,,,,,,,,7257.639
83,1699963200.0,36287.6,36427.9,36211.5,36376.2,6489.772,235720564.5161,2023-11-14 12:00:00,0.00017047,0.00070467,58972.846,39.04,36761.7,36418.44,36590.07,36933.33,36246.81,37104.95,36075.18,-110.03,-106.08,-3.94,10.8,34.55,40.74,36.3,3680.142500000002,221.83,213.87000000000265,-61.79,-1.1,36559.93,36428.51,557.1300000000047,-129.38999999999942,52.31000000000495,183.7300000000032,-30.96,9.04,-23.75,-3.950000000000003,686.5200000000041,,,36300.0,,,,,,,,7257.639
84,1699966800.0,36376.2,36690.0,36374.9,36526.1,12588.678,460150965.5307,2023-11-14 13:00:00,0.00017047,0.0006287,59600.527,45.73,36752.99,36414.96,36583.97,36922.01,36245.94,37091.03,36076.92,-101.83,-105.23,3.4,19.07,30.6,39.49,36.75,4405.037357142859,724.89,57.87000000000262,-49.94,11.24,36559.34,36467.54,395.9100000000035,-280.1599999999962,-58.55999999999767,33.23999999999796,-24.270000000000003,15.729999999999997,-11.53,3.4000000000000057,676.0699999999997,,,36300.0,,,,,,,,7257.639
85,1699970400.0,36526.1,36719.6,36485.0,36616.0,6235.924,228316961.1803,2023-11-14 14:00:00,0.00017047,0.0007062,59144.784,49.32,36749.07,36424.98,36587.02,36911.11,36262.94,37073.16,36100.89,-87.08,-101.6,14.52,18.53,28.04,38.13,37.08,4268.31335714286,-136.72,-28.9800000000032,-39.22,10.29,36554.85,36526.92,295.1100000000006,-353.0599999999977,-89.08000000000175,-61.150000000001455,-20.68,19.32,-9.509999999999998,14.519999999999996,648.1699999999983,,,36300.0,,,,,,,,7257.639
86,1699974000.0,36616.0,36645.0,35700.0,36173.6,25400.687,918475419.1748,2023-11-14 15:00:00,0.00017047,0.00065342,59018.708,36.51,36710.19,36385.11,36547.65,36872.73,36222.57,37035.27,36060.03,-109.81,-103.24,-6.57,13.58,42.72,39.1,38.28,5889.5537142857165,1621.24,374.0500000000029,-8.9,-20.17,36498.86,36385.59,699.1300000000047,48.97000000000117,211.989999999998,325.26000000000204,-33.49,6.509999999999998,-29.14,-6.570000000000007,650.1600000000035,lower,EntryPreparationState,36300.0,,,,,,,,7257.639
87,1699977600.0,36173.6,36467.6,36137.1,36300.0,9489.837,344634115.0146,2023-11-14 16:00:00,0.00011821,0.00069522,56813.068,41.21,36677.12,36371.01,36524.06,36830.17,36217.96,36983.22,36064.9,-116.3,-105.85,-10.44,12.34,38.82,40.0,39.36,6434.872428571432,545.31,224.05999999999767,-76.33,-2.29,36453.18,36351.35,530.1699999999983,-82.04000000000087,51.34999999999855,153.1800000000003,-28.79,11.21,-26.48,-10.450000000000005,612.2099999999991,lower,PositionState,36300.0,35813.9,,486.09999999999854,1046.5,182.1999999999971,746.6062499999989,674.7200000000012,7257.639
88,1700550000.0,37396.0,37396.6,37236.8,37298.0,3740.224,139528385.7337,2023-11-21 07:00:00,0.0001,0.0003438,57528.711,48.04,37520.01,37254.08,37387.04,37652.97,37121.11,37785.94,36988.15,66.31,106.84,-40.53,12.9,22.57,23.4,26.1,4149.763428571431,-1658.55,89.04000000000087,-37.65,-2.67,37438.95,37368.01,354.9700000000012,-176.88999999999942,70.01000000000204,140.9499999999971,-21.96,18.04,-9.67,-40.53,531.8600000000006,,,36653.9,,,,,,,,49133.152
89,1700553600.0,37298.0,37441.5,37284.0,37423.1,2025.803,75681285.3833,2023-11-21 08:00:00,0.0001,0.00055045,57460.609,53.31,37509.34,37271.62,37390.48,37628.2,37152.76,37747.06,37033.9,62.06,97.88,-35.82,13.67,21.46,23.32,25.53,3488.781571428573,-660.98,-32.61999999999534,-82.6,1.21,37433.82,37390.04,205.09999999999852,-270.3399999999965,-33.05999999999767,10.720000000001164,-16.689999999999998,23.31,-7.790000000000001,-35.81999999999999,475.4399999999951,,,36653.9,,,,,,,,49133.152
90,1700557200.0,37423.1,37431.7,37329.5,37329.5,1229.888,45980038.2066,2023-11-21 09:00:00,0.0001,0.00029533,57439.025,49.28,37481.63,37287.71,37384.67,37578.58,37190.76,37675.54,37093.8,50.56,88.42,-37.85,13.22,20.75,23.23,25.1,3086.036142857145,-402.74,55.169999999998254,-112.38,1.03,37424.22,37365.82,249.08000000000172,-138.73999999999796,36.31999999999971,94.72000000000116,-20.72,19.28,-7.529999999999999,-37.86,387.8199999999997,,,36653.9,,,,,,,,49133.152
91,1700560800.0,37329.5,37435.0,37326.5,37376.0,1731.712,64751056.9278,2023-11-21 10:00:00,0.0001,0.00056887,57453.78,51.25,37482.29,37285.4,37383.84,37580.73,37186.96,37679.17,37088.51,44.69,79.67,-34.98,12.84,19.99,23.13,24.96,2969.9085714285734,-116.12,7.8399999999965075,-43.66,-0.06,37396.56,37369.89,204.7300000000032,-189.04000000000087,-6.110000000000582,20.55999999999767,-18.75,21.25,-7.149999999999999,-34.980000000000004,393.7700000000041,,,36653.9,,,,,,,,49133.152
92,1700564400.0,37376.0,37385.2,37155.0,37191.6,4476.954,166712939.6285,2023-11-21 11:00:00,0.0001,0.00035342,57723.49,43.95,37478.7,37252.37,37365.53,37591.87,37139.2,37705.04,37026.03,24.86,68.71,-43.84,11.85,24.2,23.92,25.24,2915.4614285714306,-54.44,173.9300000000003,61.05,-5.58,37364.93,37298.57,400.2700000000041,-52.400000000001455,106.97000000000116,173.33000000000175,-26.05,13.950000000000005,-12.35,-43.85,452.67000000000553,,,36653.9,,,,,,,,49133.152
