start_at,open,high,low,close,volume,turnover,date,rsi,upper1,lower1,middle,upper2,lower2,upper3,lower3,bbvi,macd,macdsignal,macdhist,p_di,m_di,adx,adxr,volume_ma,volume_ma_diff,middle_diff,band_diff,di_diff,sma,ema,upper_diff,lower_diff,ema_diff,sma_diff,rsi_sell,rsi_buy,dmi_diff,macd_diff,bol_diff,pandl,state,bb_direction,entry_price,exit_price,current_profit,bb_profit,prediction,profit_ma,entry_type,max_pandl,min_pandl,exit_reason,entry_volume
2021-03-29 12:00:00,1766.5,1792.15,1762.2,1790.8,12976.52,23238352.016,2021-03-29 12:00:00,69.32,1740.63,1668.13,1704.38,1776.88,1631.88,1813.13,1595.63,8.5,17.86,7.63,10.22,34.53,16.7,18.82,23.29,6926.981428571428,549.36,-86.41999999999985,25.33,13.47,1717.51,1751.84,-13.919999999999845,-158.91999999999985,-38.960000000000036,-73.28999999999996,-0.6800000000000068,39.31999999999999,17.830000000000002,10.23,145.0,0.0,EntryPreparationState,upper,1790.8,2027.9,0.0,393.8967835604205,1,0.0,None,593.4165512620059,-34.375496984587514,None,0
2021-04-05 16:00:00,2117.6,2127.2,2091.0,2107.3,16047.95,33817845.035,2021-04-05 16:00:00,62.13,2081.81,2013.57,2047.69,2115.93,1979.45,2150.05,1945.33,6.66,37.55,42.6,-5.05,28.54,14.63,35.49,44.65,19481.82642857143,-251.75,-59.61000000000013,0.36,6.8,2067.32,2088.7,8.629999999999654,-127.85000000000014,-18.600000000000364,-39.98000000000002,-7.869999999999997,32.13,13.909999999999998,-5.050000000000004,136.4799999999998,0.0,EntryPreparationState,upper,2107.3,2077.4,0.0,-45.866317088217144,1,0.0,None,68.16585678356178,-91.49342286337996,None,0
2021-04-13 12:00:00,2232.9,2280.0,2220.0,2279.25,15703.33,35791814.9025,2021-04-13 12:00:00,72.49,2195.55,2124.19,2159.87,2231.23,2088.5,2266.91,2052.82,6.6,31.56,23.52,8.04,34.0,12.09,22.38,20.78,11679.135714285714,567.34,-119.38000000000011,76.62,8.79,2175.48,2223.94,-48.01999999999998,-190.75,-55.309999999999945,-103.76999999999998,2.489999999999995,42.489999999999995,21.91,8.04,142.73000000000002,0.0,EntryPreparationState,upper,2279.25,2345.7,0.0,84.16298124382975,1,0.0,None,352.6065482066471,-28.966337611056407,None,0
2021-05-01 04:00:00,2842.1,2872.9,2835.9,2860.75,10769.57,30809047.3775,2021-05-01 04:00:00,67.91,2787.28,2671.16,2729.22,2845.34,2613.1,2903.41,2555.04,8.5,77.13,78.91,-1.77,25.68,10.91,24.89,23.09,15228.984285714285,-1608.36,-131.5300000000002,35.38,6.4,2779.92,2822.24,-15.409999999999854,-247.6500000000001,-38.51000000000022,-80.82999999999993,-2.0900000000000034,37.91,14.77,-1.7800000000000011,232.24000000000024,0.0,EntryPreparationState,upper,2860.75,3829.2,0.0,1012.290317224504,1,0.0,None,1586.7550554924412,-56.52030935943348,None,0
2021-07-04 08:00:00,2333.4,2344.65,2310.0,2329.85,23597.51,54978658.6735,2021-07-04 08:00:00,67.52,2270.42,2107.68,2189.05,2351.79,2026.31,2433.16,1944.94,14.86,52.2,36.18,16.01,29.59,12.88,20.2,20.24,32793.31785714286,-1099.37,-140.79999999999973,68.43,8.6,2231.68,2288.5,21.940000000000055,-303.53999999999996,-41.34999999999991,-98.17000000000007,-2.480000000000004,37.519999999999996,16.71,16.020000000000003,325.48,0.0,EntryPreparationState,upper,2329.85,2192.7,0.0,-179.89935188960663,1,0.0,None,73.57190162456864,-197.86188166620133,None,0
2021-07-26 04:00:00,2317.5,2391.1,2307.0,2326.7,75503.27,175673458.309,2021-07-26 04:00:00,77.4,2223.07,2070.86,2146.96,2299.17,1994.75,2375.28,1918.65,14.17,74.12,63.14,10.97,41.57,10.43,36.65,34.0,45442.20285714285,2098.96,-179.73999999999978,77.0,15.77,2198.59,2266.86,-27.529999999999745,-331.9499999999998,-59.83999999999969,-128.10999999999967,7.400000000000006,47.400000000000006,31.14,10.980000000000004,304.4200000000001,0.0,EntryPreparationState,upper,2326.7,2171.15,0.0,-203.86302918296298,1,0.0,None,132.79403876735313,-229.71509433962257,None,0
2021-07-30 04:00:00,2423.25,2429.0,2384.85,2403.3,25565.07,61440532.731,2021-07-30 04:00:00,65.1,2366.42,2250.38,2308.4,2424.45,2192.36,2482.47,2134.34,10.05,49.83,44.7,5.13,30.44,11.64,30.09,31.3,31607.829285714284,-1124.61,-94.90000000000009,39.04,1.68,2333.45,2384.01,21.149999999999636,-210.94000000000005,-19.289999999999964,-69.85000000000036,-4.900000000000006,35.099999999999994,18.8,5.1299999999999955,232.0899999999997,0.0,EntryPreparationState,upper,2403.3,2532.25,0.0,157.66617151416784,1,0.0,None,365.8174634877043,-111.02687554612412,None,0
2021-08-04 16:00:00,2673.3,2737.55,2662.9,2693.75,82221.85,221485108.4375,2021-08-04 16:00:00,67.11,2611.95,2474.27,2543.11,2680.79,2405.43,2749.63,2336.59,10.82,33.43,28.72,4.71,32.51,12.18,32.4,39.59,43826.94571428571,3251.69,-150.63999999999987,53.23,15.67,2532.92,2616.94,-12.960000000000036,-288.32000000000016,-76.80999999999995,-160.82999999999993,-2.8900000000000006,37.11,20.33,4.710000000000001,275.3600000000001,0.0,EntryPreparationState,upper,2693.75,2950.05,0.0,282.1385150812068,1,0.0,None,554.9366589327144,-199.03085846867754,None,0
2021-08-14 00:00:00,3324.6,3326.45,3287.45,3298.5,29500.94,97308850.59,2021-08-14 00:00:00,63.59,3257.65,3098.3,3177.98,3337.33,3018.62,3417.01,2938.95,10.02,50.87,40.44,10.43,27.52,15.29,21.49,25.45,42693.97214285714,-104.87,-120.51999999999998,50.61,4.48,3190.39,3270.19,38.82999999999993,-279.8800000000001,-28.309999999999945,-108.11000000000013,-6.409999999999997,33.59,12.23,10.43,318.71000000000004,0.0,EntryPreparationState,upper,3298.5,3165.65,0.0,-124.12764893133208,1,0.0,None,29.896907685311543,-131.94938608458352,None,0
2021-08-23 04:00:00,3345.65,3360.0,3315.0,3325.65,19429.78,64616647.857,2021-08-23 04:00:00,60.0,3278.25,3192.04,3235.15,3321.36,3148.93,3364.47,3105.83,5.32,31.62,26.45,5.16,26.03,16.69,18.4,19.68,22842.734285714287,220.98,-90.5,21.43,7.15,3249.53,3292.15,-4.289999999999964,-176.72000000000025,-33.5,-76.11999999999989,-10.0,30.0,9.34,5.170000000000002,172.4300000000003,0.0,EntryPreparationState,upper,3325.65,3213.55,0.0,-104.42308871949835,1,0.0,None,44.825930269270614,-112.13586667268036,None,0
2021-08-30 20:00:00,3338.65,3347.9,3212.0,3230.75,43768.96,141406567.52,2021-08-30 20:00:00,51.78,3254.14,3178.12,3216.13,3292.14,3140.12,3330.15,3102.11,4.72,10.46,4.01,6.44,25.04,16.02,16.2,16.94,19378.622857142855,2159.35,-14.61999999999989,27.93,8.5,3217.66,3246.23,61.38999999999987,-90.63000000000011,15.480000000000018,-13.090000000000146,-18.22,21.78,9.02,6.450000000000001,152.01999999999998,0.0,EntryPreparationState,upper,3230.75,3889.9,0.0,608.7715004255977,1,0.0,None,748.3366168846239,-60.50034047821718,None,0
2021-10-01 12:00:00,3236.25,3282.6,3175.0,3235.35,37587.73,121609462.2555,2021-10-01 12:00:00,68.5,3134.19,2895.31,3014.75,3253.62,2775.87,3373.06,2656.43,15.84,49.98,12.92,37.06,32.1,15.12,22.19,27.15,29125.756428571425,1236.66,-220.5999999999999,145.86,9.94,3055.68,3162.08,18.269999999999982,-459.48,-73.26999999999998,-179.67000000000007,-1.5,38.5,16.980000000000004,37.059999999999995,477.75,0.0,EntryPreparationState,upper,3235.35,3382.7,0.0,133.33127636886246,1,0.0,None,283.8250405674814,-13.128921136816462,None,0
2021-10-06 16:00:00,3618.15,3626.4,3567.0,3592.65,18018.07,64732619.1855,2021-10-06 16:00:00,63.89,3513.08,3356.72,3434.9,3591.25,3278.54,3669.43,3200.36,9.1,74.49,69.56,4.93,28.42,15.27,32.77,33.85,28583.807142857142,27.13,-157.75,90.17,8.67,3490.12,3541.93,-1.400000000000091,-314.1100000000001,-50.720000000000255,-102.5300000000002,-6.109999999999999,33.89,13.150000000000002,4.929999999999993,312.71000000000004,0.0,EntryPreparationState,upper,3592.65,3533.95,0.0,-52.31674251597069,1,0.0,None,65.46539601686773,-106.76123335142601,None,0
