,Unnamed: 0,start_at,open,high,low,close,volume,turnover,date,funding_rate,p_close,oi,rsi,upper1,lower1,middle,upper2,lower2,upper3,lower3,macd,macdsignal,macdhist,p_di,m_di,adx,adxr,volume_ma,volume_ma_diff,middle_diff,band_diff,di_diff,sma,ema,upper_diff,lower_diff,ema_diff,sma_diff,rsi_sell,rsi_buy,dmi_diff,macd_diff,bol_diff,state,bb_direction,entry_price,exit_price,current_profit,bb_profit,profit_max,profit_min,profit_mean,prediction,profit_ma
3251,3383,1629385200000.0,45430.0,45780.5,45429.5,45773.0,4204.508,192452944.684,2021-08-19 15:00:00,0.0001,-0.000276,14627.234,62.55,45280.18,44493.96,44887.07,45673.3,44100.84,46066.41,43707.73,-3.31,-150.62,147.31,32.08,21.0,21.05,21.95,2816.6539285714284,191.56,-885.9300000000003,391.9,11.2,44844.88,45425.07,-99.69999999999709,-1672.1600000000035,-347.9300000000003,-928.1200000000026,-7.450000000000003,32.55,11.079999999999998,147.31,1572.4600000000064,PositionState,upper,45773.0,48510.5,0.0,2737.5,3576.0,-183.0,2035.2555555555555,0,3359.769999999997
3301,3433,1629565200000.0,49440.0,49800.0,49355.0,49634.0,3030.527,150417177.118,2021-08-21 17:00:00,0.0001,9.8e-05,14696.345,64.14,49202.56,48662.5,48932.53,49472.58,48392.48,49742.61,48122.45,370.54,385.96,-15.42,28.26,12.66,34.63,38.38,2678.5185714285717,122.5,-701.4700000000012,186.25,4.84,49131.72,49454.45,-161.41999999999825,-1241.5199999999968,-179.5500000000029,-502.27999999999884,-5.859999999999999,34.14,15.600000000000001,-15.419999999999959,1080.0999999999985,PositionState,upper,49634.0,48929.0,0.0,-705.0,0.0,-705.0,-298.8333333333333,0,-265.7199999999939
3334,3466,1629684000000.0,49776.5,50231.0,49591.5,50019.0,4197.262,209942847.978,2021-08-23 02:00:00,0.0001,-0.000369,14768.844,66.67,49532.93,48649.28,49091.11,49974.76,48207.46,50416.58,47765.63,173.17,36.12,137.04,32.28,19.49,17.81,15.4,2755.511571428571,132.73,-927.8899999999994,448.69,10.83,49101.61,49765.86,-44.23999999999796,-1811.5400000000009,-253.13999999999942,-917.3899999999994,-3.3299999999999983,36.67,12.790000000000003,137.04999999999998,1767.300000000003,PositionState,upper,50019.0,49721.5,0.0,-297.5,323.5,-297.5,116.65384615384616,0,185.70999999999913
3443,3575,1630076400000.0,48109.5,48411.0,48109.5,48181.0,4632.165,223182341.865,2021-08-27 15:00:00,0.00055352,0.00036,15914.377,65.13,47746.72,47086.46,47416.59,48076.85,46756.33,48406.98,46426.2,104.76,-26.8,131.57,30.81,19.31,25.93,30.82,3051.1845714285714,35.76,-764.4100000000035,516.8,12.72,47512.16,47951.64,-104.15000000000146,-1424.6699999999983,-229.36000000000058,-668.8399999999965,-4.8700000000000045,35.129999999999995,11.5,131.56,1320.5199999999968,PositionState,upper,48181.0,48661.5,0.0,480.5,1033.5,-40.0,602.5625,0,784.4499999999971
3477,3609,1630198800000.0,49568.0,49629.5,49275.5,49355.0,2387.056,117813148.88,2021-08-29 01:00:00,0.0001,0.000407,14671.083,61.54,49119.7,48687.08,48903.39,49336.01,48470.77,49552.31,48254.46,180.43,161.62,18.8,33.1,16.95,16.93,19.76,2078.959714285714,1.21,-451.6100000000006,330.6,12.27,48965.55,49278.15,-18.989999999997963,-884.2300000000032,-76.84999999999854,-389.4499999999971,-8.46,31.54,16.150000000000002,18.810000000000002,865.2400000000052,PositionState,upper,49355.0,48580.5,0.0,-774.5,0.0,-774.5,-387.25,0,-348.83000000000175
3565,3697,1630515600000.0,48470.5,49096.0,48345.5,48688.0,5436.118,264673713.184,2021-09-01 17:00:00,0.00069875,-0.000245,15044.262,69.36,48065.52,47158.49,47612.0,48519.04,46704.97,48972.55,46251.45,186.88,43.71,143.17,38.09,13.16,17.88,20.59,2393.550714285714,294.48,-1076.0,692.69,22.33,47774.94,48329.64,-168.95999999999913,-1983.0299999999988,-358.3600000000006,-913.0599999999977,-0.6400000000000006,39.36,24.930000000000003,143.17,1814.0699999999997,PositionState,upper,48688.0,49408.5,0.0,720.5,1437.5,-521.0,676.1346153846154,0,1186.7200000000012
3664,3796,1630872000000.0,50653.5,51700.0,50612.5,51610.5,4796.435,247546408.5675,2021-09-05 20:00:00,0.00037759,-0.000359,17064.306,77.2,50708.07,49932.37,50320.22,51095.92,49544.53,51483.77,49156.68,200.51,75.83,124.68,38.87,11.2,17.65,19.09,1914.9015714285717,198.3,-1290.2799999999988,841.25,24.29,50427.27,51044.83,-514.5800000000017,-2065.970000000001,-565.6699999999983,-1183.2300000000032,7.200000000000003,47.2,27.669999999999998,124.67999999999999,1551.3899999999994,PositionState,upper,51610.5,51300.0,0.0,-310.5,1039.5,-310.5,286.47297297297297,0,819.0099999999948
3754,3886,1631196000000.0,46881.5,47191.5,46879.0,46920.0,1407.989,66062843.88,2021-09-09 14:00:00,0.0001,-0.000121,13532.399,57.97,46693.66,46134.83,46414.24,46973.07,45855.41,47252.49,45576.0,-20.89,-165.26,144.37,16.1,23.88,45.12,53.36,2235.3069285714287,-68.16,-505.76000000000204,284.77,5.45,46422.0,46792.03,53.06999999999971,-1064.5899999999965,-127.97000000000116,-498.0,-12.030000000000001,27.97,-7.779999999999998,144.37,1117.6599999999962,PositionState,upper,46920.0,46284.0,0.0,-636.0,259.5,-636.0,-150.92857142857142,0,-304.84999999999854
3821,3953,1631437200000.0,46088.0,46178.5,45853.0,45853.0,1658.019,76025145.207,2021-09-12 09:00:00,0.0001,1.2e-05,14748.735,58.17,45737.06,45168.97,45453.01,46021.11,44884.92,46305.15,44600.88,33.88,-44.36,78.25,28.62,18.6,21.36,23.36,1405.3325,37.94,-399.98999999999796,211.73,12.73,45428.05,45777.69,168.11000000000058,-968.0800000000017,-75.30999999999767,-424.9499999999971,-11.829999999999998,28.17,10.02,78.24000000000001,1136.1900000000023,PositionState,upper,45853.0,45119.5,0.0,-733.5,195.5,-733.5,-7.333333333333333,0,-273.6200000000026
3895,4027,1631703600000.0,47513.0,47559.5,47300.0,47477.5,1596.291,75787905.9525,2021-09-15 11:00:00,-0.00024889,-0.001446,17444.286,67.81,47181.41,46607.17,46894.29,47468.53,46320.05,47755.65,46032.94,354.38,360.11,-5.72,29.39,8.08,45.17,41.16,1541.673857142857,43.58,-583.2099999999991,209.73,3.91,47106.27,47379.53,-8.970000000001164,-1157.449999999997,-97.97000000000116,-371.2300000000032,-2.1899999999999977,37.81,21.310000000000002,-5.730000000000018,1148.479999999996,PositionState,upper,47477.5,47616.5,0.0,139.0,783.0,-129.0,421.70588235294116,0,397.83000000000175
3961,4093,1631941200000.0,48281.5,48800.0,48250.5,48623.0,2940.349,142968589.427,2021-09-18 05:00:00,0.0001,-0.00086,16694.142,66.34,48047.81,47285.11,47666.46,48429.16,46903.76,48810.51,46522.41,112.02,-31.92,143.94,34.24,15.8,22.2,20.65,1593.7309285714286,136.84,-956.5400000000009,536.7,14.07,47650.61,48308.37,-193.8399999999965,-1719.239999999998,-314.6299999999974,-972.3899999999994,-3.6599999999999966,36.34,18.44,143.94,1525.4000000000015,PositionState,upper,48623.0,48007.0,0.0,-616.0,0.0,-616.0,-220.125,0,-166.5699999999997
4094,4226,1632420000000.0,44780.0,44860.0,44420.0,44708.0,2769.09,123800475.72,2021-09-23 18:00:00,3.415e-05,-0.000509,15683.945,64.42,44233.99,43465.21,43849.6,44618.38,43080.82,45002.77,42696.43,335.74,300.6,35.14,27.64,14.09,22.62,26.28,2490.9435000000003,84.08,-858.4000000000015,356.82,9.76,43976.72,44497.7,-89.62000000000262,-1627.1800000000003,-210.3000000000029,-731.2799999999988,-5.579999999999998,34.42,13.55,35.139999999999986,1537.5599999999977,PositionState,upper,44708.0,44249.0,0.0,-459.0,117.0,-459.0,-130.13636363636363,0,-176.50999999999476
4246,4378,1632967200000.0,42937.0,43350.0,42883.5,43349.5,2650.555,114900233.9725,2021-09-30 02:00:00,-5.022e-05,-0.000976,15588.453,71.17,42583.74,41367.62,41975.68,43191.8,40759.56,43799.86,40151.5,109.6,-73.27,182.87,35.27,17.69,25.16,19.62,2456.1060714285713,-139.83,-1373.8199999999997,527.79,10.86,41818.5,42872.97,-157.6999999999971,-2589.9400000000023,-476.52999999999884,-1531.0,1.1700000000000017,41.17,17.580000000000002,182.87,2432.2400000000052,PositionState,upper,43349.5,47650.0,0.0,4300.5,4982.0,-549.5,2470.6785714285716,0,4987.879999999997
4334,4466,1633284000000.0,48915.0,49152.5,48540.0,48839.5,2772.413,135403264.7135,2021-10-03 18:00:00,0.0001,1.6e-05,15906.526,70.5,48409.54,47678.67,48044.11,48774.98,47313.24,49140.42,46947.8,222.23,146.89,75.33,37.54,11.53,20.87,23.49,1378.0205,149.78,-795.3899999999994,561.64,17.52,48137.44,48634.72,-64.5199999999968,-1526.260000000002,-204.77999999999884,-702.0599999999977,0.5,40.5,26.009999999999998,75.34,1461.7400000000052,PositionState,upper,48839.5,47790.0,0.0,-1049.5,0.0,-1049.5,-369.375,0,-447.88000000000466
4357,4489,1633366800000.0,48555.5,49500.0,48166.5,49255.0,5543.286,273034551.93,2021-10-04 17:00:00,0.0001,-0.00019,15919.319,67.5,48401.23,47598.9,48000.06,48802.4,47197.73,49203.57,46796.56,117.88,-7.46,125.35,31.44,17.48,16.3,15.99,2778.4749999999995,234.08,-1254.9400000000023,726.58,19.51,47974.77,48696.37,-452.59999999999854,-2057.269999999997,-558.6299999999974,-1280.2300000000032,-2.5,37.5,13.96,125.33999999999999,1604.6699999999983,PositionState,upper,49255.0,50685.5,0.0,1430.5,2457.0,-374.5,933.5125,0,2372.4300000000003
4444,4576,1633680000000.0,54810.0,56250.0,54783.5,55856.0,5954.377,332587681.712,2021-10-08 08:00:00,0.00080586,0.000796,13646.354,70.31,54790.31,53890.94,54340.63,55240.0,53441.25,55689.69,52991.57,199.09,84.76,114.32,37.1,13.79,18.78,23.22,1514.5219285714286,372.61,-1515.3700000000026,966.79,20.25,54357.55,55159.73,-616.0,-2414.75,-696.2699999999968,-1498.449999999997,0.3100000000000023,40.31,23.310000000000002,114.33,1798.75,PositionState,upper,55856.0,54227.0,0.0,-1629.0,0.0,-1629.0,-682.3333333333334,0,-491.0900000000038
4489,4621,1633842000000.0,55919.5,56145.0,55450.0,55668.0,2407.346,134012137.128,2021-10-10 05:00:00,0.0001371,0.0001,12682.48,62.12,55319.35,54667.19,54993.27,55645.42,54341.11,55971.5,54015.03,181.5,108.77,72.72,31.39,17.71,15.82,17.42,1350.8419285714285,81.88,-674.7300000000032,470.04,7.23,55060.5,55537.81,-22.580000000001746,-1326.8899999999994,-130.19000000000233,-607.5,-7.880000000000003,32.12,13.68,72.73,1304.3099999999977,PositionState,upper,55668.0,55029.5,0.0,-638.5,9.5,-638.5,-147.0,0,-217.25999999999476
4511,4643,1633921200000.0,55801.5,56799.5,55688.0,56536.5,4696.382,264225518.9875,2021-10-11 03:00:00,0.00039246,0.000553,12418.888,68.44,55738.14,54974.04,55356.09,56120.19,54591.98,56502.24,54209.93,165.95,81.29,84.66,36.91,15.9,13.49,13.06,1893.7102857142854,201.42,-1180.4100000000035,519.18,10.55,55362.61,56015.45,-416.3099999999977,-1944.5199999999968,-521.0500000000029,-1173.8899999999994,-1.5600000000000023,38.44,21.009999999999998,84.65999999999998,1528.2099999999991,PositionState,upper,56536.5,56787.5,0.0,251.0,951.0,-317.5,418.5833333333333,0,934.9500000000044
4607,4739,1634266800000.0,59118.0,59490.0,58870.0,59425.0,3362.524,199126829.67,2021-10-15 03:00:00,0.00022649,0.000191,12605.633,69.65,58354.08,57192.32,57773.2,58934.95,56611.44,59515.83,56030.57,321.59,198.77,122.82,32.08,12.09,19.68,19.66,2050.555,138.01,-1651.800000000003,1163.2,17.73,57888.11,58813.93,-490.0500000000029,-2813.5599999999977,-611.0699999999997,-1536.8899999999994,-0.3499999999999943,39.650000000000006,19.99,122.81999999999996,2323.5099999999948,PositionState,upper,59425.0,60779.5,0.0,1354.5,3200.5,-436.5,1431.5294117647059,0,2416.760000000002
4677,4809,1634518800000.0,62467.0,62620.0,61952.0,62083.0,2182.174,136093480.728,2021-10-18 01:00:00,0.00076828,0.000573,13692.887,59.66,61755.62,60563.5,61159.56,62351.68,59967.44,62947.74,59371.37,186.75,30.55,156.2,27.24,23.86,15.22,15.1,2064.340142857143,80.89,-923.4400000000023,590.59,7.36,61139.11,61960.09,268.6800000000003,-2115.5599999999977,-122.91000000000349,-943.8899999999994,-10.340000000000003,29.659999999999997,3.379999999999999,156.2,2384.239999999998,PositionState,upper,62083.0,61272.5,0.0,-810.5,309.0,-810.5,-44.05555555555556,0,-346.3799999999974
4717,4849,1634662800000.0,63200.0,63585.5,63074.0,63428.0,3476.882,220168534.8725,2021-10-19 17:00:00,0.00014249,0.000133,13795.847,67.23,62827.57,62033.61,62430.59,63224.55,61636.63,63621.53,61239.65,313.07,233.21,79.85,26.04,16.14,12.41,13.79,2422.4525714285714,-40.52,-997.4100000000035,357.25,6.02,62582.0,63133.9,-203.4499999999971,-1791.3700000000026,-294.09999999999854,-846.0,-2.769999999999996,37.230000000000004,9.899999999999999,79.85999999999999,1587.9200000000055,PositionState,upper,63428.0,65150.5,0.0,1722.5,3506.5,0.0,1439.6060606060605,0,2406.6099999999933
4845,4977,1635123600000.0,61827.5,62145.5,61730.0,61746.0,1670.739,103486890.138,2021-10-25 01:00:00,0.0008474,0.000911,16026.838,61.62,61414.25,60468.57,60941.41,61887.1,59995.72,62359.94,59522.88,93.49,-74.14,167.64,28.32,20.44,28.54,28.15,1836.7448571428572,-59.1,-804.5899999999965,476.72,12.0,60982.66,61559.75,141.09999999999854,-1750.2799999999988,-186.25,-763.3399999999965,-8.380000000000003,31.619999999999997,7.879999999999999,167.63,1891.3799999999974,PositionState,upper,61746.0,62610.0,0.0,864.0,1933.5,0.0,949.15,0,1232.0899999999965
4926,5058,1635415200000.0,61047.0,61197.5,60846.5,61052.5,1447.754,88362202.832,2021-10-28 10:00:00,0.00065339,0.000445,17086.55,69.63,60326.3,58825.18,59575.74,61076.87,58074.62,61827.43,57324.05,95.3,-261.61,356.91,29.1,15.55,38.94,40.72,1582.8354285714286,-52.84,-1476.760000000002,1116.79,3.76,59604.33,60735.54,24.37000000000262,-2977.8799999999974,-316.9599999999991,-1448.1699999999983,-0.37000000000000455,39.629999999999995,13.55,356.91,3002.25,PositionState,upper,61052.5,60186.0,0.0,-866.5,528.0,-866.5,55.611111111111114,0,-39.900000000001455
4956,5088,1635523200000.0,62325.0,62988.5,62325.0,62667.0,2985.994,187242700.9615,2021-10-29 16:00:00,0.00057802,0.000605,15755.785,67.81,61833.13,60772.79,61302.96,62363.29,60242.62,62893.46,59712.45,329.63,231.64,97.98,31.68,17.98,17.8,21.55,1729.7939285714285,146.74,-1364.0400000000009,705.46,12.72,61375.0,62216.7,-303.7099999999991,-2424.3799999999974,-450.3000000000029,-1292.0,-2.1899999999999977,37.81,13.7,97.99000000000001,2120.6699999999983,PositionState,upper,62667.0,61749.0,0.0,-918.0,0.0,-918.0,-422.125,0,-324.4300000000003
4989,5121,1635642000000.0,62354.5,62400.0,62155.0,62157.5,625.278,38942143.102,2021-10-31 01:00:00,0.00049816,0.000443,15993.508,58.65,62008.48,61466.61,61737.55,62279.42,61195.67,62550.36,60924.74,89.18,18.74,70.44,28.83,20.16,11.48,13.49,1223.5672857142856,-47.81,-419.9499999999971,314.8,5.69,61764.22,62098.39,121.91999999999825,-961.8300000000017,-59.11000000000058,-393.27999999999884,-11.350000000000001,28.65,8.669999999999998,70.44000000000001,1083.75,PositionState,upper,62157.5,61731.5,0.0,-426.0,0.0,-426.0,-269.6666666666667,0,-264.41999999999825
5046,5178,1635847200000.0,63116.5,63652.0,63069.0,63217.5,3662.374,231915922.106,2021-11-02 10:00:00,0.00038595,0.000999,17066.089,68.34,62358.71,60999.89,61679.3,63038.11,60320.49,63717.52,59641.08,322.4,115.3,207.09,37.31,11.45,20.72,18.4,1503.1082142857142,166.4,-1538.199999999997,1030.37,16.3,61844.05,62786.34,-179.38999999999942,-2897.010000000002,-431.1600000000035,-1373.449999999997,-1.6599999999999966,38.34,25.860000000000003,207.09999999999997,2717.6200000000026,PositionState,upper,63217.5,62811.5,0.0,-406.0,752.0,-406.0,86.94736842105263,0,248.02000000000407
5157,5289,1636246800000.0,61986.0,62343.5,61824.0,61869.0,2188.282,135961879.918,2021-11-07 01:00:00,0.0008972,0.00038,18423.74,64.57,61654.27,60751.96,61203.11,62105.42,60300.8,62556.58,59849.65,134.35,-20.17,154.53,32.59,15.95,19.98,19.89,812.9471428571429,4.95,-665.8899999999994,339.37,14.48,61324.88,61773.69,236.41999999999825,-1568.199999999997,-95.30999999999767,-544.1200000000026,-5.430000000000007,34.56999999999999,16.640000000000004,154.51999999999998,1804.6199999999953,PositionState,upper,61869.0,66830.5,0.0,4961.5,6663.0,-149.0,3144.0793650793653,0,5482.649999999994
5242,5374,1636552800000.0,68028.5,69138.5,67942.0,68450.0,5753.824,394087722.3765,2021-11-10 14:00:00,0.00048949,0.001362,17653.68999999,66.86,67612.34,66552.12,67082.23,68142.45,66022.02,68672.55,65491.91,123.71,-11.45,135.17,31.44,13.14,17.06,20.3,1598.8177857142857,331.53,-1367.770000000004,731.91,15.7,66999.0,67876.81,-307.5500000000029,-2427.979999999996,-573.1900000000023,-1451.0,-3.1400000000000006,36.86,18.3,135.16,2120.429999999993,PositionState,upper,68450.0,66676.0,0.0,-1774.0,215.5,-1774.0,-361.0,0,-457.1999999999971
5315,5447,1636815600000.0,64705.5,64755.5,64543.0,64667.0,908.635,58767687.134,2021-11-13 15:00:00,0.00027188,0.000442,18309.073,60.4,64313.46,63663.71,63988.58,64638.33,63338.83,64963.2,63013.96,-13.87,-131.44,117.56,26.39,17.38,24.05,27.75,799.1117857142856,10.15,-678.4199999999983,402.45,12.76,63936.5,64418.7,-28.669999999998254,-1328.1699999999983,-248.3000000000029,-730.5,-9.600000000000001,30.4,9.010000000000002,117.57,1299.5,PositionState,upper,64667.0,63950.5,0.0,-716.5,0.0,-716.5,-257.0,0,-261.59999999999854
5348,5480,1636934400000.0,65529.5,66200.0,65529.5,65900.0,2863.864,188835488.6515,2021-11-15 00:00:00,0.0001,0.000207,18825.425,70.97,65075.77,64121.17,64598.47,65553.07,63643.88,66030.36,63166.58,182.21,39.97,142.23,37.96,13.2,17.91,18.46,1106.5522142857142,159.01,-1301.5299999999988,734.39,13.82,64539.22,65438.31,-346.929999999993,-2256.1200000000026,-461.6900000000023,-1360.7799999999988,0.9699999999999989,40.97,24.76,142.24,1909.1900000000096,PositionState,upper,65900.0,64940.0,0.0,-960.0,88.5,-960.0,-179.8,0,-134.22999999999593
5487,5619,1637434800000.0,59458.0,59521.5,59283.0,59474.0,747.435,44394280.718,2021-11-20 19:00:00,0.0001,0.000393,19699.177,65.87,58863.07,58003.91,58433.49,59292.64,57574.34,59722.22,57144.76,203.7,147.93,55.76,34.35,19.79,19.77,18.42,1030.0580714285716,13.11,-1040.510000000002,430.48,19.05,58498.88,59086.94,-181.36000000000058,-1899.6600000000035,-387.0599999999977,-975.1200000000026,-4.1299999999999955,35.870000000000005,14.560000000000002,55.76999999999998,1718.300000000003,PositionState,upper,59474.0,58729.0,0.0,-745.0,276.0,-745.0,-67.88888888888889,0,-77.54000000000087
5509,5641,1637514000000.0,59865.0,60047.5,59424.0,59471.0,1590.64,95002308.9875,2021-11-21 17:00:00,0.00019204,0.000287,19328.24399999,57.11,59431.74,58732.81,59082.28,59781.21,58383.34,60130.68,58033.87,169.06,135.25,33.81,27.6,15.16,13.11,15.92,999.7250000000001,46.11,-388.72000000000116,111.69,8.41,59113.38,59472.03,310.2099999999991,-1087.6600000000035,1.0299999999988358,-357.6200000000026,-12.89,27.11,12.440000000000001,33.81,1397.8700000000026,PositionState,upper,59471.0,59134.0,0.0,-337.0,156.0,-337.0,-53.166666666666664,0,-155.88999999999942
5555,5687,1637679600000.0,57686.5,57740.0,56880.0,56892.5,1713.787,98222842.774,2021-11-23 15:00:00,0.00010012,0.000346,19235.638,49.94,57180.08,56387.01,56783.54,57576.61,55990.48,57973.14,55593.95,-150.0,-286.0,135.99,25.3,15.68,18.25,20.68,1972.848,31.68,-108.95999999999913,244.86,4.44,56579.27,57005.09,684.1100000000006,-902.0199999999968,112.58999999999651,-313.2300000000032,-20.060000000000002,19.939999999999998,9.620000000000001,136.0,1586.1299999999974,PositionState,upper,56892.5,57058.0,0.0,165.5,986.5,0.0,589.0909090909091,0,312.7900000000009
5585,5717,1637787600000.0,57442.5,57495.0,57230.0,57355.5,726.161,41653825.974,2021-11-24 21:00:00,0.0001,0.001142,19031.52699999,58.04,57161.96,56514.99,56838.48,57485.44,56191.51,57808.93,55868.03,27.32,-80.26,107.58,29.45,15.64,15.91,17.11,1025.8850714285713,4.41,-517.0199999999968,150.94,5.3,56753.11,57237.04,129.94000000000233,-1163.989999999998,-118.45999999999913,-602.3899999999994,-11.96,28.04,13.809999999999999,107.58000000000001,1293.9300000000003,PositionState,upper,57355.5,57183.0,0.0,-172.5,697.5,-315.5,135.61111111111111,0,115.15999999999622
5601,5733,1637845200000.0,58676.0,58883.0,58458.0,58586.0,1941.137,113865485.5055,2021-11-25 13:00:00,0.00023896,0.00076,19119.648,67.01,58171.04,57185.35,57678.2,58663.89,56692.51,59156.73,56199.66,357.01,247.13,109.87,41.44,15.57,24.48,21.12,1152.9216428571428,104.48,-907.8000000000029,214.87,6.09,57879.72,58448.37,77.88999999999942,-1893.489999999998,-137.62999999999738,-706.2799999999988,-2.989999999999995,37.010000000000005,25.869999999999997,109.88,1971.3799999999974,PositionState,upper,58586.0,58240.5,0.0,-345.5,631.0,-345.5,262.14285714285717,0,44.479999999995925
5681,5813,1638133200000.0,54954.5,56452.5,54896.5,56314.5,2996.477,167187701.8685,2021-11-28 21:00:00,0.00038515,0.000642,19804.754,72.57,55109.64,54161.37,54635.5,55583.77,53687.23,56057.91,53213.1,103.1,-61.8,164.91,36.18,19.97,16.12,18.84,1151.2116428571428,179.29,-1679.0,1097.82,18.27,54582.11,55490.69,-730.7300000000032,-2627.269999999997,-823.8099999999977,-1732.3899999999994,2.569999999999993,42.56999999999999,16.21,164.89999999999998,1896.5399999999936,PositionState,upper,56314.5,57294.5,0.0,980.0,2338.5,-248.0,1130.2758620689656,0,2071.989999999998
5747,5879,1638370800000.0,58577.5,58840.0,58292.5,58638.5,2784.774,163046652.3895,2021-12-01 15:00:00,0.0001,0.000475,19307.305,63.93,57958.05,57012.13,57485.09,58431.02,56539.17,58903.98,56066.21,179.52,23.82,155.7,28.66,10.72,16.53,14.49,1511.3248571428571,104.12,-1153.4100000000035,585.59,5.86,57495.55,58307.72,-207.4800000000032,-2099.3300000000017,-330.77999999999884,-1142.949999999997,-6.07,33.93,17.939999999999998,155.70000000000002,1891.8499999999985,PositionState,upper,58638.5,57483.0,0.0,-1155.5,0.0,-1155.5,-490.75,0,-465.13000000000466
5874,6006,1638828000000.0,50047.5,50900.0,50047.5,50720.5,2637.378,133380517.9045,2021-12-06 22:00:00,0.0001,-0.0005,12517.868,67.91,49751.15,48273.58,49012.36,50489.93,47534.8,51228.71,46796.02,245.58,3.85,241.73,31.81,18.0,21.07,29.87,2119.7762857142857,-187.77,-1708.1399999999994,954.31,11.72,49214.44,50100.9,-230.5699999999997,-3185.699999999997,-619.5999999999985,-1506.0599999999977,-2.0900000000000034,37.91,13.809999999999999,241.73000000000002,2955.1299999999974,PositionState,upper,50720.5,50397.0,0.0,-323.5,981.0,-323.5,235.02173913043478,0,574.2900000000009
5962,6094,1639144800000.0,49595.0,49816.0,48112.5,48250.0,5367.718,262552734.994,2021-12-10 14:00:00,0.0001,-0.000492,13000.911,46.65,48973.31,48000.97,48487.14,49459.48,47514.8,49945.65,47028.63,-48.91,-204.86,155.95,26.25,18.33,15.29,17.12,1856.6887857142858,166.27,237.13999999999942,316.18,-3.84,48417.38,48709.42,1209.4800000000032,-735.1999999999971,459.41999999999825,167.37999999999738,-23.35,16.65,7.920000000000002,155.95000000000002,1944.6800000000003,PositionState,upper,48250.0,47975.0,0.0,-275.0,0.0,-275.0,-137.5,0,-367.2099999999991
5996,6128,1639267200000.0,49353.0,49684.0,49195.5,49317.5,1746.574,86304770.80149998,2021-12-12 00:00:00,0.0001,0.0001,13118.857,62.57,48998.57,48302.94,48650.76,49346.38,47955.13,49694.19,47607.32,218.79,136.72,82.06,31.0,11.25,26.21,19.89,1265.6367142857143,70.81,-666.739999999998,382.13,3.34,48835.72,49183.24,28.87999999999738,-1362.3700000000026,-134.26000000000204,-481.77999999999884,-7.43,32.57,19.75,82.07,1391.25,PositionState,upper,49317.5,48820.5,0.0,-497.0,0.0,-497.0,-237.65,0,-237.86000000000058
6010,6142,1639317600000.0,49755.5,49900.0,49458.0,49805.0,1905.352,94731750.4305,2021-12-12 14:00:00,0.0001,-0.000743,13933.513,64.66,49459.14,48758.07,49108.61,49809.67,48407.54,50160.21,48057.0,251.91,197.44,54.47,30.28,13.26,28.74,27.96,1112.6527142857142,11.34,-696.3899999999994,267.15,2.13,49250.44,49652.84,4.669999999998254,-1397.4599999999991,-152.1600000000035,-554.5599999999977,-5.340000000000003,34.66,17.020000000000003,54.47,1402.1299999999974,PositionState,upper,49805.0,49622.0,0.0,-183.0,663.0,-246.5,213.3181818181818,0,220.6800000000003
6066,6198,1639519200000.0,48267.0,48449.0,48002.0,48263.5,1628.435,78557160.47949998,2021-12-14 22:00:00,-3.646e-05,-3.9e-05,12895.661,62.3,47833.36,46833.75,47333.55,48333.16,46333.94,48832.97,45834.14,31.44,-159.24,190.68,27.67,17.46,33.24,39.91,2102.8364285714283,-33.04,-929.9499999999971,566.4,7.41,47242.88,48014.52,69.66000000000349,-1929.5599999999977,-248.9800000000032,-1020.6200000000026,-7.700000000000003,32.3,10.21,190.68,1999.2200000000012,PositionState,upper,48263.5,47572.5,0.0,-691.0,286.5,-691.0,-88.9,0,-113.23999999999796
6089,6221,1639602000000.0,49190.0,49349.5,48930.5,49142.5,1612.713,79192819.971,2021-12-15 21:00:00,0.0001,-0.000154,12936.419,64.62,48648.11,47347.58,47997.85,49298.38,46697.32,49948.64,46047.05,204.38,65.98,138.39,29.74,14.85,25.53,27.59,3372.771214285714,13.67,-1144.6500000000015,485.61,-1.61,47839.72,48885.27,155.87999999999738,-2445.1800000000003,-257.2300000000032,-1302.7799999999988,-5.3799999999999955,34.620000000000005,14.889999999999999,138.39999999999998,2601.0599999999977,PositionState,upper,49142.5,48560.0,0.0,-582.5,36.5,-615.5,-261.52777777777777,0,-130.0899999999965
6168,6300,1639886400000.0,47701.0,48136.5,47700.5,47880.0,1893.89,90750243.8455,2021-12-19 04:00:00,0.0001,-0.000661,14884.077,65.13,47296.59,46622.74,46959.66,47633.51,46285.81,47970.44,45948.89,151.92,33.22,118.69,31.5,14.47,15.08,18.0,1155.8916428571426,45.78,-920.3399999999965,384.66,11.62,47039.44,47588.14,-246.48999999999796,-1594.1900000000023,-291.8600000000006,-840.5599999999977,-4.8700000000000045,35.129999999999995,17.03,118.69999999999999,1347.7000000000044,PositionState,upper,47880.0,47116.0,0.0,-764.0,0.0,-764.0,-368.0833333333333,0,-276.8399999999965
