start_at,open,high,low,close,volume,turnover,date,wclprice,rsi,upper1,lower1,middle,upper2,lower2,upper3,lower3,bbvi,macd,macdsignal,macdhist,p_di,m_di,adx,adxr,volume_ma,volume_ma_diff,middle_diff,band_diff,di_diff,sma,ema,upper_diff,lower_diff,ema_diff,sma_diff,rsi_sell,ema_sma,sma_ema,ema_sma_500,sma_ema_500,rsi_buy,dmi_diff,macd_diff,bol_diff,aroon,adline,mfi,roc,atr,pandl,state,bb_direction,entry_price,exit_price,current_profit,bb_profit,prediction,profit_ma,entry_type,max_pandl,min_pandl,exit_reason,entry_volume
2020-04-09 04:00:00,7283.0,7331.0,7236.5,7322.0,1256.367,9199119.174,2020-04-09 04:00:00,7302.87,62.58,7342.13,7073.22,7207.67,7476.58,6938.77,7611.03,6804.32,7.46,121.62,139.48,-17.86,23.34,16.53,35.15,39.72,2628.4913571428574,-95.01,-95.19999999999982,-175.66,-2.75,7291.92,7305.3,173.71000000000004,-364.09999999999945,2.430000000000291,-10.949999999999818,-7.420000000000002,13.38000000000011,-13.38000000000011,0.0,0.0,32.58,6.809999999999999,-17.859999999999985,537.8099999999995,-14.28,10662.89,46.84,0.04,143.65,0.0,PositionState,upper,6796.5,7186.5,228.65762524828932,0.0,0,0.0,None,232.63025822114304,190.91761200617947,None,0
2020-04-09 08:00:00,7322.0,7344.0,7143.0,7186.5,8800.704,63246259.296,2020-04-09 08:00:00,7215.0,54.95,7304.34,7112.4,7208.37,7400.31,7016.44,7496.27,6920.47,5.32,107.82,133.15,-25.33,21.07,19.44,32.93,39.16,2986.755857142857,358.26,-6.630000000000109,-212.91,-6.32,7294.76,7269.18,185.3100000000004,-198.5600000000004,54.18000000000029,79.76000000000022,-15.049999999999997,-25.579999999999927,25.579999999999927,0.0,0.0,24.950000000000003,1.629999999999999,-25.330000000000013,383.8700000000008,-14.28,5671.45,32.22,-1.64,147.75,0.0,PositionState,upper,6796.5,7186.5,0.0,0.0,0,0.0,None,238.3685058485982,149.64636945486626,None,0
2020-04-09 12:00:00,7186.5,7342.5,7123.0,7273.5,3901.145,28374978.1575,2020-04-09 12:00:00,7253.12,57.37,7286.88,7138.38,7212.63,7361.14,7064.13,7435.39,6989.88,4.11,98.81,126.28,-27.46,18.91,18.38,30.68,38.63,3046.8709999999996,60.11,-40.48999999999978,-163.13,-3.36,7288.91,7262.75,108.02000000000044,-188.98999999999978,9.63000000000011,35.789999999999964,-12.630000000000003,-26.159999999999854,26.159999999999854,0.0,0.0,27.369999999999997,0.5300000000000011,-27.47,297.0100000000002,-14.28,7119.94,40.71,-1.17,152.87,0.0,IdleState,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,0
2020-04-09 16:00:00,7273.5,7310.5,7229.5,7259.5,540.479,3923607.3005,2020-04-09 16:00:00,7264.75,58.12,7277.67,7157.52,7217.6,7337.74,7097.45,7397.82,7037.37,3.32,91.56,119.34,-27.77,18.17,17.66,28.59,37.78,2870.449357142857,-176.42,-47.149999999999636,-95.89,-2.17,7281.48,7263.55,72.98999999999978,-167.30000000000018,-1.199999999999818,16.729999999999563,-11.880000000000003,-17.92999999999938,17.92999999999938,0.0,0.0,28.119999999999997,0.5100000000000016,-27.78,240.28999999999996,-14.28,6979.81,37.0,-1.55,147.74,0.0,IdleState,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,0
2020-04-09 20:00:00,7259.5,7310.0,7238.5,7282.0,522.241,3802958.962,2020-04-09 20:00:00,7278.12,59.0,7269.6,7177.11,7223.36,7315.85,7130.87,7362.09,7084.62,2.56,85.9,112.65,-26.74,17.51,17.03,26.65,36.99,2657.6837857142855,-212.76,-54.76000000000022,-78.71,-0.76,7281.13,7269.38,37.73000000000047,-147.25,-8.739999999999782,3.0100000000002183,-11.0,-11.75,11.75,0.0,0.0,29.0,0.4800000000000004,-26.75,184.98000000000047,-14.28,7093.03,41.41,-0.77,142.29,0.0,IdleState,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,0
2020-04-10 00:00:00,7282.0,7287.0,7158.0,7175.5,954.609,6849796.8795,2020-04-10 00:00:00,7199.0,52.01,7269.56,7172.52,7221.04,7318.08,7124.0,7366.59,7075.48,2.68,74.18,104.96,-30.77,16.37,19.98,25.45,35.48,2586.1245714285715,-71.55,22.039999999999964,-12.78,-4.75,7273.28,7241.22,119.07999999999993,-75.0,42.220000000000255,74.27999999999975,-17.990000000000002,-32.05999999999949,32.05999999999949,0.0,0.0,22.009999999999998,-3.6099999999999994,-30.779999999999987,194.07999999999993,14.28,6397.42,42.58,-1.45,141.34,0.0,IdleState,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,0
2020-04-10 04:00:00,7175.5,7175.5,6866.5,6918.0,7588.604,52497962.472,2020-04-10 04:00:00,6969.5,37.96,7282.33,7111.84,7197.08,7367.57,7026.59,7452.82,6941.35,4.73,45.84,93.13,-47.29,14.01,30.69,26.3,35.29,2897.688428571429,311.56,227.57999999999993,149.12,-14.21,7236.17,7132.53,398.0699999999997,57.090000000000146,163.02999999999975,266.6700000000001,-32.04,-103.64000000000033,103.64000000000033,0.0,0.0,7.960000000000001,-16.68,-47.28999999999999,340.97999999999956,-85.71,1338.35,38.24,-3.06,153.32,0.0,IdleState,lower,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,0
2020-04-10 08:00:00,6918.0,6966.0,6854.0,6897.5,2644.851,18242859.7725,2020-04-10 08:00:00,6903.75,35.04,7285.38,7052.91,7169.15,7401.61,6936.68,7517.84,6820.45,6.48,17.87,78.08,-60.21,13.27,29.65,27.14,35.24,2795.8561428571425,-101.83,265.39999999999964,173.43,-2.05,7186.98,7041.02,497.8599999999997,32.93000000000029,137.27000000000044,283.22999999999956,-34.96,-145.95999999999913,145.95999999999913,0.0,0.0,5.039999999999999,-16.38,-60.209999999999994,464.9299999999994,-92.85,747.98,29.24,-5.5,150.37,0.0,EntryPreparationState,lower,6897.5,7008.5,0.0,44.97836172526259,1,0.0,None,52.372345052555104,-71.15067053280181,None,0
2020-04-19 16:00:00,7096.5,7161.0,7087.0,7133.5,1427.677,10184333.8795,2020-04-19 16:00:00,7128.75,56.62,7153.19,7023.13,7088.16,7218.21,6958.11,7283.24,6893.08,3.66,64.18,68.9,-4.72,22.45,19.02,21.95,20.44,1595.8120000000001,-13.22,-40.590000000000146,-51.59,-2.03,7165.89,7137.37,89.46000000000004,-170.64000000000033,8.61999999999989,37.14000000000033,-13.380000000000003,-28.520000000000437,28.520000000000437,0.0,0.0,26.619999999999997,3.4299999999999997,-4.719999999999999,260.10000000000036,57.14,13699.18,59.29,0.79,111.18,0.0,PositionState,upper,7044.0,6965.5,34.81754684838161,0.0,0,0.0,None,46.529642248722396,15.013458262351104,None,0
2020-04-19 20:00:00,7133.5,7195.0,7105.5,7118.5,1178.607,8389913.9295,2020-04-19 20:00:00,7134.37,57.08,7154.94,7030.18,7092.56,7217.32,6967.8,7279.7,6905.42,3.51,59.98,67.12,-7.13,23.35,17.91,21.32,20.12,1519.4585714285715,-76.35,-41.80999999999949,-12.06,0.89,7170.95,7136.17,82.94999999999982,-166.5699999999997,1.800000000000182,36.57999999999993,-12.920000000000002,-34.779999999999745,34.779999999999745,0.0,0.0,27.08,5.440000000000001,-7.140000000000008,249.51999999999953,57.14,12862.96,67.72,1.43,109.63,0.0,PositionState,upper,7044.0,6965.5,28.42913117546841,0.0,0,0.0,None,61.01005110732531,22.8925042589437,None,0
