,start_at,open,high,low,close,volume,turnover,date,funding_rate,p_close,oi,rsi,upper1,lower1,middle,upper2,lower2,upper3,lower3,macd,macdsignal,macdhist,p_di,m_di,adx,adxr,volume_ma,volume_ma_diff,middle_diff,band_diff,di_diff,sma,ema,upper_diff,lower_diff,ema_diff,sma_diff,rsi_sell,rsi_buy,dmi_diff,macd_diff,bol_diff,state,bb_direction,entry_price,exit_price,current_profit,bb_profit,profit_max,profit_min,profit_mean,prediction,profit_ma
0,1687435200.0,29917.0,30350.0,29503.4,29838.9,56674.052,1695771081.637,2023-06-22 12:00:00,9.829e-05,-0.0005414,61903.156,77.52,30125.8,27259.63,28692.72,31558.88,25826.55,32991.97,24393.47,972.66,842.5,130.15,40.85,9.83,54.41,37.57,47641.61792857143,3026.88,-1146.1800000000003,101.15,-12.14,29758.87,30032.4,1719.9799999999996,-4012.350000000002,193.5,-80.03000000000247,7.519999999999996,47.519999999999996,31.020000000000003,130.15999999999997,5732.330000000002,IdleState,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
1,1687449600.0,29838.9,30229.0,29814.6,30200.7,26280.001,789090870.797,2023-06-22 16:00:00,0.0001,-0.00017472,62816.551,80.08,30253.95,27418.72,28836.34,31671.56,26001.11,33089.17,24583.5,971.5,868.3,103.19,38.46,9.26,54.89,38.61,48722.434499999996,1080.81,-1364.3600000000006,29.34,-7.28,29907.91,30099.72,1470.8600000000006,-4199.59,-100.97999999999956,-292.7900000000009,10.079999999999998,50.08,29.200000000000003,103.20000000000005,5670.450000000001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2,1687464000.0,30200.7,30262.0,29852.6,29876.4,13763.439,413375228.2684,2023-06-22 20:00:00,0.0001,-0.00017101,63343.353,72.15,30295.88,27574.89,28935.39,31656.38,26214.4,33016.87,24853.9,933.65,881.37,52.27,36.68,8.71,55.37,40.33,47213.1945,-1509.23,-941.010000000002,-115.79,-3.62,30014.61,30010.39,1779.9799999999996,-3662.0,133.98999999999796,138.20999999999913,2.1500000000000057,42.150000000000006,27.97,52.27999999999997,5441.98,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
3,1687478400.0,29876.4,30050.0,29785.3,30001.7,10860.122,325287659.5328,2023-06-23 00:00:00,0.0001,-0.00012512,63282.929,73.25,30341.36,27732.52,29036.94,31645.78,26428.11,32950.19,25123.69,903.34,885.77,17.57,35.24,9.37,55.56,41.92,40254.369214285725,-6958.82,-964.760000000002,-239.49,-3.87,30032.86,30006.91,1644.079999999998,-3573.59,5.209999999999127,31.159999999999854,3.25,43.25,25.870000000000005,17.57000000000005,5217.669999999998,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
4,1687492800.0,30001.7,30079.7,29911.7,29923.9,8301.673,249017257.6449,2023-06-23 04:00:00,0.0001,-0.0003055,63849.611,71.36,30356.55,27886.27,29121.41,31591.69,26651.13,32826.84,25415.99,863.1,881.23,-18.13,34.78,9.12,55.76,43.66,37770.40671428572,-2483.96,-802.4900000000016,-287.71,-1.64,30013.11,29973.7,1667.7899999999972,-3272.7700000000004,49.79999999999927,89.20999999999913,1.3599999999999994,41.36,25.660000000000004,-18.129999999999995,4940.559999999998,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
5,1687507200.0,29923.9,30187.5,29893.2,30128.4,17569.839,527932227.2269,2023-06-23 08:00:00,0.0001,-0.00040011,64770.688,73.31,30370.42,28064.21,29217.32,31523.52,26911.11,32676.63,25758.0,838.05,872.6,-34.54,34.87,8.69,56.07,45.34,35044.42357142857,-2725.98,-911.0800000000017,-382.23,0.05,30028.96,30035.58,1395.119999999999,-3217.290000000001,-92.81999999999971,-99.44000000000233,3.3100000000000023,43.31,26.18,-34.55000000000007,4612.41,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
6,1687521600.0,30128.4,31444.0,29912.0,31228.8,96508.32,2957938051.256,2023-06-23 12:00:00,0.0001,0.00012724,65969.902,80.85,30509.56,28308.21,29408.89,31610.24,27207.53,32710.92,26106.85,896.66,877.41,19.24,44.69,6.88,57.3,47.44,40570.253142857146,5525.82,-1819.9099999999999,-277.86,11.71,30133.71,30512.87,381.4400000000023,-4021.2700000000004,-715.9300000000003,-1095.0900000000001,10.849999999999994,50.849999999999994,37.809999999999995,19.25,4402.710000000003,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
7,1687536000.0,31228.8,31426.0,30580.0,30872.0,81673.459,2533349603.6357,2023-06-23 16:00:00,0.0001,-0.00037018,65187.915,73.59,30530.52,28565.94,29548.23,31512.81,27583.65,32495.1,26601.36,903.89,882.71,21.18,39.76,6.12,58.44,49.56,44040.24485714286,3469.99,-1323.7700000000004,-386.83,5.65,30220.86,30656.52,640.8100000000013,-3288.3499999999985,-215.47999999999956,-651.1399999999994,3.5900000000000034,43.59,33.64,21.17999999999995,3929.16,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
8,1687550400.0,30872.0,30938.6,30418.1,30674.1,22021.027,675218043.4277,2023-06-23 20:00:00,0.0001,-0.00053719,65453.834,69.84,30470.77,28840.14,29655.45,31286.09,28024.82,32101.41,27209.5,883.47,882.86,0.61,37.06,7.82,58.92,51.38,38093.38628571429,-5946.85,-1018.6499999999978,-765.31,-9.32,30304.98,30663.55,611.9900000000016,-2649.279999999999,-10.549999999999272,-369.119999999999,-0.1599999999999966,39.84,29.240000000000002,0.6100000000000136,3261.2700000000004,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
9,1687564800.0,30674.1,30775.0,30352.9,30720.0,17982.179,550221727.3013,2023-06-24 00:00:00,0.0001,-0.00024872,64943.241,70.22,30480.12,29033.56,29756.84,31203.39,28310.29,31926.67,27587.01,861.07,878.5,-17.43,34.98,8.25,59.12,52.94,31507.494000000002,-6585.89,-963.1599999999999,-594.89,-5.21,30402.88,30686.13,483.3899999999994,-2409.709999999999,-33.86999999999898,-317.119999999999,0.21999999999999886,40.22,26.729999999999997,-17.42999999999995,2893.0999999999985,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
