,start_at,open,high,low,close,volume,turnover,date,funding_rate,p_close,oi,rsi,upper1,lower1,middle,upper2,lower2,upper3,lower3,macd,macdsignal,macdhist,p_di,m_di,adx,adxr,volume_ma,volume_ma_diff,middle_diff,band_diff,di_diff,sma,ema,upper_diff,lower_diff,ema_diff,sma_diff,rsi_sell,rsi_buy,dmi_diff,macd_diff,bol_diff,state,bb_direction,entry_price,exit_price,current_profit,bb_profit,profit_max,profit_min,profit_mean,prediction,profit_ma,entry_volume
10,1702022400.0,43195.0,43298.9,43125.0,43243.2,3242.745,140145195.3665,2023-12-08 08:00:00,0.00044041,0.00070401,63265.355,42.85,43568.14,43275.44,43421.79,43714.49,43129.09,43860.84,42982.74,-71.66,-66.63,-5.03,12.63,25.65,21.96,24.18,3123.498571428572,-84.85,178.59000000000378,-2.8,-1.16,43406.13,43303.77,471.2900000000009,-114.11000000000058,60.56999999999971,162.9300000000003,-27.15,12.85,-13.019999999999998,-5.030000000000001,585.4000000000015,0,0,43603.9,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,10877.841
11,1702026000.0,43243.2,43330.0,43131.7,43167.1,2224.386,96200790.9981,2023-12-08 09:00:00,0.00044041,0.00067593,63560.022,40.72,43552.13,43242.93,43397.53,43706.73,43088.34,43861.32,42933.74,-83.03,-69.91,-13.11,12.8,24.19,22.59,24.57,2900.155785714286,-223.34,230.4300000000003,23.74,0.97,43376.39,43249.1,539.6300000000047,-78.76000000000204,82.0,209.29000000000087,-29.28,10.72,-11.39,-13.120000000000005,618.3900000000067,0,0,43603.9,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,10877.841
12,1702029600.0,43167.1,43396.9,43111.0,43395.9,3248.413,140496971.4429,2023-12-08 10:00:00,0.00044041,0.00092074,63602.919,48.95,43549.7,43245.05,43397.38,43702.02,43092.73,43854.34,42940.41,-72.73,-70.48,-2.25,13.66,22.22,22.68,24.36,2860.987642857144,-39.16,1.4799999999959257,-16.86,3.0,43371.67,43307.82,306.11999999999534,-303.16999999999825,-88.08000000000175,-24.2300000000032,-21.05,18.950000000000003,-8.559999999999999,-2.25,609.2899999999936,0,0,43603.9,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,10877.841
13,1702033200.0,43395.9,43810.5,43395.8,43708.0,9836.193,429032893.524,2023-12-08 11:00:00,0.00044041,0.00101047,63282.246,57.59,43579.43,43274.49,43426.96,43731.89,43122.03,43884.36,42969.56,-38.94,-64.17,25.22,23.35,19.72,21.66,23.75,3312.606357142857,451.61,-281.0400000000009,-4.13,13.05,43390.45,43467.89,23.889999999999414,-585.9700000000012,-240.11000000000055,-317.5500000000029,-12.409999999999997,27.590000000000003,3.6300000000000026,25.230000000000004,609.8600000000006,0,0,43603.9,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,10877.841
14,1702036800.0,43708.0,43855.6,43565.0,43785.9,6122.778,267616788.5012,2023-12-08 12:00:00,0.00044041,0.00105281,64151.996,59.44,43620.98,43301.3,43461.14,43780.82,43141.47,43940.66,42981.63,-5.81,-52.5,46.69,22.73,18.18,20.91,23.27,3580.243357142857,267.63,-324.76000000000204,59.36,10.61,43431.37,43595.09,-5.080000000001746,-644.4300000000003,-190.81000000000492,-354.52999999999884,-10.560000000000002,29.44,4.550000000000001,46.69,639.3499999999985,EntryPreparationState,upper,43603.9,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,10877.841
15,1702040400.0,43785.9,43808.1,43500.0,43603.9,8357.007,364694984.9182,2023-12-08 13:00:00,0.00044041,0.00074461,63998.383,53.57,43640.54,43308.94,43474.74,43806.34,43143.13,43972.14,42977.33,5.69,-40.86,46.55,20.87,18.42,19.86,22.59,3973.048071428571,392.8,-129.1600000000035,72.79,-2.72,43442.47,43598.61,202.43999999999505,-460.7700000000041,-5.290000000000873,-161.4300000000003,-16.43,23.57,2.4499999999999997,46.55,663.2099999999991,PositionState,upper,43603.9,42784.0,0.0,-819.9000000000015,968.5999999999984,-819.9000000000015,320.4999999999982,0,68.59999999999854,10877.841
16,1702911600.0,41638.1,41698.9,41255.5,41278.9,8667.844,359125221.6593,2023-12-18 15:00:00,0.0001,0.00032475,57043.36,46.85,41689.91,41011.16,41350.54,42029.28,40671.79,42368.65,40332.42,-157.73,-215.09,57.36,19.21,20.94,34.26,33.78,6737.367,6.35,71.63999999999942,-237.19,3.12,41188.52,41324.75,750.3799999999974,-607.1100000000006,45.84999999999855,-90.38000000000466,-23.15,16.85,-1.7300000000000004,57.360000000000014,1357.489999999998,0,0,42532.9,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4650.605
17,1702915200.0,41278.9,41523.6,41165.0,41512.8,6450.214,266726112.6708,2023-12-18 16:00:00,0.00010731,0.000281,57408.271,51.36,41648.46,41083.52,41365.99,41930.93,40801.05,42213.4,40518.57,-126.52,-197.38,70.85,17.79,21.26,32.44,33.79,6770.3615,32.99,-146.81000000000495,-328.08,-3.67,41227.68,41399.97,418.1299999999974,-711.75,-112.83000000000176,-285.1200000000026,-18.64,21.36,-3.4700000000000024,70.86,1129.8799999999974,0,0,42532.9,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4650.605
18,1702918800.0,41512.8,41679.8,41410.0,41412.5,5748.138,238793107.5461,2023-12-18 17:00:00,0.00010731,0.00056935,57635.386,49.42,41603.89,41136.95,41370.42,41837.36,40903.48,42070.82,40670.01,-108.63,-179.63,70.99,20.05,20.06,30.13,33.17,6925.220857142857,154.85,-42.08000000000175,-294.34,2.04,41249.06,41404.98,424.8600000000006,-509.0199999999968,-7.519999999996799,-163.44000000000233,-20.58,19.42,-0.009999999999998,71.0,933.8799999999974,0,0,42532.9,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4650.605
19,1702922400.0,41412.5,41677.3,41360.0,41677.3,2709.661,112485502.1434,2023-12-18 18:00:00,0.00010731,0.00064565,57077.088,54.32,41627.14,41172.15,41399.64,41854.63,40944.66,42082.12,40717.17,-72.25,-158.15,85.9,18.71,19.77,28.17,32.72,6853.216071428571,-72.0,-277.6600000000035,-117.48,1.21,41315.66,41513.91,177.32999999999447,-732.6399999999994,-163.38999999999942,-361.6399999999994,-15.68,24.32,-1.0599999999999987,85.9,909.969999999994,0,0,42532.9,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4650.605
20,1702926000.0,41677.3,41768.4,41656.5,41725.7,3018.767,125895457.4459,2023-12-18 19:00:00,0.00010731,0.00065209,56887.833,55.18,41680.56,41180.83,41430.7,41930.42,40930.97,42180.28,40681.11,-39.07,-134.34,95.26,20.26,19.28,26.33,31.98,6877.724642857143,24.5,-295.0,106.75,0.69,41413.42,41598.62,204.7200000000012,-794.7299999999959,-127.07999999999448,-312.27999999999884,-14.82,25.18,0.9800000000000004,95.27,999.4499999999972,0,0,42532.9,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4650.605
21,1702929600.0,41725.7,42076.9,41584.1,41992.3,8679.78,363309479.4307,2023-12-18 20:00:00,0.00010731,0.00036778,57022.955,59.66,41781.42,41186.94,41484.18,42078.66,40889.7,42375.9,40592.46,8.63,-105.74,114.38,24.71,17.26,25.72,31.74,7247.267857142857,369.54,-508.1200000000026,265.3,8.02,41507.1,41756.09,86.36000000000058,-1102.6000000000058,-236.2100000000064,-485.2000000000044,-10.340000000000003,29.66,7.449999999999999,114.37,1188.9600000000064,0,0,42532.9,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4650.605
22,1702933200.0,41992.3,42810.6,41973.4,42648.3,17932.12,761233702.4839,2023-12-18 21:00:00,0.00010731,0.00057513,57090.346,68.1,42009.56,41180.55,41595.05,42424.06,40766.04,42838.57,40351.54,98.25,-64.94,163.19,34.84,14.48,26.83,32.47,8259.071928571428,1011.8,-1053.25,617.29,17.36,41696.92,42112.97,-224.24000000000524,-1882.260000000002,-535.3300000000017,-951.3800000000048,-1.9000000000000057,38.1,20.360000000000003,163.19,1658.0199999999968,EntryPreparationState,upper,42532.9,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4650.605
23,1702936800.0,42648.3,42762.0,42462.8,42532.9,5971.748,254350275.5416,2023-12-18 22:00:00,0.00010731,0.00054635,56957.788,65.5,42157.94,41210.79,41684.37,42631.52,40737.22,43105.09,40263.65,158.13,-20.32,178.46,32.81,13.63,27.86,33.42,8459.503285714285,200.43,-848.5299999999988,581.67,8.94,41824.31,42280.94,98.61999999999534,-1795.6800000000003,-251.95999999999916,-708.5900000000038,-4.5,35.5,19.18,178.45,1894.299999999996,PositionState,upper,42532.9,42396.0,0.0,-136.90000000000146,816.5,-136.90000000000146,413.9647058823513,0,463.1100000000006,4650.605
24,1703055600.0,42907.1,43004.9,42835.6,42961.8,2518.109,108079542.3893,2023-12-20 07:00:00,0.0001,0.00089295,58432.254,59.8,42872.32,42309.11,42590.72,43153.93,42027.51,43435.53,41745.9,93.17,47.04,46.12,24.2,12.65,20.55,25.96,4008.861928571428,-922.56,-371.08000000000175,-23.17,2.04,42600.93,42835.73,192.12999999999735,-934.2900000000008,-126.06999999999972,-360.8700000000026,-10.200000000000005,29.8,11.55,46.13,1126.4199999999985,0,0,43902.4,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,11886.425
25,1703059200.0,42961.8,43041.5,42778.2,42812.0,3977.163,170599110.8449,2023-12-20 08:00:00,0.0001,0.00061338,58720.1,55.85,42881.55,42342.03,42611.79,43151.31,42072.27,43421.07,41802.51,99.48,57.53,41.94,22.72,13.21,20.97,25.36,3833.066857142857,-175.79,-200.20999999999916,-16.91,-3.01,42658.04,42826.24,339.3099999999977,-739.7300000000032,14.239999999997965,-153.95999999999913,-14.15,25.85,9.509999999999998,41.95,1079.0400000000009,0,0,43902.4,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,11886.425
26,1703062800.0,42812.0,42993.3,42748.0,42823.3,3000.076,128621620.1368,2023-12-20 09:00:00,0.0001,0.00059881,57769.741,56.09,42896.93,42366.94,42631.93,43161.92,42101.95,43426.91,41836.96,104.19,66.86,37.32,21.41,13.16,21.18,24.75,3662.6445,-170.42,-191.37000000000265,-21.69,-2.73,42700.96,42825.06,338.61999999999534,-721.3500000000058,1.7599999999947613,-122.34000000000378,-13.909999999999997,26.090000000000003,8.25,37.33,1059.9700000000012,0,0,43902.4,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,11886.425
27,1703066400.0,42823.3,42907.3,42705.1,42903.3,2792.811,119579957.0162,2023-12-20 10:00:00,0.0001,0.00074567,58044.109,57.8,42935.62,42379.94,42657.78,43213.45,42102.1,43491.29,41824.27,113.07,76.11,36.96,20.37,13.55,21.1,23.8,3549.577142857143,-113.06,-245.52000000000407,61.98,-2.73,42764.64,42856.35,310.1499999999942,-801.2000000000044,-46.950000000004366,-138.6600000000035,-12.200000000000005,27.8,6.82,36.96,1111.3499999999983,0,0,43902.4,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,11886.425
28,1703070000.0,42903.3,43050.0,42782.2,42900.0,4291.772,184215698.6166,2023-12-20 11:00:00,0.0001,0.00083309,57994.284,57.7,42970.41,42391.29,42680.85,43259.97,42101.73,43549.53,41812.16,118.48,84.58,33.9,22.51,12.67,21.59,23.2,3642.259,92.68,-219.15000000000143,98.41,1.98,42814.96,42873.81,359.9700000000012,-798.2699999999968,-26.19000000000233,-85.04000000000087,-12.299999999999995,27.700000000000003,9.840000000000002,33.900000000000006,1158.239999999998,0,0,43902.4,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,11886.425
29,1703073600.0,42900.0,43039.5,42791.8,43004.1,4357.911,187105694.0004,2023-12-20 12:00:00,0.0001,0.00050848,58003.092,60.06,43014.64,42408.62,42711.63,43317.65,42105.61,43620.66,41802.61,129.67,93.6,36.07,21.14,11.9,22.05,22.75,3752.097357142857,109.83,-292.4700000000012,100.32,1.53,42876.95,42925.92,313.5500000000029,-898.489999999998,-78.18000000000029,-127.15000000000146,-9.939999999999998,30.06,9.24,36.06999999999999,1212.0400000000009,0,0,43902.4,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,11886.425
30,1703077200.0,43004.1,43817.5,43004.1,43807.4,25915.797,1124935665.3044,2023-12-20 13:00:00,0.0001,0.00071506,57767.595,72.69,43182.24,42449.74,42815.99,43548.49,42083.49,43914.74,41717.24,201.05,115.09,85.95,34.31,9.8,24.44,23.27,5380.558571428572,1628.46,-991.4100000000036,310.63,13.9,42984.66,43278.51,-258.9100000000035,-1723.9100000000035,-528.8899999999994,-822.739999999998,2.6899999999999977,42.69,24.51,85.96000000000001,1465.0,EntryPreparationState,upper,43902.4,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,11886.425
31,1703080800.0,43807.4,44220.8,43633.6,43902.4,22092.962,970858708.1633,2023-12-20 14:00:00,0.0001,0.00065049,58311.062,73.75,43360.04,42478.87,42919.46,43800.62,42038.29,44241.21,41597.71,262.25,144.52,117.72,38.47,8.61,27.22,23.92,6783.224500000001,1402.66,-982.9400000000024,528.16,18.52,43113.48,43528.07,-101.77999999999884,-1864.1100000000008,-374.33000000000175,-788.9199999999983,3.75,43.75,29.86,117.73,1762.3300000000015,PositionState,upper,43902.4,43421.3,0.0,-481.09999999999854,277.59999999999854,-481.09999999999854,-169.90769230769365,0,-8.110000000000582,11886.425
32,1703649600.0,42273.4,42382.1,42250.0,42340.8,1587.044,67189406.8639,2023-12-27 04:00:00,0.00040735,0.00096708,57400.042,41.4,42712.09,42293.72,42502.91,42921.28,42084.54,43130.46,41875.35,-192.31,-221.47,29.16,10.98,28.97,46.08,43.8,4473.166,-127.19,162.11000000000058,-80.86,-0.1,42376.07,42338.26,580.4799999999959,-256.26000000000204,-2.540000000000873,35.2699999999968,-28.6,11.4,-17.99,29.16,836.739999999998,PositionState,lower,43072.7,42506.0,380.6999999999971,0.0,0.0,0.0,0.0,0,0.0,4055.884
33,1703653200.0,42340.8,42499.9,42320.8,42495.4,2380.344,100981498.1557,2023-12-27 05:00:00,0.00040735,0.00092399,57201.31,46.82,42711.81,42292.57,42502.19,42921.43,42082.96,43131.05,41873.34,-170.11,-211.2,41.08,13.68,27.55,45.19,44.3,4121.166714285714,-351.99,6.790000000000873,-33.93,3.7,42411.37,42401.11,426.0299999999989,-412.4400000000023,-94.29000000000087,-84.02999999999884,-23.18,16.82,-13.87,41.089999999999975,838.4700000000012,PositionState,lower,43072.7,42506.0,226.09999999999852,0.0,0.0,0.0,0.0,0,0.0,4055.884
34,1703656800.0,42495.4,42590.9,42451.6,42467.8,2352.135,100005832.5948,2023-12-27 06:00:00,0.00040735,0.00087297,57495.471,46.0,42700.03,42297.81,42498.92,42901.14,42096.7,43102.25,41895.59,-152.99,-199.56,46.57,15.72,26.46,43.78,44.76,3799.183928571428,-321.98,31.119999999995343,-33.87,5.83,42422.05,42427.79,433.3399999999965,-371.1000000000058,-40.01000000000204,-45.75,-24.0,16.0,-10.74,46.56999999999999,804.4400000000023,PositionState,lower,43072.7,42506.0,253.6999999999971,0.0,0.0,0.0,0.0,0,0.0,4055.884
35,1703660400.0,42467.8,42553.4,42447.9,42506.0,1490.645,63341774.2864,2023-12-27 07:00:00,0.00040735,0.0010986,57610.753,47.37,42689.89,42309.29,42499.59,42880.18,42119.0,43070.48,41928.7,-134.78,-186.6,51.82,15.23,25.74,42.49,45.19,2634.6174285714287,-1164.56,-6.4100000000034925,-63.55,2.27,42422.07,42459.07,374.1800000000003,-387.0,-46.93000000000029,-83.93000000000029,-22.630000000000003,17.369999999999997,-10.509999999999998,51.81999999999999,761.1800000000003,0,lower,43072.7,42506.0,215.5,0.0,0.0,0.0,0.0,0,0.0,4055.884
36,1703664000.0,42506.0,42799.6,42456.0,42750.9,5554.174,236962262.314,2023-12-27 08:00:00,0.00042225,0.00089563,57810.086,55.21,42709.08,42337.97,42523.52,42894.64,42152.41,43080.2,41966.85,-99.44,-169.17,69.73,20.81,23.19,39.84,44.43,2490.3997142857143,-144.21,-227.38000000000463,-39.91,7.63,42444.17,42575.8,143.73999999999796,-598.489999999998,-175.09999999999854,-306.7300000000032,-14.79,25.21,-2.3800000000000026,69.72999999999999,742.2299999999959,0,0,43072.7,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4055.884
37,1703667600.0,42750.9,42794.5,42661.6,42784.6,2061.347,88093359.9488,2023-12-27 09:00:00,0.00042225,0.00127184,58808.401,56.18,42736.19,42360.59,42548.39,42923.99,42172.79,43111.79,41984.98,-67.93,-148.92,80.99,19.99,22.28,37.38,43.73,2329.9297142857145,-160.46,-236.20999999999916,23.43,5.66,42487.2,42659.32,139.38999999999942,-611.8099999999977,-125.27999999999884,-297.40000000000146,-13.82,26.18,-2.2900000000000027,80.98999999999998,751.1999999999971,0,0,43072.7,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4055.884
38,1703671200.0,42784.6,43267.4,42744.4,43244.8,11060.528,476209756.7789,2023-12-27 10:00:00,0.00042225,0.00114008,59033.679,66.75,42872.63,42356.8,42614.71,43130.54,42098.88,43388.46,41840.97,-5.76,-120.29,114.53,30.1,19.08,36.31,43.34,2965.1781428571426,635.24,-630.0900000000038,309.81,12.49,42569.96,42893.51,-114.26000000000204,-1145.9200000000055,-351.2900000000009,-674.8400000000038,-3.25,36.75,11.020000000000003,114.53,1031.6600000000035,EntryPreparationState,upper,43072.7,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4055.884
39,1703674800.0,43244.8,43285.0,42939.0,43072.7,5778.428,249120737.0331,2023-12-27 11:00:00,0.00042225,0.00097235,58684.776,60.84,42950.51,42366.15,42658.33,43242.7,42073.96,43534.88,41781.78,29.28,-90.37,119.66,27.78,17.31,35.37,42.27,3239.268357142857,274.09,-414.36999999999534,343.62,9.56,42659.6,42965.18,170.0,-998.739999999998,-107.5199999999968,-413.09999999999854,-9.159999999999997,30.840000000000003,10.470000000000002,119.65,1168.739999999998,PositionState,upper,43072.7,43071.3,0.0,-1.3999999999941792,540.1000000000058,-127.69999999999708,169.745000000003,0,273.4800000000032,4055.884
40,1703984400.0,42399.0,42475.0,42205.0,42220.1,1504.316,63673406.2451,2023-12-31 01:00:00,0.00026419,0.00111356,57699.6,49.23,42490.29,41991.88,42241.09,42739.49,41742.68,42988.7,41493.47,23.54,8.67,14.86,20.95,21.25,14.7,21.55,3169.7820714285717,-78.94,20.989999999997963,26.16,2.62,42333.76,42271.34,519.3899999999994,-477.4199999999983,51.23999999999796,113.66000000000348,-20.770000000000003,19.23,-0.3000000000000007,14.87,996.8099999999976,0,0,42522.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6173.308
41,1703988000.0,42220.1,42290.9,42012.5,42133.0,2725.432,114809211.6163,2023-12-31 02:00:00,0.00026419,0.0009391,57559.371,46.58,42479.48,41982.1,42230.79,42728.17,41733.42,42976.85,41484.73,11.23,9.18,2.04,19.22,25.2,14.61,21.09,3143.8109285714286,-25.97,97.79000000000087,-3.77,-7.53,42290.14,42216.0,595.1699999999983,-399.58000000000175,83.0,157.13999999999942,-23.42,16.58,-5.98,2.0500000000000007,994.75,0,0,42522.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6173.308
42,1703991600.0,42133.0,42235.3,42075.0,42220.5,1486.11,62643807.7563,2023-12-31 03:00:00,0.00026419,0.00100238,57640.563,49.52,42475.02,41984.6,42229.81,42720.23,41739.39,42965.44,41494.19,8.44,9.03,-0.59,18.28,23.97,14.53,20.2,3072.730285714286,-71.08,9.309999999997672,-25.22,-1.43,42264.62,42217.8,499.7300000000032,-481.1100000000006,-2.6999999999970896,44.12000000000262,-20.48,19.520000000000003,-5.689999999999998,-0.5899999999999999,980.8400000000038,0,0,42522.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6173.308
43,1703995200.0,42220.5,42366.0,42198.1,42265.2,1596.534,67510811.1144,2023-12-31 04:00:00,0.00026419,0.00074708,57535.389,51.01,42440.96,42025.4,42233.18,42648.74,41817.62,42856.52,41609.84,9.72,9.17,0.55,21.38,22.72,13.71,19.09,2794.530071428572,-278.2,-32.0199999999968,-157.66,3.41,42249.85,42236.76,383.5400000000009,-447.57999999999447,-28.43999999999505,-15.349999999998545,-18.99,21.01,-1.34,0.5500000000000007,831.1199999999953,0,0,42522.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6173.308
44,1703998800.0,42265.2,42352.0,42232.1,42239.4,1101.884,46598762.9424,2023-12-31 05:00:00,0.00026419,0.00093255,57695.942,50.09,42408.89,42058.65,42233.77,42584.01,41883.53,42759.13,41708.41,8.56,9.05,-0.48,20.56,21.85,12.95,18.33,2546.892214285714,-247.63,-5.630000000004657,-202.12,3.14,42241.44,42237.81,344.6100000000006,-355.8700000000026,-1.5900000000037835,2.040000000000873,-19.91,20.090000000000003,-1.2900000000000027,-0.4900000000000002,700.4800000000032,0,0,42522.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6173.308
