,start_at,open,high,low,close,volume,turnover,date,funding_rate,p_close,oi,rsi,upper1,lower1,middle,upper2,lower2,upper3,lower3,macd,macdsignal,macdhist,p_di,m_di,adx,adxr,volume_ma,volume_ma_diff,middle_diff,band_diff,di_diff,sma,ema,upper_diff,lower_diff,ema_diff,sma_diff,rsi_sell,rsi_buy,dmi_diff,macd_diff,bol_diff,state,bb_direction,entry_price,exit_price,current_profit,bb_profit,profit_max,profit_min,profit_mean,prediction,profit_ma
930,1611590400.0,34450.0,34599.0,33387.5,33428.5,5243.495,175282172.6075,2021-01-25 16:00:00,0.0001,0.000475,6135.426,51.86,33721.38,32223.49,32972.43,34470.32,31474.54,35219.27,30725.6,-44.52,-343.63,299.1,23.88,20.03,21.83,26.88,3264.167214285714,90.65,-456.0699999999997,188.54,5.23,32926.94,33535.6,1041.8199999999997,-1953.9599999999991,107.09999999999854,-501.5599999999977,-18.14,21.86,3.849999999999998,299.11,2995.779999999999,PositionState,upper,33428.5,32284.5,0.0,-1144.0,0.0,-1144.0,-572.0,0,-500.43999999999505
953,1611921600.0,37067.5,38632.0,36575.0,37168.5,11873.119,441306023.5515,2021-01-29 12:00:00,0.0001,0.002689,5401.926,69.91,34836.2,31192.32,33014.26,36658.14,29370.38,38480.08,27548.44,731.84,71.13,660.71,35.32,16.03,20.39,19.7,9504.182214285715,551.97,-4154.239999999998,3146.26,12.8,33420.88,35544.69,-510.3600000000006,-7798.119999999999,-1623.8099999999977,-3747.6200000000026,-0.09000000000000341,39.91,19.29,660.71,7287.759999999998,PositionState,upper,37168.5,33576.0,0.0,-3592.5,0.0,-3908.0,-2943.5,0,-1764.4900000000052
977,1612267200.0,34780.0,35272.0,34423.5,34758.5,4358.437,151492732.4645,2021-02-02 12:00:00,0.0001,0.002061,5489.724,58.14,34374.42,33300.03,33837.23,34911.61,32762.84,35448.8,32225.65,287.02,206.99,80.03,24.24,14.71,9.87,10.24,4041.9682857142857,78.0,-921.2699999999968,368.88,5.36,34004.11,34444.98,153.11000000000058,-1995.6599999999999,-313.5199999999968,-754.3899999999994,-11.86,28.14,9.529999999999998,80.02999999999997,2148.7700000000004,PositionState,upper,34758.5,37951.0,0.0,3192.5,6086.5,0.0,3013.0806451612902,0,4255.629999999997
1014,1612800000.0,43749.5,44331.0,42664.0,43136.0,7690.723,331747027.328,2021-02-08 16:00:00,0.00070257,0.00251,9966.472,70.07,41020.58,37892.77,39456.67,42584.48,36328.87,44148.38,34764.97,1129.28,835.2,294.08,40.95,11.49,30.77,34.7,6618.581071428572,213.36,-3679.3300000000017,2231.7,17.75,39746.72,41807.21,-551.5199999999968,-6807.129999999997,-1328.7900000000009,-3389.279999999999,0.06999999999999318,40.06999999999999,29.46,294.0799999999999,6255.610000000001,PositionState,upper,43136.0,47175.5,0.0,4039.5,6001.0,0.0,3802.7179487179487,0,6247.830000000002
1059,1613448000.0,49701.0,50223.0,48659.0,49268.0,4824.91,237713665.88,2021-02-16 04:00:00,0.00090023,0.00235,5878.209,60.15,48897.63,47134.89,48016.26,49779.0,46253.52,50660.37,45372.15,708.89,714.92,-6.02,24.44,15.85,16.41,16.98,3522.3355714285717,222.08,-1251.739999999998,542.34,4.03,48272.38,48946.05,511.0,-3014.480000000003,-321.9499999999971,-995.6200000000026,-9.850000000000001,30.15,8.590000000000002,-6.029999999999973,3525.480000000003,PositionState,upper,49268.0,54638.0,0.0,5370.0,8871.5,-613.0,4176.065789473684,0,6942.939999999995
1185,1615262400.0,53851.5,54421.5,53471.5,53571.0,3927.786,210415423.806,2021-03-09 04:00:00,0.0007559,0.001046,5302.014,69.33,52446.54,49139.47,50793.0,54100.07,47485.93,55753.61,45832.4,1065.25,697.95,367.29,32.28,11.47,21.85,17.1,3969.7109285714287,76.5,-2778.0,1508.27,6.81,51569.27,52889.4,529.0699999999997,-6085.07,-681.5999999999985,-2001.7300000000032,-0.6700000000000017,39.33,20.810000000000002,367.29999999999995,6614.139999999999,PositionState,upper,53571.0,57926.0,0.0,4355.0,7858.0,0.0,3687.635135135135,0,6288.449999999997
1307,1617019200.0,57829.5,58450.0,57268.0,57700.0,4944.567,285301515.9,2021-03-29 12:00:00,0.0001,0.000124,6029.508,63.82,56872.23,54414.87,55643.55,58100.92,53186.18,59329.6,51957.5,654.16,381.61,272.55,28.24,14.3,16.35,19.05,3398.1699285714285,179.35,-2056.449999999997,501.22,10.16,56252.83,57026.41,400.91999999999825,-4513.82,-673.5899999999965,-1447.1699999999983,-6.18,33.82,13.939999999999998,272.54999999999995,4914.739999999998,PositionState,upper,57700.0,58900.0,0.0,1200.0,2245.5,-410.0,1105.967741935484,0,2108.3899999999994
1378,1618041600.0,60620.5,61076.5,60590.0,60664.0,1084.673,65800602.872,2021-04-10 08:00:00,0.0001,0.002151,6051.594,71.26,59720.11,57149.58,58434.85,61005.37,55864.32,62290.63,54579.06,514.94,144.53,370.4,35.05,10.99,20.91,22.04,1936.6379285714286,-55.82,-2229.1500000000015,1412.43,13.03,58858.83,59907.23,341.3700000000026,-4799.68,-756.7699999999968,-1805.1699999999983,1.2600000000000051,41.260000000000005,24.059999999999995,370.4100000000001,5141.050000000003,PositionState,upper,60664.0,61547.0,0.0,883.0,3995.5,-994.0,997.7916666666666,0,2567.219999999994
1500,1619798400.0,57088.5,57303.0,56330.0,57033.0,2336.682,133267984.506,2021-04-30 16:00:00,0.0001,0.000216,5681.306,67.21,55466.08,53503.86,54484.97,56447.2,52522.75,57428.31,51541.63,635.95,445.64,190.3,30.48,13.81,18.39,19.93,2741.8300714285715,-35.92,-2548.029999999999,1426.15,9.61,54544.27,55965.91,-585.8000000000029,-4510.25,-1067.0899999999965,-2488.730000000003,-2.7900000000000063,37.209999999999994,16.67,190.31000000000006,3924.449999999997,PositionState,upper,57033.0,55496.5,0.0,-1536.5,1767.5,-1536.5,371.7142857142857,0,784.5399999999936
1766,1623628800.0,39026.0,39815.0,38772.0,38995.0,11345.684,442424947.58,2021-06-14 00:00:00,-0.0004321,0.000602,9196.651,67.65,37746.14,35413.22,36579.68,38912.6,34246.75,40079.06,33080.29,467.68,150.98,316.69,34.42,15.06,21.04,21.12,11513.512285714285,94.76,-2415.3199999999997,1249.0,9.21,36544.05,38099.74,-82.40000000000146,-4748.25,-895.260000000002,-2450.949999999997,-2.3499999999999943,37.650000000000006,19.36,316.70000000000005,4665.8499999999985,PositionState,upper,38995.0,39086.5,0.0,91.5,1697.5,0.0,911.2333333333333,0,1582.2300000000032
2019,1627272000.0,38316.5,39299.0,37863.0,38192.5,20697.335,790482966.9874998,2021-07-26 04:00:00,-0.00045135,0.000603,13294.772,84.67,36082.06,32844.74,34463.4,37700.72,31226.08,39319.38,29607.42,1252.83,861.95,390.88,53.65,5.66,49.59,41.23,14700.897500000001,295.12,-3729.0999999999985,2332.94,16.5,35306.0,36968.64,-491.77999999999884,-6966.419999999998,-1223.8600000000006,-2886.5,14.670000000000002,54.67,47.989999999999995,390.8799999999999,6474.639999999999,PositionState,upper,38192.5,38645.5,0.0,453.0,2537.5,-1407.5,916.7307692307693,0,2392.199999999997
2048,1627689600.0,42209.5,42421.5,41584.0,41812.5,11152.382,466308972.375,2021-07-31 00:00:00,0.0001,2.1e-05,12411.14,66.6,40459.19,38879.0,39669.1,41249.28,38088.91,42039.38,37298.82,979.04,978.64,0.4,35.32,13.09,41.83,47.38,11926.321285714284,-998.15,-2143.4000000000015,460.33,11.08,40101.33,41069.44,-563.2200000000012,-3723.5899999999965,-743.0599999999977,-1711.1699999999983,-3.4000000000000057,36.599999999999994,22.23,0.39999999999997726,3160.3699999999953,PositionState,upper,41812.5,39836.5,0.0,-1976.0,610.5,-1976.0,-366.75,0,-273.3600000000006
2083,1628193600.0,40677.5,41275.0,40664.5,40848.5,7425.313,303312898.0805,2021-08-05 20:00:00,0.0001,-0.000221,12614.11,61.39,40179.12,38491.49,39335.31,41022.94,37647.68,41866.75,36803.86,51.76,-188.74,240.5,24.29,22.07,17.71,21.04,12521.163357142857,-729.3,-1513.1900000000023,782.37,10.35,39480.55,40043.17,174.44000000000233,-3200.8199999999997,-805.3300000000017,-1367.949999999997,-8.61,31.39,2.219999999999999,240.5,3375.260000000002,PositionState,upper,40848.5,45305.0,0.0,4456.5,5597.0,-625.5,3508.923076923077,0,5646.220000000001
2132,1628899200.0,47790.0,47800.0,47428.0,47555.0,5082.181,241683117.455,2021-08-14 00:00:00,-1.027e-05,0.000432,13263.613,67.07,46790.66,44933.59,45862.12,47719.19,44005.06,48647.72,43076.52,634.67,474.23,160.44,29.8,13.22,21.52,22.69,9449.723857142857,27.57,-1692.8799999999974,860.29,6.88,46032.33,47097.11,164.19000000000233,-3549.9400000000023,-457.8899999999994,-1522.6699999999983,-2.930000000000007,37.06999999999999,16.58,160.43999999999994,3714.1300000000047,PositionState,upper,47555.0,45819.5,0.0,-1735.5,102.5,-1735.5,-609.375,0,-583.760000000002
2172,1629475200.0,48699.5,49137.0,48307.0,48672.5,10977.903,534321983.7675,2021-08-20 16:00:00,0.0001,4.6e-05,14676.495,66.91,47754.46,45140.88,46447.67,49061.26,43834.09,50368.05,42527.3,520.6,113.89,406.7,32.51,11.25,22.01,18.39,10359.3925,167.35,-2224.8300000000017,1273.81,8.25,46846.88,47985.73,388.76000000000204,-4838.4100000000035,-686.7699999999968,-1825.6200000000026,-3.0900000000000034,36.91,21.259999999999998,406.71000000000004,5227.1700000000055,PositionState,upper,48672.5,48383.5,0.0,-289.0,1670.0,-289.0,524.0416666666666,0,1092.0999999999985
2247,1630555200.0,49557.5,50300.0,49322.0,49838.0,12255.135,610771418.13,2021-09-02 04:00:00,0.0001,-0.000361,16090.736,67.03,48953.99,47427.25,48190.62,49717.35,46663.89,50480.72,45900.52,212.03,-55.21,267.24,32.38,12.08,15.68,14.65,9317.21542857143,-71.75,-1647.3799999999974,757.95,7.59,48115.11,49171.43,-120.65000000000146,-3174.1100000000006,-666.5699999999997,-1722.8899999999994,-2.969999999999999,37.03,20.300000000000004,267.24,3053.459999999999,PositionState,upper,49838.0,51001.0,0.0,1163.0,2771.5,-526.5,711.015625,0,2605.6200000000026
2344,1631952000.0,48588.0,48730.0,48305.0,48321.0,4219.344,203882921.424,2021-09-18 08:00:00,0.0001,-0.000327,16973.097,60.28,47962.66,47209.87,47586.27,48339.06,46833.48,48715.45,46457.08,392.3,388.54,3.76,23.6,14.2,22.83,28.41,6057.1605714285715,-126.81,-734.7300000000032,105.48,5.99,47791.94,48133.74,18.05999999999767,-1487.5199999999968,-187.26000000000204,-529.0599999999977,-9.719999999999999,30.28,9.400000000000002,3.759999999999991,1505.5799999999945,PositionState,upper,48321.0,47370.0,0.0,-951.0,88.5,-951.0,-232.92857142857142,0,-319.59999999999854
2423,1633089600.0,47486.5,47890.0,46788.0,47330.0,15720.447,744048756.51,2021-10-01 12:00:00,-7.744e-05,-0.000641,16519.713,73.11,45534.82,42036.59,43785.7,47283.93,40287.48,49033.04,38538.37,859.76,296.01,563.75,37.65,11.28,26.26,27.46,11596.113499999998,637.62,-3544.300000000003,2525.65,12.54,44427.0,46162.27,-46.06999999999971,-7042.519999999997,-1167.7300000000032,-2903.0,3.1099999999999994,43.11,26.369999999999997,563.75,6996.449999999997,PositionState,upper,47330.0,55380.5,0.0,8050.5,10157.5,0.0,5124.904411764706,0,10104.61
2505,1634270400.0,59425.0,60371.5,59151.0,59300.5,9552.909,569453863.922,2021-10-15 04:00:00,0.00022649,0.001557,12997.292,64.72,58458.06,56075.19,57266.62,59649.49,54883.75,60840.93,53692.32,838.54,669.78,168.75,29.39,13.51,23.7,29.24,8017.885571428572,-204.37,-2033.8799999999974,1008.47,10.12,57981.05,58683.2,348.98999999999796,-4416.75,-617.3000000000029,-1319.449999999997,-5.280000000000001,34.72,15.88,168.76,4765.739999999998,PositionState,upper,59300.5,63029.5,0.0,3729.0,7634.0,0.0,3104.5128205128203,0,5641.870000000003
2615,1635854400.0,62990.5,64258.5,62990.5,63969.5,9498.46,603259105.1255,2021-11-02 12:00:00,0.00038595,0.00028,17679.791,64.86,62551.75,60839.0,61695.37,63408.12,59982.63,64264.49,59126.25,337.8,106.47,231.33,25.79,18.43,15.73,14.51,6640.9455,444.06,-2274.1299999999974,1195.12,11.41,61966.77,62791.88,-561.3799999999974,-3986.8700000000026,-1177.6200000000026,-2002.7300000000032,-5.140000000000001,34.86,7.359999999999999,231.33,3425.4900000000052,PositionState,upper,63969.5,62194.5,0.0,-1775.0,0.0,-1775.0,-697.5714285714286,0,31.700000000004366
2648,1636329600.0,63264.0,65690.5,63263.5,65195.5,11774.652,761472414.409,2021-11-08 00:00:00,0.00013249,0.000336,18404.486,73.46,63167.89,61088.37,62128.13,64207.65,60048.6,65247.41,59008.84,398.97,28.79,370.18,36.75,14.67,24.07,26.17,3872.5945714285713,646.89,-3067.3700000000026,1879.09,20.23,62362.61,63594.16,-987.8499999999985,-5146.9000000000015,-1601.3399999999965,-2832.8899999999994,3.4599999999999937,43.459999999999994,22.08,370.18,4159.050000000003,PositionState,upper,65195.5,64893.5,0.0,-302.0,3336.5,-302.0,1551.75,0,2613.5099999999948
2908,1640073600.0,48561.5,49318.0,48440.0,48851.5,7701.096,375175997.8165,2021-12-21 08:00:00,0.0001,-0.000153,16791.007,64.96,47998.09,46521.91,47260.0,48736.18,45783.82,49474.27,45045.72,118.6,-157.09,275.7,28.23,15.48,17.68,20.22,7129.8177857142855,75.96,-1591.5,820.29,6.47,47111.22,48159.9,-115.31999999999971,-3067.6800000000003,-691.5999999999985,-1740.2799999999988,-5.040000000000006,34.959999999999994,12.75,275.69,2952.3600000000006,PositionState,upper,48851.5,48134.0,0.0,-717.5,368.5,-717.5,-76.83333333333333,0,314.36999999999534
2923,1640289600.0,51077.5,51141.5,50444.5,50794.0,6033.138,306554924.3435,2021-12-23 20:00:00,0.0001,5e-06,16445.399,70.17,49770.03,47784.26,48777.14,50762.91,46791.38,51755.79,45798.5,627.74,441.16,186.58,35.02,10.96,25.65,22.21,6143.356000000001,-267.35,-2016.8600000000006,172.49,13.93,49123.55,50062.04,-31.089999999996508,-4002.6200000000026,-731.9599999999991,-1670.449999999997,0.1700000000000017,40.17,24.060000000000002,186.57999999999998,3971.530000000006,PositionState,upper,50794.0,49675.5,0.0,-1118.5,306.0,-1118.5,-34.035714285714285,0,196.97000000000116
2946,1640620800.0,51432.5,52119.0,51212.5,51221.0,7666.671,395961632.802,2021-12-27 16:00:00,0.0001,6.5e-05,17325.38599999,61.73,50978.5,50045.14,50511.82,51445.18,49578.45,51911.86,49111.77,409.0,400.53,8.46,29.07,12.06,27.52,32.95,5444.035285714286,346.57,-709.1800000000003,213.86,7.69,50661.66,51080.94,224.1800000000003,-1642.550000000003,-140.05999999999767,-559.3399999999965,-8.270000000000003,31.729999999999997,17.009999999999998,8.470000000000027,1866.7300000000032,PositionState,upper,51221.0,49841.5,0.0,-1379.5,0.0,-1379.5,-631.3333333333334,0,-585.6500000000015
3090,1642694400.0,43253.5,43482.0,42812.0,42915.0,11944.643,514887590.788,2022-01-20 16:00:00,0.0001,9e-06,21478.161,57.59,42706.02,41835.84,42270.93,43141.1,41400.76,43576.19,40965.67,-15.7,-172.02,156.31,26.77,14.31,18.35,20.58,10295.455714285714,104.17,-644.0699999999997,343.45,10.29,42207.05,42671.04,226.09999999999854,-1514.239999999998,-243.95999999999913,-707.9499999999971,-12.409999999999997,27.590000000000003,12.459999999999999,156.32000000000002,1740.3399999999965,PositionState,upper,42915.0,40702.0,0.0,-2213.0,0.0,-2213.0,-1106.5,0,-787.6200000000026
3157,1643659200.0,38385.0,38700.0,38178.5,38440.0,5936.516,228040454.426,2022-01-31 20:00:00,-6.998e-05,-0.00094,20383.819,59.77,38040.25,37248.22,37644.23,38436.26,36852.2,38832.28,36456.19,213.32,183.92,29.39,26.54,14.11,16.83,16.27,8932.002428571428,-523.22,-795.7699999999968,34.21,5.19,37681.22,38067.27,-3.7399999999979627,-1587.800000000003,-372.7300000000032,-758.7799999999988,-10.229999999999997,29.770000000000003,12.43,29.400000000000006,1584.060000000005,PositionState,upper,38440.0,37432.0,0.0,-1008.0,240.5,-1008.0,-58.22727272727273,0,-25.859999999993306
3180,1643990400.0,39479.5,41010.5,39451.5,40709.0,23144.651,932158546.467,2022-02-04 16:00:00,-0.00041531,-0.000745,19857.596,73.75,39002.25,36953.98,37978.11,40026.39,35929.84,41050.52,34905.71,293.38,-11.14,304.52,34.5,10.83,24.29,24.43,14547.038714285716,1276.06,-2730.8899999999994,1243.74,15.35,37838.22,39279.94,-682.6100000000006,-4779.1600000000035,-1429.0599999999977,-2870.779999999999,3.75,43.75,23.67,304.52,4096.550000000003,PositionState,upper,40709.0,43477.0,0.0,2768.0,4204.5,0.0,2276.3815789473683,0,4795.779999999999
3243,1644897600.0,43547.5,43790.5,43367.0,43670.0,5290.125,230466088.442,2022-02-15 04:00:00,0.0001,-0.00068,19254.964,61.03,43119.75,42229.11,42674.43,43565.07,41783.79,44010.39,41338.47,19.76,-145.73,165.5,21.11,14.79,18.46,21.9,8646.755428571429,-339.9,-995.5699999999997,771.8,7.26,42534.38,43167.0,-104.93000000000029,-1886.2099999999991,-503.0,-1135.6200000000026,-8.969999999999999,31.03,6.32,165.48999999999998,1781.2799999999988,PositionState,upper,43670.0,43196.0,0.0,-474.0,854.5,-474.0,279.39285714285717,0,421.9499999999971
