start_at,open,high,low,close,volume,turnover,date,rsi,upper1,lower1,middle,upper2,lower2,upper3,lower3,macd,macdsignal,macdhist,p_di,m_di,adx,adxr,volume_ma,volume_ma_diff,middle_diff,band_diff,di_diff,sma,ema,upper_diff,lower_diff,ema_diff,sma_diff,rsi_sell,rsi_buy,dmi_diff,macd_diff,bol_diff,pandl,state,bb_direction,entry_price,exit_price,current_profit,bb_profit,prediction,profit_ma,entry_type,entry_volume
2023-01-07 10:30:00,1264.1,1264.25,1263.6,1263.6,4289.92,5422454.896,2023-01-07 10:30:00,49.11,1265.61,1262.83,1264.22,1267.0,1261.44,1268.39,1260.05,0.3,0.7,-0.4,21.91,21.33,17.2,26.69,3927.775,134.24,0.6200000000001182,-1.24,-1.89,1264.18,1263.9,3.400000000000091,-2.1599999999998545,0.3000000000001819,0.5800000000001546,-20.89,19.11,0.5800000000000018,-0.39999999999999997,5.559999999999945,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0
2023-01-07 11:00:00,1263.6,1263.65,1262.2,1263.0,4254.57,5372054.6765,2023-01-07 11:00:00,46.85,1265.33,1262.88,1264.1,1266.55,1261.66,1267.77,1260.44,0.18,0.6,-0.41,20.81,25.11,16.64,25.53,3969.7957142857144,42.02,1.099999999999909,-1.34,-5.37,1264.05,1263.54,3.5499999999999545,-1.3399999999999181,0.5399999999999636,1.0499999999999545,-23.15,16.85,-4.300000000000001,-0.42,4.889999999999873,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0
2023-01-07 11:30:00,1263.0,1263.3,1262.95,1263.25,1644.71,2077652.2835,2023-01-07 11:30:00,47.92,1264.98,1263.07,1264.02,1265.93,1262.12,1266.88,1261.16,0.11,0.5,-0.39,20.54,24.78,16.12,24.46,3812.1549999999997,-157.64,0.7699999999999818,-1.52,-1.04,1263.86,1263.42,2.6800000000000637,-1.1300000000001091,0.17000000000007276,0.6099999999999,-22.08,17.92,-4.240000000000002,-0.39,3.810000000000173,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0
2023-01-07 12:00:00,1263.25,1263.25,1260.5,1261.95,6782.63,8556991.238,2023-01-07 12:00:00,43.04,1264.81,1262.84,1263.82,1265.8,1261.85,1266.78,1260.87,-0.05,0.39,-0.44,18.52,31.1,16.78,24.03,4060.5099999999998,248.35,1.8699999999998909,-0.48,-8.61,1263.46,1262.83,3.849999999999909,-0.10000000000013642,0.8799999999998818,1.509999999999991,-26.96,13.04,-12.580000000000002,-0.44,3.9500000000000455,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0
2023-01-07 12:30:00,1261.95,1263.1,1260.6,1262.9,4927.39,6218590.1975,2023-01-07 12:30:00,47.27,1264.66,1262.81,1263.74,1265.58,1261.89,1266.5,1260.97,-0.1,0.29,-0.39,16.9,28.37,17.39,23.22,4328.8835714285715,268.37,0.8399999999999181,-0.39,-0.91,1263.43,1262.86,2.6799999999998363,-1.009999999999991,-0.040000000000190994,0.5299999999999727,-22.729999999999997,17.270000000000003,-11.470000000000002,-0.39,3.689999999999827,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0
2023-01-07 13:00:00,1262.9,1263.7,1262.85,1263.7,3851.19,4865503.6775,2023-01-07 13:00:00,50.59,1264.54,1262.92,1263.73,1265.35,1262.12,1266.16,1261.31,-0.08,0.21,-0.29,18.57,27.49,17.53,22.4,4000.64,-328.24,0.029999999999972715,-0.67,0.93,1263.41,1263.19,1.6499999999998636,-1.5800000000001546,-0.5099999999999909,-0.2899999999999636,-19.409999999999997,20.590000000000003,-8.919999999999998,-0.29,3.230000000000018,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0
2023-01-07 13:30:00,1263.7,1264.1,1261.05,1261.65,5788.7,7311952.91,2023-01-07 13:30:00,43.1,1264.39,1262.67,1263.53,1265.25,1261.82,1266.11,1260.96,-0.22,0.13,-0.35,16.57,30.87,18.43,22.23,4234.824285714285,234.18,1.8799999999998818,-0.02,-3.71,1263.15,1262.57,3.599999999999909,0.16999999999984539,0.9199999999998454,1.5,-26.9,13.100000000000001,-14.3,-0.35,3.4300000000000637,0.0,IdleState,lower,0.0,0.0,0.0,0.0,0,0.0,None,0
2023-01-07 14:00:00,1261.65,1263.0,1260.65,1262.95,8544.31,10780401.0745,2023-01-07 14:00:00,48.32,1264.34,1262.61,1263.48,1265.21,1261.74,1266.08,1260.88,-0.23,0.05,-0.28,15.22,29.74,19.42,22.23,4574.446428571428,339.62,0.5299999999999727,-0.05,-2.21,1263.01,1262.72,2.259999999999991,-1.2100000000000364,-0.2300000000000182,0.05999999999994543,-21.68,18.32,-14.519999999999998,-0.28,3.4700000000000273,0.0,EntryPreparationState,lower,1262.95,1264.05,0.0,1.099999999999909,0,0.0,None,0
2023-01-07 21:30:00,1262.35,1266.0,1261.8,1263.4,10825.14,13683463.12,2023-01-07 21:30:00,51.22,1263.99,1262.27,1263.13,1264.85,1261.4,1265.71,1260.54,-0.07,-0.13,0.05,27.6,19.68,15.45,17.19,3636.496428571428,136.37,-0.2699999999999818,-0.03,10.43,1263.07,1263.11,1.449999999999818,-2.0,-0.290000000000191,-0.3300000000001546,-18.78,21.22,7.920000000000002,0.06,3.449999999999818,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0
2023-01-07 22:00:00,1263.4,1264.2,1261.95,1262.2,6241.17,7882525.4355,2023-01-07 22:00:00,45.98,1263.89,1262.19,1263.04,1264.74,1261.34,1265.58,1260.49,-0.14,-0.13,0.0,25.16,17.94,15.54,17.23,3864.912142857143,228.41,0.8399999999999181,0.0,4.78,1263.14,1262.74,2.5399999999999636,-0.8600000000001273,0.5399999999999636,0.9400000000000546,-24.020000000000003,15.979999999999997,7.219999999999999,-0.010000000000000009,3.400000000000091,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0
