,start_at,open,high,low,close,volume,turnover,date,funding_rate,p_close,oi,rsi,upper1,lower1,middle,upper2,lower2,upper3,lower3,macd,macdsignal,macdhist,p_di,m_di,adx,adxr,volume_ma,volume_ma_diff,middle_diff,band_diff,di_diff,sma,ema,upper_diff,lower_diff,ema_diff,sma_diff,rsi_sell,rsi_buy,dmi_diff,macd_diff,bol_diff,bb_direction,state,entry_price,exit_price,current_profit,bb_profit,profit_max,profit_min,profit_mean,profit_ma
470,1698253200.0,34486.3,34721.5,34378.0,34668.2,6913.74,238979565.8189,2023-10-25 17:00:00,0.0001,0.00025373,59311.929,61.03,34562.88,34010.87,34286.87,34838.88,33734.86,35114.89,33458.86,265.37,249.75,15.62,25.21,13.05,36.66,39.44,9427.627142857145,269.44,-381.32999999999447,56.87,-6.01,34471.94,34620.34,170.6800000000003,-933.3399999999965,-47.86000000000058,-196.25999999999476,-8.969999999999999,31.03,12.16,15.620000000000005,1104.0199999999968,upper,PositionState,34787.9,34537.5,-119.70000000000437,,,,,
471,1698256800.0,34668.2,34747.6,34431.1,34673.9,4793.713,165851731.0407,2023-10-25 18:00:00,0.0001,0.00027084,59063.773,61.12,34614.41,34033.05,34323.73,34905.09,33742.38,35195.76,33451.7,265.07,252.82,12.25,24.3,12.35,36.37,38.95,9528.562571428572,100.93,-350.16999999999825,132.93,-1.73,34533.53,34641.76,231.18999999999505,-931.5200000000041,-32.13999999999942,-140.37000000000262,-8.880000000000003,31.119999999999997,11.950000000000001,12.25,1162.7099999999991,upper,PositionState,34787.9,34537.5,-114.0,,,,,
472,1698260400.0,34673.9,34813.2,34558.4,34750.2,3106.002,107713081.9138,2023-10-25 19:00:00,0.0001,0.00022008,59152.096,62.42,34662.42,34066.27,34364.35,34960.49,33768.2,35258.57,33470.13,267.9,255.83,12.07,24.36,11.8,36.25,38.57,9445.310714285717,-83.25,-385.84999999999854,95.79,-0.3,34588.1,34685.14,210.29000000000087,-982.0,-65.05999999999767,-162.09999999999854,-7.579999999999998,32.42,12.559999999999999,12.069999999999965,1192.2900000000009,upper,PositionState,34787.9,34537.5,-37.700000000004366,,,,,
473,1698264000.0,34750.2,34870.1,34600.0,34686.4,6732.671,234065498.1027,2023-10-25 20:00:00,0.0001,0.000369,59058.871,60.6,34697.08,34092.95,34395.02,34999.15,33790.89,35301.22,33488.82,261.98,257.06,4.91,24.2,11.23,36.28,37.66,9713.76678571429,268.45,-291.38000000000466,71.37,0.46,34640.82,34685.64,312.75,-895.510000000002,-0.7600000000020373,-45.580000000001746,-9.399999999999999,30.6,12.969999999999999,4.920000000000016,1208.260000000002,upper,PositionState,34787.9,34537.5,-101.5,,,,,
474,1698267600.0,34686.4,34781.5,34522.3,34568.6,4272.468,147997694.8348,2023-10-25 21:00:00,0.0001,9.734e-05,59252.91,57.28,34716.09,34107.01,34411.55,35020.63,33802.47,35325.17,33497.93,244.96,254.64,-9.68,23.05,12.12,35.91,36.63,9263.803642857145,-449.96,-157.04999999999563,48.55,-2.19,34664.31,34638.82,452.02999999999884,-766.1299999999974,70.22000000000116,95.70999999999913,-12.719999999999999,27.28,10.930000000000001,-9.679999999999978,1218.1599999999962,upper,PositionState,34787.9,34537.5,-219.3000000000029,,,,,
475,1698271200.0,34568.6,34671.7,34490.0,34623.0,2896.044,100221314.2278,2023-10-25 22:00:00,0.0001,0.00036452,58771.712,58.41,34731.63,34131.74,34431.69,35031.57,33831.8,35331.51,33531.86,233.17,250.35,-17.18,22.25,12.32,35.39,35.96,9077.549357142858,-186.25,-191.30999999999767,3.08,-2.15,34678.26,34632.49,408.5699999999997,-791.1999999999971,9.489999999997963,55.26000000000204,-11.590000000000003,28.409999999999997,9.93,-17.180000000000007,1199.7699999999968,upper,PositionState,34787.9,34537.5,-164.90000000000146,,,,,
476,1698274800.0,34623.0,34635.2,34246.0,34505.0,9538.609,328268602.7877,2023-10-25 23:00:00,0.0001,0.0002855,58665.035,55.0,34727.44,34149.9,34438.67,35016.2,33861.13,35304.97,33572.36,211.86,242.65,-30.79,20.61,16.04,33.76,34.75,9007.303500000002,-70.24,-66.33000000000175,-33.75,-6.16,34646.83,34581.49,511.1999999999971,-643.8700000000026,76.48999999999796,141.83000000000175,-15.0,25.0,4.57,-30.789999999999992,1155.0699999999997,upper,PositionState,34787.9,34537.5,-282.90000000000146,,,,,
477,1698278400.0,34505.0,34727.7,34430.8,34674.0,3393.45,117281416.7089,2023-10-26 00:00:00,0.0001,0.00034016,58080.957,58.72,34751.38,34170.78,34461.08,35041.68,33880.48,35331.99,33590.18,206.23,235.37,-29.13,21.21,15.12,32.54,34.01,8900.907642857144,-106.39,-212.91999999999825,-9.24,-0.11,34626.17,34618.49,367.6800000000003,-793.5199999999968,-55.51000000000204,-47.830000000001746,-11.280000000000001,28.72,6.090000000000002,-29.140000000000015,1161.199999999997,upper,PositionState,34787.9,34537.5,-113.90000000000146,,,,,
478,1698282000.0,34674.0,34814.0,34650.0,34696.2,3185.183,110589046.474,2023-10-26 01:00:00,0.0001,0.0,58097.061,59.19,34763.34,34203.61,34483.47,35043.21,33923.74,35323.07,33643.87,201.24,228.54,-27.29,22.25,14.62,31.69,33.46,8580.794571428572,-320.11,-212.72999999999593,-16.24,2.14,34649.5,34649.57,347.01000000000204,-772.4599999999991,-46.62999999999738,-46.69999999999709,-10.810000000000002,29.189999999999998,7.630000000000001,-27.299999999999983,1119.4700000000012,upper,PositionState,34787.9,34537.5,-91.70000000000437,,,,,
479,1698285600.0,34696.2,34806.3,34662.0,34759.1,1856.332,64478731.1563,2023-10-26 02:00:00,0.0001,0.00038721,58339.08,60.58,34785.47,34233.97,34509.72,35061.22,33958.22,35336.98,33682.47,200.06,222.84,-22.78,21.57,14.18,30.9,33.23,8191.6030714285735,-389.19,-249.37999999999738,-14.94,0.79,34659.6,34693.38,302.1200000000026,-800.8799999999974,-65.72000000000116,-99.5,-9.420000000000002,30.58,7.390000000000001,-22.78,1103.0,upper,PositionState,34787.9,34537.5,-28.80000000000291,,,,,
480,1698289200.0,34759.1,34845.1,34720.8,34804.6,1838.735,63968340.8249,2023-10-26 03:00:00,0.0001,0.0002877,58421.607,61.6,34779.48,34296.13,34537.81,35021.16,34054.46,35262.83,33812.78,200.48,218.37,-17.89,21.84,13.79,30.31,33.19,7175.533357142858,-1016.06,-266.7900000000009,-118.28,-0.01,34674.12,34737.87,216.56000000000495,-750.1399999999994,-66.72999999999593,-130.47999999999593,-8.399999999999999,31.6,8.05,-17.890000000000015,966.7000000000044,upper,PositionState,34787.9,34537.5,16.69999999999709,,,,,
481,1698292800.0,34804.6,34825.8,34682.7,34715.8,1800.237,62508918.0103,2023-10-26 04:00:00,0.0001,0.00036261,58838.483,58.43,34757.8,34351.72,34554.76,34960.84,34148.68,35163.87,33945.64,191.44,212.99,-21.54,21.12,14.21,29.54,33.26,6409.460785714288,-766.07,-161.04000000000087,-194.6,-0.87,34670.3,34729.04,245.0399999999936,-567.1200000000026,13.239999999997963,-45.5,-11.57,28.43,6.91,-21.55000000000001,812.1599999999962,upper,PositionState,34787.9,34537.5,-72.09999999999854,,,,,
482,1698296400.0,34715.8,34717.3,34518.4,34537.5,2898.242,100320323.4822,2023-10-26 05:00:00,0.0001,0.00034401,58968.951,52.58,34726.5,34379.73,34553.11,34899.88,34206.34,35073.27,34032.96,167.96,203.98,-36.02,20.13,17.41,27.95,32.49,5231.56285714286,-1177.89,15.610000000000582,-178.94,-4.91,34653.75,34652.42,362.3799999999974,-331.1600000000035,114.91999999999825,116.25,-17.42,22.58,2.719999999999999,-36.01999999999998,693.5400000000009,upper,,34787.9,34537.5,-250.40000000000146,,,,,
483,1698300000.0,34537.5,34659.7,34402.9,34626.8,5018.219,173243745.724,2023-10-26 06:00:00,0.0001,0.00018443,58581.074,55.01,34714.16,34406.1,34560.13,34868.19,34252.07,35022.22,34098.04,154.77,194.14,-39.37,18.9,19.09,25.99,31.32,4160.260357142859,-1071.3,-66.67000000000553,-138.37,-3.9,34660.22,34642.17,241.38999999999942,-374.7300000000032,15.369999999995343,33.419999999998254,-14.990000000000002,25.009999999999998,-0.19000000000000128,-39.369999999999976,616.1200000000026,,,,,,,,,,
484,1698303600.0,34626.8,34800.0,34556.3,34660.9,6443.302,223663314.5705,2023-10-26 07:00:00,0.0001,0.00023281,58862.371,55.93,34691.28,34448.17,34569.73,34812.84,34326.62,34934.39,34205.06,145.39,184.39,-38.99,21.17,17.97,24.71,30.54,4126.657642857145,-33.6,-91.16999999999825,-161.59,2.16,34664.43,34649.66,151.93999999999505,-334.27999999999884,-11.239999999997963,3.529999999998836,-14.07,25.93,3.200000000000003,-39.0,486.2199999999939,,,,,,,,,,
485,1698307200.0,34660.9,34769.4,34515.4,34540.0,5144.442,178072897.6804,2023-10-26 08:00:00,0.0001,0.0002403,58657.995,51.85,34672.09,34461.7,34566.9,34777.29,34356.5,34882.48,34251.31,126.74,172.86,-46.11,19.86,17.86,23.33,29.79,4151.7097142857165,25.05,26.900000000001455,-120.77,1.07,34668.32,34605.79,237.29000000000087,-183.5,65.79000000000087,128.3199999999997,-18.15,21.85,2.0,-46.12000000000002,420.7900000000009,,,,,,,,,,
486,1698310800.0,34540.0,34604.9,34420.0,34442.6,4170.072,143795444.4534,2023-10-26 09:00:00,0.0001,0.00035084,58835.084,48.76,34664.96,34445.16,34555.06,34774.86,34335.25,34884.76,34225.35,102.91,158.87,-55.95,18.95,19.42,21.75,29.01,4227.714714285716,76.0,112.45999999999913,-16.72,-3.78,34642.61,34540.51,332.26000000000204,-107.34999999999854,97.91000000000349,200.01000000000204,-21.240000000000002,18.759999999999998,-0.4700000000000024,-55.96000000000001,439.6100000000006,,,,,,,,,,
487,1698314400.0,34442.6,34480.0,34105.0,34291.3,11276.602,386891269.9319,2023-10-26 10:00:00,0.0001,0.0004181,59240.086,44.34,34660.74,34399.13,34529.94,34791.55,34268.32,34922.36,34137.52,71.0,141.3,-70.29,17.21,25.34,21.56,28.73,4552.2812142857165,324.56,238.63999999999942,81.19,-8.56,34597.62,34440.83,500.25,-22.9800000000032,149.52999999999884,306.3199999999997,-25.659999999999997,14.340000000000003,-8.129999999999999,-70.30000000000001,523.2300000000032,,,,,,,,,,
488,1698318000.0,34291.3,34338.9,33965.0,34111.6,9979.292,340569339.3028,2023-10-26 11:00:00,0.0001,0.00027309,59407.873,39.73,34652.56,34327.63,34490.09,34815.02,34165.17,34977.48,34002.71,30.86,119.21,-88.34,15.66,26.43,21.85,28.62,4959.911500000002,407.63,378.48999999999796,143.3,-4.37,34525.67,34309.13,703.4199999999983,53.56999999999971,197.52999999999884,414.0699999999997,-30.270000000000003,9.729999999999997,-10.77,-88.35,649.8499999999985,lower,EntryPreparationState,,,,,,,,
489,1698321600.0,34111.6,34353.7,34089.3,34270.7,7007.45,239943266.9987,2023-10-26 12:00:00,0.0001,0.00013902,59233.711,45.16,34644.87,34293.53,34469.2,34820.55,34117.85,34996.22,33942.18,11.75,97.72,-85.96,15.02,24.74,22.03,27.89,5253.583357142858,293.67,198.5,76.31,-0.5,34466.35,34293.76,549.8500000000058,-152.84999999999854,23.060000000004948,195.65000000000146,-24.840000000000003,15.159999999999997,-9.719999999999999,-85.97,702.7000000000044,lower,PositionState,34270.7,34251.7,,19.0,484.5,19.0,187.54999999999782,127.66000000000349
490,1698325200.0,34270.7,34397.9,34176.0,34185.9,5867.406,201210218.2052,2023-10-26 13:00:00,0.0001,0.00025715,60167.046,42.94,34636.31,34248.13,34442.22,34830.4,34054.03,35024.49,33859.94,-10.11,76.15,-86.27,15.29,23.38,21.95,27.25,4991.354571428573,-262.22,256.3199999999997,79.2,0.98,34407.47,34250.61,644.5,-131.87000000000262,64.70999999999913,221.5699999999997,-27.060000000000002,12.939999999999998,-8.09,-86.26,776.3700000000026,lower,PositionState,34270.7,34251.7,84.79999999999563,,,,,
491,1698328800.0,34185.9,34347.7,33855.4,34205.0,13300.01,453625068.442,2023-10-26 14:00:00,0.0001,9.209e-05,60740.559,43.61,34626.02,34213.24,34419.63,34832.41,34006.85,35038.8,33800.46,-25.61,55.79,-81.41,13.52,28.2,22.9,27.29,5698.966000000002,707.61,214.62999999999738,59.04,-6.32,34370.53,34232.37,627.4100000000035,-198.15000000000146,27.37000000000262,165.52999999999884,-26.39,13.61,-14.68,-81.4,825.560000000005,lower,PositionState,34270.7,34251.7,65.69999999999709,,,,,
492,1698332400.0,34205.0,34275.9,33865.3,34053.7,9626.401,327417987.9629,2023-10-26 15:00:00,0.0001,0.00028968,60431.951,39.62,34609.49,34160.06,34384.78,34834.2,33935.35,35058.91,33710.64,-49.53,34.73,-84.26,12.25,25.55,23.77,27.34,6159.053000000002,460.08,331.08000000000175,75.29,-0.39,34306.85,34160.9,780.5,-118.34999999999854,107.20000000000437,253.15000000000146,-30.380000000000003,9.619999999999997,-13.3,-84.25999999999999,898.8499999999985,lower,PositionState,34270.7,34251.7,217.0,,,,,
493,1698336000.0,34053.7,34095.5,33751.0,33786.2,7240.351,245589343.1496,2023-10-26 16:00:00,0.0001,0.00030952,60740.735,33.75,34596.14,34059.4,34327.77,34864.5,33791.03,35132.87,33522.66,-89.05,9.97,-99.02,11.29,26.15,24.91,27.61,6543.625785714287,384.57,541.5699999999997,176.4,-2.82,34209.66,34011.02,1078.300000000003,4.830000000001746,224.8199999999997,423.4600000000064,-36.25,3.75,-14.86,-99.02,1073.4700000000012,lower,PositionState,34270.7,34251.7,484.5,,,,,
494,1698339600.0,33786.2,33991.2,33762.0,33965.0,4308.035,145947653.7245,2023-10-26 17:00:00,0.0001,0.00050821,60548.276,40.14,34580.18,34006.26,34293.22,34867.13,33719.3,35154.09,33432.34,-104.73,-12.96,-91.76,10.69,24.76,25.96,27.75,6720.00435714286,176.37,328.22000000000116,104.65,-0.17,34145.77,33992.61,902.1299999999974,-245.6999999999971,27.610000000000582,180.7699999999968,-29.86,10.14,-14.070000000000002,-91.77000000000001,1147.8299999999945,lower,PositionState,34270.7,34251.7,305.6999999999971,,,,,
495,1698343200.0,33965.0,34110.7,33953.4,33990.0,3331.142,113330405.2572,2023-10-26 18:00:00,0.0001,0.00014279,60896.908,40.99,34562.17,33966.51,34264.34,34860.0,33668.68,35157.82,33370.85,-113.82,-33.13,-80.69,13.16,23.83,26.17,27.06,6829.354714285716,109.35,274.3399999999965,46.12,2.8,34095.48,33991.56,870.0,-321.3199999999997,1.5599999999976717,105.4800000000032,-29.009999999999998,10.990000000000002,-10.669999999999998,-80.69,1191.3199999999997,lower,PositionState,34270.7,34251.7,280.6999999999971,,,,,
496,1698346800.0,33990.0,34167.0,33925.0,34055.7,3586.066,122044137.0859,2023-10-26 19:00:00,0.0001,0.00051959,60784.687,43.29,34549.71,33939.23,34244.47,34854.95,33633.98,35160.19,33328.74,-114.41,-49.39,-65.02,13.75,22.42,26.01,26.0,6878.4850000000015,49.13,188.77000000000407,22.51,4.46,34069.31,34017.22,799.25,-421.7199999999939,-38.479999999995925,13.610000000000582,-26.71,13.29,-8.670000000000002,-65.02,1220.969999999994,lower,PositionState,34270.7,34251.7,215.0,,,,,
497,1698350400.0,34055.7,34225.5,34032.3,34203.0,3577.344,122175699.6745,2023-10-26 20:00:00,0.0001,0.00044376,60529.718,48.16,34539.4,33941.64,34240.52,34838.27,33642.77,35137.15,33343.89,-101.82,-59.88,-41.94,14.55,21.34,25.5,25.11,6775.565357142858,-102.91,37.5199999999968,-30.51,2.47,34079.46,34091.53,635.2699999999968,-560.2300000000032,-111.47000000000116,-123.54000000000087,-21.840000000000003,18.159999999999997,-6.789999999999999,-41.93999999999999,1195.5,lower,PositionState,34270.7,34251.7,67.69999999999709,,,,,
498,1698354000.0,34203.0,34244.9,34102.9,34135.3,1599.976,54662648.5917,2023-10-26 21:00:00,0.0001,0.00059337,60920.061,46.2,34521.32,33939.68,34230.5,34812.14,33648.86,35102.96,33358.03,-96.2,-67.14,-29.05,14.51,20.56,24.91,24.12,6429.613500000001,-345.95,95.19999999999709,-48.9,1.54,34064.42,34109.03,676.8399999999965,-486.4400000000023,-26.270000000004075,-70.88000000000466,-23.799999999999997,16.200000000000003,-6.049999999999999,-29.060000000000002,1163.2799999999988,lower,PositionState,34270.7,34251.7,135.39999999999418,,,,,
499,1698357600.0,34135.3,34279.9,34135.3,34251.7,2033.796,69589843.7768,2023-10-26 22:00:00,0.0001,0.00062218,60767.513,49.98,34505.23,33959.8,34232.52,34777.95,33687.08,35050.67,33414.36,-81.41,-69.99,-11.41,14.89,19.76,24.14,22.94,6207.424500000002,-222.18,-19.18000000000029,-98.54,1.13,34071.73,34166.1,526.25,-564.6199999999953,-85.59999999999854,-179.9699999999939,-20.020000000000003,19.979999999999997,-4.870000000000001,-11.420000000000002,1090.8699999999953,lower,,34270.7,34251.7,19.0,,,,,
500,1698361200.0,34251.7,34299.5,34152.6,34166.1,2289.037,78324125.3433,2023-10-26 23:00:00,0.0001,0.00037196,61024.852,47.34,34473.15,33979.23,34226.19,34720.11,33732.27,34967.07,33485.31,-75.72,-71.14,-4.58,14.83,18.96,23.28,22.42,6073.064857142859,-134.35,60.09000000000378,-137.21,1.12,34067.41,34166.1,554.010000000002,-433.83000000000175,0.0,-98.68999999999505,-22.659999999999997,17.340000000000003,-4.130000000000001,-4.579999999999998,987.8400000000038,,,,,,,,,,
501,1698364800.0,34166.1,34190.1,33980.4,34024.1,3911.019,133274318.9238,2023-10-27 00:00:00,0.0001,0.00011084,60238.872,43.27,34435.35,33978.54,34206.94,34663.76,33750.13,34892.17,33521.72,-81.73,-73.26,-8.47,13.95,22.67,23.32,22.58,5546.951785714287,-526.11,182.84000000000378,-132.04,-4.65,34064.12,34109.3,639.6600000000035,-273.97000000000116,85.20000000000437,40.020000000004075,-26.729999999999997,13.270000000000003,-8.720000000000002,-8.469999999999999,913.6300000000047,,,,,,,,,,
502,1698368400.0,34024.1,34060.0,33779.5,33853.0,5441.822,184551697.5943,2023-10-27 01:00:00,0.0001,0.00023199,60203.535,38.92,34403.55,33942.92,34173.23,34633.87,33712.6,34864.18,33482.28,-99.16,-78.44,-20.71,12.86,26.49,24.13,23.08,5222.846785714289,-324.1,320.2300000000032,-48.7,-5.78,34071.54,34006.78,780.8700000000026,-140.40000000000146,153.77999999999884,218.54000000000087,-31.08,8.920000000000002,-13.629999999999999,-20.72,921.2700000000041,,,,,,,,,,
503,1698372000.0,33853.0,34158.4,33814.1,34100.0,4120.497,140227190.0846,2023-10-27 02:00:00,0.0001,0.00025786,59701.244,47.17,34374.26,33958.25,34166.26,34582.27,33750.25,34790.28,33542.24,-91.97,-81.14,-10.83,14.33,24.01,24.21,23.08,5016.635857142859,-206.21,66.26000000000204,-119.14,2.85,34086.54,34044.06,482.2699999999968,-349.75,-55.94000000000233,-13.459999999999127,-22.83,17.17,-9.680000000000001,-10.829999999999998,832.0199999999968,,,,,,,,,,
504,1698375600.0,34100.0,34161.4,34060.4,34131.8,1554.812,53051909.375,2023-10-27 03:00:00,0.0001,0.00023992,59493.526,48.14,34337.06,33988.9,34162.98,34511.14,33814.82,34685.22,33640.73,-82.76,-81.47,-1.29,14.01,23.33,24.26,23.58,4708.593428571431,-308.04,31.18000000000029,-187.3,1.83,34102.3,34079.16,379.3399999999965,-316.9800000000032,-52.63999999999942,-29.5,-21.86,18.14,-9.319999999999999,-1.2900000000000063,696.3199999999997,,,,,,,,,,
505,1698379200.0,34131.8,34213.5,34013.3,34109.6,2650.048,90385736.4216,2023-10-27 04:00:00,0.0001,0.00035215,59639.618,47.48,34305.56,34010.22,34157.89,34453.24,33862.55,34600.91,33714.88,-76.37,-80.45,4.07,14.7,21.98,23.94,23.86,3947.8818571428596,-760.71,48.29000000000087,-176.76,1.71,34108.28,34091.33,343.6399999999994,-247.04999999999563,-18.2699999999968,-1.319999999999709,-22.520000000000003,17.479999999999997,-7.280000000000001,4.079999999999998,590.689999999995,,,,,,,,,,
506,1698382800.0,34109.6,34135.9,33979.7,34104.3,2377.912,81011271.6077,2023-10-27 05:00:00,0.0001,0.00048616,59643.879,47.32,34280.13,34025.45,34152.79,34407.46,33898.11,34534.8,33770.77,-70.92,-78.54,7.62,14.02,21.96,23.81,24.36,3430.132642857145,-517.74,48.48999999999796,-139.23,0.02,34097.32,34096.52,303.1599999999962,-206.19000000000233,-7.780000000006112,-6.980000000003201,-22.68,17.32,-7.940000000000001,7.6200000000000045,509.34999999999854,,,,,,,,,,
507,1698386400.0,34104.3,34276.3,34088.0,34261.9,2647.535,90494969.8752,2023-10-27 06:00:00,0.0001,0.00055565,59711.041,52.62,34288.45,34037.91,34163.18,34413.72,33912.64,34538.99,33787.37,-53.27,-73.49,20.22,17.45,20.71,22.72,24.34,3102.074357142859,-328.05,-98.72000000000116,-54.04,4.0,34111.38,34162.67,151.8199999999997,-349.26000000000204,-99.2300000000032,-150.52000000000407,-17.380000000000003,22.619999999999997,-3.2600000000000016,20.21999999999999,501.08000000000175,,,,,,,,,,
508,1698390000.0,34261.9,34262.0,33940.0,33962.7,5311.296,180985302.0471,2023-10-27 07:00:00,0.0001,0.00057381,60506.909,43.64,34272.72,34015.45,34144.09,34401.35,33886.82,34529.99,33758.18,-62.7,-71.33,8.63,15.8,23.1,22.43,24.3,3173.735857142859,71.66,181.38999999999942,19.7,-0.6,34079.27,34082.68,438.65000000000146,-75.87999999999738,119.9800000000032,116.56999999999971,-26.36,13.64,-7.300000000000001,8.629999999999995,514.5299999999988,,,,,,,,,,
509,1698393600.0,33962.7,34160.2,33954.2,34096.1,3825.639,130248873.9007,2023-10-27 08:00:00,0.0001,0.00021067,59300.867,47.91,34261.39,34017.64,34139.51,34383.27,33895.76,34505.14,33773.89,-58.73,-68.81,10.07,14.84,21.69,22.17,24.09,3209.0570714285736,35.32,43.41000000000349,-39.39,-1.19,34071.5,34088.05,287.16999999999825,-200.3399999999965,-8.049999999995634,-24.599999999998545,-22.090000000000003,17.909999999999997,-6.850000000000001,10.080000000000005,487.50999999999476,,,,,,,,,,
510,1698397200.0,34096.1,34197.5,34090.0,34175.0,2355.542,80432986.1686,2023-10-27 09:00:00,0.0001,0.00040969,59156.694,50.3,34264.33,34021.46,34142.89,34385.76,33900.03,34507.19,33778.59,-48.66,-64.78,16.12,15.5,20.96,21.66,23.58,3121.162500000002,-87.89,-32.11000000000058,-19.85,0.42,34088.26,34122.83,210.76000000000204,-274.97000000000116,-52.169999999998254,-86.73999999999796,-19.700000000000003,20.299999999999997,-5.460000000000001,16.120000000000005,485.7300000000032,,,,,,,,,,
511,1698400800.0,34175.0,34186.5,34084.4,34088.0,1640.849,56016519.2486,2023-10-27 10:00:00,0.0001,0.00062646,59151.004,47.7,34255.78,34019.55,34137.67,34373.9,33901.43,34492.01,33783.32,-47.15,-61.25,14.1,14.99,20.46,21.21,23.06,2982.8414285714307,-138.32,49.669999999998254,-10.76,0.65,34114.37,34108.89,285.90000000000146,-186.5699999999997,20.889999999999418,26.37000000000262,-22.299999999999997,17.700000000000003,-5.470000000000001,14.100000000000001,472.47000000000116,,,,,,,,,,
512,1698404400.0,34088.0,34116.2,33973.7,34067.0,4076.42,138765042.1084,2023-10-27 11:00:00,0.0001,0.0005497,59161.622,47.06,34248.96,34012.91,34130.93,34366.99,33894.88,34485.02,33776.85,-47.11,-58.43,11.31,14.28,23.15,21.39,22.76,3159.730285714288,176.88,63.93000000000029,-12.22,-3.9,34110.71,34092.13,299.98999999999796,-172.12000000000262,25.12999999999738,43.70999999999913,-22.939999999999998,17.060000000000002,-8.87,11.32,472.1100000000006,,,,,,,,,,
513,1698408000.0,34067.0,34240.8,33888.0,34152.4,8308.097,283132894.0718,2023-10-27 12:00:00,0.0001,0.00044122,58766.739,49.97,34231.35,34034.61,34132.98,34329.71,33936.24,34428.08,33837.88,-39.73,-54.69,14.95,16.63,20.57,20.62,21.95,3607.8946428571444,448.16,-19.419999999998254,-85.55,4.21,34113.0,34116.24,177.30999999999767,-216.1600000000035,-36.16000000000349,-39.400000000001455,-20.03,19.97,-3.9400000000000013,14.96,393.47000000000116,,,,,,,,,,
514,1698411600.0,34152.4,34220.0,34112.2,34177.8,3325.111,113639631.4738,2023-10-27 13:00:00,0.0001,0.00060547,58854.577,50.84,34232.48,34042.02,34137.25,34327.7,33946.79,34422.93,33851.56,-31.47,-50.04,18.57,16.04,19.84,19.9,21.61,3681.899928571431,74.0,-40.55000000000291,-49.84,2.49,34120.57,34140.86,149.89999999999418,-231.01000000000204,-36.94000000000233,-57.2300000000032,-19.159999999999997,20.840000000000003,-3.8000000000000007,18.57,380.9099999999962,,,,,,,,,,
515,1698415200.0,34177.8,34185.4,33848.5,33921.2,8445.787,286956167.3012,2023-10-27 14:00:00,0.0001,0.00059429,59076.558,42.78,34217.1,34016.24,34116.67,34317.53,33915.81,34417.96,33815.38,-45.1,-49.05,3.95,14.33,26.06,20.55,22.34,4005.8119285714306,323.91,195.47000000000116,18.8,-8.51,34100.23,34052.99,396.33000000000175,-5.389999999999418,131.79000000000087,179.0300000000061,-27.22,12.780000000000001,-11.729999999999999,3.9499999999999957,401.72000000000116,,,,,,,,,,
516,1698418800.0,33921.2,34149.9,33818.0,34008.4,8152.615,277097963.8506,2023-10-27 15:00:00,0.0001,0.0002464,59317.208,45.92,34208.39,34004.32,34106.36,34310.43,33902.29,34412.46,33800.26,-48.32,-48.91,0.58,12.88,24.35,21.28,22.75,4199.440000000002,193.62,97.95999999999913,-3.75,-1.45,34072.06,34035.15,302.02999999999884,-106.11000000000058,26.75,63.65999999999622,-24.08,15.920000000000002,-11.47,0.5899999999999963,408.1399999999994,,,,,,,,,,
517,1698422400.0,34008.4,34047.6,33844.4,33875.9,2912.997,98852318.9219,2023-10-27 16:00:00,0.0001,3.998e-05,59383.343,42.14,34194.44,33974.38,34084.41,34304.47,33864.35,34414.5,33754.32,-60.85,-51.3,-9.55,12.07,22.82,21.96,23.11,4113.190000000001,-86.25,208.51000000000204,24.88,-0.72,34062.42,33971.45,428.5699999999997,-11.55000000000291,95.54999999999563,186.5199999999968,-27.86,12.14,-10.75,-9.550000000000004,440.1200000000026,,,,,,,,,,
518,1698426000.0,33875.9,33901.4,33350.0,33613.6,15575.168,523736772.576,2023-10-27 17:00:00,0.0001,7.886e-05,59725.24,35.85,34188.94,33890.2,34039.57,34338.32,33740.82,34487.69,33591.45,-90.91,-59.22,-31.68,10.2,33.17,24.18,24.06,5114.644000000002,1001.45,425.97000000000116,151.41,-13.03,34008.81,33828.31,724.7200000000012,127.22000000000116,214.70999999999913,395.2099999999991,-34.15,5.850000000000001,-22.970000000000002,-31.689999999999998,597.5,lower,EntryPreparationState,,,,,,,,
519,1698429600.0,33613.6,33691.6,33401.7,33612.7,8836.611,296491862.4059,2023-10-27 18:00:00,0.0001,0.00049157,59693.708,35.83,34169.99,33827.84,33998.92,34341.07,33656.76,34512.15,33485.68,-113.49,-70.07,-43.41,9.38,30.49,26.23,25.02,5556.541357142859,441.89,386.22000000000116,120.65,-0.0,33946.33,33742.06,728.3700000000026,44.06000000000495,129.36000000000058,333.63000000000466,-34.17,5.829999999999998,-21.11,-43.42,684.3099999999977,lower,PositionState,33612.7,33943.5,,-330.8000000000029,-104.80000000000291,-330.8000000000029,-245.84285714286048,-161.4800000000032
