start_at,open,high,low,close,volume,turnover,date,funding_rate,p_close,oi,rsi,upper1,lower1,middle,upper2,lower2,upper3,lower3,macd,macdsignal,macdhist,p_di,m_di,adx,adxr,volume_ma,volume_ma_diff,middle_diff,band_diff,di_diff,sma,ema,upper_diff,lower_diff,ema_diff,sma_diff,rsi_sell,rsi_buy,dmi_diff,macd_diff,bol_diff,state,bb_direction,entry_price,exit_price,current_profit,bb_profit,profit_max,profit_min,profit_mean,prediction,profit_ma,entry_type,entry_volume
2020-09-10 02:00:00,10377.5,10400.0,10363.0,10370.0,128.348,1330968.76,2020-09-10 02:00:00,0.0001,0.000116,3481.19,64.17,10304.58,10190.97,10247.78,10361.38,10134.17,10418.19,10077.37,48.97,39.04,9.92,25.08,14.27,21.28,19.86,160.22149999999993,-7.81,-122.21999999999935,10.78,3.98,10289.77,10330.96,-8.6200000000008,-235.82999999999993,-39.04000000000087,-80.22999999999956,-5.829999999999998,34.17,10.809999999999999,9.93,227.20999999999913,PositionState,upper,10370.0,10273.5,0.0,-96.5,9.5,-96.5,-19.583333333333332,0,-9.769999999998618,None,116.919
2020-09-10 14:00:00,10437.0,10485.5,10360.0,10369.5,390.898,4053416.811,2020-09-10 14:00:00,0.0001,0.0001,3422.198,58.03,10368.11,10250.04,10309.07,10427.14,10191.01,10486.17,10131.97,38.11,36.6,1.51,33.09,14.17,19.6,20.2,218.21899999999997,7.0,-60.43000000000029,33.1,6.89,10318.55,10365.13,57.63999999999942,-178.48999999999978,-4.3700000000008,-50.95000000000073,-11.969999999999999,28.03,18.92,1.509999999999998,236.1299999999992,PositionState,upper,10369.5,10286.0,0.0,-83.5,44.0,-83.5,-21.1,0,-37.79999999999927,None,240.558
2020-09-12 19:00:00,10450.0,10457.5,10427.5,10453.5,48.686,508939.101,2020-09-12 19:00:00,0.0001,-0.000677,3746.64,69.34,10396.86,10324.98,10360.92,10432.8,10289.04,10468.75,10253.1,22.8,12.52,10.28,36.52,17.21,12.96,13.14,124.07385714285707,-7.33,-92.57999999999993,57.15,15.25,10366.27,10418.16,-20.700000000000728,-164.45999999999913,-35.340000000000146,-87.22999999999956,-0.6599999999999966,39.34,19.310000000000002,10.280000000000001,143.7599999999984,PositionState,upper,10453.5,10455.0,0.0,1.5,93.0,-34.0,22.53125,0,72.96000000000095,None,60.086
2020-09-14 12:00:00,10464.0,10516.5,10450.0,10491.0,365.729,3836862.939,2020-09-14 12:00:00,0.0001,-0.000735,4302.004,66.85,10431.44,10315.97,10373.7,10489.17,10258.24,10546.9,10200.51,18.67,-1.68,20.35,39.81,16.16,25.71,28.68,186.59235714285708,16.7,-117.29999999999927,63.6,6.39,10386.72,10443.67,-1.8299999999999272,-232.76000000000022,-47.32999999999993,-104.28000000000065,-3.1500000000000057,36.849999999999994,23.650000000000002,20.35,230.9300000000003,PositionState,upper,10491.0,10636.5,0.0,145.5,261.0,0.0,186.6904761904762,0,248.1200000000008,None,1092.107
2020-09-15 11:00:00,10843.0,10872.0,10770.5,10820.0,533.114,5768293.48,2020-09-15 11:00:00,-5.709e-05,-0.000551,4736.76,66.0,10741.52,10634.42,10687.97,10795.07,10580.87,10848.62,10527.32,70.47,71.0,-0.53,33.48,13.32,41.12,41.79,266.1297142857142,34.02,-132.03000000000065,64.93,10.43,10737.72,10778.31,-24.93000000000029,-239.1299999999992,-41.69000000000051,-82.28000000000065,-4.0,36.0,20.159999999999997,-0.5300000000000011,214.1999999999989,PositionState,upper,10820.0,10710.0,0.0,-110.0,79.5,-110.0,-21.821428571428573,0,-17.80999999999949,None,752.756
2020-09-16 08:00:00,10909.0,10923.0,10863.5,10887.5,216.918,2361694.725,2020-09-16 08:00:00,-3.895e-05,-0.000523,4772.622,62.09,10841.18,10741.1,10791.14,10891.22,10691.05,10941.26,10641.01,37.66,32.62,5.03,29.0,14.35,22.35,27.06,175.58085714285704,9.67,-96.36000000000058,22.26,6.21,10791.72,10858.45,3.719999999999345,-196.45000000000073,-29.049999999999272,-95.78000000000065,-7.909999999999997,32.09,14.65,5.039999999999999,200.17000000000007,PositionState,upper,10887.5,10925.5,0.0,38.0,170.5,-49.5,63.10526315789474,0,95.34000000000015,None,146.451
2020-09-19 12:00:00,11128.0,11168.0,11043.5,11087.5,473.548,5250463.45,2020-09-19 12:00:00,-4.373e-05,-0.000794,4888.286,65.52,11030.26,10893.57,10961.91,11098.61,10825.22,11166.96,10756.87,31.43,13.92,17.51,40.31,13.34,16.77,15.8,142.44421428571422,22.56,-125.59000000000015,91.0,14.91,10973.05,11047.11,11.110000000000582,-262.28000000000065,-40.38999999999942,-114.45000000000073,-4.480000000000004,35.519999999999996,26.970000000000002,17.509999999999998,273.39000000000124,PositionState,upper,11087.5,10944.5,0.0,-143.0,4.5,-143.0,-31.0,0,-35.600000000000364,None,112.357
2020-09-24 16:00:00,10530.5,10727.5,10530.0,10657.5,1107.414,11802264.705,2020-09-24 16:00:00,5.528e-05,-0.001029,5294.028,75.77,10493.81,10295.79,10394.8,10592.82,10196.79,10691.83,10097.78,29.47,-9.19,38.67,50.24,14.2,26.4,29.5,323.70449999999994,70.24,-262.7000000000007,172.05,26.31,10413.16,10527.06,-64.68000000000029,-460.7099999999991,-130.4400000000005,-244.34000000000015,5.769999999999996,45.769999999999996,36.040000000000006,38.66,396.02999999999884,PositionState,upper,10657.5,10600.5,0.0,-57.0,95.0,-57.0,9.147058823529411,0,119.07999999999993,None,278.405
2020-09-27 01:00:00,10766.5,10795.5,10762.5,10763.5,235.762,2537624.287,2020-09-27 01:00:00,0.0001,-0.000476,5456.202,62.31,10745.49,10698.6,10722.04,10768.94,10675.15,10792.39,10651.7,19.41,17.78,1.62,32.6,14.51,24.53,24.43,95.90035714285708,11.66,-41.45999999999913,20.27,6.07,10734.83,10750.7,5.440000000000509,-88.35000000000036,-12.799999999999272,-28.670000000000073,-7.689999999999998,32.31,18.090000000000003,1.629999999999999,93.79000000000087,PositionState,upper,10763.5,10664.5,0.0,-99.0,18.5,-99.0,-8.25,0,-21.13000000000102,None,38.696
2020-09-28 01:00:00,10879.0,10917.5,10879.0,10913.5,118.991,1298608.2785,2020-09-28 01:00:00,0.0001,-0.000766,5353.678,74.2,10820.69,10676.87,10748.78,10892.6,10604.96,10964.51,10533.05,32.92,11.29,21.63,42.96,12.08,24.6,26.06,186.3660714285714,1.54,-164.71999999999935,96.38,15.6,10767.38,10844.38,-20.899999999999636,-308.5400000000009,-69.1200000000008,-146.1200000000008,4.200000000000003,44.2,30.880000000000003,21.630000000000003,287.64000000000124,PositionState,upper,10913.5,10688.0,0.0,-225.5,0.0,-225.5,-43.391304347826086,0,-47.76999999999862,None,150.477
2020-09-30 00:00:00,10834.0,10841.0,10810.0,10810.5,104.742,1132313.391,2020-09-30 00:00:00,0.0001,-4.7e-05,5728.392,58.57,10795.85,10720.05,10757.95,10833.75,10682.15,10871.65,10644.25,3.33,-10.11,13.45,31.86,20.55,20.2,25.21,176.60328571428565,-9.14,-52.54999999999927,30.85,9.48,10749.61,10794.27,23.25,-128.35000000000036,-16.229999999999563,-60.88999999999942,-11.43,28.57,11.309999999999999,13.44,151.60000000000036,PositionState,upper,10810.5,10739.5,0.0,-71.0,0.0,-71.0,-33.75,0,-28.829999999999927,None,89.842
2020-10-01 02:00:00,10822.0,10841.5,10808.0,10808.5,150.247,1623944.6995,2020-10-01 02:00:00,0.0001,-0.000288,5774.108,61.04,10788.84,10717.27,10753.05,10824.63,10681.48,10860.42,10645.69,10.91,0.88,10.03,29.03,16.0,14.83,14.52,148.7834285714285,-2.77,-55.45000000000073,34.1,0.37,10750.72,10792.05,16.1299999999992,-127.02000000000044,-16.450000000000728,-57.780000000000655,-8.96,31.04,13.030000000000001,10.03,143.14999999999964,PositionState,upper,10808.5,10725.0,0.0,-83.5,66.5,-83.5,18.142857142857142,0,8.020000000000437,None,108.957
2020-10-04 07:00:00,10609.0,10616.0,10600.0,10605.5,146.616,1554935.988,2020-10-04 07:00:00,0.0001,-0.000696,5446.022,63.96,10581.44,10539.37,10560.4,10602.47,10518.34,10623.5,10497.3,9.17,3.37,5.79,34.07,15.14,17.1,18.39,94.93849999999995,3.14,-45.100000000000364,25.37,10.21,10560.94,10588.08,-3.030000000000655,-87.15999999999985,-17.420000000000073,-44.55999999999949,-6.039999999999999,33.96,18.93,5.8,84.1299999999992,PositionState,upper,10605.5,10631.0,0.0,25.5,94.5,-25.5,25.0,0,63.55999999999949,None,81.957
2020-10-05 14:00:00,10711.5,10756.0,10708.0,10710.0,413.988,4433811.48,2020-10-05 14:00:00,7.768e-05,-0.001514,5579.77,63.99,10685.89,10641.63,10663.76,10708.02,10619.5,10730.14,10597.37,22.66,21.33,1.32,36.81,16.04,31.27,34.55,131.56828571428565,7.55,-46.23999999999978,2.44,14.45,10674.38,10696.56,-1.9799999999995634,-90.5,-13.44000000000051,-35.6200000000008,-6.009999999999998,33.99,20.770000000000003,1.3300000000000018,88.52000000000044,PositionState,upper,10710.0,10712.5,0.0,2.5,69.0,-24.5,21.0,0,34.14000000000124,None,58.384
2020-10-08 08:00:00,10585.0,10598.0,10560.0,10560.5,110.213,1163904.3865,2020-10-08 08:00:00,4.188e-05,0.000254,5721.892,31.63,10644.42,10595.9,10620.16,10668.67,10571.64,10692.93,10547.39,-9.3,-1.99,-7.3,14.94,38.79,19.89,19.29,122.09135714285709,-5.05,59.659999999999854,21.86,-2.36,10616.44,10588.55,108.17000000000007,11.139999999999418,28.049999999999272,55.94000000000051,-38.370000000000005,1.629999999999999,-23.85,-7.3100000000000005,97.03000000000065,PositionState,lower,10904.5,10626.5,0.0,-66.0,0.0,-66.0,-31.6,0,-18.9900000000016,None,363.345
2020-10-08 14:00:00,10721.5,10945.0,10702.0,10904.5,1652.514,18019838.913,2020-10-08 14:00:00,4.188e-05,-0.000692,5797.648,81.45,10720.69,10581.57,10651.13,10790.25,10512.0,10859.81,10442.44,23.16,0.27,22.89,57.34,14.49,23.93,19.51,349.9159285714285,113.92,-253.3700000000008,160.96,35.53,10643.0,10753.67,-114.25,-392.5,-150.82999999999993,-261.5,11.450000000000003,51.45,42.85,22.89,278.25,PositionState,upper,10904.5,11303.5,0.0,399.0,505.0,-56.0,202.60344827586206,0,584.9500000000007,None,363.345
2020-10-11 02:00:00,11374.5,11374.5,11358.0,11360.0,43.447,493557.92,2020-10-11 02:00:00,0.0001,0.00063,5230.654,61.26,11346.16,11300.66,11323.41,11368.9,11277.92,11391.65,11255.17,46.85,61.84,-14.99,33.42,18.54,39.38,45.3,182.20671428571424,-7.03,-36.590000000000146,6.41,7.81,11352.38,11351.51,8.899999999999636,-82.07999999999993,-8.489999999999782,-7.6200000000008,-8.740000000000002,31.259999999999998,14.880000000000003,-14.990000000000002,90.97999999999956,PositionState,upper,11360.0,11321.5,0.0,-38.5,0.0,-38.5,-20.833333333333332,0,-15.729999999999563,None,124.618
2020-10-11 11:00:00,11392.5,11409.0,11359.5,11374.5,284.415,3235078.4175,2020-10-11 11:00:00,0.0001,0.000286,5179.638,59.72,11366.47,11322.65,11344.56,11388.38,11300.74,11410.29,11278.83,29.77,35.78,-6.01,33.17,18.4,29.54,37.91,161.45249999999996,3.68,-29.94000000000051,11.93,5.8,11354.83,11371.03,13.8799999999992,-73.76000000000022,-3.469999999999345,-19.670000000000073,-10.280000000000001,29.72,14.770000000000003,-6.010000000000002,87.63999999999942,PositionState,upper,11374.5,11345.0,0.0,-29.5,46.0,-29.5,11.11111111111111,0,10.8799999999992,None,90.681
2020-10-12 11:00:00,11277.0,11285.0,11253.5,11260.5,259.353,2920444.4565,2020-10-12 11:00:00,0.0001,0.001036,5446.512,33.41,11395.4,11313.53,11354.46,11436.33,11272.59,11477.26,11231.66,-9.17,5.75,-14.92,14.06,39.39,20.8,22.65,188.72299999999996,-3.66,93.95999999999913,36.75,-3.6,11354.05,11303.47,175.82999999999993,12.090000000000146,42.969999999999345,93.54999999999927,-36.59,3.4099999999999966,-25.33,-14.92,163.73999999999978,PositionState,lower,11563.5,11499.0,0.0,-238.5,0.0,-238.5,-92.66666666666667,0,-77.38000000000102,None,161.974
2020-10-12 16:00:00,11550.5,11578.5,11537.0,11563.5,219.852,2542258.602,2020-10-12 16:00:00,0.0001,0.00085,5105.89999999,68.05,11484.89,11329.63,11407.26,11562.52,11252.0,11640.15,11174.37,34.03,12.9,21.12,39.18,19.96,23.36,21.76,365.77342857142855,9.95,-156.23999999999978,82.18,3.93,11405.77,11507.96,-0.9799999999995634,-311.5,-55.54000000000087,-157.72999999999956,-1.9500000000000028,38.05,19.22,21.130000000000003,310.52000000000044,PositionState,upper,11563.5,11501.0,0.0,-62.5,126.0,-62.5,14.277777777777779,0,49.77000000000044,None,161.974
2020-10-14 14:00:00,11532.0,11534.0,11363.0,11389.5,842.591,9596690.1945,2020-10-14 14:00:00,0.00026846,0.000925,5057.09199999,46.2,11461.95,11389.91,11425.93,11497.97,11353.89,11533.99,11317.86,-5.97,-9.12,3.15,23.61,22.3,23.0,23.54,228.15842857142857,47.08,36.43000000000029,24.39,9.85,11419.33,11426.72,108.46999999999935,-35.61000000000058,37.219999999999345,29.829999999999927,-23.799999999999997,16.200000000000003,1.3099999999999987,3.1499999999999995,144.07999999999993,PositionState,upper,11389.5,11322.5,0.0,-67.0,0.0,-67.0,-33.5,0,-41.68999999999869,None,471.074
2020-10-15 18:00:00,11459.5,11477.5,11450.0,11468.0,184.845,2119802.46,2020-10-15 18:00:00,0.0001,0.0001,4932.76,60.49,11431.07,11355.31,11393.19,11468.95,11317.42,11506.84,11279.54,7.6,-4.35,11.96,23.02,15.54,14.36,13.1,242.8110714285714,7.74,-74.80999999999949,37.46,-3.43,11390.38,11434.41,0.9500000000007276,-150.57999999999993,-33.590000000000146,-77.6200000000008,-9.509999999999998,30.490000000000002,7.48,11.95,151.53000000000065,PositionState,upper,11468.0,11279.0,0.0,-189.0,59.5,-189.0,12.409090909090908,0,-20.659999999999854,None,414.156
2020-10-18 01:00:00,11375.0,11388.0,11373.5,11386.5,69.231,788298.7815,2020-10-18 01:00:00,0.0001,-0.000215,4784.482,59.96,11366.88,11337.25,11352.06,11381.7,11322.43,11396.51,11307.62,5.05,-0.23,5.28,26.66,27.31,19.94,20.64,130.93099999999995,-0.87,-34.44000000000051,18.94,5.64,11355.44,11371.34,-4.799999999999272,-64.06999999999971,-15.159999999999854,-31.05999999999949,-10.04,29.96,-0.6499999999999986,5.28,59.27000000000044,PositionState,upper,11386.5,11411.0,0.0,24.5,105.5,-20.5,39.01851851851852,0,65.86000000000058,None,45.871
2020-10-19 13:00:00,11503.0,11667.0,11503.0,11634.5,1127.186,13114245.517,2020-10-19 13:00:00,-0.00010383,-0.000634,4980.05599999,80.39,11514.48,11424.02,11469.25,11559.71,11378.79,11604.94,11333.56,30.2,18.25,11.95,53.15,7.99,39.01,37.13,184.68764285714283,66.49,-165.25,106.11,16.22,11482.27,11542.77,-74.79000000000087,-255.70999999999913,-91.72999999999956,-152.22999999999956,10.39,50.39,45.16,11.95,180.91999999999825,PositionState,upper,11634.5,12924.5,0.0,1290.0,1577.5,0.0,687.702380952381,0,1449.1299999999992,None,325.807
2020-10-24 15:00:00,13067.0,13162.0,13067.0,13105.5,975.18,12780221.49,2020-10-24 15:00:00,0.00093355,0.001229,5122.35999999,68.13,13028.4,12935.26,12981.83,13074.97,12888.69,13121.54,12842.12,30.54,17.32,13.21,36.75,15.76,12.26,12.27,300.68485714285714,60.01,-123.67000000000007,57.2,14.15,12994.27,13052.62,-30.530000000000655,-216.8099999999995,-52.8799999999992,-111.22999999999956,-1.8700000000000045,38.129999999999995,20.990000000000002,13.219999999999999,186.27999999999884,PositionState,upper,13105.5,12962.5,0.0,-143.0,204.5,-143.0,18.833333333333332,0,78.17999999999847,None,425.126
2020-10-26 14:00:00,13207.5,13225.0,13140.5,13180.0,512.426,6753774.68,2020-10-26 14:00:00,0.0001,0.00137,4864.444,63.42,13150.85,13047.34,13099.09,13202.61,12995.58,13254.36,12943.82,33.68,21.28,12.39,25.58,29.68,24.43,25.5,412.3945,23.91,-80.90999999999985,32.04,6.16,13119.5,13165.7,22.610000000000582,-184.42000000000007,-14.299999999999272,-60.5,-6.579999999999998,33.42,-4.100000000000001,12.399999999999999,207.03000000000065,PositionState,upper,12875.0,12990.5,0.0,-189.5,0.0,-189.5,-94.75,0,-70.07999999999993,None,288.603
2020-10-27 12:00:00,13436.5,13455.5,13360.0,13389.0,836.206,11195962.134,2020-10-27 12:00:00,0.0001,-1e-06,4735.746,72.01,13281.97,13020.89,13151.43,13412.5,12890.35,13543.04,12759.82,69.05,31.57,37.48,45.36,15.48,21.7,24.83,484.15435714285707,34.07,-237.5699999999997,125.93,6.76,13195.61,13323.91,23.5,-498.64999999999964,-65.09000000000015,-193.38999999999942,2.010000000000005,42.010000000000005,29.88,37.48,522.1499999999996,PositionState,upper,13389.0,13601.5,0.0,212.5,446.0,-4.0,259.1136363636364,0,335.0799999999999,None,550.234
2020-10-29 15:00:00,13418.5,13467.5,13364.5,13424.5,733.085,9841299.5825,2020-10-29 15:00:00,0.0001,6.6e-05,4819.92,60.09,13339.45,13154.64,13247.05,13431.85,13062.24,13524.25,12969.84,-14.62,-47.85,33.23,25.5,22.56,32.95,34.37,474.82464285714286,22.2,-177.45000000000073,101.07,11.09,13196.11,13327.47,7.350000000000364,-362.2600000000002,-97.03000000000065,-228.38999999999942,-9.909999999999997,30.090000000000003,2.9400000000000013,33.230000000000004,369.6100000000006,PositionState,upper,13424.5,13415.0,0.0,-9.5,150.0,-22.5,62.142857142857146,0,119.86000000000058,None,1443.848
2020-10-31 09:00:00,13720.5,13982.5,13708.0,13877.0,1164.428,16158767.356,2020-10-31 09:00:00,0.0001,0.00016,5871.924,70.14,13663.3,13457.16,13560.23,13766.37,13354.09,13869.44,13251.02,76.88,54.59,22.28,39.84,13.12,19.61,17.92,678.7932142857143,69.97,-316.77000000000044,49.97,16.02,13602.16,13721.48,-110.6299999999992,-522.9099999999999,-155.52000000000044,-274.84000000000015,0.14000000000000057,40.14,26.720000000000006,22.289999999999992,412.28000000000065,PositionState,upper,13877.0,13720.5,0.0,-156.5,53.5,-164.5,-59.6875,0,50.48999999999978,None,3289.609
2020-11-03 15:00:00,13769.0,13777.0,13678.5,13705.5,847.04,11609106.72,2020-11-03 15:00:00,0.00012436,0.000637,6398.82,59.62,13667.98,13450.47,13559.22,13776.73,13341.72,13885.48,13232.97,26.32,-10.34,36.66,26.62,17.79,24.18,25.62,697.9885,12.39,-146.28000000000065,85.15,0.53,13579.22,13675.56,71.22999999999956,-363.78000000000065,-29.94000000000051,-126.28000000000065,-10.380000000000003,29.619999999999997,8.830000000000002,36.66,435.0100000000002,PositionState,upper,13705.5,13591.0,0.0,-114.5,306.5,-114.5,67.6470588235294,0,47.93000000000029,None,396.436
2020-11-04 17:00:00,14009.0,14249.0,14009.0,14064.5,2478.416,34857681.832,2020-11-04 17:00:00,0.0001,0.000721,6815.212,68.47,13928.35,13682.62,13805.48,14051.22,13559.75,14174.08,13436.88,70.46,44.42,26.03,39.35,14.88,20.69,22.88,703.7403571428571,93.26,-259.02000000000044,100.51,16.16,13826.11,13966.36,-13.280000000000655,-504.75,-98.13999999999942,-238.38999999999942,-1.5300000000000011,38.47,24.47,26.039999999999992,491.46999999999935,PositionState,upper,14064.5,15416.0,0.0,1351.5,1820.0,-72.5,869.436170212766,0,1529.25,None,631.007
2020-11-09 12:00:00,15804.0,15805.5,15423.0,15579.0,2758.849,42980108.571,2020-11-09 12:00:00,0.0001,0.002623,4731.828,56.68,15553.29,15331.56,15442.43,15664.16,15220.7,15775.02,15109.83,76.43,63.58,12.84,27.75,18.02,15.64,18.42,866.4060714285714,146.01,-136.5699999999997,111.77,9.89,15466.94,15577.92,85.15999999999985,-358.2999999999993,-1.0799999999999272,-112.05999999999949,-13.32,26.68,9.73,12.850000000000009,443.4599999999991,PositionState,upper,15011.0,15291.0,0.0,-288.0,0.0,-288.0,-144.0,0,-114.77000000000044,None,2368.287
2020-11-11 01:00:00,15463.5,15494.5,15412.5,15438.0,552.662,8531995.956,2020-11-11 01:00:00,0.00045395,0.000766,6204.974,56.79,15403.29,15266.73,15335.01,15471.57,15198.45,15539.86,15130.17,17.64,-0.95,18.59,22.69,18.79,9.26,8.73,717.9865,-42.33,-102.98999999999978,49.73,4.81,15346.27,15402.76,33.56999999999971,-239.54999999999927,-35.23999999999978,-91.72999999999956,-13.21,26.79,3.900000000000002,18.59,273.119999999999,PositionState,upper,15438.0,15609.0,0.0,171.0,430.0,-81.5,150.39583333333334,0,287.1800000000003,None,887.731
