,Unnamed: 0.1,Unnamed: 0,start_at,open,high,low,close,volume,turnover,date,funding_rate,p_close,oi,rsi,upper1,lower1,middle,upper2,lower2,upper3,lower3,macd,macdsignal,macdhist,p_di,m_di,adx,adxr,volume_ma,volume_ma_diff,middle_diff,band_diff,di_diff,sma,ema,upper_diff,lower_diff,ema_diff,sma_diff,rsi_sell,rsi_buy,dmi_diff,macd_diff,state,bb_direction,entry_price,exit_price,current_profit,bb_profit,profit_max,profit_min,profit_mean,prediction,entry_volume
195,1242,1374,1645912800000.0,39417.0,39417.5,39026.0,39118.5,1480.286,58031114.628,2022-02-26 22:00:00,0.0001,-0.000727,19582.70599999,51.24,39313.95,38956.18,39135.06,39492.83,38777.3,39671.71,38598.42,107.07,120.81,-13.74,23.97,18.28,23.83,24.09,2095.688000000001,-306.55,16.55999999999767,-112.9,-2.22,39212.11,39224.71,374.33000000000175,-341.1999999999971,106.20999999999913,93.61000000000058,-18.76,21.24,5.689999999999998,-13.740000000000007,,,38509.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2022.599
196,1243,1375,1645916400000.0,39118.5,39162.5,38900.0,39094.5,2067.386,80667859.6375,2022-02-26 23:00:00,0.0001,-0.000109,19433.912,50.67,39299.09,38963.31,39131.2,39466.98,38795.42,39634.88,38627.53,92.02,115.05,-23.03,22.78,19.76,22.64,23.39,2038.5962142857147,-57.09,36.69999999999709,-89.97,-4.55,39202.05,39159.6,372.4800000000032,-299.08000000000175,65.09999999999854,107.55000000000292,-19.33,20.67,3.02,-23.03,,,38509.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2022.599
197,1244,1376,1645920000000.0,39094.5,39240.0,38699.0,38760.5,3585.775,139555094.872,2022-02-27 00:00:00,-4.07e-05,-0.000448,19244.103,43.44,39270.55,38921.24,39095.9,39445.21,38746.58,39619.87,38571.92,52.53,102.55,-50.01,20.52,21.49,21.19,22.68,2150.978357142857,112.38,335.40000000000146,1.21,-5.17,39155.05,38960.05,684.7099999999991,-13.919999999998254,199.5500000000029,394.5500000000029,-26.56,13.439999999999998,-0.9699999999999988,-50.02,,,38509.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2022.599
198,1245,1377,1645923600000.0,38760.5,38807.5,38200.0,38214.5,4570.981,175691123.681,2022-02-27 01:00:00,-4.07e-05,-0.000757,19127.559,34.73,39268.5,38755.41,39011.95,39525.04,38498.86,39781.58,38242.32,-22.55,77.53,-100.08,18.31,27.99,21.16,22.67,2319.778785714286,168.8,797.4499999999971,305.77,-10.97,39053.16,38587.27,1310.5400000000009,284.3600000000006,372.7699999999968,838.6600000000035,-35.27,4.729999999999997,-9.68,-100.08,EnterPreparationState,lower,38509.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2022.599
199,1246,1378,1645927200000.0,38214.5,38564.5,38169.5,38509.0,2290.219,87967045.8565,2022-02-27 02:00:00,-4.07e-05,-0.000619,19211.106,41.54,39244.33,38683.77,38964.05,39524.62,38403.49,39804.9,38123.21,-57.63,50.49,-108.13,17.03,26.58,21.22,22.96,2360.842214285715,41.06,455.0500000000029,174.78,-2.07,38971.33,38548.13,1015.6200000000026,-105.51000000000204,39.12999999999738,462.33000000000175,-28.46,11.54,-9.549999999999995,-108.12,PositionState,lower,38509.0,39068.5,0.0,-559.5,0.0,-559.5,-185.25,0,2022.599
200,1257,1389,1645966800000.0,39733.0,39820.0,38431.5,39050.5,14088.127,551304728.2385,2022-02-27 13:00:00,-6.614e-05,-7e-06,21270.889,50.86,39413.09,38654.02,39033.55,39792.62,38274.48,40172.16,37894.95,83.59,12.54,71.04,24.14,27.46,17.24,19.21,3684.068642857144,858.62,-16.94999999999709,133.27,-15.2,39059.27,39282.66,742.1200000000026,-776.0199999999968,232.1600000000035,8.769999999996799,-19.14,20.86,-3.3200000000000003,71.05000000000001,,,37928.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9712.798
201,1258,1390,1645970400000.0,39050.5,39152.5,38614.0,38767.0,7245.968,281800642.9655,2022-02-27 14:00:00,-6.614e-05,-0.000545,19856.062,46.1,39389.13,38627.21,39008.17,39770.09,38246.25,40151.05,37865.29,51.54,20.34,31.19,22.07,25.1,16.47,18.82,3945.511000000001,261.44,241.16999999999825,-1.38,-6.69,39080.77,39024.83,1003.0899999999964,-520.75,257.83000000000175,313.7699999999968,-23.9,16.1,-3.030000000000001,31.2,,,37928.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9712.798
202,1259,1391,1645974000000.0,38767.0,39413.5,38740.0,39322.5,5912.437,231456448.4215,2022-02-27 15:00:00,-6.614e-05,-0.000735,19551.06399999,55.0,39422.61,38653.59,39038.1,39807.12,38269.09,40191.63,37884.58,70.15,30.3,39.85,23.79,22.5,15.49,18.35,4041.3292857142874,95.81,-284.40000000000146,-8.33,2.25,39145.0,39173.66,484.6200000000026,-1053.4100000000035,-148.8399999999965,-177.5,-15.0,25.0,1.2899999999999991,39.85000000000001,,,37928.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9712.798
203,1260,1392,1645977600000.0,39322.5,39485.5,38816.0,39046.5,4591.739,179553564.0005,2022-02-27 16:00:00,-2.734e-05,-0.000976,19570.753,50.53,39416.0,38661.81,39038.9,39793.1,38284.71,40170.19,37907.61,61.92,36.63,25.29,22.49,20.25,14.76,17.81,4205.7235714285725,164.39,-7.599999999998545,7.38,2.66,39177.27,39110.08,746.5999999999985,-761.7900000000009,63.58000000000175,130.7699999999968,-19.47,20.53,2.2399999999999984,25.29,,,37928.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9712.798
204,1261,1393,1645981200000.0,39046.5,39086.0,38913.5,38951.0,1011.279,39451858.07,2022-02-27 17:00:00,-2.734e-05,-0.000362,19986.746,49.05,39391.8,38669.26,39030.53,39753.08,38307.98,40114.35,37946.71,47.15,38.73,8.41,21.89,19.71,14.08,17.37,4133.486428571429,-72.23,79.52999999999884,-77.31,-1.35,39195.44,39030.54,802.0800000000017,-643.0199999999968,79.54000000000087,244.44000000000236,-20.950000000000003,19.05,2.18,8.420000000000002,,,37928.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9712.798
205,1262,1394,1645984800000.0,38951.0,39165.5,38779.0,38900.0,2461.844,95965468.7955,2022-02-27 18:00:00,-2.734e-05,-7.3e-05,19919.786,48.23,39376.54,38659.65,39018.1,39734.99,38301.2,40093.44,37942.76,30.97,37.18,-6.21,20.55,20.63,13.09,16.6,4222.124285714287,88.63,118.09999999999854,-51.32,-2.85,39176.72,38965.27,834.989999999998,-598.8000000000029,65.2699999999968,276.7200000000012,-21.770000000000003,18.23,-0.0799999999999983,-6.210000000000001,,,37928.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9712.798
206,1263,1395,1645988400000.0,38900.0,38947.5,37404.0,37567.0,14031.411,535356478.727,2022-02-27 19:00:00,-2.734e-05,-0.001168,19212.56499999,32.87,39339.5,38420.29,38879.9,39799.11,37960.68,40258.72,37501.08,-88.39,12.06,-100.46,16.27,34.86,14.75,16.88,5108.9955,886.87,1312.9000000000017,386.54,-19.85,38977.44,38266.13,2232.1100000000006,393.6800000000003,699.1299999999974,1410.4400000000023,-37.13,2.869999999999997,-18.59,-100.45,EnterPreparationState,lower,37928.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9712.798
207,1264,1396,1645992000000.0,37567.0,38290.0,37257.5,37928.0,9928.881,374714246.0285,2022-02-27 20:00:00,-2.734e-05,-0.000704,18346.008,38.58,39289.54,38288.94,38789.24,39789.85,37788.63,40290.15,37288.33,-152.1,-20.76,-131.34,14.15,32.17,16.47,17.23,5688.894214285715,579.89,861.239999999998,226.91,-3.71,38807.27,38097.06,1861.8499999999983,-139.37000000000262,169.05999999999767,879.2699999999968,-31.42,8.579999999999998,-18.020000000000003,-131.34,PositionState,lower,37928.0,38325.0,0.0,-397.0,570.0,-397.0,127.58333333333331,0,9712.798
208,1349,1481,1646298000000.0,43420.0,43443.0,43100.0,43157.0,1944.487,84089163.66949998,2022-03-03 09:00:00,8.451e-05,-0.000276,18913.941,40.1,44005.83,43246.66,43626.25,44385.42,42867.07,44765.01,42487.48,-124.17,-44.61,-79.56,17.69,23.52,19.61,25.06,2175.822000000001,-19.23,469.25,66.59,-3.42,43458.33,43292.75,1228.4199999999985,-289.9300000000003,135.75,301.33000000000175,-29.9,10.1,-5.829999999999998,-79.56,,,42400.5,0.0,0.0,0.0,0.0,0.0,0.0,0,5434.579
209,1350,1482,1646301600000.0,43157.0,43471.5,43057.5,43362.0,2507.304,108457365.9265,2022-03-03 10:00:00,8.451e-05,-0.00031,18974.49,44.72,43902.53,43299.63,43601.08,44203.98,42998.17,44505.44,42696.72,-127.62,-61.21,-66.4,16.51,22.63,19.32,24.65,2268.1272142857147,92.3,239.08000000000172,-321.57,-1.32,43406.55,43327.37,841.9800000000032,-363.83000000000175,-34.62999999999738,44.55000000000291,-25.28,14.72,-6.119999999999997,-66.41,,,42400.5,0.0,0.0,0.0,0.0,0.0,0.0,0,5434.579
210,1351,1483,1646305200000.0,43362.0,43580.0,43288.5,43370.5,2414.152,104900402.4285,2022-03-03 11:00:00,8.451e-05,-1.1e-05,18955.81399999,44.91,43870.64,43287.6,43579.12,44162.16,42996.08,44453.68,42704.55,-128.18,-74.61,-53.57,17.51,21.54,18.68,24.36,2354.3122857142857,86.18,208.62000000000265,-221.16,0.91,43361.05,43348.93,791.6600000000035,-374.4199999999983,-21.56999999999971,-9.44999999999709,-25.090000000000003,14.909999999999997,-4.029999999999998,-53.57000000000001,,,42400.5,0.0,0.0,0.0,0.0,0.0,0.0,0,5434.579
211,1352,1484,1646308800000.0,43370.5,43778.5,43313.0,43541.5,3532.44,153855373.086,2022-03-03 12:00:00,8.451e-05,-0.000322,18931.665,48.72,43835.39,43315.68,43575.53,44095.24,43055.83,44355.1,42795.97,-113.52,-82.39,-31.13,19.44,19.89,17.43,23.77,2422.105428571429,67.79,34.02999999999884,-168.49,4.57,43387.83,43445.21,553.739999999998,-485.6699999999983,-96.29000000000087,-153.66999999999825,-21.28,18.72,-0.4499999999999993,-31.129999999999995,,,42400.5,0.0,0.0,0.0,0.0,0.0,0.0,0,5434.579
212,1353,1485,1646312400000.0,43541.5,43979.0,43498.0,43943.0,3954.988,173031921.3635,2022-03-03 13:00:00,8.451e-05,-0.000348,18692.307,56.35,43879.2,43341.87,43610.53,44147.86,43073.2,44416.52,42804.54,-68.72,-79.66,10.93,21.19,18.32,16.7,23.11,2636.645785714286,214.54,-332.4700000000012,-31.66,5.25,43445.94,43694.1,204.86000000000055,-869.8000000000029,-248.90000000000143,-497.0599999999977,-13.65,26.35,2.870000000000001,10.939999999999998,,,42400.5,0.0,0.0,0.0,0.0,0.0,0.0,0,5434.579
213,1354,1486,1646316000000.0,43943.0,44065.0,43319.5,43409.5,7063.711,308469026.593,2022-03-03 14:00:00,8.451e-05,-0.000391,19201.928,46.45,43863.73,43319.04,43591.38,44136.07,43046.7,44408.41,42774.36,-75.39,-78.8,3.41,18.73,18.97,15.55,22.27,3011.251071428572,374.6,181.87999999999735,67.33,-1.35,43454.77,43551.8,726.5699999999997,-362.8000000000029,142.3000000000029,45.2699999999968,-23.55,16.450000000000003,-0.2399999999999984,3.4099999999999966,,,42400.5,0.0,0.0,0.0,0.0,0.0,0.0,0,5434.579
214,1355,1487,1646319600000.0,43409.5,43470.0,42320.0,42519.5,12746.796,545875282.323,2022-03-03 15:00:00,8.451e-05,-0.000471,19235.763,35.31,43849.74,43128.86,43489.3,44210.18,42768.42,44570.62,42407.99,-150.75,-93.19,-57.55,15.7,29.96,16.67,22.37,3781.479785714286,770.22,969.8000000000028,340.59,-16.48,43352.16,43035.65,1690.6800000000003,248.91999999999825,516.1500000000015,832.6600000000035,-34.69,5.310000000000002,-14.260000000000002,-57.56,EnterPreparationState,lower,42400.5,0.0,0.0,0.0,0.0,0.0,0.0,0,5434.579
215,1356,1488,1646323200000.0,42519.5,42739.0,42227.0,42400.5,8040.643,341562132.292,2022-03-03 16:00:00,0.0001,-0.000331,19127.801,34.13,43819.91,42951.3,43385.6,44254.22,42516.99,44688.52,42082.68,-217.57,-118.07,-99.5,14.57,29.11,17.86,22.01,4225.700857142858,444.22,985.0999999999984,369.58,-3.3,43235.94,42718.07,1853.7200000000007,116.48999999999796,317.5699999999997,835.4400000000023,-35.87,4.130000000000003,-14.54,-99.5,PositionState,lower,42400.5,39409.0,0.0,2991.5,3675.0,-80.0,1955.82,0,5434.579
216,1415,1547,1646535600000.0,39490.0,39529.0,39279.5,39287.5,1689.128,66518938.4225,2022-03-06 03:00:00,-3.877e-05,-6.3e-05,19485.739,43.71,39572.76,39213.68,39393.22,39752.3,39034.15,39931.83,38854.61,-96.19,-177.72,81.52,20.29,21.23,28.84,44.06,1406.2715000000007,-41.55,105.72000000000116,-41.62,-3.25,39422.22,39383.24,464.8000000000029,-253.34999999999852,95.73999999999796,134.72000000000116,-26.29,13.71,-0.9400000000000012,81.53,,,38260.5,0.0,0.0,0.0,0.0,0.0,0.0,0,3576.675
217,1416,1548,1646539200000.0,39287.5,39544.0,38780.0,39435.5,8182.206,320241681.9135,2022-03-06 04:00:00,-3.877e-05,-0.000514,19718.20699999,48.44,39571.81,39222.68,39397.25,39746.37,39048.12,39920.94,38873.56,-84.36,-159.05,74.68,16.62,29.21,28.74,43.27,1876.5296428571437,470.25,-38.25,-51.25,-13.09,39425.94,39409.37,310.8700000000026,-387.3799999999974,-26.12999999999738,-9.559999999997672,-21.56,18.44,-12.59,74.69000000000001,,,38260.5,0.0,0.0,0.0,0.0,0.0,0.0,0,3576.675
218,1417,1549,1646542800000.0,39435.5,39621.0,39420.0,39473.5,2246.492,88717526.67299998,2022-03-06 05:00:00,-3.877e-05,-0.000174,18902.947,49.61,39570.77,39238.25,39404.51,39737.03,39071.99,39903.29,38905.72,-71.1,-141.46,70.35,17.67,27.78,28.28,41.43,1961.015928571429,84.48,-68.98999999999796,-39.13,-1.18,39430.77,39441.43,263.52999999999884,-401.5100000000021,-32.06999999999971,-42.7300000000032,-20.39,19.61,-10.11,70.36000000000001,,,38260.5,0.0,0.0,0.0,0.0,0.0,0.0,0,3576.675
219,1418,1550,1646546400000.0,39473.5,39569.0,39303.0,39441.0,1461.154,57641433.3375,2022-03-06 06:00:00,-3.877e-05,-0.000863,19262.728,48.6,39568.24,39247.72,39407.98,39728.5,39087.47,39888.76,38927.21,-62.49,-125.66,63.17,16.53,28.84,28.2,39.9,1791.0355000000004,-169.98,-33.0199999999968,-33.35,-1.14,39442.55,39441.21,287.5,-353.52999999999884,0.2099999999991268,1.5500000000029104,-21.4,18.6,-12.31,63.17,,,38260.5,0.0,0.0,0.0,0.0,0.0,0.0,0,3576.675
220,1419,1551,1646550000000.0,39441.0,39479.0,39230.0,39374.5,1449.922,57066999.84,2022-03-06 07:00:00,-3.877e-05,-0.000686,19393.399,46.5,39557.44,39252.15,39404.79,39710.09,39099.5,39862.74,38946.85,-60.33,-112.6,52.26,15.51,28.86,28.33,38.64,1745.6430714285718,-45.39,30.290000000000877,-38.97,-2.18,39435.55,39407.85,335.5899999999965,-275.0,33.349999999998545,61.05000000000291,-23.5,16.5,-13.35,52.27,,,38260.5,0.0,0.0,0.0,0.0,0.0,0.0,0,3576.675
221,1420,1552,1646553600000.0,39374.5,39375.0,39113.5,39129.5,2535.53,99499064.5995,2022-03-06 08:00:00,-0.00012523,-0.000389,19412.937,39.69,39525.8,39231.35,39378.57,39673.03,39084.12,39820.26,38936.89,-77.5,-105.58,28.07,14.5,29.88,28.78,37.59,1843.708714285715,98.06,249.0699999999997,-40.09,-3.05,39409.94,39268.67,543.5299999999988,-45.37999999999738,139.16999999999825,280.4400000000023,-30.31,9.689999999999998,-15.38,28.08,,,38260.5,0.0,0.0,0.0,0.0,0.0,0.0,0,3576.675
222,1421,1553,1646557200000.0,39129.5,39162.5,38623.0,38686.5,5440.461,211509176.2585,2022-03-06 09:00:00,-0.00012523,1.6e-05,19231.342,30.89,39504.93,39120.39,39312.66,39697.2,38928.12,39889.48,38735.85,-125.41,-109.54,-15.86,12.67,37.58,30.27,36.87,2190.591000000001,346.88,626.1600000000035,143.11,-10.53,39305.61,38977.58,1010.6999999999972,241.62000000000265,291.08000000000175,619.1100000000006,-39.11,0.8900000000000006,-24.91,-15.86999999999999,EnterPreparationState,lower,38260.5,0.0,0.0,0.0,0.0,0.0,0.0,0,3576.675
223,1422,1554,1646560800000.0,38686.5,38718.0,38120.0,38260.5,8782.517,336709988.4675,2022-03-06 10:00:00,-0.00012523,-4.6e-05,19180.122,25.12,39513.46,38911.45,39212.46,39814.47,38610.44,40115.48,38309.43,-195.5,-126.74,-68.76,11.01,43.67,32.37,36.67,2742.4692857142863,551.87,951.9599999999992,459.12,-9.58,39175.38,38619.04,1553.9700000000012,349.9400000000023,358.5400000000009,914.8799999999974,-44.88,-4.879999999999999,-32.660000000000004,-68.76,PositionState,lower,38260.5,39201.0,0.0,-940.5,0.0,-940.5,-415.2142857142857,0,3576.675
224,1432,1564,1646596800000.0,38658.0,38911.0,38618.0,38839.0,1296.618,50274588.9355,2022-03-06 20:00:00,-1.93e-06,-0.000271,18315.104,45.42,39342.57,38574.44,38958.51,39726.64,38190.37,40110.71,37806.31,-158.15,-177.38,19.23,19.77,28.76,25.48,26.91,3887.388857142858,-11.75,119.51000000000204,-114.01,-1.51,38834.27,38816.03,887.6399999999994,-648.6299999999974,-22.970000000001164,-4.730000000003201,-24.58,15.420000000000002,-8.990000000000002,19.22999999999999,,,37876.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1649.276
225,1433,1565,1646600400000.0,38839.0,39266.0,38725.0,38997.5,3544.524,138182616.3625,2022-03-06 21:00:00,-1.93e-06,-0.000448,18321.409,48.97,39332.79,38591.65,38962.22,39703.36,38221.08,40073.94,37850.51,-136.69,-169.25,32.55,24.52,25.77,23.84,26.31,4037.0032857142864,149.61,-35.27999999999884,-110.54,6.52,38890.88,38906.76,705.8600000000006,-776.4199999999983,-90.73999999999796,-106.62000000000262,-21.03,18.97,-1.25,32.56,,,37876.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1649.276
226,1434,1566,1646604000000.0,38997.5,39170.0,38936.0,38936.0,1336.511,52209315.015,2022-03-06 22:00:00,-1.93e-06,-0.000649,18146.63,47.67,39310.57,38608.88,38959.72,39661.42,38258.03,40012.26,37907.18,-123.24,-160.04,36.8,23.39,24.59,22.31,26.29,3951.359071428572,-85.64,23.720000000001164,-102.16,4.8,38899.27,38921.38,725.4199999999983,-677.9700000000012,-14.62000000000262,-36.7300000000032,-22.33,17.67,-1.1999999999999993,36.8,,,37876.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1649.276
227,1435,1567,1646607600000.0,38936.0,38978.5,38142.0,38394.0,6100.46,234608815.5195,2022-03-06 23:00:00,-1.93e-06,-0.000496,18308.68899999,38.1,39266.64,38545.05,38905.84,39627.43,38184.26,39988.22,37823.47,-154.52,-158.94,4.41,19.87,35.18,22.71,27.54,3998.501857142858,47.14,511.8399999999965,-2.16,-15.23,38857.11,38657.69,1233.4300000000003,-209.739999999998,263.6900000000023,463.1100000000006,-31.9,8.100000000000001,-15.31,4.419999999999988,,,37876.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1649.276
228,1436,1568,1646611200000.0,38394.0,38499.5,37911.0,38385.0,5075.266,194319571.342,2022-03-07 00:00:00,9.72e-05,-0.000347,17968.923,37.96,39211.33,38501.15,38856.24,39566.41,38146.07,39921.5,37790.98,-177.99,-162.75,-15.24,17.83,35.6,23.46,28.91,3733.698214285715,-264.8,471.239999999998,-56.81,-5.98,38807.55,38521.34,1181.4100000000035,-238.9300000000003,136.3399999999965,422.5500000000029,-32.04,7.960000000000001,-17.770000000000003,-15.240000000000007,,,37876.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1649.276
229,1437,1569,1646614800000.0,38385.0,38531.0,38290.5,38321.0,1825.957,70156526.1075,2022-03-07 01:00:00,9.72e-05,-0.000159,17987.463,36.95,39146.96,38463.57,38805.26,39488.65,38121.87,39830.35,37780.18,-199.46,-170.09,-29.36,17.63,34.06,24.05,29.28,3608.646928571429,-125.05,484.2600000000021,-114.58,-0.7,38709.77,38421.17,1167.6500000000017,-199.12999999999735,100.16999999999824,388.7699999999968,-33.05,6.950000000000003,-16.430000000000003,-29.370000000000005,,,37876.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1649.276
230,1438,1570,1646618400000.0,38321.0,38363.5,37561.0,37771.0,7468.516,283126107.833,2022-03-07 02:00:00,9.72e-05,6.3e-05,18085.525,29.64,39081.05,38332.48,38706.76,39455.33,37958.19,39829.62,37583.91,-257.88,-187.65,-70.22,15.26,41.69,25.65,29.6,3757.8338571428576,149.18,935.760000000002,52.59,-10.19,38574.22,38096.08,1684.3300000000015,187.19000000000236,325.08000000000175,803.2200000000012,-40.36,-0.3599999999999994,-26.43,-70.22999999999999,EnterPreparationState,lower,37876.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1649.276
231,1439,1571,1646622000000.0,37771.0,37959.0,37579.0,37876.0,4537.046,171307852.399,2022-03-07 03:00:00,9.72e-05,0.000252,18878.534,32.39,39010.1,38245.19,38627.64,39392.55,37862.73,39775.01,37480.27,-292.33,-208.59,-83.74,14.28,39.02,27.13,29.9,3610.020428571429,-147.81,751.6399999999994,-0.63,-0.68,38464.16,37986.04,1516.550000000003,-13.2699999999968,110.04000000000087,588.1600000000035,-37.61,2.390000000000001,-24.74,-83.73999999999998,PositionState,lower,37876.0,38542.0,0.0,-666.0,0.0,-666.0,-219.25,0,1649.276
232,1449,1581,1646658000000.0,38542.0,39149.0,38496.5,39000.0,6556.192,254762559.7185,2022-03-07 13:00:00,0.0001,-0.000469,19883.25999999,59.61,38809.44,38013.25,38411.35,39207.54,37615.16,39605.63,37217.06,-124.38,-230.76,106.37,26.58,25.26,27.55,25.51,3828.632000000001,32.55,-588.6500000000015,-55.74,13.08,38239.5,38681.45,207.54000000000087,-1384.8399999999965,-318.5500000000029,-760.5,-10.39,29.61,1.3199999999999967,106.38,,,37559.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8392.622
233,1450,1582,1646661600000.0,39000.0,39278.0,38833.0,38833.0,6900.806,269438908.003,2022-03-07 14:00:00,0.0001,-0.000512,19661.803,56.03,38847.51,38055.49,38451.5,39243.52,37659.49,39639.53,37263.48,-77.44,-200.09,122.65,26.77,23.32,26.07,25.06,3959.027714285715,130.39,-381.5,55.06,6.12,38331.94,38757.22,410.5199999999968,-1173.510000000002,-75.77999999999884,-501.0599999999977,-13.97,26.03,3.4499999999999997,122.65,,,37559.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8392.622
234,1451,1583,1646665200000.0,38833.0,39170.0,38625.0,39055.5,5687.827,221135076.364,2022-03-07 15:00:00,0.0001,-0.000847,20720.67099999,59.52,38929.03,38089.03,38509.03,39349.02,37669.03,39769.02,37249.03,-22.03,-164.48,142.44,24.31,24.68,24.27,24.96,4234.875571428572,275.84,-546.4700000000012,131.93,-3.62,38433.11,38906.36,293.5199999999968,-1386.4700000000012,-149.13999999999942,-622.3899999999994,-10.479999999999997,29.520000000000003,-0.370000000000001,142.45,,,37559.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8392.622
235,1452,1584,1646668800000.0,39055.5,39536.0,38756.0,38806.5,8190.212,321000668.9405,2022-03-07 16:00:00,0.0001,-0.00035,20525.286,54.32,38955.61,38119.1,38537.36,39373.87,37700.84,39792.13,37282.59,1.76,-131.23,133.0,27.11,21.62,23.34,25.24,4286.425285714287,51.54,-269.1399999999994,98.54,3.39,38534.66,38856.43,567.3700000000026,-1105.6600000000035,49.93000000000029,-271.8399999999965,-15.68,24.32,5.489999999999998,132.98999999999998,,,37559.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8392.622
236,1453,1585,1646672400000.0,38806.5,38982.0,38523.0,38596.5,5969.128,231214513.457,2022-03-07 17:00:00,0.0001,-0.00048,20161.945,50.33,38939.87,38146.1,38542.99,39336.76,37749.22,39733.64,37352.33,3.63,-104.26,107.89,25.14,23.74,21.87,25.19,4388.716857142857,102.29,-53.51000000000204,-60.63,-1.28,38586.66,38726.46,740.260000000002,-847.2799999999988,129.95999999999913,-9.839999999996508,-19.67,20.33,1.400000000000002,107.89,,,37559.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8392.622
237,1454,1586,1646676000000.0,38596.5,38597.0,37750.0,37937.5,9051.886,344902256.8095,2022-03-07 18:00:00,0.0001,-0.000801,19735.753,40.31,38868.23,38102.42,38485.32,39251.14,37719.51,39634.04,37336.6,-47.5,-92.9,45.4,21.95,32.29,21.67,25.25,4917.474714285715,528.75,547.8199999999997,-93.02,-13.71,38565.61,38331.98,1313.6399999999994,-217.989999999998,394.4800000000032,628.1100000000006,-29.69,10.310000000000002,-10.34,45.400000000000006,,,37559.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8392.622
238,1455,1587,1646679600000.0,37937.5,37996.0,37180.0,37284.5,8084.68,303370720.2165,2022-03-07 19:00:00,0.0001,-0.000269,19712.078,33.25,38812.49,37929.43,38370.96,39254.03,37487.89,39695.56,37046.36,-139.12,-102.15,-36.97,19.4,36.66,22.32,25.73,5304.568071428572,387.09,1086.4599999999991,148.88,-10.11,38486.83,37808.24,1969.5299999999988,203.38999999999945,523.739999999998,1202.3300000000015,-36.75,3.25,-17.259999999999998,-36.97,EnterPreparationState,lower,37559.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8392.622
239,1456,1588,1646683200000.0,37284.5,37762.5,37139.0,37559.0,4627.054,173423842.947,2022-03-07 20:00:00,0.0001,-0.000595,19264.165,38.15,38758.36,37828.9,38293.63,39223.09,37364.17,39687.82,36899.44,-187.41,-119.2,-68.21,17.71,34.03,22.98,26.36,5538.513285714286,233.94,734.6299999999974,95.66,-1.61,38401.61,37683.62,1664.0899999999965,-194.83000000000172,124.62000000000262,842.6100000000006,-31.85,8.149999999999999,-16.32,-68.21,PositionState,lower,37559.0,38262.0,0.0,-703.0,0.0,-703.0,-442.6666666666667,0,8392.622
240,1506,1638,1646863200000.0,41869.0,42061.0,41749.0,41889.5,1623.95,68076654.099,2022-03-09 22:00:00,-4.42e-06,-0.00014,19528.721,61.2,41878.95,41268.47,41573.71,42184.19,40963.23,42489.43,40657.99,609.54,745.42,-135.87,27.83,11.32,48.58,43.68,3720.604285714286,-577.58,-315.7900000000009,-1757.68,-0.4,42123.33,41914.86,294.6900000000023,-926.2699999999968,25.360000000000586,233.83000000000172,-8.799999999999997,31.200000000000003,16.509999999999998,-135.88,PositionState,upper,39173.0,40923.5,695.0,0.0,0.0,0.0,0.0,0,3973.766
241,1507,1639,1646866800000.0,41889.5,42128.5,41827.0,41941.5,1281.144,53799680.8555,2022-03-09 23:00:00,-4.42e-06,0.000132,19495.40199999,61.9,41860.26,41357.21,41608.73,42111.79,41105.68,42363.31,40854.16,567.03,709.74,-142.71,27.57,10.78,48.24,44.84,3550.843928571429,-169.76,-332.7699999999968,-855.35,0.58,42095.66,41928.18,170.29000000000087,-835.8199999999997,-13.319999999999707,154.1600000000035,-8.100000000000001,31.9,16.79,-142.71000000000004,PositionState,upper,39173.0,40923.5,747.0,0.0,0.0,0.0,0.0,0,3973.766
