,Unnamed: 0,start_at,open,high,low,close,volume,turnover,date,funding_rate,oi,rsi,upper1,lower1,middle,upper2,lower2,upper3,lower3,macd,macdsignal,macdhist,p_di,m_di,adx,adxr,volume_ma,volume_ma_diff,middle_diff,band_diff,di_diff,sma,ema,state,bb_direction,enter_price,exit_price,current_profit,bb_profit,profit_max,profit_min,profit_mean,profit_ma
607,739,1673830800000.0,20975.0,21356.5,20926.5,21145.0,17779.611,376095182.9695,2023-01-16 01:00:00,0.0001,50010.319,67.65,20965.6,20817.34,20891.47,21039.73,20743.21,21113.86,20669.08,47.56,32.62,14.94,32.78,15.9,17.39,20.65,3022.7736428571434,429.98,26.69,119.33,20.74,20914.77,21028.35,PositionState,upper,21145.0,20809.5,0.0,-335.5,210.0,-335.5,-8.533333333333333,-61.18999999999869
642,774,1673893800000.0,21079.0,21290.0,21060.0,21272.5,5408.414,114649139.1445,2023-01-16 18:30:00,0.0001,52529.904,71.15,21110.24,20861.92,20986.08,21234.4,20737.75,21358.57,20613.59,46.46,4.74,41.71,29.16,18.42,16.36,18.68,4212.1320000000005,314.65,30.15,133.25,8.93,21020.11,21168.72,PositionState,upper,21272.5,21105.0,0.0,-167.5,70.5,-169.0,-56.84615384615385,-16.010000000002037
677,809,1673956800000.0,21217.5,21346.0,21190.5,21286.0,5660.07,120440006.178,2023-01-17 12:00:00,0.0001,53597.786,62.73,21208.58,21104.21,21156.4,21260.77,21052.03,21312.95,20999.84,28.42,18.49,9.92,29.94,13.57,14.26,13.3,1812.685357142857,339.39,13.64,25.47,9.86,21179.27,21235.45,PositionState,upper,21286.0,21170.5,0.0,-115.5,0.0,-115.5,-40.1875,-18.340000000000146
690,822,1673980200000.0,21261.0,21413.0,21260.5,21351.5,5144.239,109746532.798,2023-01-17 18:30:00,0.0001,53157.732,63.69,21271.83,21143.97,21207.9,21335.77,21080.04,21399.7,21016.1,27.81,22.7,5.1,32.96,21.45,15.99,15.13,6413.495428571428,245.19,15.11,47.15,7.3,21218.05,21285.48,PositionState,upper,21351.5,21209.0,0.0,-142.5,25.5,-142.5,-36.111111111111114,-29.959999999999127
729,861,1674050400000.0,21398.5,21673.0,21323.5,21395.0,18967.895,407767820.5535,2023-01-18 14:00:00,0.0001,53781.48,65.27,21320.95,21206.06,21263.51,21378.39,21148.62,21435.84,21091.18,19.25,2.49,16.75,32.82,12.05,20.91,16.85,4590.975285714286,1306.27,13.84,78.2,19.31,21254.72,21357.08,PositionState,upper,21395.0,21025.0,0.0,-370.0,23.0,-370.0,-82.375,-144.57000000000335
787,919,1674154800000.0,20962.5,21083.5,20933.5,21060.5,5132.228,107900645.201,2023-01-19 19:00:00,-1.471e-05,55604.853,68.68,20942.39,20768.21,20855.3,21029.48,20681.12,21116.58,20594.03,39.97,13.62,26.35,27.9,15.31,18.92,22.3,4005.7561428571425,268.11,21.59,106.47,10.65,20901.27,20986.84,PositionState,upper,21060.5,20912.0,0.0,-148.5,65.0,-148.5,-15.166666666666666,-5.93999999999869
826,958,1674225000000.0,21066.0,21164.0,21005.5,21144.0,6233.501,131536801.3655,2023-01-20 14:30:00,-1.235e-05,58628.376,65.14,21078.06,20953.55,21015.8,21140.32,20891.29,21202.57,20829.03,25.11,7.84,17.26,27.35,13.42,19.02,18.26,2049.5359285714285,349.76,13.48,43.68,4.27,21030.83,21099.68,PositionState,upper,21144.0,23053.0,0.0,1909.0,2134.5,-18.0,1391.8125,2015.0499999999993
962,1094,1674469800000.0,22898.0,22959.0,22883.0,22912.5,2961.506,67877227.351,2023-01-23 10:30:00,0.0001,46147.262,63.72,22825.82,22695.19,22760.51,22891.14,22629.88,22956.45,22564.56,25.36,1.51,23.84,25.4,16.18,17.59,19.13,1672.7775000000001,86.08,16.0,95.32,9.62,22769.27,22871.73,PositionState,upper,22912.5,22797.0,0.0,-115.5,0.0,-115.5,-40.07142857142857,-30.75
977,1109,1674496800000.0,23067.5,23187.0,22995.0,23107.0,7632.077,176273637.074,2023-01-23 18:00:00,0.0001,45916.587,65.32,22972.92,22763.1,22868.01,23077.82,22658.19,23182.73,22553.28,59.29,33.36,25.92,28.25,10.62,22.54,19.58,6527.826285714285,321.84,25.15,84.04,8.44,22878.61,23040.77,PositionState,upper,23107.0,22851.0,0.0,-256.0,0.0,-256.0,-144.33333333333334,-122.58000000000175
1077,1209,1674676800000.0,22752.5,22939.5,22752.0,22900.0,10167.723,232463184.389,2023-01-25 20:00:00,0.0001,48977.833,64.47,22761.35,22571.75,22666.55,22856.16,22476.95,22950.96,22382.14,22.86,-10.12,32.98,29.95,18.5,21.14,22.55,4061.6247857142857,617.53,24.56,107.43,10.02,22676.66,22807.83,PositionState,upper,22900.0,23006.5,0.0,106.5,718.0,0.0,241.8095238095238,275.119999999999
1166,1298,1674837000000.0,23083.5,23148.5,23074.0,23130.0,2405.981,55608573.974,2023-01-27 16:30:00,0.0001,45909.655,60.14,23045.02,22915.21,22980.11,23109.92,22850.31,23174.82,22785.41,25.61,7.14,18.47,19.21,13.48,16.03,17.63,3142.0986428571427,99.92,15.77,60.76,-2.72,22984.16,23078.93,PositionState,upper,23130.0,23081.0,0.0,-49.0,203.0,-49.0,45.22727272727273,47.72999999999956
1231,1363,1674954000000.0,23108.0,23514.0,23108.0,23392.5,12491.535,291525387.6,2023-01-29 01:00:00,0.0001,46177.701,78.27,23133.92,22956.79,23045.36,23222.49,22868.22,23311.06,22779.65,35.77,5.48,30.28,49.69,13.81,23.82,20.83,1720.321,872.85,36.54,258.66,42.47,23051.44,23222.67,PositionState,upper,23392.5,23670.5,0.0,278.0,503.0,-253.5,81.9,469.59000000000015
1413,1545,1675281600000.0,23381.0,23559.5,23315.0,23559.5,13180.55,308815854.0235,2023-02-01 20:00:00,0.0001,46091.365,73.95,23258.45,22987.5,23122.98,23393.92,22852.03,23529.39,22716.56,56.71,10.81,45.89,25.88,8.72,21.82,19.63,6624.988785714287,739.54,45.95,310.85,5.95,23128.22,23383.53,PositionState,upper,23559.5,23734.5,0.0,175.0,636.0,0.0,259.14285714285717,405.1700000000019
1457,1589,1675360800000.0,23899.5,24159.5,23899.5,24010.5,9926.581,238752728.825,2023-02-02 18:00:00,0.0001,48039.041,61.45,23902.35,23746.22,23824.28,23980.42,23668.15,24058.49,23590.08,40.76,30.99,9.76,34.67,15.55,17.61,19.78,4603.388428571428,624.47,19.59,70.4,13.89,23826.22,23934.37,PositionState,upper,24010.5,23843.0,0.0,-167.5,54.0,-167.5,-37.833333333333336,-13.159999999999854
1543,1675,1675515600000.0,23420.5,23587.5,23419.5,23540.0,6638.634,156116396.431,2023-02-04 13:00:00,0.0001,47258.12,70.68,23427.53,23327.72,23377.62,23477.43,23277.81,23527.34,23227.91,7.73,-13.61,21.34,37.09,12.97,22.82,24.36,1127.3785,383.97,17.09,108.79,23.05,23378.55,23464.75,PositionState,upper,23540.0,23409.5,0.0,-130.5,0.0,-130.5,-97.90625,-44.77000000000044
1644,1776,1675697400000.0,22775.5,23064.5,22755.5,23049.5,6949.016,159422764.087,2023-02-06 15:30:00,0.0001,50159.953,61.64,22926.2,22807.01,22866.6,22985.8,22747.41,23045.39,22687.82,-8.13,-26.62,18.48,24.94,19.02,27.35,33.16,2138.3580714285713,441.98,19.25,56.93,12.27,22869.5,22928.69,PositionState,upper,23049.5,22915.5,0.0,-134.0,34.5,-134.0,-37.5,24.110000000000582
1681,1813,1675764000000.0,23007.5,23062.0,22970.5,23037.5,2445.44,56301208.9215,2023-02-07 10:00:00,0.0001,49905.768,62.84,22977.48,22864.3,22920.89,23034.07,22807.72,23090.65,22751.13,19.78,5.18,14.59,27.65,14.69,14.67,17.53,1310.9337857142857,119.24,12.27,40.59,5.6,22938.38,22996.82,PositionState,upper,23037.5,22898.5,0.0,-139.0,0.0,-139.0,-56.40909090909091,-61.56999999999971
1696,1828,1675791000000.0,22890.0,23363.0,22885.0,23284.0,19162.871,444281679.614,2023-02-07 17:30:00,0.0001,50396.694,70.56,23059.55,22890.12,22974.83,23144.26,22805.41,23228.98,22720.69,29.26,15.1,14.15,39.07,13.15,17.3,16.86,2922.1255714285717,1264.74,32.54,147.9,24.7,22976.61,23101.44,PositionState,upper,23284.0,22780.5,0.0,-503.5,0.0,-503.5,-251.75,-160.46999999999753
1877,2009,1676116800000.0,21689.0,21776.0,21685.0,21712.1,3352.486,72857709.02869998,2023-02-11 12:00:00,5.648e-05,50909.131,56.72,21691.43,21658.14,21674.79,21708.08,21641.5,21724.72,21624.85,2.5,-3.5,6.0,28.41,17.6,20.26,25.68,899.1024285714286,208.65,3.93,8.4,15.44,21681.18,21695.9,PositionState,upper,21712.1,21686.3,0.0,-25.799999999999272,33.0,-25.799999999999272,9.080000000001382,8.469999999997526
1897,2029,1676152800000.0,21814.0,21816.3,21765.8,21805.0,1415.876,30853253.0944,2023-02-11 22:00:00,0.0001,49574.214,65.24,21750.88,21661.06,21705.97,21795.79,21616.14,21840.7,21571.23,13.63,2.74,10.88,37.56,15.64,17.67,18.13,1216.3581428571429,69.02,10.43,54.68,18.1,21697.27,21774.25,PositionState,upper,21805.0,21810.4,0.0,5.400000000001455,90.29999999999927,-32.099999999998545,11.963333333333383,67.40000000000146
1935,2067,1676221200000.0,21991.4,22040.6,21984.2,22011.4,1250.24,27515524.9663,2023-02-12 17:00:00,0.0001,49858.867,70.54,21942.03,21817.65,21879.84,22004.22,21755.46,22066.41,21693.27,44.77,30.3,14.46,36.29,9.17,36.46,33.58,2043.7897857142857,-31.22,13.84,59.42,2.27,21898.7,21982.71,PositionState,upper,22011.4,21884.2,0.0,-127.20000000000073,0.0,-127.20000000000073,-50.21111111111249,-59.14999999999782
2017,2149,1676368800000.0,21812.0,21833.9,21780.6,21812.5,2191.968,47802051.4355,2023-02-14 10:00:00,0.0001,49100.862,62.86,21761.07,21692.28,21726.68,21795.47,21657.89,21829.86,21623.49,26.19,20.58,5.61,32.14,16.8,13.77,15.28,1181.0130714285715,101.48,9.02,44.27,11.55,21746.28,21786.65,PositionState,upper,21812.5,21713.7,0.0,-98.79999999999927,39.5,-98.79999999999927,-6.324999999999818,-14.62000000000262
2026,2158,1676385000000.0,21599.9,22249.2,21566.0,22233.4,29054.146,638746285.0931,2023-02-14 14:30:00,0.0001,51276.77,72.08,21914.93,21675.29,21795.11,22034.75,21555.47,22154.56,21435.66,49.69,31.72,17.97,39.81,18.75,22.33,17.23,6193.643071428572,2005.57,46.13,240.65,30.81,21830.02,21959.68,PositionState,upper,22233.4,22093.8,0.0,-139.60000000000218,10.599999999998545,-264.0,-94.87391304347946,161.7599999999984
2067,2199,1676458800000.0,22222.0,22264.8,22213.1,22224.3,1730.282,38468919.759,2023-02-15 11:00:00,5.8e-07,52489.939,64.43,22178.08,22091.32,22134.7,22221.46,22047.94,22264.84,22004.55,29.25,21.82,7.42,33.02,14.74,12.64,11.96,1242.8063571428572,73.8,9.43,56.2,7.47,22145.43,22204.18,PositionState,upper,22224.3,24531.0,0.0,2306.7000000000007,2555.4000000000015,0.0,1689.0784313725496,2361.209999999999
2172,2304,1676647800000.0,24025.4,24290.0,24019.7,24128.4,10895.727,263269590.701,2023-02-17 15:30:00,0.0001,43565.918,62.74,23988.84,23757.79,23873.31,24104.36,23642.27,24219.88,23526.75,2.92,-52.12,55.05,28.21,10.81,27.11,32.14,6378.799500000001,342.26,26.85,162.3,-0.91,23886.84,24034.12,PositionState,upper,24128.4,24557.0,0.0,428.59999999999854,770.1999999999971,-108.0,403.303124999999,561.6700000000019
2269,2401,1676822400000.0,24924.9,25197.5,24889.9,25074.2,13772.842,345275374.5891,2023-02-19 16:00:00,0.0001,47281.941,79.26,24866.95,24628.75,24747.85,24986.05,24509.65,25105.14,24390.55,62.57,24.53,38.04,45.44,5.55,28.74,19.46,3383.6948571428575,896.98,34.34,210.67,5.96,24782.77,24959.42,PositionState,upper,25074.2,24618.9,0.0,-455.2999999999993,0.0,-455.2999999999993,-251.1333333333338,-216.0899999999965
2337,2469,1676944800000.0,24873.5,24949.9,24865.1,24939.7,1152.19,28703001.3029,2023-02-21 02:00:00,0.0001,46837.923,60.15,24882.07,24769.34,24825.7,24938.43,24712.97,24994.79,24656.61,31.35,27.07,4.27,19.29,14.03,13.08,13.42,1399.1368571428573,-33.93,12.0,17.77,1.54,24820.69,24897.26,PositionState,upper,24939.7,24691.1,0.0,-248.60000000000218,116.20000000000073,-248.60000000000218,3.057142857141766,-38.419999999998254
2571,2703,1677366000000.0,23121.5,23188.0,23107.1,23177.9,2492.282,57684678.0279,2023-02-25 23:00:00,0.0001,52672.92,64.03,23085.65,22960.74,23023.19,23148.11,22898.28,23210.57,22835.82,0.5,-24.11,24.62,21.77,22.87,39.07,41.18,2408.013214285714,69.54,16.27,80.6,8.35,23000.78,23118.79,PositionState,upper,23177.9,23124.0,0.0,-53.900000000001455,60.599999999998545,-92.80000000000291,-21.657142857144468,33.5099999999984
2592,2724,1677403800000.0,23222.1,23288.0,23190.0,23270.0,3578.726,83188614.9578,2023-02-26 09:30:00,0.0001,53341.163,65.53,23205.42,23102.83,23154.13,23256.72,23051.53,23308.02,23000.24,33.41,28.99,4.42,30.48,18.09,16.03,21.56,1148.1015714285713,49.37,12.2,39.18,10.54,23165.27,23226.55,PositionState,upper,23270.0,23153.5,0.0,-116.5,0.0,-116.5,-45.19999999999969,-34.43000000000029
2611,2743,1677438000000.0,23477.1,23499.0,23352.7,23452.2,5077.559,118972452.7989,2023-02-26 19:00:00,0.0001,52179.879,68.97,23325.89,23162.13,23244.01,23407.76,23080.25,23489.64,22998.37,49.59,27.33,22.26,36.56,11.86,19.1,17.52,2975.069,214.14,21.91,159.97,10.87,23262.14,23398.29,PositionState,upper,23452.2,23361.3,0.0,-90.90000000000146,181.39999999999782,-90.90000000000146,69.69999999999916,63.97999999999956
2648,2780,1677504600000.0,23549.9,23795.0,23529.2,23700.0,15123.808,358343761.966,2023-02-27 13:30:00,0.0001,52890.805,70.01,23530.93,23373.65,23452.29,23609.58,23295.0,23688.22,23216.36,25.65,3.97,21.68,41.19,14.6,15.58,18.01,2383.9187142857145,1023.15,26.06,97.8,26.58,23447.46,23587.24,PositionState,upper,23700.0,23320.1,0.0,-379.90000000000146,107.70000000000073,-379.90000000000146,-41.61666666666679,-96.40000000000146
2726,2858,1677645000000.0,23454.9,23838.0,23454.9,23778.7,13419.071,317757450.4218,2023-03-01 04:30:00,0.0001,53671.73,76.09,23496.33,23183.16,23339.75,23652.92,23026.58,23809.5,22869.99,44.48,-15.95,60.43,41.07,13.41,23.35,23.29,3259.3021428571433,444.0,46.2,183.42,17.78,23346.02,23599.2,PositionState,upper,23778.7,23638.2,0.0,-140.5,87.89999999999782,-140.5,-41.02222222222291,91.63999999999942
2911,3043,1677978000000.0,22367.2,22672.9,22340.0,22546.9,12647.792,284870584.2148,2023-03-05 01:00:00,0.0001,51450.377,74.27,22393.91,22254.77,22324.34,22463.48,22185.2,22533.05,22115.64,17.64,-7.64,25.29,43.58,14.85,31.0,27.28,2357.6304285714286,689.77,23.43,121.83,32.12,22320.57,22443.33,PositionState,upper,22546.9,22344.0,0.0,-202.90000000000146,28.799999999999272,-202.90000000000146,-49.10000000000127,-12.81000000000131
2952,3084,1678051800000.0,22447.2,22518.2,22306.7,22479.0,4418.613,99035887.4318,2023-03-05 21:30:00,0.0001,50177.225,62.57,22442.01,22392.55,22417.28,22466.74,22367.83,22491.47,22343.1,10.42,8.3,2.12,26.72,22.29,14.73,14.45,1035.7315714285714,262.51,6.48,14.24,4.14,22416.52,22450.5,PositionState,upper,22479.0,22389.9,0.0,-89.09999999999854,0.0,-89.09999999999854,-44.54999999999927,-30.299999999999272
3199,3331,1678496400000.0,20207.0,20349.6,20207.0,20335.3,6181.051,125474625.479,2023-03-11 01:00:00,7.963e-05,55039.77,64.58,20205.0,19947.12,20076.06,20333.94,19818.18,20462.88,19689.24,62.59,19.99,42.6,25.84,13.5,22.35,26.36,3870.583714285714,184.58,27.29,69.34,2.44,20135.89,20264.85,PositionState,upper,20335.3,20187.3,0.0,-148.0,236.0,-148.0,30.830769230770013,-18.18999999999869
3233,3365,1678557600000.0,20242.0,20313.4,20190.2,20261.9,3641.894,73742967.1579,2023-03-11 18:00:00,0.0001,51584.167,58.86,20190.58,20067.21,20128.9,20252.27,20005.52,20313.96,19943.84,7.53,-13.73,21.26,24.93,16.82,16.57,19.46,2697.803928571429,148.6,14.0,17.31,7.06,20126.4,20217.22,PositionState,upper,20261.9,20315.5,0.0,53.599999999998545,188.1999999999971,-45.80000000000291,75.19411764705728,150.5099999999984
3280,3412,1678642200000.0,20627.8,20868.0,20555.8,20776.5,15032.561,311413545.1872,2023-03-12 17:30:00,9.121e-05,52217.775,79.49,20533.61,20327.78,20430.69,20636.52,20224.86,20739.44,20121.95,53.76,23.13,30.62,37.41,10.43,18.08,18.0,3664.182142857143,1011.37,36.39,255.75,21.36,20436.42,20637.86,PositionState,upper,20776.5,22028.3,0.0,1251.7999999999993,1678.0999999999985,-9.599999999998545,1084.871875,1513.619999999999
3322,3454,1678717800000.0,23344.4,23600.0,23205.0,23473.2,18678.561,437097749.775,2023-03-13 14:30:00,-2.81e-05,48807.112,82.36,22769.79,21991.8,22380.8,23158.78,21602.81,23547.77,21213.82,286.8,193.31,93.49,41.58,8.13,45.74,55.05,12114.716214285714,1014.85,114.98,767.73,12.79,22465.61,23163.98,PositionState,upper,23473.2,24179.7,0.0,706.5,959.0,0.0,728.0789473684204,1049.6100000000006
3362,3494,1678789800000.0,24360.1,24637.4,24348.3,24580.0,7532.529,184513277.8909,2023-03-14 10:30:00,0.0001,50662.663,69.06,24358.04,24184.89,24271.46,24444.62,24098.31,24531.2,24011.73,125.41,150.0,-24.59,32.82,8.92,52.36,53.19,4860.7655,381.05,32.46,57.21,9.42,24299.07,24441.88,PositionState,upper,24580.0,25005.6,0.0,425.59999999999854,1424.0999999999985,0.0,914.0294117647059,884.3199999999997
3450,3582,1678948200000.0,24443.5,24612.9,24412.2,24569.5,3738.258,91664680.9757,2023-03-16 06:30:00,0.0001,47413.611,58.8,24462.06,24297.18,24379.62,24544.49,24214.74,24626.93,24132.3,-13.0,-46.68,33.68,21.08,16.5,16.94,19.42,2426.8724285714284,92.82,19.98,86.79,4.48,24360.32,24479.82,PositionState,upper,24569.5,24711.3,0.0,141.79999999999927,359.0,-99.5,165.58636363636353,273.2900000000009
3476,3608,1678995000000.0,24978.8,25030.0,24867.0,24949.1,4651.028,115947291.5552,2023-03-16 19:30:00,0.0001,48597.18,61.51,24856.7,24680.3,24768.5,24944.9,24592.09,25033.1,24503.89,75.02,72.23,2.78,27.3,13.72,15.3,16.82,5121.8715,-242.03,19.0,-4.68,8.2,24805.04,24906.95,PositionState,upper,24949.1,24686.4,0.0,-262.6999999999971,0.0,-262.6999999999971,-97.29999999999806,-107.04000000000087
3488,3620,1679016600000.0,25342.7,25730.0,25213.0,25654.5,17009.29,433179392.5662,2023-03-17 01:30:00,0.0001,47956.284,75.01,25198.76,24751.54,24975.15,25422.37,24527.93,25645.98,24304.32,146.08,89.13,56.95,40.92,10.31,24.66,19.3,5143.036999999999,979.95,71.51,448.15,18.25,25058.82,25394.4,PositionState,upper,25654.5,27238.7,0.0,1584.2000000000007,1957.2999999999993,-85.0,1005.435483870968,1923.7699999999968
3614,3746,1679243400000.0,27599.9,28188.9,27562.5,27913.5,26443.619,738791699.2622,2023-03-19 16:30:00,0.0001,53629.081,80.6,27562.72,27059.57,27311.15,27814.3,26807.99,28065.88,26556.41,143.58,64.96,78.62,41.12,7.16,30.21,27.52,6374.4055,1784.29,63.4,288.99,10.46,27421.66,27723.18,PositionState,upper,27913.5,27816.6,0.0,-96.90000000000146,394.5,-96.90000000000146,113.29999999999991,193.5
3754,3886,1679495400000.0,28380.9,28736.0,28318.0,28540.9,24504.644,699566001.7393,2023-03-22 14:30:00,6.154e-05,55553.343,72.49,28327.5,28105.79,28216.65,28438.35,27994.94,28549.2,27884.09,74.06,40.59,33.46,34.65,9.37,17.85,16.8,4158.782428571429,1404.65,34.13,186.77,12.94,28255.22,28430.1,PositionState,upper,28540.9,28011.6,0.0,-529.3000000000029,129.0,-529.3000000000029,-58.10000000000137,-188.8199999999997
3802,3934,1679581800000.0,27345.8,28129.6,27307.8,28042.4,17158.029,475777418.0166,2023-03-23 14:30:00,8.682e-05,57829.839,67.28,27691.99,27392.89,27542.44,27841.55,27243.34,27991.1,27093.79,10.9,-12.16,23.06,32.5,17.15,17.36,17.2,4296.022571428572,1105.26,52.61,108.94,25.44,27532.45,27706.43,PositionState,upper,28042.4,27881.8,0.0,-160.60000000000218,525.5,-160.60000000000218,246.5666666666657,365.3600000000006
3935,4067,1679821200000.0,27641.0,27713.5,27604.4,27679.4,1576.367,43609039.8232,2023-03-26 09:00:00,-4.2e-05,52390.995,65.64,27582.2,27463.59,27522.89,27641.51,27404.28,27700.82,27344.97,30.07,15.62,14.44,31.57,10.52,19.11,17.98,1174.072357142857,65.65,16.47,54.2,12.71,27530.6,27623.73,PositionState,upper,27679.4,27680.8,0.0,1.3999999999978172,460.2999999999993,-32.400000000001455,115.72499999999854,116.68999999999869
3962,4094,1679869800000.0,27975.0,28050.0,27902.9,28024.5,2097.884,58689525.4005,2023-03-26 22:30:00,4.325e-05,51850.77,65.74,27921.8,27718.43,27820.11,28023.48,27616.75,28125.16,27515.06,59.62,50.38,9.24,29.64,15.53,25.21,32.34,1991.6575714285714,-86.73,21.51,61.49,8.93,27841.7,27956.77,PositionState,upper,28024.5,27872.7,0.0,-151.79999999999927,9.799999999999272,-151.79999999999927,-53.11666666666739,-33.31999999999971
4070,4202,1680064200000.0,27391.0,27610.0,27378.1,27544.5,7876.149,216890432.1888,2023-03-29 04:30:00,-5.442e-05,56566.255,67.86,27378.94,27206.25,27292.59,27465.29,27119.9,27551.63,27033.56,96.73,83.97,12.76,32.97,9.62,31.96,26.88,1981.038,320.12,26.5,4.68,9.35,27370.43,27459.63,PositionState,upper,27544.5,28143.3,0.0,598.7999999999993,952.0999999999985,-21.099999999998545,669.7760000000002,793.2299999999996
4101,4233,1680120000000.0,28409.9,28440.0,28350.1,28434.7,2250.735,63935077.165,2023-03-29 20:00:00,0.0001,55812.746,62.0,28352.76,28206.2,28279.48,28426.05,28132.91,28499.33,28059.63,114.26,141.02,-26.76,23.37,12.48,37.97,44.97,3844.572714285714,-57.45,16.34,28.59,0.02,28306.74,28398.94,PositionState,upper,28434.7,28277.0,0.0,-157.70000000000073,27.899999999997817,-157.70000000000073,-47.62500000000091,-48.18000000000029
4114,4246,1680143400000.0,28817.8,29197.2,28814.0,28952.9,17687.26,513702042.9106,2023-03-30 02:30:00,0.0001,54586.004,72.28,28605.78,28261.67,28433.73,28777.84,28089.62,28949.89,27917.56,121.38,86.87,34.5,38.73,9.53,29.05,33.51,4471.680428571429,1099.44,54.64,332.23,25.22,28476.34,28765.82,PositionState,upper,28952.9,28390.0,0.0,-562.9000000000015,0.0,-562.9000000000015,-281.4500000000007,-187.90999999999985
