start_at,open,high,low,close,volume,turnover,date,funding_rate,p_close,oi,rsi,upper1,lower1,middle,upper2,lower2,upper3,lower3,macd,macdsignal,macdhist,p_di,m_di,adx,adxr,volume_ma,volume_ma_diff,middle_diff,band_diff,di_diff,sma,ema,upper_diff,lower_diff,ema_diff,sma_diff,rsi_sell,rsi_buy,dmi_diff,macd_diff,bol_diff,state,bb_direction,entry_price,exit_price,current_profit,bb_profit,profit_max,profit_min,profit_mean,prediction,profit_ma,entry_volume
2023-09-01 07:00:00,25985.8,26005.0,25970.0,25975.0,1291.411,33554317.1022,2023-09-01 07:00:00,2.115e-05,-0.000595,58648.971,27.66,26693.66,25842.66,26268.16,27119.16,25417.16,27544.66,24991.66,-275.65,-285.14,9.48,9.0,35.95,44.95,32.94,6858.6607142857165,-1468.91,293.15999999999985,-277.81,0.15,26005.7,25996.4,1144.1599999999999,-557.8400000000001,21.400000000001455,30.700000000000728,-42.34,-2.34,-26.950000000000003,9.490000000000009,1702.0,None,None,25704.6,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,18299.443
2023-09-01 08:00:00,25975.0,26003.3,25940.0,25965.1,1678.132,43573509.0908,2023-09-01 08:00:00,1.899e-05,-0.000372,58599.209,27.37,26615.26,25863.34,26239.3,26991.22,25487.38,27367.18,25111.42,-266.1,-281.33,15.22,8.72,36.3,46.12,34.8,6461.360071428573,-397.3,274.2000000000007,-324.81,-0.77,26010.25,25983.88,1026.1200000000026,-477.7199999999975,18.780000000002474,45.150000000001455,-42.629999999999995,-2.629999999999999,-27.58,15.229999999999961,1503.8400000000001,None,None,25704.6,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,18299.443
2023-09-01 09:00:00,25965.1,26038.8,25959.7,26019.3,1688.113,43895340.371,2023-09-01 09:00:00,1.899e-05,-0.0006,58976.68,31.59,26530.86,25905.84,26218.35,26843.37,25593.33,27155.88,25280.82,-251.26,-275.31,24.05,10.16,34.85,46.74,36.3,4712.3600000000015,-1749.0,199.04999999999927,-381.74,2.6,26008.15,25998.05,824.0699999999997,-425.9699999999975,-21.25,-11.149999999997817,-38.41,1.5899999999999999,-24.69,24.05000000000001,1250.0399999999972,None,None,25704.6,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,18299.443
2023-09-01 10:00:00,26019.3,26033.6,25972.0,25983.9,1415.39,36804218.8251,2023-09-01 10:00:00,1.899e-05,-0.000534,58933.755,30.35,26409.0,25983.04,26196.02,26621.98,25770.06,26834.96,25557.08,-239.6,-268.17,28.57,9.83,33.72,47.32,37.98,3741.0074285714304,-971.35,212.11999999999898,-545.97,2.24,26009.45,25992.39,638.0799999999981,-213.84000000000015,8.489999999997963,25.549999999999272,-39.65,0.3500000000000014,-23.89,28.57000000000002,851.9199999999983,None,None,25704.6,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,18299.443
2023-09-01 11:00:00,25983.9,26060.6,25967.8,26031.2,2012.601,52356230.4317,2023-09-01 11:00:00,1.899e-05,-0.000451,59072.731,34.08,26283.08,26077.56,26180.32,26385.84,25974.8,26488.59,25872.05,-223.95,-259.33,35.37,10.79,32.04,47.48,39.25,1874.735142857145,-1866.27,149.11999999999898,-662.26,2.3,26008.06,26007.91,354.6399999999994,-56.400000000001455,-23.290000000000873,-23.139999999999418,-35.92,4.079999999999998,-21.25,35.379999999999995,411.0400000000009,None,None,25704.6,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,18299.443
2023-09-01 12:00:00,26031.2,26145.0,25978.3,26050.0,9358.091,243926831.8611,2023-09-01 12:00:00,1.899e-05,-0.000464,59056.287,35.55,26263.31,26072.51,26167.91,26358.71,25977.1,26454.11,25881.7,-207.65,-248.99,41.34,14.3,29.22,46.54,39.94,2329.636928571431,454.9,117.90999999999985,-265.56,7.29,26006.03,26024.74,308.7099999999991,-72.90000000000146,-25.2599999999984,-43.970000000001164,-34.45,5.549999999999997,-14.919999999999998,41.34,381.6100000000006,None,None,25704.6,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,18299.443
2023-09-01 13:00:00,26050.0,26054.8,25860.3,25990.4,7939.534,205937024.8107,2023-09-01 13:00:00,1.899e-05,-0.000201,59225.611,33.03,26223.98,26078.02,26151.0,26296.96,26005.04,26369.95,25932.06,-197.26,-238.65,41.38,12.88,32.35,46.29,40.87,2672.1887857142874,342.55,160.59999999999854,-116.82,-1.03,26001.6,26011.0,306.5599999999977,14.639999999999418,20.599999999998545,11.19999999999709,-36.97,3.030000000000001,-19.47,41.390000000000015,291.91999999999825,EntryPreparationState,lower,25704.6,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,18299.443
2023-09-01 14:00:00,25990.4,25990.4,25673.6,25704.6,16364.477,422416681.9057,2023-09-01 14:00:00,1.899e-05,-0.000494,59065.28,24.17,26190.33,26026.65,26108.49,26272.16,25944.81,26354.0,25862.97,-209.67,-232.85,23.18,10.96,36.3,46.81,42.11,3620.1482142857167,947.95,403.89000000000306,-26.31,-7.28,25967.25,25888.44,567.5600000000013,240.21000000000276,183.84000000000015,262.65000000000146,-45.83,-5.829999999999998,-25.339999999999996,23.180000000000007,327.34999999999854,PositionState,lower,25704.6,25814.4,0.0,-109.80000000000291,239.29999999999927,-111.30000000000291,-51.07500000000149,0,83.86999999999898,18299.443
2023-09-04 15:00:00,25842.0,25953.1,25713.8,25803.9,15373.982,396647316.3612,2023-09-04 15:00:00,3.004e-05,-0.000354,58787.096,37.7,25953.38,25844.01,25898.69,26008.06,25789.33,26062.74,25734.64,-15.88,1.47,-17.36,16.03,25.74,20.6,22.89,2817.2513571428594,1027.26,94.78999999999724,22.95,-9.39,25890.67,25840.52,204.15999999999985,-14.569999999999709,36.61999999999898,86.7699999999968,-32.3,7.700000000000003,-9.709999999999997,-17.35,218.72999999999956,None,None,25762.3,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2789.772
2023-09-04 16:00:00,25803.9,25861.0,25796.3,25851.2,1825.64,47159583.4646,2023-09-04 16:00:00,8.406e-05,-0.000418,58372.057,44.33,25944.5,25843.84,25894.17,25994.83,25793.51,26045.16,25743.18,-17.43,-2.3,-15.13,15.18,24.38,20.79,23.66,2853.978928571431,36.72,42.969999999997526,-17.01,-3.28,25879.43,25844.79,143.63000000000102,-57.69000000000233,-6.4099999999998545,28.229999999999563,-25.67,14.329999999999998,-9.2,-15.129999999999999,201.32000000000335,None,None,25762.3,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2789.772
