,Unnamed: 0.1,Unnamed: 0,start_at,open,high,low,close,volume,turnover,date,funding_rate,p_close,oi,rsi,upper1,lower1,middle,upper2,lower2,upper3,lower3,macd,macdsignal,macdhist,p_di,m_di,adx,adxr,volume_ma,volume_ma_diff,middle_diff,band_diff,di_diff,sma,ema,upper_diff,lower_diff,ema_diff,sma_diff,rsi_sell,rsi_buy,dmi_diff,macd_diff,state,bb_direction,entry_price,exit_price,current_profit,bb_profit,profit_max,profit_min,profit_mean,prediction,entry_volume
16,221,353,1642237200000.0,42996.5,43060.0,42888.5,43059.5,863.316,37088855.841,2022-01-15 09:00:00,6.753e-05,-0.000324,18196.753,53.3,43078.29,42887.25,42982.77,43173.81,42791.73,43269.33,42696.21,47.27,43.4,3.87,23.64,18.8,21.53,24.6,1074.810785714286,-143.9,-76.7300000000032,-669.25,-2.44,43012.0,43042.38,114.30999999999769,-267.7699999999968,-17.12000000000262,-47.5,-16.700000000000003,23.3,4.84,3.870000000000005,,,43313.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2621.586
17,222,354,1642240800000.0,43059.5,43289.0,43000.0,43100.0,1956.294,84416089.62,2022-01-15 10:00:00,6.753e-05,-0.000204,18156.50999999,54.63,43087.08,42900.79,42993.93,43180.22,42807.65,43273.36,42714.51,50.39,44.8,5.59,27.92,17.35,21.66,24.88,1133.6025000000002,58.79,-106.06999999999972,-254.91,4.59,43026.83,43071.19,80.22000000000116,-292.34999999999854,-28.80999999999767,-73.16999999999825,-15.369999999999996,24.630000000000003,10.57,5.590000000000003,,,43313.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2621.586
18,223,355,1642244400000.0,43100.0,43100.5,42966.5,42993.0,981.719,42247588.739,2022-01-15 11:00:00,6.753e-05,-0.000475,18268.211,50.52,43088.11,42899.58,42993.84,43182.37,42805.32,43276.63,42711.06,43.72,44.58,-0.86,26.89,17.64,21.6,25.05,1079.6155714285717,-53.98,0.8399999999965075,10.89,2.96,43019.16,43032.09,189.37000000000265,-187.6800000000003,39.08999999999651,26.16000000000349,-19.48,20.520000000000003,9.25,-0.8599999999999994,,,43313.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2621.586
19,224,356,1642248000000.0,42993.0,43006.5,42563.0,42696.5,3415.409,146029169.0825,2022-01-15 12:00:00,6.753e-05,2.7e-05,18204.808,41.27,43084.56,42846.49,42965.53,43203.59,42727.46,43322.63,42608.42,14.35,38.54,-24.18,23.75,26.18,20.4,24.34,1247.7660714285716,168.15,269.02999999999884,101.22,-12.71,42993.44,42864.29,507.0899999999965,30.959999999999127,167.79000000000087,296.9400000000023,-28.73,11.270000000000003,-2.43,-24.19,EnterPreparationState,lower,43313.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2621.586
20,225,357,1642251600000.0,42696.5,42951.0,42661.5,42909.5,2154.395,92278604.688,2022-01-15 13:00:00,6.753e-05,-0.000428,18459.347,48.56,43078.06,42842.32,42960.19,43195.93,42724.45,43313.8,42606.58,8.16,32.46,-24.3,21.96,24.2,19.29,23.52,1317.526642857143,69.76,50.69000000000233,16.56,-2.94,42990.61,42886.89,286.4300000000003,-185.0500000000029,-22.610000000000586,81.11000000000058,-21.44,18.56,-2.2399999999999984,-24.3,PositionState,lower,43313.0,43154.0,0.0,-244.5,0.0,-244.5,-122.25,0,2621.586
21,226,358,1642255200000.0,42909.5,43294.5,42768.5,43154.0,3540.686,152442277.3385,2022-01-15 14:00:00,6.753e-05,-0.000504,18601.055,55.4,43099.36,42857.93,42978.65,43220.08,42737.21,43340.8,42616.5,22.73,30.51,-7.78,27.55,21.08,18.86,22.98,1487.534142857143,170.0,-175.34999999999854,3.73,6.92,43007.11,43020.44,66.08000000000175,-416.7900000000009,-133.55999999999767,-146.88999999999942,-14.6,25.4,6.470000000000002,-7.780000000000001,IdleState,lower,43313.0,43154.0,-244.5,0.0,0.0,0.0,0.0,0,2621.586
22,227,359,1642258800000.0,43154.0,43394.5,43067.0,43363.5,2198.575,95042563.603,2022-01-15 15:00:00,6.753e-05,-0.000593,18422.304,60.28,43155.13,42875.47,43015.3,43294.96,42735.64,43434.79,42595.8,50.59,34.53,16.05,27.79,19.4,18.79,22.64,1580.001285714286,92.46,-348.1999999999971,100.59,7.5,43038.88,43191.97,-68.54000000000087,-627.8600000000006,-171.52999999999884,-324.6200000000026,-9.72,30.28,8.39,16.060000000000002,EnterPreparationState,upper,43313.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2621.586
23,228,360,1642262400000.0,43363.5,43391.5,43205.0,43313.0,1602.215,69370581.892,2022-01-15 16:00:00,0.0001,-0.0005,18407.121,58.61,43194.33,42892.97,43043.65,43345.01,42742.29,43495.69,42591.61,67.82,41.19,26.62,26.49,18.49,18.71,22.37,1642.6024285714288,62.6,-269.34999999999854,118.27,-0.15,43065.05,43252.48,32.01000000000204,-570.7099999999991,-60.5199999999968,-247.9499999999971,-11.39,28.61,8.0,26.629999999999995,PositionState,upper,43313.0,43083.0,0.0,-230.0,162.0,-230.0,3.1875,0,2621.586
24,339,471,1642662000000.0,42009.0,42125.0,41943.0,42049.5,1239.562,52097967.5295,2022-01-20 07:00:00,0.0001,0.000195,20198.019,53.58,42095.75,41727.81,41911.78,42279.72,41543.84,42463.68,41359.88,9.61,-11.25,20.87,23.83,17.81,11.96,15.84,1253.8256428571433,-164.22,-137.72000000000116,-34.04,3.74,41890.88,42000.49,230.2200000000012,-505.6600000000035,-49.01000000000204,-158.62000000000262,-16.42,23.58,6.02,20.86,,,42940.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8235.851
25,340,472,1642665600000.0,42049.5,42065.0,41891.0,41976.5,1210.26,50775172.7075,2022-01-20 08:00:00,0.0001,6.7e-05,20272.854,51.57,42099.97,41735.92,41917.94,42281.99,41553.89,42464.02,41371.87,13.14,-6.37,19.52,22.7,18.38,11.86,15.22,1215.1381428571433,-38.68,-58.55999999999767,8.07,-0.51,41923.44,41988.49,305.489999999998,-422.6100000000006,11.989999999997965,-53.05999999999767,-18.43,21.57,4.32,19.51,,,42940.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8235.851
26,341,473,1642669200000.0,41976.5,42079.0,41830.5,42048.5,1560.358,65460953.5775,2022-01-20 09:00:00,0.0001,-0.000114,20294.3,53.43,42106.0,41754.76,41930.38,42281.62,41579.14,42457.24,41403.51,21.49,-0.8,22.3,21.15,18.78,11.43,14.49,1219.0098571428573,3.87,-118.12000000000262,-23.34,-3.08,41948.0,42018.49,233.12000000000265,-469.3600000000006,-30.01000000000204,-100.5,-16.57,23.43,2.369999999999997,22.29,,,42940.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8235.851
27,342,474,1642672800000.0,42048.5,42130.5,42011.0,42079.5,1543.956,64963046.096,2022-01-20 10:00:00,0.0001,-0.000647,20305.821,54.24,42077.2,41811.96,41944.58,42209.82,41679.34,42342.44,41546.72,30.27,5.41,24.85,21.9,18.15,11.29,13.93,1201.6462142857144,-17.36,-134.91999999999825,-172.36,-0.16,41984.11,42048.99,130.3199999999997,-400.1600000000035,-30.51000000000204,-95.38999999999942,-15.759999999999998,24.24,3.75,24.86,,,42940.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8235.851
28,343,475,1642676400000.0,42079.5,42199.0,42048.5,42128.0,1480.54,62365870.2045,2022-01-20 11:00:00,0.0001,-0.000341,20316.507,55.54,42101.55,41822.55,41962.05,42241.04,41683.05,42380.54,41543.55,40.66,12.46,28.2,22.94,17.34,11.47,13.56,1199.0796428571432,-2.56,-165.9499999999971,-44.29,2.6,42001.72,42088.49,113.04000000000087,-444.9499999999971,-39.51000000000204,-126.27999999999884,-14.46,25.54,5.600000000000001,28.2,,,42940.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8235.851
29,344,476,1642680000000.0,42128.0,42128.0,41946.5,42041.0,1695.66,71212510.5125,2022-01-20 12:00:00,0.0001,-6.8e-05,20435.77899999,52.64,42111.15,41827.98,41969.57,42252.74,41686.4,42394.32,41544.81,41.41,18.25,23.15,21.7,19.45,11.04,12.9,1246.2072142857146,47.12,-71.43000000000029,39.56,-2.3,42012.44,42064.74,211.739999999998,-354.59999999999854,23.739999999997963,-28.55999999999767,-17.36,22.64,2.25,23.16,,,42940.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8235.851
30,345,477,1642683600000.0,42041.0,42450.0,41965.0,42360.0,4960.974,209827873.1435,2022-01-20 13:00:00,0.0001,-0.00032,20564.82,60.74,42170.38,41843.12,42006.75,42334.01,41679.49,42497.64,41515.86,66.96,27.99,38.97,27.73,16.83,12.0,12.92,1523.8697142857145,277.66,-353.25,99.88,7.41,42064.27,42212.37,-25.989999999997963,-680.510000000002,-147.62999999999738,-295.7300000000032,-9.259999999999998,30.74,10.900000000000002,38.97,EnterPreparationState,upper,42940.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8235.851
31,346,478,1642687200000.0,42360.0,43030.0,42359.5,42940.0,8692.827,371023311.1895,2022-01-20 14:00:00,0.0001,-0.000774,20994.677,70.58,42367.6,41823.66,42095.63,42639.57,41551.69,42911.53,41279.73,132.49,48.89,83.6,37.56,14.01,14.4,13.7,2046.3523571428573,522.48,-844.3700000000026,514.62,18.68,42181.33,42576.18,-300.4300000000003,-1388.3099999999977,-363.8199999999997,-758.6699999999983,0.5799999999999983,40.58,23.550000000000004,83.60000000000001,PositionState,upper,42940.0,41322.5,0.0,-1617.5,313.5,-1617.5,-161.0,0,8235.851
32,421,553,1642957200000.0,35212.5,35413.5,35198.0,35318.5,1186.819,41922344.169,2022-01-23 17:00:00,6.928e-05,-0.000241,17397.733,45.72,35796.97,35146.66,35471.82,36122.13,34821.51,36447.28,34496.35,-93.99,-123.72,29.73,17.36,22.33,26.64,40.78,3184.9357142857148,-48.78,153.3199999999997,-24.0,0.78,35586.0,35320.51,803.6299999999974,-496.989999999998,2.0100000000020373,267.5,-24.28,15.72,-4.969999999999999,29.730000000000004,,,35824.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2401.586
33,422,554,1642960800000.0,35318.5,35375.0,34873.0,34947.0,3296.897,115722157.1805,2022-01-23 18:00:00,6.928e-05,4e-05,17404.317,40.49,35740.38,35103.28,35421.83,36058.93,34784.73,36377.48,34466.18,-127.34,-124.44,-2.89,16.06,25.51,26.36,39.31,3291.5525000000007,106.61,474.83000000000175,-41.81,-5.05,35484.66,35133.75,1111.9300000000003,-162.2699999999968,186.75,537.6600000000035,-29.51,10.490000000000002,-9.450000000000005,-2.9000000000000057,,,35824.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2401.586
34,423,555,1642964400000.0,34947.0,35175.0,34601.0,34779.5,4184.989,145892807.147,2022-01-23 19:00:00,6.928e-05,-0.000118,17263.49199999,38.36,35699.78,35021.53,35360.66,36038.91,34682.41,36378.03,34343.28,-165.39,-132.63,-32.75,14.7,27.35,26.62,38.2,3349.4137142857144,57.86,581.1600000000035,19.1,-4.5,35362.05,34956.62,1259.4100000000035,-97.08999999999652,177.12000000000262,582.5500000000029,-31.64,8.36,-12.650000000000002,-32.75999999999999,,,35824.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2401.586
35,424,556,1642968000000.0,34779.5,35350.0,34708.0,35264.5,3349.743,117601536.333,2022-01-23 20:00:00,6.928e-05,-0.000858,17075.96,47.05,35691.77,35011.22,35351.5,36032.05,34670.95,36372.33,34330.67,-154.62,-137.03,-17.58,15.86,24.83,26.3,36.59,3422.518428571429,73.1,87.0,-15.41,2.32,35316.22,35110.56,767.5500000000029,-593.5500000000029,-153.94000000000233,51.72000000000117,-22.950000000000003,17.049999999999997,-8.969999999999999,-17.590000000000003,,,35824.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2401.586
36,425,557,1642971600000.0,35264.5,35541.0,35090.0,35331.5,2377.201,83979979.88799998,2022-01-23 21:00:00,6.928e-05,-0.00058,16831.664,48.14,35689.26,35009.93,35349.59,36028.93,34670.26,36368.6,34330.59,-139.08,-137.44,-1.63,17.59,23.21,25.4,34.47,3342.9348571428573,-79.58,18.089999999996508,-9.29,4.5,35265.55,35221.03,697.4300000000003,-661.239999999998,-110.47000000000116,-65.94999999999709,-21.86,18.14,-5.620000000000001,-1.6400000000000148,,,35824.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2401.586
37,426,558,1642975200000.0,35331.5,35513.0,35264.0,35485.5,1140.853,40359105.515,2022-01-23 22:00:00,6.928e-05,-0.000621,16819.201,50.64,35680.59,35044.48,35362.54,35998.65,34726.43,36316.7,34408.37,-113.03,-132.56,19.52,16.93,22.34,24.57,32.65,2997.937714285715,-344.99,-122.95999999999913,-89.56,1.94,35214.61,35353.26,513.1500000000015,-759.0699999999997,-132.23999999999796,-270.8899999999994,-19.36,20.64,-5.41,19.53,,,35824.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2401.586
38,427,559,1642978800000.0,35485.5,36613.0,35339.5,36234.5,8917.692,322109213.8745,2022-01-23 23:00:00,6.928e-05,-0.000413,16949.291,60.62,35797.67,35093.49,35445.58,36149.76,34741.4,36501.85,34389.32,-31.59,-112.36,80.77,28.77,18.53,24.36,31.16,3347.0330714285715,349.09,-788.9199999999983,105.86,14.98,35317.38,35793.88,-84.73999999999796,-1493.0999999999983,-440.6200000000026,-917.1200000000026,-9.380000000000004,30.62,10.239999999999998,80.77,EnterPreparationState,upper,35824.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2401.586
39,428,560,1642982400000.0,36234.5,36235.0,35740.0,35824.0,3111.965,111783055.971,2022-01-24 00:00:00,6.391e-05,-0.000403,17402.20599999,54.16,35835.42,35127.82,35481.62,36189.23,34774.01,36543.03,34420.21,-0.16,-89.92,89.76,26.85,17.3,24.17,29.71,3342.8560000000007,-4.17,-342.3799999999974,157.97,11.15,35377.5,35808.94,365.2300000000032,-1049.989999999998,-15.059999999997672,-446.5,-15.840000000000003,24.16,9.55,89.76,PositionState,upper,35824.0,35180.0,0.0,-644.0,0.0,-644.0,-276.3333333333333,0,2401.586
40,442,574,1643032800000.0,33328.0,34117.0,33115.0,33600.0,13145.179,441565464.58,2022-01-24 14:00:00,0.0001,-0.000511,17815.233,37.49,35398.04,33614.77,34506.41,36289.68,32723.14,37181.31,31831.5,-537.39,-347.65,-189.74,14.33,25.19,22.21,22.87,6989.435571428572,716.65,906.4100000000036,182.81,4.82,34063.0,33498.64,2689.6800000000003,-876.8600000000006,-101.36000000000058,463.0,-32.51,7.490000000000002,-10.86,-189.74,PositionState,lower,36799.5,35322.5,103.5,0.0,0.0,0.0,0.0,0,2823.313
41,443,575,1643036400000.0,33600.0,34360.0,33204.0,34196.0,11723.325,396778270.378,2022-01-24 15:00:00,0.0001,-0.000997,17845.537,44.87,35378.05,33575.64,34476.84,36279.25,32674.44,37180.45,31773.23,-493.8,-376.88,-116.92,15.12,22.21,21.98,21.96,7655.274071428571,665.83,280.8399999999965,29.0,6.7,33945.11,33847.32,2083.25,-1521.5600000000013,-348.6800000000003,-250.88999999999945,-25.130000000000003,14.869999999999996,-7.090000000000002,-116.92000000000002,PositionState,lower,36799.5,35322.5,-492.5,0.0,0.0,0.0,0.0,0,2823.313
42,444,576,1643040000000.0,34196.0,34517.0,33755.0,34367.5,8433.097,287922826.38,2022-01-24 16:00:00,0.0001,-0.001932,18854.852,46.82,35364.08,33568.78,34466.43,36261.73,32671.13,37159.38,31773.48,-440.34,-389.57,-50.76,15.55,20.49,21.38,20.93,8068.384642857143,413.11,98.93000000000028,-24.63,2.94,33888.83,34107.41,1894.2300000000032,-1696.369999999999,-260.0899999999965,-478.6699999999983,-23.18,16.82,-4.939999999999998,-50.76999999999998,PositionState,lower,36799.5,35322.5,-664.0,0.0,0.0,0.0,0.0,0,2823.313
43,445,577,1643043600000.0,34367.5,35500.0,34123.0,35322.5,11834.59,412363522.155,2022-01-24 17:00:00,0.0001,-0.000962,17801.85099999,56.11,35445.3,33650.61,34547.96,36342.65,32753.27,37240.0,31855.92,-317.25,-375.11,57.85,22.86,17.8,20.75,19.96,8757.717857142858,689.33,-774.5400000000009,-18.73,10.42,33929.11,34714.95,1020.1500000000016,-2569.23,-607.5500000000029,-1393.3899999999994,-13.89,26.11,5.059999999999999,57.860000000000014,IdleState,lower,36799.5,35322.5,-1619.0,0.0,0.0,0.0,0.0,0,2823.313
44,446,578,1643047200000.0,35322.5,36420.0,35168.0,36161.5,12081.24,433783180.141,2022-01-24 18:00:00,0.0001,7e-06,17667.709,62.34,35638.94,33764.31,34701.63,36576.26,32827.0,37513.57,31889.69,-150.27,-330.14,179.86,28.62,15.77,21.33,19.79,9457.498714285715,699.78,-1459.8700000000026,240.79,15.1,34113.88,35438.22,414.7600000000021,-3334.5,-723.2799999999988,-2047.6200000000024,-7.659999999999997,32.34,12.85,179.86999999999998,,,36799.5,0.0,0.0,0.0,0.0,0.0,0.0,0,2823.313
45,447,579,1643050800000.0,36161.5,36315.0,35643.5,36070.0,4799.042,172378468.265,2022-01-24 19:00:00,0.0001,-0.000373,16501.116,61.32,35756.89,33907.01,34831.95,36681.83,32982.07,37606.77,32057.13,-25.03,-269.12,244.08,26.86,14.8,21.87,19.53,9586.618785714283,129.12,-1238.050000000003,184.11,4.96,34424.94,35754.11,611.8300000000017,-3087.9300000000003,-315.8899999999994,-1645.0599999999977,-8.68,31.32,12.06,244.09,,,36799.5,0.0,0.0,0.0,0.0,0.0,0.0,0,2823.313
46,448,580,1643054400000.0,36070.0,37550.0,35926.0,37205.5,9858.435,361719124.0725,2022-01-24 20:00:00,0.0001,-3.9e-05,16404.89,68.26,36104.38,34011.63,35058.0,37150.75,32965.25,38197.13,31918.88,163.94,-182.5,346.45,33.66,12.75,23.53,20.15,10118.070214285715,531.45,-2147.5,591.3,7.08,34814.05,36479.8,-54.75,-4240.25,-725.6999999999971,-2391.449999999997,-1.7399999999999949,38.260000000000005,20.91,346.44,EnterPreparationState,upper,36799.5,0.0,0.0,0.0,0.0,0.0,0.0,0,2823.313
