start_at,open,high,low,close,volume,turnover,date,funding_rate,p_close,oi,rsi,upper1,lower1,middle,upper2,lower2,upper3,lower3,macd,macdsignal,macdhist,p_di,m_di,adx,adxr,volume_ma,volume_ma_diff,middle_diff,band_diff,di_diff,sma,ema,upper_diff,lower_diff,ema_diff,sma_diff,rsi_sell,rsi_buy,dmi_diff,macd_diff,bol_diff,state,bb_direction,entry_price,exit_price,current_profit,bb_profit,profit_max,profit_min,profit_mean,prediction,profit_ma,entry_type,entry_volume
2020-09-12 20:00:00,10453.5,10466.0,10405.0,10431.5,332.682,3470372.283,2020-09-12 20:00:00,0.0001,-0.000662,3769.928,56.6,10393.76,10265.96,10329.86,10457.66,10202.05,10521.57,10138.15,29.35,9.88,19.47,20.84,16.23,17.33,26.33,491.8889285714286,-82.0,-101.63999999999942,35.86,4.93,10366.66,10406.4,26.159999999999854,-229.45000000000073,-25.100000000000364,-64.84000000000015,-13.399999999999999,26.6,4.609999999999999,19.47,255.61000000000058,PositionState,upper,10431.5,10327.5,0.0,-104.0,115.0,-104.0,29.625,0,20.44000000000051,None,521.426
2020-09-13 12:00:00,10327.5,10353.0,10264.5,10287.0,933.328,9601145.136,2020-09-13 12:00:00,0.0001,0.000121,3918.654,46.46,10442.04,10272.27,10357.16,10526.93,10187.39,10611.81,10102.51,29.37,27.43,1.94,20.08,25.67,17.18,22.42,538.9069285714286,40.06,70.15999999999985,-5.97,-5.95,10402.38,10370.9,239.9300000000003,-99.61000000000058,83.89999999999964,115.3799999999992,-23.54,16.46,-5.590000000000003,1.9400000000000013,339.5400000000009,None,None,10659.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,None,722.982
2020-09-13 16:00:00,10287.0,10314.5,10220.0,10305.0,734.648,7570547.64,2020-09-13 16:00:00,0.0001,0.0001,4175.774,47.52,10436.61,10267.77,10352.19,10521.04,10183.34,10605.46,10098.92,21.24,26.19,-4.95,18.97,26.86,17.18,21.54,557.3565,18.44,47.19000000000051,-10.36,-3.37,10398.66,10344.54,216.04000000000087,-121.65999999999985,39.54000000000087,93.65999999999985,-22.479999999999997,17.520000000000003,-7.890000000000001,-4.950000000000003,337.7000000000007,None,None,10659.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,None,722.982
2020-09-13 20:00:00,10305.0,10321.0,10287.0,10320.0,311.13,3210861.6,2020-09-13 20:00:00,0.0001,-0.000286,4006.038,48.43,10432.71,10265.54,10349.12,10516.29,10181.95,10599.88,10098.37,15.82,24.12,-8.29,18.97,26.29,17.11,20.63,548.2955000000001,-9.06,29.1200000000008,-9.25,-0.53,10396.22,10334.72,196.29000000000087,-138.04999999999927,14.719999999999345,76.21999999999935,-21.57,18.43,-7.32,-8.3,334.34000000000015,None,None,10659.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,None,722.982
2020-09-14 00:00:00,10320.0,10370.0,10250.0,10341.0,566.732,5860575.612,2020-09-14 00:00:00,0.0001,-0.000627,4052.012,49.74,10430.22,10266.48,10348.35,10512.09,10184.61,10593.96,10102.74,13.08,21.91,-8.83,20.59,24.35,16.48,19.66,563.4304285714286,15.13,7.350000000000364,-11.61,3.55,10394.55,10337.23,171.09000000000015,-156.38999999999942,-3.7700000000004366,53.54999999999927,-20.259999999999998,19.740000000000002,-3.7600000000000016,-8.83,327.47999999999956,None,None,10659.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,None,722.982
2020-09-14 04:00:00,10341.0,10391.5,10314.5,10391.5,369.158,3836105.357,2020-09-14 04:00:00,0.0001,-0.00063,4204.536,52.86,10434.69,10270.23,10352.46,10516.92,10188.0,10599.15,10105.76,14.8,20.49,-5.68,20.94,23.17,15.66,18.64,554.3817857142857,-9.04,-39.04000000000087,-2.76,3.15,10387.66,10358.94,125.42000000000007,-203.5,-32.55999999999949,-3.8400000000001455,-17.14,22.86,-2.2300000000000004,-5.689999999999998,328.9200000000001,None,None,10659.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,None,722.982
2020-09-14 08:00:00,10391.5,10482.5,10326.0,10464.0,1253.486,13116477.504,2020-09-14 08:00:00,0.0001,-0.000143,4145.522,56.98,10442.57,10283.59,10363.08,10522.06,10204.1,10601.55,10124.61,21.77,20.75,1.02,24.52,20.94,15.11,17.72,597.773,43.39,-100.92000000000007,-6.13,6.16,10391.27,10400.96,58.05999999999949,-259.89999999999964,-63.04000000000087,-72.72999999999956,-13.020000000000003,26.979999999999997,3.5799999999999983,1.0199999999999996,317.9599999999991,None,None,10659.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,None,722.982
2020-09-14 12:00:00,10464.0,10690.0,10450.0,10688.0,2156.314,23046684.032,2020-09-14 12:00:00,0.0001,-0.000493,4302.004,66.68,10496.28,10291.77,10394.03,10598.53,10189.52,10700.79,10087.26,44.85,25.57,19.28,32.99,18.08,16.11,17.62,727.3244285714287,129.55,-293.96999999999935,96.19,14.91,10407.0,10515.77,-89.46999999999935,-498.47999999999956,-172.22999999999956,-281.0,-3.319999999999993,36.68000000000001,14.910000000000004,19.28,409.0100000000002,EntryPreparationState,upper,10659.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,None,722.982
2020-09-14 16:00:00,10688.0,10740.0,10643.0,10659.5,1049.702,11189298.469,2020-09-14 16:00:00,7.039e-05,-7.1e-05,4568.906,64.68,10533.1,10305.52,10419.31,10646.89,10191.72,10760.69,10077.93,60.14,32.48,27.66,34.04,17.06,17.33,17.72,784.8143571428571,57.48,-240.1900000000005,122.63,10.54,10420.38,10573.26,-12.610000000000582,-467.78000000000065,-86.23999999999978,-239.1200000000008,-5.319999999999993,34.68000000000001,16.98,27.660000000000004,455.1700000000001,PositionState,upper,10659.5,10827.0,0.0,167.5,468.5,0.0,232.26388888888889,0,341.0799999999999,None,722.982
2020-09-26 20:00:00,10719.5,10750.0,10699.0,10726.5,240.874,2583734.961,2020-09-26 20:00:00,0.0001,0.000242,5489.964,58.33,10811.46,10476.06,10643.76,10979.16,10308.37,11146.86,10140.67,39.97,20.04,19.92,24.81,16.55,19.67,25.97,694.3169285714285,-107.64,-82.73999999999978,15.85,0.82,10701.77,10717.22,252.65999999999985,-418.1299999999992,-9.280000000000655,-24.729999999999563,-11.670000000000002,28.33,8.259999999999998,19.93,670.789999999999,None,None,10885.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,None,633.071
2020-09-27 00:00:00,10726.5,10795.5,10721.0,10773.0,427.837,4609088.001,2020-09-27 00:00:00,0.0001,-0.000509,5471.81,61.58,10813.51,10498.63,10656.07,10970.94,10341.2,11128.38,10183.76,44.79,24.99,19.79,26.62,15.72,20.1,25.45,599.5076428571429,-94.8,-116.93000000000029,-31.1,1.77,10715.77,10739.53,197.9400000000005,-431.7999999999993,-33.469999999999345,-57.22999999999956,-8.420000000000002,31.58,10.9,19.8,629.7399999999998,None,None,10885.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,None,633.071
2020-09-27 04:00:00,10773.0,10785.0,10619.5,10669.0,739.085,7885297.865,2020-09-27 04:00:00,0.0001,5.1e-05,5390.952,51.84,10789.1,10525.5,10657.3,10920.9,10393.7,11052.7,10261.91,39.76,27.94,11.81,23.78,20.58,19.18,24.3,589.0708571428571,-10.43,-11.700000000000728,-110.76,-5.88,10710.55,10711.32,251.89999999999964,-275.2999999999993,42.31999999999971,41.54999999999927,-18.159999999999997,21.840000000000003,3.200000000000003,11.819999999999997,527.1999999999989,None,None,10885.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,None,633.071
2020-09-27 08:00:00,10669.0,10674.5,10611.0,10628.0,465.469,4947004.532,2020-09-27 08:00:00,0.0001,0.000576,5518.306,48.57,10761.22,10547.8,10654.51,10867.94,10441.08,10974.65,10334.37,32.09,28.77,3.31,22.78,20.27,18.23,22.97,589.5825000000001,0.51,26.51000000000022,-150.37,-3.53,10704.33,10677.99,239.9400000000005,-186.92000000000007,49.98999999999978,76.32999999999993,-21.43,18.57,2.5100000000000016,3.320000000000004,426.8600000000006,None,None,10885.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,None,633.071
2020-09-27 12:00:00,10628.0,10762.0,10600.0,10745.5,740.123,7952991.6965,2020-09-27 12:00:00,0.0001,-0.000557,5435.696,56.94,10743.58,10582.77,10663.18,10823.98,10502.37,10904.39,10421.96,35.09,30.04,5.05,26.02,18.17,18.19,21.98,613.1285714285715,23.54,-82.31999999999971,-158.21,4.33,10709.11,10704.99,78.47999999999956,-243.1299999999992,-40.51000000000022,-36.38999999999942,-13.060000000000002,26.939999999999998,7.849999999999998,5.050000000000004,321.60999999999876,None,None,10885.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,None,633.071
2020-09-27 16:00:00,10745.5,10769.5,10703.0,10732.5,319.715,3431341.2375,2020-09-27 16:00:00,0.0001,0.0001,5423.376,55.85,10722.37,10617.19,10669.78,10774.96,10564.59,10827.55,10512.0,36.01,31.23,4.77,25.38,17.37,18.23,21.11,568.8115714285715,-44.31,-62.719999999999345,-155.2,3.39,10712.94,10715.99,42.45999999999913,-167.90999999999985,-16.51000000000022,-19.55999999999949,-14.149999999999999,25.85,8.009999999999998,4.779999999999998,210.36999999999898,None,None,10885.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,None,633.071
2020-09-27 20:00:00,10732.5,10778.0,10705.0,10770.0,220.286,2372480.22,2020-09-27 20:00:00,0.0001,-0.000291,5460.97,58.32,10721.17,10637.47,10679.32,10763.02,10595.63,10804.87,10553.78,39.3,32.85,6.45,24.7,16.52,18.35,20.53,510.5369285714286,-58.27,-90.68000000000029,-91.99,-0.46,10720.38,10737.59,-6.979999999999563,-174.3700000000008,-32.409999999999854,-49.6200000000008,-11.68,28.32,8.18,6.449999999999996,167.39000000000124,EntryPreparationState,upper,10885.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,None,633.071
2020-09-28 00:00:00,10770.0,10951.5,10770.0,10885.5,1567.425,17062204.8375,2020-09-28 00:00:00,0.0001,0.0001,5453.71,64.82,10755.52,10642.39,10698.96,10812.09,10585.83,10868.65,10529.26,50.65,36.41,14.24,32.96,14.59,19.8,20.72,586.666,76.12,-186.54000000000087,46.93,9.51,10738.83,10796.75,-73.40999999999985,-299.6700000000001,-88.75,-146.67000000000007,-5.180000000000007,34.81999999999999,18.37,14.240000000000002,226.26000000000022,PositionState,upper,10885.5,10688.0,0.0,-197.5,11.0,-197.5,-41.333333333333336,0,-3.180000000000291,None,633.071
2020-10-07 12:00:00,10600.5,10636.0,10600.0,10626.0,811.355,8621458.23,2020-10-07 12:00:00,3.235e-05,-0.000195,5487.322,48.18,10701.34,10581.47,10641.41,10761.27,10521.54,10821.21,10461.6,-6.65,2.88,-9.53,19.61,21.2,14.89,15.27,721.9362142857143,20.93,15.409999999999854,-15.13,1.16,10635.66,10615.16,135.27000000000044,-104.45999999999913,-10.840000000000146,9.659999999999854,-21.82,18.18,-1.5899999999999999,-9.530000000000001,239.72999999999956,None,None,10869.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,None,419.36
2020-10-07 16:00:00,10626.0,10668.0,10606.5,10650.5,417.283,4444272.5915,2020-10-07 16:00:00,0.0001,-0.00022,5459.406,50.71,10700.39,10584.15,10642.27,10758.52,10526.02,10816.64,10467.9,-5.03,1.3,-6.33,21.6,19.9,14.12,15.19,727.7165000000001,5.78,-8.229999999999563,-10.33,4.41,10628.77,10629.29,108.02000000000044,-124.47999999999956,-21.209999999999127,-21.729999999999563,-19.29,20.71,1.7000000000000028,-6.33,232.5,None,None,10869.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,None,419.36
2020-10-07 20:00:00,10650.5,10657.0,10641.0,10656.5,223.871,2385681.3115,2020-10-07 20:00:00,0.0001,-0.001073,5495.67199999,51.33,10699.65,10587.6,10643.63,10755.67,10531.58,10811.69,10475.56,-3.23,0.39,-3.62,21.23,19.56,13.4,15.11,679.8748571428571,-47.84,-12.8700000000008,-11.15,1.96,10625.05,10640.17,99.17000000000007,-124.92000000000007,-16.329999999999927,-31.450000000000728,-18.67,21.33,1.6700000000000017,-3.62,224.09000000000015,None,None,10869.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,None,419.36
2020-10-08 00:00:00,10656.5,10659.0,10613.5,10637.5,531.787,5656884.2125,2020-10-08 00:00:00,0.0001,-0.000373,5593.132,49.2,10699.4,10586.68,10643.04,10755.76,10530.32,10812.12,10473.97,-3.3,-0.34,-2.95,20.19,21.57,12.68,15.32,687.8236428571428,7.94,5.540000000000873,-1.5,-3.42,10614.77,10639.1,118.26000000000022,-107.18000000000029,1.6000000000003638,-22.729999999999563,-20.799999999999997,19.200000000000003,-1.379999999999999,-2.96,225.4400000000005,None,None,10869.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,None,419.36
2020-10-08 04:00:00,10637.5,10638.0,10566.5,10585.0,701.66,7427071.1,2020-10-08 04:00:00,0.0001,-0.000126,5595.514,43.78,10696.46,10578.57,10637.51,10755.4,10519.62,10814.35,10460.68,-7.5,-1.77,-5.72,18.63,24.97,12.81,15.9,699.9586428571429,12.13,52.51000000000022,10.42,-6.0,10616.16,10617.46,170.39999999999964,-65.3799999999992,32.45999999999913,31.159999999999854,-26.22,13.780000000000001,-6.34,-5.73,235.77999999999884,None,None,10869.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,None,419.36
2020-10-08 08:00:00,10585.0,10622.0,10532.0,10603.0,902.77,9572070.31,2020-10-08 08:00:00,4.188e-05,-6.3e-05,5721.892,45.98,10694.48,10573.97,10634.23,10754.73,10513.72,10814.98,10453.47,-9.27,-3.27,-5.99,16.87,26.23,13.45,16.4,726.6056428571428,26.64,31.229999999999563,4.87,-4.58,10616.5,10611.67,151.72999999999956,-89.28000000000065,8.670000000000073,13.5,-24.020000000000003,15.979999999999997,-9.36,-6.0,241.01000000000022,None,None,10869.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,None,419.36
2020-10-08 12:00:00,10603.0,10945.0,10593.0,10885.5,3183.494,34653923.937,2020-10-08 12:00:00,4.188e-05,-0.000724,5789.414,67.46,10736.3,10580.01,10658.16,10814.45,10501.86,10892.6,10423.72,11.97,-0.22,12.2,38.18,18.77,14.92,16.78,931.7912857142858,205.18,-227.34000000000015,70.9,27.01,10650.94,10721.2,-71.04999999999927,-383.6399999999994,-164.29999999999927,-234.5599999999995,-2.5400000000000063,37.459999999999994,19.41,12.190000000000001,312.59000000000015,EntryPreparationState,upper,10869.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,None,419.36
2020-10-08 16:00:00,10885.5,10937.5,10845.0,10869.5,776.496,8440123.272,2020-10-08 16:00:00,0.0001,-0.000956,5680.81,65.86,10767.86,10588.71,10678.28,10857.43,10499.14,10947.0,10409.57,27.21,5.26,21.95,35.33,17.37,16.29,16.97,922.6274285714286,-9.16,-191.21999999999935,105.42,19.85,10679.33,10780.52,-12.069999999999709,-370.3600000000006,-88.97999999999956,-190.17000000000007,-4.140000000000001,35.86,17.959999999999997,21.950000000000003,358.2900000000009,PositionState,upper,10869.5,11371.5,0.0,502.0,685.5,0.0,433.04285714285714,0,617.369999999999,None,419.36
2020-10-18 12:00:00,11413.5,11483.0,11413.5,11444.5,672.283,7693942.7935,2020-10-18 12:00:00,0.0001,-7.2e-05,4784.64,57.51,11444.8,11321.21,11383.0,11506.59,11259.41,11568.38,11197.62,13.08,7.72,5.36,24.65,15.52,15.63,19.88,502.66850000000005,-154.92,-61.5,10.81,-0.05,11378.44,11417.7,62.090000000000146,-185.09000000000015,-26.799999999999272,-66.05999999999949,-12.490000000000002,27.509999999999998,9.129999999999999,5.36,247.1800000000003,None,None,11678.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,None,482.934
2020-10-18 16:00:00,11444.5,11463.5,11429.5,11429.5,218.069,2492419.6355,2020-10-18 16:00:00,0.0001,-0.000578,4876.962,55.72,11448.25,11326.61,11387.43,11509.07,11265.79,11569.89,11204.97,15.35,9.24,6.1,23.96,15.09,16.13,19.48,436.9540714285714,-65.71,-42.06999999999971,5.55,-0.59,11387.44,11422.42,79.56999999999971,-163.70999999999913,-7.079999999999927,-42.05999999999949,-14.280000000000001,25.72,8.870000000000001,6.109999999999999,243.27999999999884,None,None,11678.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,None,482.934
2020-10-18 20:00:00,11429.5,11500.0,11408.5,11492.0,529.836,6088875.312,2020-10-18 20:00:00,0.0001,-0.000665,4903.392,61.14,11462.29,11332.49,11397.39,11527.19,11267.59,11592.09,11202.69,21.93,11.78,10.14,25.16,13.95,17.03,19.32,420.72328571428574,-16.23,-94.61000000000058,18.8,1.65,11404.0,11450.25,35.19000000000051,-224.40999999999985,-41.75,-88.0,-8.86,31.14,11.21,10.15,259.60000000000036,None,None,11678.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,None,482.934
2020-10-19 00:00:00,11492.0,11520.5,11411.0,11411.0,583.247,6655431.517,2020-10-19 00:00:00,8.694e-05,-0.000272,4881.04,52.22,11457.41,11339.95,11398.68,11516.14,11281.22,11574.87,11222.49,20.37,13.5,6.87,24.59,12.71,18.08,19.45,439.10907142857144,18.38,-12.319999999999709,-6.55,1.86,11411.66,11434.55,105.13999999999942,-129.78000000000065,23.549999999999272,0.6599999999998545,-17.78,22.22,11.879999999999999,6.870000000000001,234.92000000000007,None,None,11678.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,None,482.934
2020-10-19 04:00:00,11411.0,11456.0,11406.5,11455.0,193.02,2211044.1,2020-10-19 04:00:00,8.694e-05,-0.00041,4810.24,55.98,11460.02,11348.07,11404.05,11516.0,11292.09,11571.98,11236.11,22.43,15.28,7.14,23.57,12.56,18.97,19.42,430.4796428571429,-8.62,-50.95000000000073,-22.06,-1.43,11423.61,11442.73,61.0,-162.90999999999985,-12.270000000000437,-31.389999999999418,-14.020000000000003,25.979999999999997,11.01,7.15,223.90999999999985,None,None,11678.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,None,482.934
