,Unnamed: 0,start_at,open,high,low,close,volume,turnover,date,funding_rate,oi,rsi,upper1,lower1,middle,upper2,lower2,upper3,lower3,macd,macdsignal,macdhist,p_di,m_di,adx,adxr,volume_ma,volume_ma_diff,middle_diff,band_diff,di_diff,sma,ema,state,bb_direction,enter_price,exit_price,current_profit,bb_profit,profit_max,profit_min,profit_mean,profit_ma
666,798,1620921600000.0,49715.0,50428.0,47015.0,48584.5,9860.502,479067559.419,2021-05-13 16:00:00,0.0001,6642.478,25.86,56568.29,50435.21,53501.75,59634.83,47368.67,62701.37,44302.12,-2024.71,-1284.73,-739.98,7.82,49.29,38.06,29.72,5683.37,550.32,-517.59,579.32,-5.0,51730.5,49340.63,PositionState,lower,50460.0,37596.0,1875.5,0.0,0.0,0.0,0.0,0.0
667,799,1620936000000.0,48584.5,49900.0,48436.0,49715.5,3169.418,157569200.579,2021-05-13 20:00:00,0.0001,6369.898,32.4,56212.54,50069.77,53141.15,59283.92,46998.38,62355.31,43927.0,-2066.27,-1441.03,-625.23,7.41,46.67,40.53,31.09,5703.333214285713,19.96,-360.59,-125.02,1.11,50978.72,49528.06,PositionState,lower,50460.0,37596.0,744.5,0.0,0.0,0.0,0.0,0.0
668,800,1620950400000.0,49715.5,50380.0,49100.0,49214.5,2254.921,110974809.5545,2021-05-14 00:00:00,0.00034033,6147.594,31.09,55962.42,49571.95,52767.19,59157.65,46376.72,62352.88,43181.49,-2115.25,-1575.88,-539.36,8.84,44.44,42.41,32.14,5738.887928571428,35.55,-373.95,144.47,3.25,50276.33,49371.28,PositionState,lower,50460.0,37596.0,1245.5,0.0,0.0,0.0,0.0,0.0
669,801,1620964800000.0,49214.5,50284.0,48901.0,50020.5,2911.32,145625682.06,2021-05-14 04:00:00,0.00034033,6252.661,35.6,55744.06,49267.13,52505.6,58982.52,46028.67,62220.99,42790.21,-2065.22,-1673.75,-391.47,8.38,42.86,44.18,32.59,5860.687500000001,121.79,-261.59,46.65,2.55,49775.94,49695.89,PositionState,lower,50460.0,37596.0,439.5,0.0,0.0,0.0,0.0,0.0
670,802,1620979200000.0,50020.5,50959.0,49934.0,50546.0,2525.441,127650940.786,2021-05-14 08:00:00,0.00041951,6151.269,38.43,55577.53,49060.41,52318.97,58836.09,45801.85,62094.65,42543.29,-1960.57,-1731.11,-229.45,10.69,41.13,45.22,32.64,5890.367857142856,29.68,-186.62,-94.74,3.57,49879.16,50120.94,PositionState,lower,50460.0,37596.0,-86.0,0.0,0.0,0.0,0.0,0.0
671,803,1620993600000.0,50546.0,51471.0,50105.0,51237.0,3326.102,170419488.174,2021-05-14 12:00:00,0.00041951,6323.657,42.03,55434.77,48997.07,52215.92,58653.62,45778.22,61872.47,42559.38,-1801.11,-1745.11,-56.0,12.16,38.88,45.73,32.83,5999.876357142857,109.5,-103.05,-305.26,6.02,49965.5,50678.97,PositionState,lower,50460.0,37596.0,-777.0,0.0,0.0,0.0,0.0,0.0
672,804,1621008000000.0,51237.0,51311.5,50162.0,50193.0,2615.929,131301324.297,2021-05-14 16:00:00,0.00061105,6190.603,38.38,55236.37,48810.16,52023.26,58449.48,45597.05,61662.58,42383.94,-1738.94,-1743.88,4.93,11.58,37.04,46.2,33.27,6009.045571428572,9.16,-192.65,-205.43,2.73,49890.27,50435.98,PositionState,lower,50460.0,37596.0,267.0,0.0,0.0,0.0,0.0,0.0
673,805,1621022400000.0,50193.0,50331.0,49081.5,49850.5,3081.857,153632112.3785,2021-05-14 20:00:00,0.00061105,6266.837,37.23,54972.52,48660.14,51816.33,58128.71,45503.95,61284.9,42347.77,-1697.73,-1734.65,36.91,10.98,39.63,46.94,34.33,5964.559142857143,-44.48,-206.93,-431.8,-3.77,49897.38,50143.24,PositionState,lower,50460.0,37596.0,609.5,0.0,0.0,0.0,0.0,0.0
674,806,1621036800000.0,49850.5,50688.0,49329.0,49667.0,3463.948,172043905.316,2021-05-15 00:00:00,0.00027201,6159.537,36.6,54646.95,48576.32,51611.63,57682.26,45541.01,60717.57,42505.7,-1660.74,-1719.87,59.12,11.86,37.34,47.29,35.94,5884.504642857142,-80.05,-204.7,-804.28,2.57,49892.05,49905.12,PositionState,lower,50460.0,37596.0,793.0,0.0,0.0,0.0,0.0,0.0
675,807,1621051200000.0,49667.0,49908.0,48450.0,48518.5,3651.581,177169232.7485,2021-05-15 04:00:00,0.00027201,6036.211,32.86,54225.28,48408.82,51317.05,57133.51,45500.59,60041.74,42592.36,-1704.45,-1716.78,12.33,11.12,38.78,47.87,37.81,5215.495285714286,-669.0,-294.57,-954.77,-1.3,49884.72,49211.81,PositionState,lower,50460.0,37596.0,1941.5,0.0,0.0,0.0,0.0,0.0
676,808,1621065600000.0,48518.5,49277.0,47834.0,48936.5,4227.36,206872202.64,2021-05-15 08:00:00,0.00024585,6315.423,35.45,53664.47,48516.19,51090.33,56238.62,45942.04,58812.76,43367.9,-1685.92,-1710.61,24.68,10.42,39.02,48.58,39.44,3914.985142857143,-1300.51,-226.72,-1885.09,-1.67,49798.16,49074.15,PositionState,lower,50460.0,37596.0,1523.5,0.0,0.0,0.0,0.0,0.0
677,809,1621080000000.0,48936.5,49575.0,48687.0,49000.0,3351.134,164205566.0,2021-05-15 12:00:00,0.00024585,6269.618,35.85,53077.72,48704.78,50891.25,55264.19,46518.31,57450.66,44331.84,-1647.13,-1697.91,50.78,11.34,37.47,48.93,40.94,3937.9417857142857,22.95,-199.08,-2445.58,1.77,49774.33,49037.07,PositionState,lower,50460.0,37596.0,1460.0,0.0,0.0,0.0,0.0,0.0
678,810,1621094400000.0,49000.0,49009.0,46916.5,48118.5,5774.179,277844832.2115,2021-05-15 16:00:00,0.00029638,6299.718,32.78,52417.12,48837.24,50627.18,54207.06,47047.3,55997.0,45257.36,-1668.29,-1691.99,23.7,10.3,41.79,49.75,42.58,3866.646571428572,-71.29,-264.06,-2560.55,-4.44,49563.0,48577.78,PositionState,lower,50460.0,37596.0,2341.5,0.0,0.0,0.0,0.0,0.0
679,811,1621108800000.0,48118.5,48758.0,46609.0,46800.0,3966.351,185625226.8,2021-05-15 20:00:00,0.00029638,6181.21,28.8,51736.55,48788.82,50262.68,53210.41,47314.96,54684.28,45841.09,-1771.03,-1707.8,-63.23,9.35,39.26,50.59,44.33,3870.0030714285713,3.35,-364.5,-2321.43,0.54,49146.77,47688.89,PositionState,lower,50460.0,37596.0,3660.0,0.0,0.0,0.0,0.0,0.0
680,812,1621123200000.0,46800.0,48400.0,46521.0,48399.5,4458.138,215771650.131,2021-05-16 00:00:00,0.0001,6095.48,38.54,51105.83,49064.65,50085.24,52126.42,48044.05,53147.01,47023.46,-1703.75,-1706.99,3.23,8.61,36.5,51.39,45.96,3484.1199285714288,-385.88,-177.44,-2809.73,1.06,48831.5,48044.19,PositionState,lower,50460.0,37596.0,2060.5,0.0,0.0,0.0,0.0,0.0
681,813,1621137600000.0,48399.5,49493.5,48088.0,49383.5,3325.372,164218508.162,2021-05-16 04:00:00,0.0001,6188.844,43.64,51038.5,48998.31,50018.41,52058.59,47978.22,53078.69,46958.12,-1553.12,-1676.22,123.09,12.79,34.29,50.99,46.7,3495.2595,11.13,-66.82,-1085.99,5.64,48741.55,48713.84,PositionState,lower,50460.0,37596.0,1076.5,0.0,0.0,0.0,0.0,0.0
682,814,1621152000000.0,49383.5,49798.0,48690.0,49053.0,2624.078,128718898.134,2021-05-16 08:00:00,0.00042417,6024.756,42.37,50922.77,48930.15,49926.46,51919.08,47933.84,52915.39,46937.53,-1443.78,-1629.73,185.94,13.5,32.62,50.3,47.24,3521.627857142857,26.36,-91.95,-162.95,6.56,48652.94,48883.42,PositionState,lower,50460.0,37596.0,1407.0,0.0,0.0,0.0,0.0,0.0
683,815,1621166400000.0,49053.0,49301.0,47712.0,47810.0,4425.497,211583011.57,2021-05-16 12:00:00,0.00042417,6130.262,37.89,50715.66,48734.13,49724.89,51706.42,47743.37,52697.18,46752.61,-1440.81,-1591.94,151.13,12.56,34.65,50.05,47.64,3629.7833571428573,108.15,-201.56,-161.7,-2.25,48446.61,48346.71,PositionState,lower,50460.0,37596.0,2650.0,0.0,0.0,0.0,0.0,0.0
684,816,1621180800000.0,47810.0,48165.0,44431.0,45618.5,12843.266,585890530.021,2021-05-16 16:00:00,0.00013743,6235.594,31.56,50588.32,48079.3,49333.81,51842.82,46824.79,53097.33,45570.29,-1596.89,-1592.93,-3.95,10.66,42.66,50.76,48.24,4366.7708571428575,736.98,-391.08,842.31,-10.84,48124.38,46982.6,PositionState,lower,50460.0,37596.0,4841.5,0.0,0.0,0.0,0.0,0.0
685,817,1621195200000.0,45618.5,46480.0,43890.0,46414.0,11861.101,550521141.814,2021-05-16 20:00:00,0.00013743,6335.552,35.76,50420.15,47691.31,49055.73,51784.58,46326.88,53149.0,44962.46,-1637.51,-1601.85,-35.66,9.59,40.46,51.54,48.87,4976.413642857143,609.64,-278.07,576.07,-0.77,47844.11,46698.3,PositionState,lower,50460.0,37596.0,4046.0,0.0,0.0,0.0,0.0,0.0
686,818,1621209600000.0,46414.0,46629.0,42773.5,42950.5,10025.249,430589457.1745,2021-05-17 00:00:00,0.00037531,6064.762,27.77,50350.78,46597.78,48474.28,52227.28,44721.28,54103.77,42844.78,-1926.97,-1666.87,-260.09,8.25,38.85,52.5,49.72,5505.650785714286,529.23,-581.45,1990.05,-0.8,47171.94,44824.4,PositionState,lower,50460.0,37596.0,7509.5,0.0,0.0,0.0,0.0,0.0
687,819,1621224000000.0,42950.5,45284.0,42180.0,45169.0,14617.371,660252030.699,2021-05-17 04:00:00,0.00037531,6506.172,37.41,50155.33,46163.66,48159.49,52151.16,44167.82,54147.0,42171.99,-1954.82,-1724.46,-230.35,7.36,36.72,53.51,50.4,6329.616071428572,823.96,-314.79,920.04,-0.09,46844.22,44996.7,PositionState,lower,50460.0,37596.0,5291.0,0.0,0.0,0.0,0.0,0.0
688,820,1621238400000.0,45169.0,45786.0,44421.0,45750.0,5296.498,242314783.5,2021-05-17 08:00:00,0.00037221,6388.744,39.68,49992.11,45867.92,47930.01,52054.21,43805.82,54116.31,41743.72,-1908.02,-1761.17,-146.84,8.79,34.94,53.96,50.91,6460.5125,130.89,-229.47,188.93,2.32,46727.55,45373.35,PositionState,lower,50460.0,37596.0,4710.0,0.0,0.0,0.0,0.0,0.0
689,821,1621252800000.0,45750.0,45788.0,43210.0,43375.0,7955.078,345051508.25,2021-05-17 12:00:00,0.00037221,6381.894,34.22,49759.26,45233.15,47496.2,52022.31,42970.1,54285.36,40707.05,-2039.06,-1816.75,-222.3,8.0,36.02,54.65,51.61,6767.905142857143,307.39,-433.81,706.86,-0.44,46169.27,44374.17,PositionState,lower,50460.0,37596.0,7085.0,0.0,0.0,0.0,0.0,0.0
690,822,1621267200000.0,43375.0,44412.0,42143.5,44200.5,11285.429,498821604.5145,2021-05-17 16:00:00,0.00040139,6536.506,37.44,49488.1,44876.55,47182.33,51793.88,42570.77,54099.65,40265.0,-2052.64,-1863.93,-188.71,7.37,36.88,55.51,52.22,7272.052928571428,504.14,-313.86,139.0,-2.27,45593.38,44287.33,PositionState,lower,50460.0,37596.0,6259.5,0.0,0.0,0.0,0.0,0.0
691,823,1621281600000.0,44200.5,44939.0,42522.0,43543.0,8090.042,352264698.806,2021-05-17 20:00:00,0.00040139,6700.408,35.93,49131.45,44540.0,46835.72,51427.17,42244.28,53722.89,39948.56,-2092.34,-1909.61,-182.72,8.56,33.83,55.8,52.78,7610.546357142856,338.49,-346.61,-268.65,3.61,44981.16,43915.16,PositionState,lower,50460.0,37596.0,6917.0,0.0,0.0,0.0,0.0,0.0
692,824,1621296000000.0,43543.0,45290.0,43184.0,44795.0,5366.235,240380496.825,2021-05-18 00:00:00,0.00020039,6416.31,40.83,48878.57,44404.17,46641.37,51115.77,42166.96,53352.97,39929.76,-1999.72,-1927.63,-72.08,9.14,31.4,55.73,53.16,7581.4075,-29.13,-194.34,-600.79,4.19,44646.16,44355.08,PositionState,lower,50460.0,37596.0,5665.0,0.0,0.0,0.0,0.0,0.0
693,825,1621310400000.0,44795.0,45815.0,44768.5,45163.0,5137.536,232026538.368,2021-05-18 04:00:00,0.00020039,6489.656,42.22,48657.08,44344.06,46500.57,50813.6,42187.54,52970.11,40031.03,-1875.01,-1917.11,42.09,10.67,30.23,55.17,53.28,7665.063571428572,83.65,-140.8,-634.15,3.27,44595.55,44759.04,PositionState,lower,50460.0,37596.0,5297.0,0.0,0.0,0.0,0.0,0.0
694,826,1621324800000.0,45163.0,45662.5,44665.5,45340.0,3346.694,151739105.96,2021-05-18 08:00:00,0.00019122,6318.972,42.92,48446.05,44334.03,46390.04,50502.06,42278.02,52558.08,40222.0,-1741.82,-1882.05,140.23,10.27,29.5,54.68,52.83,7585.674714285714,-79.38,-110.52,-704.18,1.85,44476.22,45049.52,PositionState,lower,50460.0,37596.0,5120.0,0.0,0.0,0.0,0.0,0.0
