,Unnamed: 0.1,Unnamed: 0,start_at,open,high,low,close,volume,turnover,date,funding_rate,p_close,oi,rsi,upper1,lower1,middle,upper2,lower2,upper3,lower3,macd,macdsignal,macdhist,p_di,m_di,adx,adxr,volume_ma,volume_ma_diff,middle_diff,band_diff,di_diff,sma,ema,upper_diff,lower_diff,ema_diff,sma_diff,rsi_sell,rsi_buy,dmi_diff,macd_diff,bol_diff,state,bb_direction,entry_price,exit_price,current_profit,bb_profit,profit_max,profit_min,profit_mean,prediction,entry_volume
30,166,298,1686621600000.0,25963.9,26150.0,25930.0,26117.9,7310.492,190548209.7772,2023-06-13 02:00:00,0.0001,-0.000366,56353.826,65.65,25979.03,25818.34,25898.68,26059.37,25737.99,26139.72,25657.65,30.04,9.35,20.69,23.51,13.77,12.37,13.81,4002.030857142857,364.27,-219.2200000000012,82.53,3.33,25911.76,26019.49,-58.53000000000248,-379.9099999999999,-98.40999999999984,-206.14000000000303,-4.349999999999994,35.650000000000006,9.740000000000002,20.69,321.3799999999974,EnterPreparationState,upper,26049.9,0.0,0.0,0.0,0.0,0.0,0.0,0,2615.403
31,167,299,1686625200000.0,26117.9,26140.0,26033.9,26049.9,4200.509,109619688.898,2023-06-13 03:00:00,0.0001,-0.000457,56476.561,60.06,25997.43,25828.74,25913.08,26081.77,25744.4,26166.11,25660.06,38.15,15.11,23.04,22.26,13.04,13.35,13.96,3954.618428571429,-47.41,-136.8199999999997,76.84,2.74,25935.34,26034.69,31.86999999999898,-305.5,-15.210000000002765,-114.56000000000132,-9.939999999999998,30.06,9.220000000000002,23.04,337.369999999999,PositionState,upper,26049.9,26019.5,0.0,-30.40000000000145,125.19999999999708,-30.40000000000145,40.763636363634845,0,2615.403
32,224,356,1686830400000.0,25004.5,25022.0,24910.7,24948.5,4281.977,106869414.8176,2023-06-15 12:00:00,0.0001,-0.000226,63936.543,33.32,25500.56,24831.81,25166.18,25834.94,24497.43,26169.31,24163.05,-216.31,-225.78,9.46,5.74,32.07,53.45,42.69,3829.3514285714286,-86.92,217.6800000000003,-241.5,0.61,24965.63,24958.64,886.4399999999987,-451.0699999999997,10.139999999999418,17.13000000000102,-36.68,3.3200000000000003,-26.33,9.47,1337.5099999999984,PositionState,lower,25442.9,25134.4,157.0,0.0,0.0,0.0,0.0,0,12223.586
33,225,357,1686834000000.0,24948.5,25103.0,24928.7,25043.7,7081.892,177345234.5353,2023-06-15 13:00:00,0.0001,-0.000389,64505.091,39.38,25423.47,24885.57,25154.52,25692.42,24616.61,25961.38,24347.66,-199.74,-220.57,20.83,9.0,29.51,53.44,43.77,4098.855071428571,269.5,110.81999999999972,-362.72,5.5,24968.76,25001.17,648.7199999999975,-427.09000000000015,-42.53000000000248,-74.94000000000233,-30.62,9.380000000000004,-20.51,20.829999999999984,1075.8099999999977,PositionState,lower,25442.9,25134.4,61.79999999999927,0.0,0.0,0.0,0.0,0,12223.586
34,226,358,1686837600000.0,25043.7,25069.4,24988.0,25002.0,3044.768,76219856.9719,2023-06-15 14:00:00,0.0001,-0.000308,64556.262,37.76,25337.14,24942.85,25139.99,25534.28,24745.7,25731.43,24548.55,-187.81,-214.02,26.21,8.65,28.37,53.42,44.83,4040.450428571429,-58.4,137.9900000000016,-429.75,4.05,24966.87,25001.58,532.2799999999988,-256.2999999999993,-0.4199999999982537,-35.13000000000102,-32.24,7.759999999999998,-19.72,26.210000000000008,788.5799999999981,PositionState,lower,25442.9,25134.4,103.5,0.0,0.0,0.0,0.0,0,12223.586
35,227,359,1686841200000.0,25002.0,25027.1,24941.0,24947.0,3060.909,76462139.1527,2023-06-15 15:00:00,0.0001,-0.000486,64772.407,35.67,25194.52,25048.7,25121.61,25267.44,24975.79,25340.35,24902.88,-180.71,-207.36,26.65,8.28,29.48,53.62,45.91,3975.870071428571,-64.58,174.61000000000058,-655.06,-1.83,24970.42,24974.29,320.4399999999987,28.790000000000877,27.290000000000877,23.419999999998254,-34.33,5.670000000000002,-21.200000000000003,26.65000000000001,291.6499999999978,PositionState,lower,25442.9,25134.4,158.5,0.0,0.0,0.0,0.0,0,12223.586
36,228,360,1686844800000.0,24947.0,25006.4,24921.0,24991.7,2151.767,53707839.297,2023-06-15 16:00:00,0.0001,-0.000453,64767.224,38.64,25179.53,25038.95,25109.24,25249.82,24968.66,25320.11,24898.37,-169.52,-199.79,30.27,7.93,29.22,53.88,46.97,4012.726714285714,36.85,117.54000000000087,-277.32,-0.46,24972.52,24982.99,258.119999999999,-23.040000000000877,-8.709999999999127,-19.18000000000029,-31.36,8.64,-21.29,30.269999999999985,281.15999999999985,PositionState,lower,25442.9,25134.4,113.79999999999929,0.0,0.0,0.0,0.0,0,12223.586
37,229,361,1686848400000.0,24991.7,25158.8,24960.0,25134.4,4254.956,106679947.0581,2023-06-15 17:00:00,0.0001,-0.000438,64729.517,47.02,25184.04,25039.23,25111.63,25256.44,24966.83,25328.84,24894.43,-147.44,-189.32,41.88,14.62,26.37,52.08,47.01,4139.784142857143,127.05,-22.77000000000044,-9.17,9.18,24991.58,25058.69,122.03999999999724,-167.5699999999997,-75.71000000000276,-142.8199999999997,-22.98,17.020000000000003,-11.750000000000002,41.88,289.60999999999694,IdleState,lower,25442.9,25134.4,-28.90000000000145,0.0,0.0,0.0,0.0,0,12223.586
38,230,362,1686852000000.0,25134.4,25384.5,25081.4,25383.2,9233.708,232944873.3193,2023-06-15 18:00:00,0.0001,-0.000298,64435.823,57.84,25245.37,25029.62,25137.5,25353.24,24921.75,25461.12,24813.88,-108.61,-173.18,64.56,22.88,22.73,48.38,46.09,4535.138357142857,395.35,-245.70000000000076,148.5,18.59,25040.76,25220.94,-29.959999999999127,-461.4500000000007,-162.26000000000204,-342.4400000000023,-12.159999999999997,27.840000000000003,0.1499999999999985,64.57000000000001,431.4900000000016,EnterPreparationState,upper,25442.9,0.0,0.0,0.0,0.0,0.0,0.0,0,12223.586
39,231,363,1686855600000.0,25383.2,25522.3,25337.1,25442.9,13076.711,332492367.1043,2023-06-15 19:00:00,0.0001,-0.000526,63332.477,59.95,25305.82,25027.35,25166.58,25445.06,24888.11,25584.29,24748.87,-72.19,-152.98,80.79,27.16,20.84,45.86,45.74,5210.236214285715,675.09,-276.3199999999997,222.26,14.43,25099.76,25331.92,2.1599999999998545,-554.7900000000009,-110.9800000000032,-343.14000000000306,-10.049999999999995,29.950000000000003,6.32,80.78999999999999,556.9500000000007,PositionState,upper,25442.9,25462.7,0.0,19.799999999999272,181.0,0.0,95.62941176470464,0,12223.586
