,Unnamed: 0.1,Unnamed: 0,start_at,open,high,low,close,volume,turnover,date,funding_rate,p_close,oi,rsi,upper1,lower1,middle,upper2,lower2,upper3,lower3,macd,macdsignal,macdhist,p_di,m_di,adx,adxr,volume_ma,volume_ma_diff,middle_diff,band_diff,di_diff,sma,ema,upper_diff,lower_diff,ema_diff,sma_diff,rsi_sell,rsi_buy,dmi_diff,macd_diff,state,bb_direction,entry_price,exit_price,current_profit,bb_profit,profit_max,profit_min,profit_mean,prediction,entry_volume
641,5792,5924,1641124800000.0,47218.5,47436.5,46990.0,47260.5,2338.661,110367870.6795,2022-01-02 12:00:00,0.0001,-0.0008,15906.022,51.17,47431.9,47027.85,47229.88,47633.93,46825.83,47835.95,46623.8,10.75,28.31,-17.55,22.06,19.2,14.2,15.76,1253.5103571428572,120.67,-30.62000000000262,-5.68,-3.98,47158.55,47234.39,373.4300000000003,-434.6699999999983,-26.110000000000586,-101.94999999999708,-18.83,21.17,2.8599999999999994,-17.56,,,47380.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4179.189
642,5793,5925,1641128400000.0,47260.5,47261.0,47062.0,47137.0,1960.197,92453792.2735,2022-01-02 13:00:00,0.0001,-0.000196,16032.526,47.75,47405.95,47036.12,47221.03,47590.86,46851.2,47775.77,46666.29,2.37,23.12,-20.74,21.08,18.35,13.68,15.97,1307.6209285714283,54.11,84.02999999999884,-66.28,-2.49,47183.61,47185.69,453.8600000000006,-285.8000000000029,48.69000000000233,46.61000000000058,-22.25,17.75,2.729999999999997,-20.75,,,47380.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4179.189
643,5794,5926,1641132000000.0,47137.0,47183.5,47002.0,47102.5,1191.757,56133002.8855,2022-01-02 14:00:00,0.0001,-0.000271,15931.318,46.81,47390.0,47029.49,47209.74,47570.26,46849.23,47750.51,46668.97,-6.97,17.1,-24.07,20.2,18.96,12.93,15.86,1299.8299285714288,-7.79,107.23999999999796,-61.7,-2.46,47186.11,47144.09,467.7600000000021,-253.2699999999968,41.58999999999651,83.61000000000058,-23.19,16.810000000000002,1.2399999999999984,-24.07,,,47380.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4179.189
644,5795,5927,1641135600000.0,47102.5,47379.0,47070.5,47312.5,1604.548,75775809.9615,2022-01-02 15:00:00,0.0001,-0.00077,15929.792,52.89,47399.51,47039.55,47219.53,47579.49,46859.56,47759.48,46679.58,2.53,14.19,-11.65,23.27,17.61,12.99,16.04,1350.8052142857143,50.97,-92.97000000000116,-21.69,3.54,47204.72,47228.29,266.989999999998,-452.9400000000023,-84.20999999999913,-107.77999999999884,-17.11,22.89,5.66,-11.66,,,47380.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4179.189
645,5796,5928,1641139200000.0,47312.5,47861.0,47261.5,47758.0,2942.67,139919200.105,2022-01-02 16:00:00,0.0001,-0.000783,15962.603,62.64,47477.59,47064.03,47270.81,47684.37,46857.25,47891.15,46650.48,45.49,20.45,25.04,30.66,15.33,14.44,16.95,1514.6760714285715,163.87,-487.1900000000023,116.41,12.74,47269.94,47493.14,-73.62999999999738,-900.75,-264.8600000000006,-488.0599999999977,-7.359999999999999,32.64,15.33,25.040000000000003,EnterPreparationState,upper,47380.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4179.189
646,5797,5929,1641142800000.0,47758.0,48000.0,47319.5,47380.0,3539.379,168571691.643,2022-01-02 17:00:00,0.0001,-0.000159,15949.572,52.68,47488.83,47073.58,47281.21,47696.46,46865.96,47904.09,46658.33,48.48,26.05,22.42,29.26,13.24,16.1,17.26,1719.350642857143,204.67,-98.79000000000087,108.26,8.08,47290.22,47436.57,316.4599999999991,-514.0400000000009,56.56999999999971,-89.77999999999884,-17.32,22.68,16.020000000000003,22.43,PositionState,upper,47380.0,47058.0,0.0,-322.0,0.0,-322.0,-161.0,0,4179.189
647,5836,5968,1641283200000.0,46512.0,46700.0,46386.0,46464.0,1907.707,88775742.05699998,2022-01-04 08:00:00,0.0001,-0.000443,17407.13399999,48.52,46729.5,46152.86,46441.18,47017.82,45864.54,47306.14,45576.22,-150.25,-196.53,46.27,19.05,18.05,17.69,15.1,1809.591642857143,52.62,-22.81999999999971,-297.42,6.37,46278.27,46429.21,553.8199999999997,-599.4599999999991,-34.79000000000087,-185.7300000000032,-21.48,18.520000000000003,1.0,46.28,,,46911.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3683.126
648,5837,5969,1641286800000.0,46464.0,46564.0,46301.0,46356.0,1259.011,58435568.483,2022-01-04 09:00:00,0.0001,5e-05,17252.169,45.94,46663.39,46202.75,46433.07,46893.71,45972.43,47124.03,45742.11,-139.4,-185.1,45.7,17.98,18.85,16.59,15.55,1808.5967142857144,-0.99,77.06999999999971,-324.75,0.44,46287.0,46392.6,537.7099999999991,-383.5699999999997,36.59999999999855,-69.0,-24.06,15.939999999999998,-0.870000000000001,45.69999999999999,,,46911.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3683.126
649,5838,5970,1641290400000.0,46356.0,46747.0,46328.5,46607.5,1943.328,90466205.2565,2022-01-04 10:00:00,0.0001,-0.000177,17254.263,52.31,46654.0,46245.36,46449.68,46858.32,46041.04,47062.65,45836.72,-109.24,-169.93,60.68,20.24,17.2,15.99,16.17,1575.7553571428573,-232.84,-157.8199999999997,-228.11,2.84,46341.55,46500.05,250.8199999999997,-566.4599999999991,-107.44999999999708,-265.9499999999971,-17.689999999999998,22.31,3.039999999999999,60.69000000000001,,,46911.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3683.126
650,5839,5971,1641294000000.0,46607.5,46719.0,46607.5,46706.0,1243.511,58039157.7665,2022-01-04 11:00:00,0.0001,-0.000346,17144.507,54.56,46679.21,46268.97,46474.09,46884.33,46063.85,47089.45,45858.74,-76.51,-151.25,74.73,19.74,16.78,15.43,16.35,1529.7347142857143,-46.02,-231.9100000000035,-32.18,2.17,46406.66,46603.02,178.33000000000175,-642.1500000000015,-102.9800000000032,-299.3399999999965,-15.439999999999998,24.56,2.9599999999999973,74.74,,,46911.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3683.126
651,5840,5972,1641297600000.0,46706.0,46738.0,46473.0,46649.5,1447.303,67404102.4955,2022-01-04 12:00:00,0.0001,-0.000293,17461.755,53.01,46704.19,46277.4,46490.8,46917.59,46064.0,47130.99,45850.61,-54.51,-131.9,77.39,18.58,18.78,14.36,15.99,1487.085928571429,-42.64,-158.6999999999971,59.11,-3.66,46441.88,46626.26,268.0899999999965,-585.5,-23.239999999997963,-207.62000000000265,-16.990000000000002,23.01,-0.2000000000000028,77.39000000000001,,,46052.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1796.534
652,5841,5973,1641301200000.0,46649.5,47200.0,46423.0,46932.5,3724.599,174428832.7265,2022-01-04 13:00:00,0.0001,-8e-06,17267.991,59.26,46776.39,46289.34,46532.86,47019.91,46045.82,47263.43,45802.29,-14.07,-108.33,94.26,25.01,15.83,14.94,16.38,1654.7286428571429,167.64,-399.6399999999994,153.76,8.22,46530.61,46779.38,87.41000000000349,-886.6800000000003,-153.12000000000262,-401.8899999999994,-10.740000000000002,29.26,9.18,94.26,,,46052.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1796.534
653,5842,5974,1641304800000.0,46932.5,47451.0,46815.0,47298.0,4085.903,192613663.708,2022-01-04 14:00:00,0.0001,-0.001245,17359.968,65.61,46922.99,46288.47,46605.73,47240.25,45971.21,47557.51,45653.95,46.92,-77.28,124.21,26.77,13.9,16.13,17.23,1792.9475000000002,138.21,-692.2699999999968,397.27,10.12,46654.88,47038.69,-57.75,-1326.7900000000009,-259.3099999999977,-643.1200000000026,-4.390000000000001,35.61,12.87,124.2,EnterPreparationState,upper,46052.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1796.534
654,5843,5975,1641308400000.0,47298.0,47475.0,46850.0,46911.0,3910.278,184553404.9465,2022-01-04 15:00:00,0.0001,0.000173,17374.736,55.7,46970.68,46298.93,46634.81,47306.56,45963.05,47642.44,45627.17,63.31,-49.16,112.47,24.15,12.31,17.3,18.23,1966.659,173.71,-276.1900000000023,294.8,0.72,46715.16,46974.84,395.5599999999977,-947.9499999999972,63.83999999999651,-195.8399999999965,-14.299999999999995,25.700000000000003,11.839999999999998,112.47,PositionState,upper,46052.0,46556.5,0.0,-354.5,0.0,-354.5,-161.83333333333334,0,1796.534
655,5958,6090,1641722400000.0,41518.5,41727.0,41434.5,41639.5,1923.248,79942860.9145,2022-01-09 10:00:00,0.0001,-2.8e-05,17079.539,47.98,42112.48,41308.05,41710.26,42514.69,40905.84,42916.9,40503.62,-19.04,-25.76,6.71,15.95,23.23,15.59,22.64,1870.4472142857144,-31.74,70.76000000000204,-35.94,-1.63,41806.94,41637.25,875.1900000000023,-733.6600000000035,-2.25,167.44000000000233,-22.020000000000003,17.979999999999997,-7.280000000000001,6.720000000000002,,,42086.5,0.0,0.0,0.0,0.0,0.0,0.0,0,1778.638
656,5959,6091,1641726000000.0,41639.5,42000.0,41639.5,41844.0,2155.49,90166308.9525,2022-01-09 11:00:00,0.0001,-0.000398,17159.324,52.16,42129.29,41316.71,41723.0,42535.58,40910.42,42941.87,40504.13,-6.92,-21.99,15.06,20.19,21.58,14.71,21.23,1696.2952857142857,-174.15,-121.0,6.2,4.92,41778.77,41740.62,691.5800000000017,-933.5800000000016,-103.37999999999738,-65.2300000000032,-17.840000000000003,22.16,-1.389999999999997,15.07,,,42086.5,0.0,0.0,0.0,0.0,0.0,0.0,0,1778.638
657,5960,6092,1641729600000.0,41844.0,41908.5,41680.0,41750.5,1129.271,47180351.8725,2022-01-09 12:00:00,0.0001,-0.000224,17173.663,50.18,42129.32,41321.92,41725.62,42533.01,40918.23,42936.71,40514.53,-4.81,-18.56,13.74,19.26,20.59,13.9,19.84,1534.7578571428571,-161.53,-24.87999999999738,10.5,4.3,41768.27,41745.56,782.510000000002,-832.2699999999968,-4.940000000002328,17.7699999999968,-19.82,20.18,-1.3299999999999983,13.75,,,42086.5,0.0,0.0,0.0,0.0,0.0,0.0,0,1778.638
658,5961,6093,1641733200000.0,41750.5,41880.0,41500.0,41500.0,2110.87,87917420.434,2022-01-09 13:00:00,0.0001,2.5e-05,17181.858,45.21,42068.96,41339.3,41704.13,42433.79,40974.47,42798.63,40609.64,-23.08,-19.46,-3.62,17.78,22.63,13.76,19.16,1556.9670714285712,22.2,204.12999999999735,-158.02,-4.44,41705.38,41622.78,933.7900000000008,-525.5299999999988,122.77999999999884,205.37999999999735,-24.79,15.21,-4.849999999999998,-3.619999999999997,,,42086.5,0.0,0.0,0.0,0.0,0.0,0.0,0,1778.638
659,5962,6094,1641736800000.0,41500.0,41736.0,41500.0,41551.5,1283.281,53386651.6495,2022-01-09 14:00:00,0.0001,0.000235,17129.197,46.38,41983.18,41396.01,41689.59,42276.77,41102.42,42570.35,40808.83,-33.03,-22.18,-10.85,16.92,21.53,13.64,18.4,1476.559357142857,-80.4,138.0899999999965,-384.19,-1.24,41681.72,41587.14,725.2699999999968,-449.08000000000175,35.63999999999942,130.22000000000116,-23.62,16.380000000000003,-4.609999999999999,-10.85,,,42086.5,0.0,0.0,0.0,0.0,0.0,0.0,0,1778.638
660,5963,6095,1641740400000.0,41551.5,41682.0,41076.0,41632.0,3792.265,157215573.793,2022-01-09 15:00:00,0.0001,0.00033,17255.613,48.25,41911.22,41457.0,41684.11,42138.33,41229.89,42365.43,41002.78,-34.02,-24.54,-9.47,14.91,27.27,14.75,18.23,1639.6482857142855,163.08,52.11000000000058,-422.93,-8.61,41657.0,41609.57,506.33000000000175,-402.1100000000006,-22.43000000000029,25.0,-21.75,18.25,-12.36,-9.480000000000004,,,42086.5,0.0,0.0,0.0,0.0,0.0,0.0,0,1778.638
661,5964,6096,1641744000000.0,41632.0,42145.0,41576.0,42118.0,2802.493,117382213.7725,2022-01-09 16:00:00,0.0001,-0.000156,17167.50999999,57.81,41898.03,41552.83,41725.43,42070.63,41380.23,42243.23,41207.63,4.35,-18.76,23.12,22.02,24.35,14.06,17.21,1705.6264285714285,65.97,-392.5699999999997,-356.48,8.01,41691.16,41863.78,-47.37000000000262,-737.7699999999968,-254.2200000000012,-426.8399999999965,-12.189999999999998,27.81,-2.330000000000002,23.11,EnterPreparationState,upper,42086.5,0.0,0.0,0.0,0.0,0.0,0.0,0,1778.638
662,5965,6097,1641747600000.0,42118.0,42200.0,41859.0,42086.5,2575.111,108278239.474,2022-01-09 17:00:00,0.0001,-9.6e-05,16992.941,57.07,41944.75,41574.88,41759.82,42129.69,41389.95,42314.62,41205.02,31.85,-8.64,40.5,21.64,22.78,13.24,16.17,1782.8677857142854,77.24,-326.6800000000003,-18.35,8.3,41737.83,41975.14,43.19000000000233,-696.5500000000029,-111.36000000000058,-348.66999999999825,-12.93,27.07,-1.1400000000000006,40.49,PositionState,upper,42086.5,41856.0,0.0,-230.5,596.5,-230.5,123.71428571428572,0,1778.638
663,6006,6138,1641895200000.0,41956.0,42044.0,41589.0,41615.5,2347.363,98078155.96,2022-01-11 10:00:00,0.0001,-0.000149,18423.089,45.9,42206.78,41510.32,41858.55,42555.02,41162.08,42903.25,40813.85,76.61,79.0,-2.38,19.92,17.15,14.66,18.51,1878.854142857143,22.93,243.0500000000029,-334.9,-5.63,42065.33,41810.69,939.5199999999968,-453.4199999999983,195.19000000000236,449.83000000000175,-24.1,15.9,2.770000000000003,-2.390000000000001,,,42539.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2720.843
664,6007,6139,1641898800000.0,41615.5,41929.0,41600.0,41821.5,2085.531,87129556.583,2022-01-11 11:00:00,0.0001,-0.000163,18217.222,49.83,42149.92,41560.12,41855.02,42444.82,41265.22,42739.71,40970.33,63.83,75.96,-12.13,18.86,16.24,14.15,18.3,1900.9502857142857,22.09,33.5199999999968,-363.23,-1.69,42027.77,41816.09,623.3199999999997,-556.2799999999988,-5.4100000000034925,206.2699999999968,-20.17,19.83,2.620000000000001,-12.129999999999995,,,42539.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2720.843
665,6008,6140,1641902400000.0,41821.5,41952.5,41727.0,41816.5,1362.634,57030051.526,2022-01-11 12:00:00,0.0001,-4e-05,18137.334,49.73,42145.91,41556.8,41851.35,42440.46,41262.24,42735.01,40967.69,52.68,71.31,-18.62,18.54,15.63,13.75,18.1,1911.6175000000003,10.66,34.849999999998545,-111.57,-0.77,41981.38,41816.29,623.9599999999991,-554.260000000002,-0.2099999999991268,164.87999999999738,-20.270000000000003,19.73,2.9099999999999984,-18.630000000000003,,,42539.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2720.843
666,6009,6141,1641906000000.0,41816.5,41866.0,41602.5,41713.0,1500.144,62587543.5725,2022-01-11 13:00:00,0.0001,0.000156,18094.83199999,47.72,42096.04,41580.31,41838.17,42353.9,41322.45,42611.76,41064.59,35.09,64.07,-28.97,17.71,17.06,12.9,17.67,1928.685428571429,17.06,125.16999999999824,-151.12,-2.57,41916.11,41764.64,640.9000000000015,-390.5500000000029,51.63999999999942,203.11000000000055,-22.28,17.72,0.6500000000000021,-28.97999999999999,,,42539.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2720.843
667,6010,6142,1641909600000.0,41713.0,41800.0,41279.0,41613.0,4678.516,194213139.3625,2022-01-11 14:00:00,0.0001,-0.000115,18097.084,45.79,42074.85,41558.61,41816.73,42332.97,41300.49,42591.08,41042.38,12.94,53.84,-40.9,16.15,21.01,12.91,17.28,2174.072142857143,245.38,203.7300000000032,-85.52,-6.34,41862.77,41688.82,719.9700000000012,-312.51000000000204,75.81999999999971,249.7699999999968,-24.21,15.79,-4.860000000000003,-40.900000000000006,,,42539.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2720.843
668,6011,6143,1641913200000.0,41613.0,42170.0,41430.0,41732.5,6580.784,275130157.528,2022-01-11 15:00:00,0.0001,0.0,17980.682,48.47,42031.8,41585.61,41808.71,42254.89,41362.52,42477.98,41139.43,4.96,44.06,-39.1,20.16,18.52,12.29,16.22,2500.746785714286,326.67,76.20999999999913,-161.04,4.94,41823.33,41710.66,522.3899999999994,-369.9800000000032,-21.839999999996508,90.83000000000176,-21.53,18.47,1.6400000000000006,-39.1,,,42539.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2720.843
669,6012,6144,1641916800000.0,41732.5,42949.0,41687.5,42671.0,9622.208,408095269.588,2022-01-11 16:00:00,8.221e-05,-0.000608,17933.594,63.67,42168.9,41612.76,41890.83,42446.97,41334.69,42725.03,41056.63,73.52,49.96,23.56,27.58,15.21,13.48,16.11,2987.844142857143,487.09,-780.1699999999983,141.82,14.73,41878.11,42190.83,-224.02999999999884,-1336.3099999999977,-480.1699999999983,-792.8899999999994,-6.329999999999998,33.67,12.369999999999996,23.559999999999995,EnterPreparationState,upper,42539.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2720.843
670,6013,6145,1641920400000.0,42671.0,43100.0,42280.0,42539.0,6539.983,278878340.3005,2022-01-11 17:00:00,8.221e-05,-0.000322,18368.65199999,60.95,42255.51,41649.61,41952.56,42558.45,41346.66,42861.4,41043.72,115.87,63.14,52.73,26.56,13.52,14.84,16.31,3372.294071428572,384.44,-586.4400000000023,291.58,8.09,41942.0,42364.91,19.44999999999709,-1192.3399999999965,-174.0899999999965,-597.0,-9.049999999999995,30.950000000000003,13.04,52.73,PositionState,upper,42539.0,43197.5,0.0,658.5,1583.0,-11.0,746.3510638297872,0,2720.843
671,6101,6233,1642237200000.0,42996.5,43060.0,42888.5,43059.5,863.316,37088855.841,2022-01-15 09:00:00,6.753e-05,-0.000324,18196.753,53.3,43078.29,42887.25,42982.77,43173.81,42791.73,43269.33,42696.21,47.27,43.4,3.87,23.64,18.8,21.53,24.6,1074.810785714286,-143.9,-76.7300000000032,-669.25,-2.44,43012.0,43042.38,114.30999999999769,-267.7699999999968,-17.12000000000262,-47.5,-16.700000000000003,23.3,4.84,3.870000000000005,,,43313.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2621.586
672,6102,6234,1642240800000.0,43059.5,43289.0,43000.0,43100.0,1956.294,84416089.62,2022-01-15 10:00:00,6.753e-05,-0.000204,18156.50999999,54.63,43087.08,42900.79,42993.93,43180.22,42807.65,43273.36,42714.51,50.39,44.8,5.59,27.92,17.35,21.66,24.88,1133.6025000000002,58.79,-106.06999999999972,-254.91,4.59,43026.83,43071.19,80.22000000000116,-292.34999999999854,-28.80999999999767,-73.16999999999825,-15.369999999999996,24.630000000000003,10.57,5.590000000000003,,,43313.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2621.586
673,6103,6235,1642244400000.0,43100.0,43100.5,42966.5,42993.0,981.719,42247588.739,2022-01-15 11:00:00,6.753e-05,-0.000475,18268.211,50.52,43088.11,42899.58,42993.84,43182.37,42805.32,43276.63,42711.06,43.72,44.58,-0.86,26.89,17.64,21.6,25.05,1079.6155714285717,-53.98,0.8399999999965075,10.89,2.96,43019.16,43032.09,189.37000000000265,-187.6800000000003,39.08999999999651,26.16000000000349,-19.48,20.520000000000003,9.25,-0.8599999999999994,,,43313.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2621.586
674,6104,6236,1642248000000.0,42993.0,43006.5,42563.0,42696.5,3415.409,146029169.0825,2022-01-15 12:00:00,6.753e-05,2.7e-05,18204.808,41.27,43084.56,42846.49,42965.53,43203.59,42727.46,43322.63,42608.42,14.35,38.54,-24.18,23.75,26.18,20.4,24.34,1247.7660714285716,168.15,269.02999999999884,101.22,-12.71,42993.44,42864.29,507.0899999999965,30.959999999999127,167.79000000000087,296.9400000000023,-28.73,11.270000000000003,-2.43,-24.19,EnterPreparationState,lower,43313.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2621.586
675,6105,6237,1642251600000.0,42696.5,42951.0,42661.5,42909.5,2154.395,92278604.688,2022-01-15 13:00:00,6.753e-05,-0.000428,18459.347,48.56,43078.06,42842.32,42960.19,43195.93,42724.45,43313.8,42606.58,8.16,32.46,-24.3,21.96,24.2,19.29,23.52,1317.526642857143,69.76,50.69000000000233,16.56,-2.94,42990.61,42886.89,286.4300000000003,-185.0500000000029,-22.610000000000586,81.11000000000058,-21.44,18.56,-2.2399999999999984,-24.3,PositionState,lower,43313.0,43154.0,0.0,-244.5,0.0,-244.5,-122.25,0,2621.586
676,6106,6238,1642255200000.0,42909.5,43294.5,42768.5,43154.0,3540.686,152442277.3385,2022-01-15 14:00:00,6.753e-05,-0.000504,18601.055,55.4,43099.36,42857.93,42978.65,43220.08,42737.21,43340.8,42616.5,22.73,30.51,-7.78,27.55,21.08,18.86,22.98,1487.534142857143,170.0,-175.34999999999854,3.73,6.92,43007.11,43020.44,66.08000000000175,-416.7900000000009,-133.55999999999767,-146.88999999999942,-14.6,25.4,6.470000000000002,-7.780000000000001,IdleState,lower,43313.0,43154.0,-244.5,0.0,0.0,0.0,0.0,0,2621.586
677,6107,6239,1642258800000.0,43154.0,43394.5,43067.0,43363.5,2198.575,95042563.603,2022-01-15 15:00:00,6.753e-05,-0.000593,18422.304,60.28,43155.13,42875.47,43015.3,43294.96,42735.64,43434.79,42595.8,50.59,34.53,16.05,27.79,19.4,18.79,22.64,1580.001285714286,92.46,-348.1999999999971,100.59,7.5,43038.88,43191.97,-68.54000000000087,-627.8600000000006,-171.52999999999884,-324.6200000000026,-9.72,30.28,8.39,16.060000000000002,EnterPreparationState,upper,43313.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2621.586
678,6108,6240,1642262400000.0,43363.5,43391.5,43205.0,43313.0,1602.215,69370581.892,2022-01-15 16:00:00,0.0001,-0.0005,18407.121,58.61,43194.33,42892.97,43043.65,43345.01,42742.29,43495.69,42591.61,67.82,41.19,26.62,26.49,18.49,18.71,22.37,1642.6024285714288,62.6,-269.34999999999854,118.27,-0.15,43065.05,43252.48,32.01000000000204,-570.7099999999991,-60.5199999999968,-247.9499999999971,-11.39,28.61,8.0,26.629999999999995,PositionState,upper,43313.0,43083.0,0.0,-230.0,162.0,-230.0,3.1875,0,2621.586
679,6219,6351,1642662000000.0,42009.0,42125.0,41943.0,42049.5,1239.562,52097967.5295,2022-01-20 07:00:00,0.0001,0.000195,20198.019,53.58,42095.75,41727.81,41911.78,42279.72,41543.84,42463.68,41359.88,9.61,-11.25,20.87,23.83,17.81,11.96,15.84,1253.8256428571433,-164.22,-137.72000000000116,-34.04,3.74,41890.88,42000.49,230.2200000000012,-505.6600000000035,-49.01000000000204,-158.62000000000262,-16.42,23.58,6.02,20.86,,,42940.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8235.851
680,6220,6352,1642665600000.0,42049.5,42065.0,41891.0,41976.5,1210.26,50775172.7075,2022-01-20 08:00:00,0.0001,6.7e-05,20272.854,51.57,42099.97,41735.92,41917.94,42281.99,41553.89,42464.02,41371.87,13.14,-6.37,19.52,22.7,18.38,11.86,15.22,1215.1381428571433,-38.68,-58.55999999999767,8.07,-0.51,41923.44,41988.49,305.489999999998,-422.6100000000006,11.989999999997965,-53.05999999999767,-18.43,21.57,4.32,19.51,,,42940.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8235.851
681,6221,6353,1642669200000.0,41976.5,42079.0,41830.5,42048.5,1560.358,65460953.5775,2022-01-20 09:00:00,0.0001,-0.000114,20294.3,53.43,42106.0,41754.76,41930.38,42281.62,41579.14,42457.24,41403.51,21.49,-0.8,22.3,21.15,18.78,11.43,14.49,1219.0098571428573,3.87,-118.12000000000262,-23.34,-3.08,41948.0,42018.49,233.12000000000265,-469.3600000000006,-30.01000000000204,-100.5,-16.57,23.43,2.369999999999997,22.29,,,42940.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8235.851
682,6222,6354,1642672800000.0,42048.5,42130.5,42011.0,42079.5,1543.956,64963046.096,2022-01-20 10:00:00,0.0001,-0.000647,20305.821,54.24,42077.2,41811.96,41944.58,42209.82,41679.34,42342.44,41546.72,30.27,5.41,24.85,21.9,18.15,11.29,13.93,1201.6462142857144,-17.36,-134.91999999999825,-172.36,-0.16,41984.11,42048.99,130.3199999999997,-400.1600000000035,-30.51000000000204,-95.38999999999942,-15.759999999999998,24.24,3.75,24.86,,,42940.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8235.851
683,6223,6355,1642676400000.0,42079.5,42199.0,42048.5,42128.0,1480.54,62365870.2045,2022-01-20 11:00:00,0.0001,-0.000341,20316.507,55.54,42101.55,41822.55,41962.05,42241.04,41683.05,42380.54,41543.55,40.66,12.46,28.2,22.94,17.34,11.47,13.56,1199.0796428571432,-2.56,-165.9499999999971,-44.29,2.6,42001.72,42088.49,113.04000000000087,-444.9499999999971,-39.51000000000204,-126.27999999999884,-14.46,25.54,5.600000000000001,28.2,,,42940.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8235.851
684,6224,6356,1642680000000.0,42128.0,42128.0,41946.5,42041.0,1695.66,71212510.5125,2022-01-20 12:00:00,0.0001,-6.8e-05,20435.77899999,52.64,42111.15,41827.98,41969.57,42252.74,41686.4,42394.32,41544.81,41.41,18.25,23.15,21.7,19.45,11.04,12.9,1246.2072142857146,47.12,-71.43000000000029,39.56,-2.3,42012.44,42064.74,211.739999999998,-354.59999999999854,23.739999999997963,-28.55999999999767,-17.36,22.64,2.25,23.16,,,42940.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8235.851
685,6225,6357,1642683600000.0,42041.0,42450.0,41965.0,42360.0,4960.974,209827873.1435,2022-01-20 13:00:00,0.0001,-0.00032,20564.82,60.74,42170.38,41843.12,42006.75,42334.01,41679.49,42497.64,41515.86,66.96,27.99,38.97,27.73,16.83,12.0,12.92,1523.8697142857145,277.66,-353.25,99.88,7.41,42064.27,42212.37,-25.989999999997963,-680.510000000002,-147.62999999999738,-295.7300000000032,-9.259999999999998,30.74,10.900000000000002,38.97,EnterPreparationState,upper,42940.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8235.851
686,6226,6358,1642687200000.0,42360.0,43030.0,42359.5,42940.0,8692.827,371023311.1895,2022-01-20 14:00:00,0.0001,-0.000774,20994.677,70.58,42367.6,41823.66,42095.63,42639.57,41551.69,42911.53,41279.73,132.49,48.89,83.6,37.56,14.01,14.4,13.7,2046.3523571428573,522.48,-844.3700000000026,514.62,18.68,42181.33,42576.18,-300.4300000000003,-1388.3099999999977,-363.8199999999997,-758.6699999999983,0.5799999999999983,40.58,23.550000000000004,83.60000000000001,PositionState,upper,42940.0,41322.5,0.0,-1617.5,313.5,-1617.5,-161.0,0,8235.851
687,6301,6433,1642957200000.0,35212.5,35413.5,35198.0,35318.5,1186.819,41922344.169,2022-01-23 17:00:00,6.928e-05,-0.000241,17397.733,45.72,35796.97,35146.66,35471.82,36122.13,34821.51,36447.28,34496.35,-93.99,-123.72,29.73,17.36,22.33,26.64,40.78,3184.9357142857148,-48.78,153.3199999999997,-24.0,0.78,35586.0,35320.51,803.6299999999974,-496.989999999998,2.0100000000020373,267.5,-24.28,15.72,-4.969999999999999,29.730000000000004,,,35824.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2401.586
688,6302,6434,1642960800000.0,35318.5,35375.0,34873.0,34947.0,3296.897,115722157.1805,2022-01-23 18:00:00,6.928e-05,4e-05,17404.317,40.49,35740.38,35103.28,35421.83,36058.93,34784.73,36377.48,34466.18,-127.34,-124.44,-2.89,16.06,25.51,26.36,39.31,3291.5525000000007,106.61,474.83000000000175,-41.81,-5.05,35484.66,35133.75,1111.9300000000003,-162.2699999999968,186.75,537.6600000000035,-29.51,10.490000000000002,-9.450000000000005,-2.9000000000000057,,,35824.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2401.586
