start_at,open,high,low,close,volume,turnover,date,rsi,upper1,lower1,middle,upper2,lower2,upper3,lower3,macd,macdsignal,macdhist,p_di,m_di,adx,adxr,volume_ma,volume_ma_diff,middle_diff,band_diff,di_diff,sma,ema,upper_diff,lower_diff,ema_diff,sma_diff,rsi_sell,rsi_buy,dmi_diff,macd_diff,bol_diff,state,bb_direction,entry_price,exit_price,current_profit,bb_profit,profit_max,profit_min,profit_mean,prediction,profit_ma,entry_type,entry_volume
2024-01-03 05:00:00,2372.84,2382.08,2370.24,2378.9,9787.02,23269212.3089,2024-01-03 05:00:00,55.14,2383.78,2357.52,2370.65,2396.91,2344.38,2410.04,2331.25,2.95,4.05,-1.09,24.15,16.47,18.95,26.86,20858.623571428554,-2852.06,-8.25,-19.67,2.35,2368.84,2374.13,18.009999999999764,-34.51999999999998,-4.769999999999982,-10.059999999999945,-14.86,25.14,7.68,-1.0999999999999996,52.529999999999745,None,None,2249.73,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,None,78258.16
2024-01-03 06:00:00,2378.9,2382.96,2375.45,2377.39,10248.88,24391232.5414,2024-01-03 06:00:00,54.36,2382.78,2359.8,2371.29,2394.26,2348.32,2405.75,2336.83,3.2,3.88,-0.67,23.76,15.95,19.0,25.76,19130.15142857141,-1728.47,-6.099999999999909,-11.88,1.17,2369.8,2375.43,16.870000000000346,-29.06999999999971,-1.9600000000000364,-7.589999999999691,-15.64,24.36,7.810000000000002,-0.6799999999999997,45.940000000000055,None,None,2249.73,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,None,78258.16
2024-01-03 07:00:00,2377.39,2381.6,2357.93,2362.95,32985.94,78186144.0407,2024-01-03 07:00:00,47.43,2380.9,2360.09,2370.5,2391.31,2349.68,2401.72,2339.27,2.21,3.54,-1.33,21.46,21.57,17.66,24.1,20031.408571428557,901.25,7.550000000000182,-6.95,-8.3,2369.99,2370.44,28.360000000000127,-13.269999999999982,7.4900000000002365,7.039999999999964,-22.57,17.43,-0.10999999999999943,-1.33,41.63000000000011,None,None,2249.73,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,None,78258.16
2024-01-03 08:00:00,2362.95,2373.62,2362.38,2372.39,14383.96,34060035.0955,2024-01-03 08:00:00,51.76,2380.1,2361.25,2370.68,2389.52,2351.83,2398.95,2342.4,2.16,3.27,-1.1,20.45,20.55,16.41,22.66,19352.542857142842,-678.86,-1.7100000000000364,-6.89,-2.29,2371.69,2371.22,17.13000000000011,-20.559999999999945,-1.1700000000000728,-0.6999999999998181,-18.240000000000002,21.759999999999998,-0.10000000000000142,-1.1099999999999999,37.690000000000055,None,None,2249.73,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,None,78258.16
2024-01-03 09:00:00,2372.39,2387.48,2372.06,2378.43,23584.34,56138228.9494,2024-01-03 09:00:00,54.35,2377.88,2364.95,2371.41,2384.35,2358.48,2390.82,2352.01,2.58,3.13,-0.54,24.97,19.21,16.17,22.02,19388.746428571412,36.2,-7.019999999999982,-13.61,4.84,2373.34,2374.1,5.920000000000073,-19.949999999999818,-4.329999999999927,-5.089999999999691,-15.649999999999999,24.35,5.759999999999998,-0.5499999999999998,25.86999999999989,None,None,2249.73,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,None,78258.16
2024-01-03 10:00:00,2378.43,2383.14,2362.54,2366.4,24360.65,57783546.3606,2024-01-03 10:00:00,48.74,2377.42,2364.45,2370.94,2383.9,2357.97,2390.38,2351.49,1.92,2.89,-0.96,22.83,21.53,15.23,20.72,19080.75928571427,-307.98,4.539999999999964,-5.1,0.05,2372.35,2371.02,17.5,-8.430000000000291,4.619999999999891,5.949999999999818,-21.259999999999998,18.740000000000002,1.2999999999999972,-0.9700000000000002,25.93000000000029,None,None,2249.73,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,None,78258.16
2024-01-03 11:00:00,2366.4,2367.66,2290.11,2309.41,146870.86,341976651.4738,2024-01-03 11:00:00,31.92,2379.42,2350.73,2365.08,2393.76,2336.39,2408.1,2322.05,-3.16,1.68,-4.84,16.94,40.05,17.03,20.73,26488.52642857141,7407.76,55.67000000000007,30.99,-26.54,2365.48,2346.37,84.35000000000036,26.980000000000018,36.960000000000036,56.070000000000164,-38.08,1.9200000000000017,-23.109999999999996,-4.84,57.370000000000346,EntryPreparationState,lower,2249.73,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,None,78258.16
2024-01-03 12:00:00,2309.41,2310.2,2044.0,2249.73,574679.97,1254193413.3046,2024-01-03 12:00:00,22.97,2383.13,2325.05,2354.09,2412.17,2296.01,2441.21,2266.97,-11.87,-1.02,-10.84,8.67,65.62,21.29,22.16,66381.82357142855,39893.29,104.36000000000013,68.64,-39.73,2352.04,2307.71,162.44000000000005,46.2800000000002,57.98000000000002,102.30999999999995,-47.03,-7.030000000000001,-56.95,-10.85,116.15999999999985,PositionState,lower,2249.73,2239.41,0.0,10.320000000000164,55.2199999999998,0.0,25.543461538461578,0,73.57999999999993,None,78258.16
2024-01-05 10:00:00,2265.74,2266.98,2233.22,2240.81,28440.15,63960298.8864,2024-01-05 10:00:00,43.12,2267.57,2239.91,2253.74,2281.39,2226.08,2295.22,2212.25,-1.62,-1.04,-0.58,17.59,27.3,23.5,25.75,25899.749999999993,-192.65,12.929999999999836,1.24,-3.78,2249.38,2250.88,40.57999999999993,-14.730000000000018,10.070000000000164,8.570000000000164,-26.880000000000003,13.119999999999997,-9.71,-0.5800000000000001,55.309999999999945,None,None,2232.41,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,None,14559.04
2024-01-05 11:00:00,2240.81,2250.76,2239.25,2242.79,21046.97,47244439.9237,2024-01-05 11:00:00,44.2,2266.42,2238.97,2252.69,2280.15,2225.24,2293.88,2211.51,-2.32,-1.3,-1.02,16.87,26.19,23.36,24.8,24960.379999999986,-939.37,9.900000000000091,-0.82,-1.91,2249.53,2247.64,37.36000000000013,-17.550000000000182,4.849999999999909,6.7400000000002365,-25.799999999999997,14.200000000000003,-9.32,-1.0199999999999998,54.91000000000031,None,None,2232.41,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,None,14559.04
