,start_at,open,high,low,close,volume,turnover,date,funding_rate,p_close,oi,rsi,upper1,lower1,middle,upper2,lower2,upper3,lower3,macd,macdsignal,macdhist,p_di,m_di,adx,adxr,volume_ma,volume_ma_diff,middle_diff,band_diff,di_diff,sma,ema,upper_diff,lower_diff,ema_diff,sma_diff,rsi_sell,rsi_buy,dmi_diff,macd_diff,bol_diff,state,bb_direction,entry_price,exit_price,current_profit,bb_profit,profit_max,profit_min,profit_mean,prediction,profit_ma
0,1611316800.0,31706.0,32660.0,31330.5,32413.5,3867.243,125350880.9805,2021-01-22 12:00:00,0.00022298,-0.001356,5428.486,41.84,35507.33,31288.38,33397.85,37616.8,29178.91,39726.27,27069.44,-1258.73,-1054.69,-204.04,12.63,28.1,34.68,24.25,6281.758714285714,68.13,984.3499999999985,-481.57,3.59,31945.44,31472.25,5203.300000000003,-3234.59,-941.25,-468.0600000000013,-28.159999999999997,11.840000000000003,-15.47,-204.03999999999996,8437.890000000003,IdleState,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
1,1611331200.0,32413.5,33647.5,31950.0,33564.5,4284.569,143809416.2005,2021-01-22 16:00:00,0.0001,-0.000579,5097.344,48.34,35372.55,31454.9,33413.72,37331.37,29496.08,39290.19,27537.26,-1087.32,-1061.21,-26.11,16.24,25.87,33.83,24.41,6220.6714999999995,-61.08,-150.77999999999884,-873.42,8.32,31827.05,32309.15,3766.8700000000026,-4068.4199999999983,-1255.3499999999985,-1737.4500000000007,-21.659999999999997,18.340000000000003,-9.630000000000003,-26.1099999999999,7835.290000000001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2,1611345600.0,33564.5,33777.0,32620.0,32969.5,3223.771,106286117.9845,2021-01-22 20:00:00,0.0001,-0.000551,4925.70799999,45.51,35152.85,31589.99,33371.42,36934.28,29808.55,38715.71,28027.12,-988.1,-1046.59,58.48,15.96,24.45,32.92,24.73,6118.398214285715,-102.27,401.91999999999825,-994.99,4.75,31913.66,32573.29,3964.779999999999,-3160.9500000000007,-396.2099999999991,-1055.8400000000001,-24.490000000000002,15.509999999999998,-8.489999999999998,58.489999999999895,7125.73,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
3,1611360000.0,32969.5,32969.5,32081.0,32390.0,3310.291,107220325.49,2021-01-23 00:00:00,0.0001,0.000263,4604.41,42.87,34955.08,31600.82,33277.95,36632.21,29923.68,38309.35,28246.55,-945.34,-1026.34,81.0,15.27,26.03,32.43,24.96,5994.044500000001,-124.35,887.9499999999971,-814.29,-2.55,32023.61,32499.97,4242.209999999999,-2466.3199999999997,109.97000000000116,-366.3899999999994,-27.130000000000003,12.869999999999997,-10.760000000000002,80.99999999999989,6708.529999999999,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
4,1611374400.0,32390.0,33445.0,32293.0,32927.5,3241.3,106727905.75,2021-01-23 04:00:00,0.0001,0.000357,4457.832,46.0,34817.93,31671.21,33244.57,36391.3,30097.85,37964.66,28524.48,-858.18,-992.71,134.53,16.76,24.54,31.45,24.99,6072.970857142857,78.92,317.0699999999997,-717.14,2.29,32072.44,32670.98,3463.800000000003,-2829.6500000000015,-256.52000000000044,-855.0600000000013,-24.0,16.0,-7.779999999999998,134.5300000000001,6293.450000000004,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
5,1611388800.0,32927.5,33088.5,31513.5,31638.0,3974.305,125739061.59,2021-01-23 08:00:00,0.0001,-0.00021,4949.18999999,40.3,34637.17,31545.96,33091.56,36182.77,30000.36,37728.38,28454.75,-882.97,-970.76,87.78,15.45,26.48,31.08,25.4,6158.489785714286,85.51,1453.5599999999977,-351.95,-1.76,32153.16,32257.79,4544.769999999997,-1637.6399999999994,619.7900000000009,515.1599999999999,-29.700000000000003,10.299999999999997,-11.030000000000001,87.78999999999996,6182.409999999996,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
6,1611403200.0,31638.0,32232.0,31395.0,31852.5,3414.161,108749563.2525,2021-01-23 12:00:00,0.0001,-0.000624,5337.434,41.6,34416.55,31530.57,32973.56,35859.54,30087.57,37302.53,28644.58,-875.23,-951.66,76.42,14.79,25.95,30.82,26.39,6150.480500000001,-8.0,1121.0599999999977,-618.97,-1.44,32255.55,32095.67,4007.040000000001,-1764.9300000000003,243.16999999999825,403.0499999999993,-28.4,11.600000000000001,-11.16,76.42999999999995,5771.970000000001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
7,1611417600.0,31852.5,32495.5,31753.5,32331.5,1743.17,56359300.855,2021-01-23 16:00:00,0.0001,-0.000434,5425.30599999,44.49,34311.58,31513.24,32912.41,35710.74,30114.07,37109.91,28714.91,-820.98,-925.52,104.54,15.6,24.94,30.26,27.37,5500.873714285714,-649.6,580.9100000000035,-498.52,1.15,32421.44,32190.0,3379.239999999998,-2217.4300000000003,-141.5,89.93999999999869,-25.509999999999998,14.490000000000002,-9.340000000000002,104.53999999999996,5596.669999999998,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
8,1611432000.0,32331.5,32530.0,31855.0,32099.5,2911.402,93454548.499,2021-01-23 20:00:00,0.0001,0.00051,5418.81,43.37,34198.17,31471.8,32834.99,35561.36,30108.62,36924.55,28745.43,-787.62,-897.94,110.31,15.22,24.02,29.7,28.27,4623.485357142857,-877.38,735.489999999998,-292.72,1.35,32465.16,32153.8,3461.8600000000006,-1990.880000000001,54.29999999999927,365.65999999999985,-26.630000000000003,13.369999999999997,-8.799999999999999,110.32000000000005,5452.740000000002,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
9,1611446400.0,32099.5,32450.0,31636.5,32448.0,2715.751,88120688.448,2021-01-24 00:00:00,0.0001,-0.000948,5066.794,45.59,34031.31,31564.96,32798.13,35264.48,30331.78,36497.66,29098.6,-724.72,-863.3,138.58,14.52,24.15,29.36,29.36,4310.232,-313.25,350.1299999999974,-669.41,-1.2,32469.0,32271.48,2816.480000000003,-2116.220000000001,-176.52000000000044,21.0,-24.409999999999997,15.590000000000003,-9.629999999999999,138.57999999999993,4932.700000000004,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
