,Unnamed: 0,start_at,open,high,low,close,volume,turnover,date,funding_rate,p_close,oi,rsi,upper1,lower1,middle,upper2,lower2,upper3,lower3,macd,macdsignal,macdhist,p_di,m_di,adx,adxr,volume_ma,volume_ma_diff,middle_diff,band_diff,di_diff,sma,ema,state,bb_direction,enter_price,exit_price,current_profit,bb_profit,profit_max,profit_min,profit_mean,profit_ma
1034,1166,1674599400000.0,22697.0,22858.0,22690.5,22758.0,5292.223,120548547.878,2023-01-24 22:30:00,0.0001,5e-06,45902.743,36.95,22999.91,22834.72,22917.32,23082.51,22752.12,23165.11,22669.53,-29.72,-9.25,-20.47,12.76,30.38,25.99,26.23,3137.7816428571427,196.48,-16.77,49.62,-0.6,22928.11,22790.7,PositionState,lower,22758.0,22697.0,0.0,61.0,377.5,0.0,144.4375,109.40000000000146
1067,1199,1674658800000.0,22436.5,22552.5,22333.5,22552.5,8473.471,190157928.6855,2023-01-25 15:00:00,0.0001,0.000297,48941.277,43.15,22692.46,22554.62,22623.54,22761.38,22485.7,22830.3,22416.78,-41.62,-33.35,-8.26,12.24,34.83,27.16,26.37,3546.6735,482.63,-7.47,28.23,-3.85,22609.77,22537.42,PositionState,lower,22552.5,22653.0,0.0,-100.5,0.0,-100.5,-44.666666666666664,-69.93000000000029
1136,1268,1674783000000.0,22893.0,22910.0,22523.0,22646.0,17518.256,397132589.1625,2023-01-27 01:30:00,0.0001,-0.000129,44857.369,26.7,23078.82,22877.6,22978.21,23179.43,22776.99,23280.04,22676.38,-50.44,-14.52,-35.92,10.38,40.64,25.79,24.86,2598.5004999999996,1079.72,-34.97,160.0,-17.76,22952.77,22785.06,PositionState,lower,22646.0,23028.0,0.0,-382.0,0.0,-382.0,-156.88888888888889,-135.38999999999942
1196,1328,1674891000000.0,22954.5,22990.5,22942.0,22982.5,1178.572,27070289.744,2023-01-28 07:30:00,0.0001,-0.000324,46032.19,42.04,23103.38,23010.42,23056.9,23149.86,22963.94,23196.34,22917.46,-18.95,-2.36,-16.58,16.54,21.68,17.78,20.02,771.9215714285714,-61.29,-7.82,15.29,-2.1,23046.16,22989.6,PositionState,lower,22982.5,23000.0,0.0,-17.5,62.0,-21.0,10.5625,11.159999999999854
1294,1426,1675067400000.0,23551.5,23599.0,23510.0,23555.0,2925.164,68924947.1165,2023-01-30 08:30:00,0.0001,7.6e-05,46316.959,40.53,23714.87,23600.79,23657.83,23771.9,23543.75,23828.94,23486.71,-3.92,21.96,-25.88,17.34,27.26,21.94,29.05,1360.1097142857143,136.58,-10.81,19.9,-3.1,23657.44,23579.39,PositionState,lower,23555.0,22861.0,0.0,694.0,878.5,0.0,579.1847826086956,750.4099999999999
1390,1522,1675240200000.0,22957.5,23008.0,22933.0,22980.0,1933.018,44419899.0505,2023-02-01 08:30:00,0.0001,-6.3e-05,46528.267,42.59,23118.76,23018.76,23068.76,23168.77,22968.76,23218.77,22918.76,-6.21,12.24,-18.45,14.69,26.99,19.57,23.31,1180.9447142857146,-6.99,-9.35,-27.59,-1.4,23075.0,23000.36,PositionState,lower,22980.0,23094.5,0.0,-114.5,2.5,-114.5,-29.083333333333332,-42.659999999999854
1465,1597,1675375200000.0,23447.0,23590.0,23360.0,23540.0,7063.975,165949237.905,2023-02-02 22:00:00,0.0001,0.000275,44729.224,40.48,23914.75,23633.7,23774.23,24055.28,23493.18,24195.8,23352.65,-30.08,13.27,-43.35,17.54,30.05,16.5,16.87,5212.925142857143,70.69,-24.65,79.13,-4.43,23795.83,23585.1,PositionState,lower,23540.0,23543.0,0.0,-3.0,159.5,-43.5,41.857142857142854,91.96999999999753
1497,1629,1675432800000.0,23349.5,23384.5,23218.0,23321.0,4267.818,99463929.3775,2023-02-03 14:00:00,0.0001,0.0001,47170.44,34.33,23533.87,23406.78,23470.33,23597.42,23343.24,23660.97,23279.69,-44.9,-43.84,-1.06,12.72,35.83,31.16,28.43,3279.020285714286,205.64,-15.71,25.48,-3.01,23452.05,23376.47,PositionState,lower,23321.0,23517.5,0.0,-196.5,0.0,-196.5,-98.25,-70.5099999999984
1528,1660,1675488600000.0,23283.5,23325.0,23280.0,23325.0,771.032,17970882.142,2023-02-04 05:30:00,0.0001,0.000531,47285.626,41.62,23420.19,23337.97,23379.08,23461.3,23296.86,23502.41,23255.75,-36.15,-30.95,-5.2,12.27,26.75,24.08,22.41,754.3065714285714,-42.58,-5.68,-1.36,-0.27,23349.5,23321.14,PositionState,lower,23325.0,23353.0,0.0,-28.0,22.0,-29.5,-12.125,-24.409999999999854
1565,1697,1675555200000.0,23323.5,23368.0,23284.5,23320.0,1742.667,40647759.814,2023-02-05 00:00:00,0.0001,0.0,47060.996,35.41,23432.98,23364.4,23398.69,23467.26,23330.12,23501.55,23295.83,-10.87,1.95,-12.82,14.2,28.98,15.3,17.16,847.8717857142857,71.83,-8.28,28.59,-2.34,23392.38,23343.5,PositionState,lower,23320.0,23372.0,0.0,-52.0,32.0,-52.0,-6.05,-10.360000000000582
1591,1723,1675602000000.0,23161.5,23162.0,23068.0,23152.5,5158.18,119268994.961,2023-02-05 13:00:00,0.0001,0.0,45975.43,24.77,23400.22,23266.62,23333.42,23467.02,23199.82,23533.82,23133.02,-30.75,-9.34,-21.4,9.59,46.55,21.38,22.19,1908.4107857142856,334.87,-19.05,95.07,-3.54,23325.66,23208.49,PositionState,lower,23152.5,23061.0,0.0,91.5,302.0,-42.5,147.0,206.4300000000003
1624,1756,1675661400000.0,22700.0,22771.0,22637.0,22770.5,2987.386,67875002.113,2023-02-06 05:30:00,0.0001,3.4e-05,47932.739,35.89,23002.61,22836.5,22919.55,23085.66,22753.45,23168.72,22670.39,-73.5,-62.26,-11.24,9.91,41.68,41.32,44.83,1713.9315714285713,100.42,-15.69,44.36,0.6,22874.61,22782.19,PositionState,lower,22770.5,22881.5,0.0,-111.0,23.0,-111.0,-55.46153846153846,-56.68000000000029
1736,1868,1675863000000.0,23067.0,23132.5,23046.0,23108.5,2346.901,54204149.641,2023-02-08 13:30:00,0.0001,-3e-06,46927.738,42.23,23217.32,23120.89,23169.1,23265.53,23072.67,23313.75,23024.45,-16.84,0.81,-17.65,14.86,24.12,21.25,28.29,1350.3709999999999,131.96,-6.38,10.1,-2.51,23147.88,23107.7,PositionState,lower,23108.5,22959.0,0.0,149.5,298.5,0.0,166.88095238095238,167.95999999999913
1763,1895,1675911600000.0,22800.5,22808.0,22430.0,22514.5,20744.147,468486058.3235,2023-02-09 03:00:00,0.0001,-0.000588,48924.934,22.19,23003.12,22798.56,22900.84,23105.41,22696.28,23207.69,22593.99,-66.57,-44.17,-22.4,9.67,48.75,32.56,33.61,2594.161357142857,1232.3,-40.66,187.13,-22.86,22885.05,22691.85,PositionState,lower,22514.5,22736.5,0.0,-222.0,0.0,-222.0,-91.54545454545455,-6.81000000000131
1789,1921,1675958400000.0,22599.5,22616.5,22495.0,22550.0,4083.031,92096162.15,2023-02-09 16:00:00,5.169e-05,-6.8e-05,49827.035,36.22,22723.52,22626.46,22674.99,22772.05,22577.93,22820.58,22529.39,-41.44,-38.29,-3.14,18.53,22.83,21.09,28.42,2816.597857142857,209.9,-13.15,8.54,-5.62,22660.05,22589.96,PositionState,lower,22550.0,21910.0,0.0,640.0,791.0,-19.5,551.984375,713.1299999999974
1829,1961,1676030400000.0,21729.5,21788.0,21675.1,21754.5,3665.997,79667600.70049998,2023-02-10 12:00:00,0.0001,-8.7e-05,50250.39,37.58,21902.27,21795.91,21849.09,21955.45,21742.74,22008.62,21689.56,-73.12,-82.3,9.18,7.96,31.0,49.89,48.75,2312.433857142857,168.37,-9.95,6.55,-1.06,21821.02,21762.28,PositionState,lower,21754.5,21833.8,0.0,-79.29999999999927,43.70000000000073,-79.29999999999927,-23.48333333333297,-47.77000000000044
1837,1969,1676044800000.0,21650.4,21745.3,21592.3,21625.8,5159.085,111773517.1152,2023-02-10 16:00:00,0.0001,-0.00016,49641.505,33.92,21867.47,21715.27,21791.37,21943.58,21639.17,22019.68,21563.07,-64.5,-63.62,-0.87,8.85,31.37,46.79,47.53,3460.1315714285715,290.76,-17.43,50.55,-0.47,21752.74,21680.58,PositionState,lower,21625.8,21770.1,0.0,-144.29999999999927,60.20000000000073,-144.29999999999927,-44.36250000000018,-50.39999999999782
1849,1981,1676066400000.0,21524.5,21648.0,21511.0,21535.7,2903.114,62620576.4874,2023-02-10 22:00:00,0.0001,-0.000519,49081.208,34.95,21781.21,21600.1,21690.66,21871.77,21509.55,21962.32,21418.99,-63.93,-56.85,-7.08,11.15,33.49,41.38,43.73,3919.9345714285714,-30.47,-16.31,30.49,0.3,21668.42,21568.37,PositionState,lower,21535.7,21661.3,0.0,-125.59999999999854,0.0,-125.59999999999854,-81.26666666666603,-81.13000000000102
1945,2077,1676239200000.0,21725.2,21793.0,21625.3,21786.9,6795.579,147464054.3266,2023-02-12 22:00:00,0.0001,0.0,48934.77,40.65,21970.86,21808.73,21889.79,22051.93,21727.66,22133.0,21646.59,3.44,28.26,-24.81,17.14,36.76,34.71,33.12,2635.9582857142855,323.41,-10.84,21.56,-8.8,21908.53,21805.64,PositionState,lower,21786.9,21801.4,0.0,-14.5,122.10000000000218,-14.5,35.66666666666788,29.340000000000146
1968,2100,1676280600000.0,21527.4,21646.7,21513.2,21577.5,4287.604,92547967.3538,2023-02-13 09:30:00,0.0001,-0.000235,49983.536,34.03,21847.38,21670.63,21759.0,21935.76,21582.25,22024.13,21493.87,-43.4,-20.14,-23.26,11.3,33.83,22.66,26.44,2400.812785714286,74.23,-19.11,60.63,-0.91,21753.17,21611.34,PositionState,lower,21577.5,21635.2,0.0,-57.70000000000073,120.90000000000146,-112.59999999999854,-3.742105263157818,27.43000000000029
2026,2158,1676385000000.0,21599.9,22249.2,21566.0,22233.4,29054.146,638746285.0931,2023-02-14 14:30:00,0.0001,-0.000448,51276.77,72.08,21914.93,21675.29,21795.11,22034.75,21555.47,22154.56,21435.66,49.69,31.72,17.97,39.81,18.75,22.33,17.23,6193.643071428572,2005.57,46.13,240.65,30.81,21830.02,21959.68,PositionState,lower,22233.4,22132.0,0.0,101.40000000000146,101.40000000000146,0.0,50.70000000000073,-86.15999999999985
2139,2271,1676588400000.0,24003.8,24108.0,23820.0,23864.1,11031.766,264326887.1531,2023-02-16 23:00:00,0.00014868,0.000267,43876.553,29.99,24830.82,24200.43,24515.62,25146.01,23885.24,25461.21,23570.04,-95.54,19.24,-114.79,13.62,32.26,31.6,36.46,6420.370571428571,-1590.76,-68.59,236.94,-5.52,24451.85,24047.09,PositionState,lower,23864.1,23821.9,0.0,42.19999999999709,348.59999999999854,-12.600000000002183,112.41599999999846,262.869999999999
2273,2405,1676829600000.0,24358.4,24485.7,24270.9,24457.6,6774.814,165288670.1808,2023-02-19 18:00:00,0.0001,4.5e-05,45501.993,39.96,24825.07,24532.1,24678.59,24971.55,24385.62,25118.03,24239.14,-16.02,18.2,-34.23,21.41,25.14,24.37,18.33,6366.540857142857,384.02,-23.25,32.64,-6.09,24721.87,24504.23,PositionState,lower,24457.6,24416.3,0.0,41.29999999999927,451.8999999999978,-84.40000000000146,68.24736842105114,149.66999999999825
2376,2508,1677015000000.0,24231.6,24344.8,24164.9,24204.6,6419.498,155745689.1852,2023-02-21 21:30:00,0.0001,0.000104,50238.123,32.03,24673.49,24390.1,24531.8,24815.19,24248.41,24956.88,24106.71,-102.35,-75.49,-26.86,12.89,29.01,21.28,19.8,5606.365428571429,-46.17,-34.44,86.31,-1.28,24513.86,24287.17,PositionState,lower,24204.6,24179.9,0.0,24.69999999999709,257.6999999999971,-250.90000000000146,36.199999999998305,156.70999999999913
2411,2543,1677078000000.0,23935.2,24012.4,23632.3,23748.4,22723.727,540827005.1203,2023-02-22 15:00:00,0.0001,-0.000126,51099.514,32.12,24168.66,23963.0,24065.83,24271.48,23860.18,24374.31,23757.35,-81.31,-66.44,-14.86,10.45,34.81,31.94,36.08,4795.137928571428,1481.81,-33.41,91.54,-9.81,24049.01,23868.85,PositionState,lower,23748.4,23983.0,0.0,-234.59999999999854,110.90000000000146,-234.59999999999854,-28.8599999999984,-27.31000000000131
2452,2584,1677151800000.0,23867.5,23940.2,23634.0,23780.2,18686.554,444179393.4617,2023-02-23 11:30:00,0.0001,-0.000101,51879.891,28.43,24423.45,24038.17,24230.81,24616.09,23845.53,24808.73,23652.89,-26.37,53.66,-80.04,14.11,44.32,27.59,30.96,4453.773,1200.1,-47.43,215.37,-12.42,24240.12,23931.28,PositionState,lower,23780.2,24002.0,0.0,-221.79999999999927,27.700000000000728,-372.59999999999854,-138.57499999999914,6.889999999999418
2492,2624,1677223800000.0,23802.1,23871.2,23789.0,23836.5,1602.268,38196231.2862,2023-02-24 07:30:00,0.0001,0.000122,53118.369,40.86,23972.9,23855.72,23914.31,24031.49,23797.13,24090.08,23738.54,-33.74,-24.37,-9.37,14.07,27.43,16.34,16.85,1765.9727142857143,21.23,-8.18,9.59,-0.71,23894.93,23842.01,PositionState,lower,23836.5,23898.9,0.0,-62.400000000001455,2.599999999998545,-65.29999999999927,-30.15,-43.640000000003056
2505,2637,1677247200000.0,23777.9,23797.7,23688.5,23733.5,2776.628,65895877.0778,2023-02-24 14:00:00,0.0001,-0.000127,52650.298,34.1,23911.83,23816.98,23864.4,23959.25,23769.55,24006.68,23722.13,-32.82,-25.79,-7.02,19.76,25.42,15.75,16.05,2885.4286428571427,18.67,-13.77,19.65,-3.41,23848.97,23783.39,PositionState,lower,23733.5,23145.1,0.0,588.4000000000015,694.5,-70.90000000000146,556.6135135135135,661.7900000000009
2546,2678,1677321000000.0,23006.5,23015.5,22925.5,22926.9,4136.085,94978478.7052,2023-02-25 10:30:00,0.0001,-1.1e-05,52848.167,31.24,23140.26,23033.81,23087.04,23193.49,22980.58,23246.72,22927.36,-66.6,-68.15,1.54,11.13,34.43,44.36,46.21,1274.0120714285715,253.25,-16.84,29.31,-5.96,23061.42,22981.31,PositionState,lower,22926.9,23040.1,0.0,-113.19999999999709,0.0,-117.09999999999854,-73.91666666666515,-42.61999999999898
2564,2696,1677353400000.0,22941.8,22992.5,22910.1,22985.5,1922.805,44117199.2468,2023-02-25 19:30:00,0.0001,1e-06,53551.653,44.48,23047.86,22984.47,23016.16,23079.55,22952.78,23111.24,22921.09,-30.54,-33.97,3.43,9.25,25.52,40.62,44.12,1309.8352857142859,-266.2,-3.22,-11.42,-1.91,23005.27,22979.05,PositionState,lower,22985.5,23055.8,0.0,-70.29999999999927,66.0,-70.29999999999927,24.51666666666703,-18.81999999999971
2685,2817,1677571200000.0,23223.0,23288.5,23197.5,23282.5,2670.619,62089905.7744,2023-02-28 08:00:00,0.0001,-0.000202,51599.524,40.38,23442.15,23309.23,23375.69,23508.6,23242.78,23575.06,23176.32,-29.9,-12.58,-17.31,14.99,31.05,15.09,15.46,1499.451142857143,106.56,-9.81,40.65,-2.23,23354.26,23287.47,PositionState,lower,23282.5,23354.4,0.0,-71.90000000000146,23.599999999998545,-71.90000000000146,-5.08333333333394,-28.590000000000146
2708,2840,1677612600000.0,23224.1,23314.0,23202.0,23252.5,4566.603,106250762.3558,2023-02-28 19:30:00,0.0001,-0.00038,53034.892,38.39,23482.58,23317.25,23399.92,23565.25,23234.59,23647.91,23151.93,-4.89,14.42,-19.32,17.46,24.42,21.44,18.6,3571.1833571428574,181.82,-15.52,-4.5,-3.87,23430.15,23301.82,PositionState,lower,23252.5,23238.1,0.0,14.400000000001455,155.79999999999927,-9.900000000001455,75.0,115.98999999999796
2757,2889,1677700800000.0,23350.1,23465.4,23286.2,23405.3,5083.183,118898857.8404,2023-03-01 20:00:00,0.0001,-0.000265,50029.493,36.45,23720.99,23513.36,23617.18,23824.81,23409.55,23928.62,23305.73,-22.65,19.42,-42.07,15.66,27.78,32.82,36.73,4387.890142857143,82.87,-22.29,126.55,-4.51,23603.47,23456.06,PositionState,lower,23405.3,23630.0,0.0,-224.70000000000073,0.0,-224.70000000000073,-99.12500000000045,-124.62999999999738
2816,2948,1677807000000.0,22839.3,22853.4,21905.0,22146.1,50126.105,1118729427.1268,2023-03-03 01:30:00,0.0001,3.4e-05,50256.351,12.49,23553.84,22944.19,23249.01,23858.67,22639.36,24163.49,22334.53,-128.37,-26.0,-102.37,7.86,63.6,27.1,28.5,6837.124857142858,3161.89,-116.1,719.62,-30.52,23235.31,22639.16,PositionState,lower,22146.1,22403.1,0.0,-257.0,0.0,-274.1000000000022,-207.59062500000164,258.9300000000003
2851,2983,1677870000000.0,22299.9,22340.6,22280.1,22305.1,1155.104,25766809.0384,2023-03-03 19:00:00,0.0001,-0.000445,51785.594,35.1,22409.03,22353.74,22381.38,22436.68,22326.09,22464.33,22298.44,-65.53,-84.11,18.58,12.13,37.91,47.11,48.98,2984.9479285714283,20.79,-8.03,-2.52,-0.81,22353.45,22322.04,PositionState,lower,22305.1,22346.8,0.0,-41.70000000000073,70.09999999999854,-46.400000000001455,2.8999999999982213,5.610000000000582
2893,3025,1677945600000.0,22304.5,22325.2,22282.0,22320.1,1167.885,26047463.1859,2023-03-04 16:00:00,2.137e-05,-0.000248,52269.951,44.55,22351.84,22321.24,22336.54,22367.13,22305.95,22382.43,22290.65,-5.97,-3.69,-2.27,16.78,30.37,17.69,21.61,650.5839285714285,37.36,-1.72,-5.81,-3.72,22338.73,22320.22,PositionState,lower,22320.1,22302.0,0.0,18.099999999998545,115.29999999999927,0.0,44.83076923076778,59.61000000000058
2962,3094,1678069800000.0,22333.1,22397.4,22324.3,22384.8,1265.946,28311577.4881,2023-03-06 02:30:00,3.621e-05,-0.000251,50524.213,47.17,22437.37,22374.17,22405.77,22468.97,22342.57,22500.57,22310.97,-5.03,2.23,-7.26,14.54,26.12,15.01,14.26,1924.5407857142857,43.87,-2.2,4.62,1.22,22404.72,22376.88,PositionState,lower,22384.8,22404.2,0.0,-19.400000000001455,58.39999999999782,-19.400000000001455,20.112499999998818,1.5400000000008731
3035,3167,1678201200000.0,22300.1,22410.7,21919.0,22203.2,42756.404,946742065.534,2023-03-07 15:00:00,3.779e-05,0.0,52636.776,25.75,22414.69,22308.5,22361.59,22467.78,22255.4,22520.87,22202.31,-35.11,-20.31,-14.79,5.55,44.09,24.78,20.22,4758.791428571429,2979.19,-16.66,53.4,-14.34,22337.03,22263.52,PositionState,lower,22203.2,22188.9,0.0,14.299999999999272,189.70000000000073,-111.79999999999927,35.05555555555596,114.27000000000044
3065,3197,1678255200000.0,21944.2,22024.1,21921.1,22009.2,3910.404,85961104.6727,2023-03-08 06:00:00,0.0001,-0.000242,55149.432,38.51,22194.46,22043.4,22118.93,22269.98,21967.87,22345.51,21892.35,-54.75,-43.67,-11.07,7.87,38.59,46.13,47.93,2571.8084285714285,161.63,-11.54,5.94,0.74,22088.63,22010.15,PositionState,lower,22009.2,22105.6,0.0,-96.39999999999782,47.79999999999927,-96.39999999999782,0.8200000000008003,-50.159999999999854
3099,3231,1678316400000.0,21800.1,21834.0,21559.0,21699.9,13907.428,301833541.0387,2023-03-08 23:00:00,0.0001,-4.5e-05,53154.622,28.59,22082.17,21880.86,21981.51,22182.83,21780.2,22283.49,21679.54,-50.06,-22.15,-27.9,11.89,37.48,26.65,30.61,4097.678571428572,699.03,-29.65,131.52,-4.15,21963.46,21802.91,PositionState,lower,21699.9,21712.0,0.0,-12.099999999998545,119.40000000000146,-82.09999999999854,3.2433333333348857,144.5699999999997
3135,3267,1678381200000.0,21472.7,21516.4,21381.7,21498.6,7200.768,154530865.5746,2023-03-09 17:00:00,0.0001,-0.000487,60781.08,33.74,21711.75,21578.96,21645.36,21778.14,21512.57,21844.54,21446.17,-53.48,-43.98,-9.49,11.76,33.56,42.0,44.7,5183.111357142858,413.64,-15.43,37.0,-1.35,21630.94,21526.34,PositionState,lower,21498.6,20168.6,0.0,1330.0,1883.5,0.0,1309.9714285714272,1497.0400000000009
3213,3345,1678521600000.0,19850.1,20006.8,19760.0,19951.2,10122.591,201266645.971,2023-03-11 08:00:00,2.727e-05,-0.000262,51788.135,40.03,20367.0,20026.45,20196.72,20537.27,19856.18,20707.54,19685.91,-1.36,57.74,-59.11,15.4,30.27,25.95,25.16,6079.445285714287,281.53,-25.84,51.43,-4.36,20224.05,19999.79,PositionState,lower,19951.2,20130.2,0.0,-179.0,0.0,-179.0,-114.68461538461466,-103.07999999999811
3409,3541,1678874400000.0,24523.0,24637.5,24420.8,24462.2,4753.148,116656108.8958,2023-03-15 10:00:00,0.0001719,0.000477,47199.871,38.75,24859.74,24627.38,24743.56,24975.92,24511.21,25092.1,24395.03,-66.74,-41.39,-25.35,14.98,29.62,25.24,29.65,2868.8735714285717,112.08,-29.61,-38.59,-2.23,24720.31,24546.31,PositionState,lower,24462.2,24778.1,0.0,-315.8999999999978,155.0,-315.8999999999978,-63.599999999999454,-57.289999999997235
3423,3555,1678899600000.0,24106.1,24360.0,23868.1,24349.3,17482.993,421676847.2066,2023-03-15 17:00:00,0.0001,3.6e-05,49072.221,42.62,24807.66,24363.76,24585.71,25029.61,24141.81,25251.56,23919.86,-109.13,-63.12,-46.01,10.94,25.65,22.27,23.9,13030.921214285714,909.27,-24.88,43.97,-4.04,24566.13,24312.89,PositionState,lower,24349.3,24460.9,0.0,-111.60000000000218,60.79999999999927,-111.60000000000218,-30.054545454546314,-107.72000000000116
3566,3698,1679157000000.0,27118.7,27483.0,26555.0,27340.0,27683.905,747861267.2774,2023-03-18 16:30:00,0.0001,-1.5e-05,53136.426,51.1,27452.32,27235.42,27343.87,27560.77,27126.98,27669.22,27018.53,25.84,66.67,-40.82,13.21,33.76,19.54,22.8,5509.149071428571,1750.16,-0.4,-8.61,-15.48,27372.66,27276.68,PositionState,lower,27340.0,27374.6,0.0,-34.599999999998545,258.90000000000146,-34.599999999998545,51.81666666666691,-58.57999999999811
3579,3711,1679180400000.0,26897.3,27060.5,26793.0,26848.0,5989.901,161266596.3014,2023-03-18 23:00:00,0.0001,-0.000332,50893.582,33.23,27382.45,27045.65,27214.05,27550.85,26877.25,27719.25,26708.85,-71.36,-18.91,-52.44,10.56,33.05,32.44,25.99,5346.154928571428,132.31,-38.53,106.75,-1.32,27187.01,26948.47,PositionState,lower,26848.0,27190.2,0.0,-342.2000000000007,0.0,-342.2000000000007,-200.83999999999978,-193.16999999999825
3692,3824,1679383800000.0,27500.1,27545.0,27440.1,27488.9,3332.958,91634522.8872,2023-03-21 07:30:00,0.0001,-0.000732,55550.34,35.68,27866.8,27627.15,27746.98,27986.63,27507.33,28106.45,27387.5,-69.45,-34.55,-34.9,13.4,31.37,16.2,15.27,3032.1555000000003,61.76,-27.15,28.71,-1.6,27723.61,27542.61,PositionState,lower,27488.9,27924.2,0.0,-435.2999999999993,0.0,-435.2999999999993,-148.87999999999883,-222.52000000000044
